     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4796680439E-04    0.8479671563E-04
    0.3000000000E+01    0.1438440039E-03    0.2542885891E-03
    0.5000000000E+01    0.2396460654E-03    0.4236451867E-03
    0.7000000000E+01    0.3353730777E-03    0.5928666697E-03
    0.9000000000E+01    0.4310251299E-03    0.7619531989E-03
    0.1100000000E+02    0.5266023105E-03    0.9309049352E-03
    0.1300000000E+02    0.6221047081E-03    0.1099722039E-02
    0.1500000000E+02    0.7175324112E-03    0.1268404670E-02
    0.1700000000E+02    0.8128855081E-03    0.1436952989E-02
    0.1900000000E+02    0.9081640869E-03    0.1605367154E-02
    0.2100000000E+02    0.1003368236E-02    0.1773647327E-02
    0.2300000000E+02    0.1098498042E-02    0.1941793665E-02
    0.2500000000E+02    0.1193553594E-02    0.2109806328E-02
    0.2700000000E+02    0.1288534980E-02    0.2277685474E-02
    0.2900000000E+02    0.1383442285E-02    0.2445431261E-02
    0.3100000000E+02    0.1478275599E-02    0.2613043849E-02
    0.3300000000E+02    0.1573035008E-02    0.2780523395E-02
    0.3500000000E+02    0.1667720599E-02    0.2947870055E-02
    0.3700000000E+02    0.1762332459E-02    0.3115083989E-02
    0.3900000000E+02    0.1856870675E-02    0.3282165353E-02
    0.4100000000E+02    0.1951335334E-02    0.3449114303E-02
    0.4300000000E+02    0.2045726521E-02    0.3615930998E-02
    0.4500000000E+02    0.2140044324E-02    0.3782615592E-02
    0.4700000000E+02    0.2234288828E-02    0.3949168242E-02
    0.4900000000E+02    0.2328460120E-02    0.4115589105E-02
    0.5100000000E+02    0.2422558285E-02    0.4281878335E-02
    0.5300000000E+02    0.2516583410E-02    0.4448036089E-02
    0.5500000000E+02    0.2610535581E-02    0.4614062521E-02
    0.5700000000E+02    0.2704414882E-02    0.4779957786E-02
    0.5900000000E+02    0.2798221398E-02    0.4945722039E-02
    0.6100000000E+02    0.2891955217E-02    0.5111355435E-02
    0.6300000000E+02    0.2985616422E-02    0.5276858128E-02
    0.6500000000E+02    0.3079205098E-02    0.5442230272E-02
    0.6700000000E+02    0.3172721331E-02    0.5607472020E-02
    0.6900000000E+02    0.3266165206E-02    0.5772583526E-02
    0.7100000000E+02    0.3359536806E-02    0.5937564943E-02
    0.7300000000E+02    0.3452836216E-02    0.6102416425E-02
    0.7500000000E+02    0.3546063521E-02    0.6267138123E-02
    0.7700000000E+02    0.3639218805E-02    0.6431730191E-02
    0.7900000000E+02    0.3732302152E-02    0.6596192781E-02
    0.8100000000E+02    0.3825313646E-02    0.6760526045E-02
    0.8300000000E+02    0.3918253371E-02    0.6924730135E-02
    0.8500000000E+02    0.4011121410E-02    0.7088805202E-02
    0.8700000000E+02    0.4103917848E-02    0.7252751397E-02
    0.8900000000E+02    0.4196642767E-02    0.7416568873E-02
    0.9100000000E+02    0.4289296251E-02    0.7580257779E-02
    0.9300000000E+02    0.4381878383E-02    0.7743818267E-02
    0.9500000000E+02    0.4474389246E-02    0.7907250486E-02
    0.9700000000E+02    0.4566828923E-02    0.8070554587E-02
    0.9900000000E+02    0.4659197496E-02    0.8233730720E-02
    0.1000000000E+02    0.4788230736E-03    0.8464459062E-03
    0.3000000000E+02    0.1430868186E-02    0.2529254195E-02
    0.5000000000E+02    0.2375518338E-02    0.4198750164E-02
    0.7000000000E+02    0.3312860035E-02    0.5855090486E-02
    0.9000000000E+02    0.4242978433E-02    0.7498429388E-02
    0.1100000000E+03    0.5165957371E-02    0.9128918698E-02
    0.1300000000E+03    0.6081879390E-02    0.1074670789E-01
    0.1500000000E+03    0.6990825763E-02    0.1235194414E-01
    0.1700000000E+03    0.7892876517E-02    0.1394477235E-01
    0.1900000000E+03    0.8788110456E-02    0.1552533521E-01
    0.2100000000E+03    0.9676605187E-02    0.1709377322E-01
    0.2300000000E+03    0.1055843714E-01    0.1865022477E-01
    0.2500000000E+03    0.1143368159E-01    0.2019482612E-01
    0.2700000000E+03    0.1230241269E-01    0.2172771151E-01
    0.2900000000E+03    0.1316470346E-01    0.2324901315E-01
    0.3100000000E+03    0.1402062585E-01    0.2475886125E-01
    0.3300000000E+03    0.1487025074E-01    0.2625738410E-01
    0.3500000000E+03    0.1571364795E-01    0.2774470808E-01
    0.3700000000E+03    0.1655088626E-01    0.2922095769E-01
    0.3900000000E+03    0.1738203348E-01    0.3068625561E-01
    0.4100000000E+03    0.1820715638E-01    0.3214072270E-01
    0.4300000000E+03    0.1902632077E-01    0.3358447806E-01
    0.4500000000E+03    0.1983959152E-01    0.3501763905E-01
    0.4700000000E+03    0.2064703254E-01    0.3644032132E-01
    0.4900000000E+03    0.2144870683E-01    0.3785263884E-01
    0.5100000000E+03    0.2224467647E-01    0.3925470396E-01
    0.5300000000E+03    0.2303500266E-01    0.4064662738E-01
    0.5500000000E+03    0.2381974573E-01    0.4202851824E-01
    0.5700000000E+03    0.2459896514E-01    0.4340048411E-01
    0.5900000000E+03    0.2537271951E-01    0.4476263102E-01
    0.6100000000E+03    0.2614106663E-01    0.4611506353E-01
    0.6300000000E+03    0.2690406350E-01    0.4745788468E-01
    0.6500000000E+03    0.2766176628E-01    0.4879119609E-01
    0.6700000000E+03    0.2841423037E-01    0.5011509795E-01
    0.6900000000E+03    0.2916151040E-01    0.5142968903E-01
    0.7100000000E+03    0.2990366023E-01    0.5273506674E-01
    0.7300000000E+03    0.3064073298E-01    0.5403132714E-01
    0.7500000000E+03    0.3137278103E-01    0.5531856496E-01
    0.7700000000E+03    0.3209985606E-01    0.5659687361E-01
    0.7900000000E+03    0.3282200901E-01    0.5786634524E-01
    0.8100000000E+03    0.3353929017E-01    0.5912707071E-01
    0.8300000000E+03    0.3425174910E-01    0.6037913965E-01
    0.8500000000E+03    0.3495943472E-01    0.6162264050E-01
    0.8700000000E+03    0.3566239527E-01    0.6285766045E-01
    0.8900000000E+03    0.3636067836E-01    0.6408428556E-01
    0.9100000000E+03    0.3705433093E-01    0.6530260070E-01
    0.9300000000E+03    0.3774339933E-01    0.6651268960E-01
    0.9500000000E+03    0.3842792927E-01    0.6771463490E-01
    0.9700000000E+03    0.3910796586E-01    0.6890851811E-01
    0.9900000000E+03    0.3978355360E-01    0.7009441967E-01
    0.1000000000E+03    0.4705355145E-02    0.8315270845E-02
