     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4317029012E-04    0.8691697440E-04
    0.3000000000E+01    0.1294610979E-03    0.2606488694E-03
    0.5000000000E+01    0.2156856066E-03    0.4342448252E-03
    0.7000000000E+01    0.3018438933E-03    0.6077050007E-03
    0.9000000000E+01    0.3879360349E-03    0.7810295545E-03
    0.1100000000E+02    0.4739621081E-03    0.9542186450E-03
    0.1300000000E+02    0.5599221895E-03    0.1127272430E-02
    0.1500000000E+02    0.6458163558E-03    0.1300191068E-02
    0.1700000000E+02    0.7316446834E-03    0.1472974717E-02
    0.1900000000E+02    0.8174072485E-03    0.1645623533E-02
    0.2100000000E+02    0.9031041273E-03    0.1818137673E-02
    0.2300000000E+02    0.9887353959E-03    0.1990517296E-02
    0.2500000000E+02    0.1074301130E-02    0.2162762557E-02
    0.2700000000E+02    0.1159801406E-02    0.2334873613E-02
    0.2900000000E+02    0.1245236299E-02    0.2506850619E-02
    0.3100000000E+02    0.1330605885E-02    0.2678693733E-02
    0.3300000000E+02    0.1415910239E-02    0.2850403109E-02
    0.3500000000E+02    0.1501149437E-02    0.3021978904E-02
    0.3700000000E+02    0.1586323554E-02    0.3193421271E-02
    0.3900000000E+02    0.1671432665E-02    0.3364730367E-02
    0.4100000000E+02    0.1756476845E-02    0.3535906346E-02
    0.4300000000E+02    0.1841456169E-02    0.3706949362E-02
    0.4500000000E+02    0.1926370712E-02    0.3877859569E-02
    0.4700000000E+02    0.2011220548E-02    0.4048637123E-02
    0.4900000000E+02    0.2096005752E-02    0.4219282176E-02
    0.5100000000E+02    0.2180726399E-02    0.4389794882E-02
    0.5300000000E+02    0.2265382562E-02    0.4560175394E-02
    0.5500000000E+02    0.2349974316E-02    0.4730423866E-02
    0.5700000000E+02    0.2434501736E-02    0.4900540449E-02
    0.5900000000E+02    0.2518964894E-02    0.5070525298E-02
    0.6100000000E+02    0.2603363865E-02    0.5240378563E-02
    0.6300000000E+02    0.2687698723E-02    0.5410100398E-02
    0.6500000000E+02    0.2771969541E-02    0.5579690954E-02
    0.6700000000E+02    0.2856176392E-02    0.5749150383E-02
    0.6900000000E+02    0.2940319351E-02    0.5918478836E-02
    0.7100000000E+02    0.3024398491E-02    0.6087676464E-02
    0.7300000000E+02    0.3108413884E-02    0.6256743419E-02
    0.7500000000E+02    0.3192365604E-02    0.6425679851E-02
    0.7700000000E+02    0.3276253723E-02    0.6594485910E-02
    0.7900000000E+02    0.3360078315E-02    0.6763161747E-02
    0.8100000000E+02    0.3443839453E-02    0.6931707512E-02
    0.8300000000E+02    0.3527537208E-02    0.7100123355E-02
    0.8500000000E+02    0.3611171654E-02    0.7268409424E-02
    0.8700000000E+02    0.3694742863E-02    0.7436565871E-02
    0.8900000000E+02    0.3778250907E-02    0.7604592843E-02
    0.9100000000E+02    0.3861695858E-02    0.7772490489E-02
    0.9300000000E+02    0.3945077789E-02    0.7940258959E-02
    0.9500000000E+02    0.4028396771E-02    0.8107898400E-02
    0.9700000000E+02    0.4111652877E-02    0.8275408962E-02
    0.9900000000E+02    0.4194846177E-02    0.8442790791E-02
    0.1000000000E+02    0.4309573252E-03    0.8676410228E-03
    0.3000000000E+02    0.1287929251E-02    0.2592788903E-02
    0.5000000000E+02    0.2138374141E-02    0.4304555063E-02
    0.7000000000E+02    0.2982366894E-02    0.6003093994E-02
    0.9000000000E+02    0.3819981265E-02    0.7688557822E-02
    0.1100000000E+03    0.4651289886E-02    0.9361096353E-02
    0.1300000000E+03    0.5476364290E-02    0.1102085711E-01
    0.1500000000E+03    0.6295274928E-02    0.1266798539E-01
    0.1700000000E+03    0.7108091191E-02    0.1430262429E-01
    0.1900000000E+03    0.7914881433E-02    0.1592491476E-01
    0.2100000000E+03    0.8715712984E-02    0.1753499564E-01
    0.2300000000E+03    0.9510652175E-02    0.1913300369E-01
    0.2500000000E+03    0.1029976435E-01    0.2071907365E-01
    0.2700000000E+03    0.1108311390E-01    0.2229333826E-01
    0.2900000000E+03    0.1186076425E-01    0.2385592830E-01
    0.3100000000E+03    0.1263277792E-01    0.2540697262E-01
    0.3300000000E+03    0.1339921649E-01    0.2694659819E-01
    0.3500000000E+03    0.1416014066E-01    0.2847493013E-01
    0.3700000000E+03    0.1491561025E-01    0.2999209174E-01
    0.3900000000E+03    0.1566568421E-01    0.3149820452E-01
    0.4100000000E+03    0.1641042065E-01    0.3299338825E-01
    0.4300000000E+03    0.1714987684E-01    0.3447776094E-01
    0.4500000000E+03    0.1788410923E-01    0.3595143894E-01
