     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1223080541E-03    0.5193483118E-04
    0.3000000000E+01    0.3667365950E-03    0.1557233723E-03
    0.5000000000E+01    0.6109153671E-03    0.2594038914E-03
    0.7000000000E+01    0.8548447543E-03    0.3629765556E-03
    0.9000000000E+01    0.1098525140E-02    0.4664415315E-03
    0.1100000000E+02    0.1341956907E-02    0.5697989858E-03
    0.1300000000E+02    0.1585140436E-02    0.6730490845E-03
    0.1500000000E+02    0.1828076109E-02    0.7761919933E-03
    0.1700000000E+02    0.2070764305E-02    0.8792278777E-03
    0.1900000000E+02    0.2313205405E-02    0.9821569027E-03
    0.2100000000E+02    0.2555399787E-02    0.1084979233E-02
    0.2300000000E+02    0.2797347828E-02    0.1187695033E-02
    0.2500000000E+02    0.3039049906E-02    0.1290304468E-02
    0.2700000000E+02    0.3280506397E-02    0.1392807699E-02
    0.2900000000E+02    0.3521717677E-02    0.1495204892E-02
    0.3100000000E+02    0.3762684120E-02    0.1597496209E-02
    0.3300000000E+02    0.4003406100E-02    0.1699681813E-02
    0.3500000000E+02    0.4243883990E-02    0.1801761866E-02
    0.3700000000E+02    0.4484118164E-02    0.1903736530E-02
    0.3900000000E+02    0.4724108992E-02    0.2005605967E-02
    0.4100000000E+02    0.4963856846E-02    0.2107370339E-02
    0.4300000000E+02    0.5203362096E-02    0.2209029806E-02
    0.4500000000E+02    0.5442625111E-02    0.2310584529E-02
    0.4700000000E+02    0.5681646260E-02    0.2412034669E-02
    0.4900000000E+02    0.5920425911E-02    0.2513380386E-02
    0.5100000000E+02    0.6158964432E-02    0.2614621839E-02
    0.5300000000E+02    0.6397262188E-02    0.2715759188E-02
    0.5500000000E+02    0.6635319545E-02    0.2816792593E-02
    0.5700000000E+02    0.6873136869E-02    0.2917722211E-02
    0.5900000000E+02    0.7110714524E-02    0.3018548202E-02
    0.6100000000E+02    0.7348052872E-02    0.3119270723E-02
    0.6300000000E+02    0.7585152277E-02    0.3219889932E-02
    0.6500000000E+02    0.7822013102E-02    0.3320405988E-02
    0.6700000000E+02    0.8058635706E-02    0.3420819046E-02
    0.6900000000E+02    0.8295020452E-02    0.3521129264E-02
    0.7100000000E+02    0.8531167697E-02    0.3621336799E-02
    0.7300000000E+02    0.8767077803E-02    0.3721441806E-02
    0.7500000000E+02    0.9002751127E-02    0.3821444442E-02
    0.7700000000E+02    0.9238188027E-02    0.3921344862E-02
    0.7900000000E+02    0.9473388859E-02    0.4021143222E-02
    0.8100000000E+02    0.9708353981E-02    0.4120839676E-02
    0.8300000000E+02    0.9943083746E-02    0.4220434380E-02
    0.8500000000E+02    0.1017757851E-01    0.4319927487E-02
    0.8700000000E+02    0.1041183863E-01    0.4419319151E-02
    0.8900000000E+02    0.1064586446E-01    0.4518609527E-02
    0.9100000000E+02    0.1087965634E-01    0.4617798768E-02
    0.9300000000E+02    0.1111321464E-01    0.4716887026E-02
    0.9500000000E+02    0.1134653970E-01    0.4815874455E-02
    0.9700000000E+02    0.1157963187E-01    0.4914761207E-02
    0.9900000000E+02    0.1181249150E-01    0.5013547434E-02
    0.1000000000E+02    0.1220272077E-02    0.5181336885E-03
    0.3000000000E+02    0.3642231479E-02    0.1546363775E-02
    0.5000000000E+02    0.6039725290E-02    0.2564014136E-02
    0.7000000000E+02    0.8413123739E-02    0.3571245857E-02
    0.9000000000E+02    0.1076278962E-01    0.4568216780E-02
    0.1100000000E+03    0.1308907847E-01    0.5555081578E-02
    0.1300000000E+03    0.1539233875E-01    0.6531991840E-02
    0.1500000000E+03    0.1767291202E-01    0.7499096143E-02
    0.1700000000E+03    0.1993113314E-01    0.8456540129E-02
    0.1900000000E+03    0.2216733037E-01    0.9404466577E-02
    0.2100000000E+03    0.2438182558E-01    0.1034301547E-01
    0.2300000000E+03    0.2657493441E-01    0.1127232407E-01
    0.2500000000E+03    0.2874696638E-01    0.1219252697E-01
    0.2700000000E+03    0.3089822506E-01    0.1310375618E-01
    0.2900000000E+03    0.3302900823E-01    0.1400614117E-01
    0.3100000000E+03    0.3513960798E-01    0.1489980893E-01
