     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1414914528E-03    0.4345499340E-04
    0.3000000000E+01    0.4242443194E-03    0.1302930197E-03
    0.5000000000E+01    0.7066908838E-03    0.2170352298E-03
    0.7000000000E+01    0.9888316449E-03    0.3036817807E-03
    0.9000000000E+01    0.1270667101E-02    0.3902328291E-03
    0.1100000000E+02    0.1552197748E-02    0.4766885313E-03
    0.1300000000E+02    0.1833424082E-02    0.5630490435E-03
    0.1500000000E+02    0.2114346598E-02    0.6493145212E-03
    0.1700000000E+02    0.2394965789E-02    0.7354851198E-03
    0.1900000000E+02    0.2675282147E-02    0.8215609942E-03
    0.2100000000E+02    0.2955296165E-02    0.9075422992E-03
    0.2300000000E+02    0.3235008332E-02    0.9934291891E-03
    0.2500000000E+02    0.3514419138E-02    0.1079221818E-02
    0.2700000000E+02    0.3793529071E-02    0.1164920339E-02
    0.2900000000E+02    0.4072338618E-02    0.1250524906E-02
    0.3100000000E+02    0.4350848265E-02    0.1336035672E-02
    0.3300000000E+02    0.4629058498E-02    0.1421452789E-02
    0.3500000000E+02    0.4906969799E-02    0.1506776411E-02
    0.3700000000E+02    0.5184582654E-02    0.1592006688E-02
    0.3900000000E+02    0.5461897542E-02    0.1677143772E-02
    0.4100000000E+02    0.5738914946E-02    0.1762187815E-02
    0.4300000000E+02    0.6015635344E-02    0.1847138969E-02
    0.4500000000E+02    0.6292059217E-02    0.1931997382E-02
    0.4700000000E+02    0.6568187041E-02    0.2016763207E-02
    0.4900000000E+02    0.6844019293E-02    0.2101436593E-02
    0.5100000000E+02    0.7119556450E-02    0.2186017689E-02
    0.5300000000E+02    0.7394798986E-02    0.2270506645E-02
    0.5500000000E+02    0.7669747374E-02    0.2354903610E-02
    0.5700000000E+02    0.7944402088E-02    0.2439208734E-02
    0.5900000000E+02    0.8218763598E-02    0.2523422163E-02
    0.6100000000E+02    0.8492832377E-02    0.2607544048E-02
    0.6300000000E+02    0.8766608892E-02    0.2691574534E-02
    0.6500000000E+02    0.9040093614E-02    0.2775513770E-02
    0.6700000000E+02    0.9313287010E-02    0.2859361903E-02
    0.6900000000E+02    0.9586189545E-02    0.2943119079E-02
    0.7100000000E+02    0.9858801687E-02    0.3026785446E-02
    0.7300000000E+02    0.1013112390E-01    0.3110361150E-02
    0.7500000000E+02    0.1040315665E-01    0.3193846336E-02
    0.7700000000E+02    0.1067490039E-01    0.3277241149E-02
    0.7900000000E+02    0.1094635559E-01    0.3360545736E-02
    0.8100000000E+02    0.1121752272E-01    0.3443760242E-02
    0.8300000000E+02    0.1148840222E-01    0.3526884810E-02
    0.8500000000E+02    0.1175899456E-01    0.3609919585E-02
    0.8700000000E+02    0.1202930019E-01    0.3692864712E-02
    0.8900000000E+02    0.1229931958E-01    0.3775720334E-02
    0.9100000000E+02    0.1256905318E-01    0.3858486594E-02
    0.9300000000E+02    0.1283850143E-01    0.3941163636E-02
    0.9500000000E+02    0.1310766481E-01    0.4023751602E-02
    0.9700000000E+02    0.1337654376E-01    0.4106250635E-02
    0.9900000000E+02    0.1364513873E-01    0.4188660878E-02
    0.1000000000E+02    0.1411470494E-02    0.4334725887E-03
    0.3000000000E+02    0.4211630899E-02    0.1293292005E-02
    0.5000000000E+02    0.6981824729E-02    0.2143738667E-02
    0.7000000000E+02    0.9722531886E-02    0.2984963605E-02
    0.9000000000E+02    0.1243422207E-01    0.3817114625E-02
    0.1100000000E+03    0.1511735506E-01    0.4640336401E-02
    0.1300000000E+03    0.1777238095E-01    0.5454770554E-02
    0.1500000000E+03    0.2039974042E-01    0.6260555733E-02
    0.1700000000E+03    0.2299986499E-01    0.7057827693E-02
    0.1900000000E+03    0.2557317724E-01    0.7846719368E-02
    0.2100000000E+03    0.2812009104E-01    0.8627360947E-02
    0.2300000000E+03    0.3064101180E-01    0.9399879941E-02
    0.2500000000E+03    0.3313633663E-01    0.1016440126E-01
    0.2700000000E+03    0.3560645461E-01    0.1092104725E-01
    0.2900000000E+03    0.3805174697E-01    0.1166993781E-01
    0.3100000000E+03    0.4047258727E-01    0.1241119041E-01
    0.3300000000E+03    0.4286934163E-01    0.1314492016E-01
    0.3500000000E+03    0.4524236885E-01    0.1387123988E-01
    0.3700000000E+03    0.4759202068E-01    0.1459026015E-01
    0.3900000000E+03    0.4991864192E-01    0.1530208937E-01
    0.4100000000E+03    0.5222257062E-01    0.1600683381E-01
