     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.9832797497E-04    0.6253500255E-04
    0.3000000000E+01    0.2948444726E-03    0.1875146775E-03
    0.5000000000E+01    0.4911752546E-03    0.3123740563E-03
    0.7000000000E+01    0.6873205853E-03    0.4371133110E-03
    0.9000000000E+01    0.8832807286E-03    0.5617326139E-03
    0.1100000000E+02    0.1079055948E-02    0.6862321364E-03
    0.1300000000E+02    0.1274646506E-02    0.8106120500E-03
    0.1500000000E+02    0.1470052666E-02    0.9348725258E-03
    0.1700000000E+02    0.1665274690E-02    0.1059013734E-02
    0.1900000000E+02    0.1860312838E-02    0.1183035846E-02
    0.2100000000E+02    0.2055167371E-02    0.1306939031E-02
    0.2300000000E+02    0.2249838551E-02    0.1430723459E-02
    0.2500000000E+02    0.2444326637E-02    0.1554389299E-02
    0.2700000000E+02    0.2638631888E-02    0.1677936720E-02
    0.2900000000E+02    0.2832754564E-02    0.1801365892E-02
    0.3100000000E+02    0.3026694923E-02    0.1924676982E-02
    0.3300000000E+02    0.3220453223E-02    0.2047870159E-02
    0.3500000000E+02    0.3414029721E-02    0.2170945591E-02
    0.3700000000E+02    0.3607424675E-02    0.2293903444E-02
    0.3900000000E+02    0.3800638341E-02    0.2416743887E-02
    0.4100000000E+02    0.3993670974E-02    0.2539467086E-02
    0.4300000000E+02    0.4186522832E-02    0.2662073207E-02
    0.4500000000E+02    0.4379194168E-02    0.2784562417E-02
    0.4700000000E+02    0.4571685237E-02    0.2906934882E-02
    0.4900000000E+02    0.4763996294E-02    0.3029190767E-02
    0.5100000000E+02    0.4956127592E-02    0.3151330238E-02
    0.5300000000E+02    0.5148079384E-02    0.3273353459E-02
    0.5500000000E+02    0.5339851922E-02    0.3395260595E-02
    0.5700000000E+02    0.5531445460E-02    0.3517051811E-02
    0.5900000000E+02    0.5722860249E-02    0.3638727271E-02
    0.6100000000E+02    0.5914096540E-02    0.3760287137E-02
    0.6300000000E+02    0.6105154584E-02    0.3881731575E-02
    0.6500000000E+02    0.6296034631E-02    0.4003060746E-02
    0.6700000000E+02    0.6486736931E-02    0.4124274815E-02
    0.6900000000E+02    0.6677261734E-02    0.4245373942E-02
    0.7100000000E+02    0.6867609288E-02    0.4366358290E-02
    0.7300000000E+02    0.7057779841E-02    0.4487228022E-02
    0.7500000000E+02    0.7247773643E-02    0.4607983299E-02
    0.7700000000E+02    0.7437590940E-02    0.4728624282E-02
    0.7900000000E+02    0.7627231980E-02    0.4849151132E-02
    0.8100000000E+02    0.7816697008E-02    0.4969564009E-02
    0.8300000000E+02    0.8005986272E-02    0.5089863075E-02
    0.8500000000E+02    0.8195100017E-02    0.5210048489E-02
    0.8700000000E+02    0.8384038488E-02    0.5330120412E-02
    0.8900000000E+02    0.8572801929E-02    0.5450079001E-02
    0.9100000000E+02    0.8761390586E-02    0.5569924418E-02
    0.9300000000E+02    0.8949804702E-02    0.5689656820E-02
    0.9500000000E+02    0.9138044521E-02    0.5809276366E-02
    0.9700000000E+02    0.9326110285E-02    0.5928783214E-02
    0.9900000000E+02    0.9514002236E-02    0.6048177524E-02
    0.1000000000E+02    0.9811914374E-03    0.6239973370E-03
    0.3000000000E+02    0.2929747517E-02    0.1863036187E-02
    0.5000000000E+02    0.4860084397E-02    0.3090275044E-02
    0.7000000000E+02    0.6772457651E-02    0.4305880453E-02
    0.9000000000E+02    0.8667118091E-02    0.5510015846E-02
    0.1100000000E+03    0.1054431187E-01    0.6702841612E-02
    0.1300000000E+03    0.1240428061E-01    0.7884515170E-02
    0.1500000000E+03    0.1424726148E-01    0.9055191037E-02
    0.1700000000E+03    0.1607348730E-01    0.1021502089E-01
    0.1900000000E+03    0.1788318667E-01    0.1136415364E-01
    0.2100000000E+03    0.1967658404E-01    0.1250273549E-01
    0.2300000000E+03    0.2145389980E-01    0.1363090999E-01
    0.2500000000E+03    0.2321535038E-01    0.1474881811E-01
    0.2700000000E+03    0.2496114836E-01    0.1585659829E-01
    0.2900000000E+03    0.2669150250E-01    0.1695438648E-01
    0.3100000000E+03    0.2840661789E-01    0.1804231623E-01
    0.3300000000E+03    0.3010669599E-01    0.1912051872E-01
    0.3500000000E+03    0.3179193471E-01    0.2018912283E-01
    0.3700000000E+03    0.3346252851E-01    0.2124825515E-01
    0.3900000000E+03    0.3511866846E-01    0.2229804009E-01
    0.4100000000E+03    0.3676054230E-01    0.2333859986E-01
    0.4300000000E+03    0.3838833457E-01    0.2437005459E-01
    0.4500000000E+03    0.4000222659E-01    0.2539252231E-01
    0.4700000000E+03    0.4160239660E-01    0.2640611903E-01
    0.4900000000E+03    0.4318901980E-01    0.2741095879E-01
    0.5100000000E+03    0.4476226842E-01    0.2840715366E-01
