     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1702654435E-03    0.3073573553E-04
    0.3000000000E+01    0.5104959517E-03    0.9215197580E-04
    0.5000000000E+01    0.8503265446E-03    0.1534946841E-03
    0.7000000000E+01    0.1189757928E-02    0.2147639910E-03
    0.9000000000E+01    0.1528790807E-02    0.2759600269E-03
    0.1100000000E+02    0.1867425884E-02    0.3370829218E-03
    0.1300000000E+02    0.2205663859E-02    0.3981328054E-03
    0.1500000000E+02    0.2543505433E-02    0.4591098070E-03
    0.1700000000E+02    0.2880951304E-02    0.5200140559E-03
    0.1900000000E+02    0.3218002167E-02    0.5808456807E-03
    0.2100000000E+02    0.3554658717E-02    0.6416048099E-03
    0.2300000000E+02    0.3890921646E-02    0.7022915718E-03
    0.2500000000E+02    0.4226791647E-02    0.7629060942E-03
    0.2700000000E+02    0.4562269409E-02    0.8234485047E-03
    0.2900000000E+02    0.4897355620E-02    0.8839189306E-03
    0.3100000000E+02    0.5232050966E-02    0.9443174988E-03
    0.3300000000E+02    0.5566356132E-02    0.1004644336E-02
    0.3500000000E+02    0.5900271802E-02    0.1064899569E-02
    0.3700000000E+02    0.6233798657E-02    0.1125083323E-02
    0.3900000000E+02    0.6566937377E-02    0.1185195725E-02
    0.4100000000E+02    0.6899688641E-02    0.1245236899E-02
    0.4300000000E+02    0.7232053125E-02    0.1305206972E-02
    0.4500000000E+02    0.7564031505E-02    0.1365106068E-02
    0.4700000000E+02    0.7895624454E-02    0.1424934311E-02
    0.4900000000E+02    0.8226832646E-02    0.1484691826E-02
    0.5100000000E+02    0.8557656749E-02    0.1544378737E-02
    0.5300000000E+02    0.8888097435E-02    0.1603995168E-02
    0.5500000000E+02    0.9218155369E-02    0.1663541242E-02
    0.5700000000E+02    0.9547831218E-02    0.1723017082E-02
    0.5900000000E+02    0.9877125646E-02    0.1782422812E-02
    0.6100000000E+02    0.1020603932E-01    0.1841758554E-02
    0.6300000000E+02    0.1053457289E-01    0.1901024430E-02
    0.6500000000E+02    0.1086272703E-01    0.1960220562E-02
    0.6700000000E+02    0.1119050239E-01    0.2019347072E-02
    0.6900000000E+02    0.1151789962E-01    0.2078404082E-02
    0.7100000000E+02    0.1184491939E-01    0.2137391712E-02
    0.7300000000E+02    0.1217156235E-01    0.2196310084E-02
    0.7500000000E+02    0.1249782915E-01    0.2255159319E-02
    0.7700000000E+02    0.1282372044E-01    0.2313939535E-02
    0.7900000000E+02    0.1314923686E-01    0.2372650855E-02
    0.8100000000E+02    0.1347437908E-01    0.2431293397E-02
    0.8300000000E+02    0.1379914772E-01    0.2489867281E-02
    0.8500000000E+02    0.1412354345E-01    0.2548372626E-02
    0.8700000000E+02    0.1444756689E-01    0.2606809551E-02
    0.8900000000E+02    0.1477121870E-01    0.2665178176E-02
    0.9100000000E+02    0.1509449952E-01    0.2723478617E-02
    0.9300000000E+02    0.1541740997E-01    0.2781710994E-02
    0.9500000000E+02    0.1573995071E-01    0.2839875425E-02
    0.9700000000E+02    0.1606212236E-01    0.2897972026E-02
    0.9900000000E+02    0.1638392555E-01    0.2956000916E-02
    0.1000000000E+02    0.1698158027E-02    0.3065306089E-03
    0.3000000000E+02    0.5064752108E-02    0.9141271890E-03
    0.5000000000E+02    0.8392292667E-02    0.1514544099E-02
    0.7000000000E+02    0.1168145665E-01    0.2107906562E-02
    0.9000000000E+02    0.1493290544E-01    0.2694336912E-02
    0.1100000000E+03    0.1814728532E-01    0.3273954679E-02
    0.1300000000E+03    0.2132522784E-01    0.3846876667E-02
    0.1500000000E+03    0.2446735033E-01    0.4413217033E-02
    0.1700000000E+03    0.2757425621E-01    0.4973087360E-02
    0.1900000000E+03    0.3064653544E-01    0.5526596728E-02
    0.2100000000E+03    0.3368476483E-01    0.6073851789E-02
    0.2300000000E+03    0.3668950850E-01    0.6614956826E-02
    0.2500000000E+03    0.3966131812E-01    0.7150013825E-02
    0.2700000000E+03    0.4260073333E-01    0.7679122535E-02
    0.2900000000E+03    0.4550828203E-01    0.8202380531E-02
    0.3100000000E+03    0.4838448071E-01    0.8719883268E-02
    0.3300000000E+03    0.5122983474E-01    0.9231724145E-02
    0.3500000000E+03    0.5404483869E-01    0.9737994553E-02
    0.3700000000E+03    0.5682997662E-01    0.1023878394E-01
    0.3900000000E+03    0.5958572233E-01    0.1073417984E-01
    0.4100000000E+03    0.6231253964E-01    0.1122426794E-01
    0.4300000000E+03    0.6501088266E-01    0.1170913216E-01
    0.4500000000E+03    0.6768119606E-01    0.1218885461E-01
    0.4700000000E+03    0.7032391527E-01    0.1266351574E-01
    0.4900000000E+03    0.7293946675E-01    0.1313319431E-01
    0.5100000000E+03    0.7552826822E-01    0.1359796746E-01
    0.5300000000E+03    0.7809072886E-01    0.1405791076E-01
    0.5500000000E+03    0.8062724957E-01    0.1451309825E-01
