     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1750609794E-03    0.2861591741E-04
    0.3000000000E+01    0.5248700625E-03    0.8579565835E-04
    0.5000000000E+01    0.8742626004E-03    0.1429060450E-03
    0.7000000000E+01    0.1223239338E-02    0.1999472021E-03
    0.9000000000E+01    0.1571801018E-02    0.2569192542E-03
    0.1100000000E+02    0.1919948382E-02    0.3138223254E-03
    0.1300000000E+02    0.2267682170E-02    0.3706565398E-03
    0.1500000000E+02    0.2615003119E-02    0.4274220208E-03
    0.1700000000E+02    0.2961911967E-02    0.4841188918E-03
    0.1900000000E+02    0.3308409446E-02    0.5407472759E-03
    0.2100000000E+02    0.3654496289E-02    0.5973072957E-03
    0.2300000000E+02    0.4000173228E-02    0.6537990736E-03
    0.2500000000E+02    0.4345440992E-02    0.7102227319E-03
    0.2700000000E+02    0.4690300308E-02    0.7665783923E-03
    0.2900000000E+02    0.5034751901E-02    0.8228661765E-03
    0.3100000000E+02    0.5378796496E-02    0.8790862056E-03
    0.3300000000E+02    0.5722434815E-02    0.9352386008E-03
    0.3500000000E+02    0.6065667578E-02    0.9913234826E-03
    0.3700000000E+02    0.6408495504E-02    0.1047340971E-02
    0.3900000000E+02    0.6750919310E-02    0.1103291188E-02
    0.4100000000E+02    0.7092939713E-02    0.1159174251E-02
    0.4300000000E+02    0.7434557424E-02    0.1214990281E-02
    0.4500000000E+02    0.7775773158E-02    0.1270739396E-02
    0.4700000000E+02    0.8116587623E-02    0.1326421717E-02
    0.4900000000E+02    0.8457001529E-02    0.1382037361E-02
    0.5100000000E+02    0.8797015583E-02    0.1437586447E-02
    0.5300000000E+02    0.9136630489E-02    0.1493069093E-02
    0.5500000000E+02    0.9475846953E-02    0.1548485418E-02
    0.5700000000E+02    0.9814665675E-02    0.1603835538E-02
    0.5900000000E+02    0.1015308736E-01    0.1659119571E-02
    0.6100000000E+02    0.1049111270E-01    0.1714337633E-02
    0.6300000000E+02    0.1082874239E-01    0.1769489843E-02
    0.6500000000E+02    0.1116597714E-01    0.1824576316E-02
    0.6700000000E+02    0.1150281763E-01    0.1879597168E-02
    0.6900000000E+02    0.1183926455E-01    0.1934552516E-02
    0.7100000000E+02    0.1217531861E-01    0.1989442475E-02
    0.7300000000E+02    0.1251098048E-01    0.2044267160E-02
    0.7500000000E+02    0.1284625085E-01    0.2099026687E-02
    0.7700000000E+02    0.1318113042E-01    0.2153721171E-02
    0.7900000000E+02    0.1351561986E-01    0.2208350725E-02
    0.8100000000E+02    0.1384971985E-01    0.2262915465E-02
