     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.7837955266E-03    0.7470000975E-03
    0.3000000000E+01    0.2342668704E-02    0.2232677478E-02
    0.5000000000E+01    0.3890035235E-02    0.3707380120E-02
    0.7000000000E+01    0.5426033627E-02    0.5171252524E-02
    0.9000000000E+01    0.6950800015E-02    0.6624436594E-02
    0.1100000000E+02    0.8464468212E-02    0.8067071699E-02
    0.1300000000E+02    0.9967169761E-02    0.9499294724E-02
    0.1500000000E+02    0.1145903399E-01    0.1092124013E-01
    0.1700000000E+02    0.1294018804E-01    0.1233304001E-01
    0.1900000000E+02    0.1441075695E-01    0.1373482413E-01
    0.2100000000E+02    0.1587086367E-01    0.1512671999E-01
    0.2300000000E+02    0.1732062911E-01    0.1650885287E-01
    0.2500000000E+02    0.1876017219E-01    0.1788134588E-01
    0.2700000000E+02    0.2018960990E-01    0.1924432001E-01
    0.2900000000E+02    0.2160905731E-01    0.2059789416E-01
    0.3100000000E+02    0.2301862762E-01    0.2194218520E-01
    0.3300000000E+02    0.2441843221E-01    0.2327730802E-01
    0.3500000000E+02    0.2580858066E-01    0.2460337556E-01
    0.3700000000E+02    0.2718918083E-01    0.2592049882E-01
    0.3900000000E+02    0.2856033882E-01    0.2722878699E-01
    0.4100000000E+02    0.2992215908E-01    0.2852834738E-01
    0.4300000000E+02    0.3127474441E-01    0.2981928554E-01
    0.4500000000E+02    0.3261819600E-01    0.3110170527E-01
    0.4700000000E+02    0.3395261344E-01    0.3237570863E-01
    0.4900000000E+02    0.3527809481E-01    0.3364139602E-01
    0.1000000000E+02    0.7709013113E-02    0.7347064154E-02
    0.3000000000E+02    0.2231507010E-01    0.2127119284E-01
    0.5000000000E+02    0.3593751469E-01    0.3427115215E-01
    0.7000000000E+02    0.4867956169E-01    0.4645294748E-01
    0.9000000000E+02    0.6062959914E-01    0.5790649352E-01
    0.1100000000E+03    0.7186385227E-01    0.6870856615E-01
    0.1300000000E+03    0.8244848322E-01    0.7892512803E-01
    0.1500000000E+03    0.9244126217E-01    0.8861317733E-01
    0.1700000000E+03    0.1018929095E+00    0.9782222980E-01
    0.1900000000E+03    0.1108481825E+00    0.1065955161E+00
    0.2100000000E+03    0.1193467629E+00    0.1149709561E+00
    0.2300000000E+03    0.1274239863E+00    0.1229819578E+00
    0.2500000000E+03    0.1351114458E+00    0.1306580749E+00
    0.2700000000E+03    0.1424374960E+00    0.1380255540E+00
    0.2900000000E+03    0.1494276747E+00    0.1451077893E+00
    0.3100000000E+03    0.1561050586E+00    0.1519257057E+00
    0.3300000000E+03    0.1624905654E+00    0.1584980803E+00
    0.3500000000E+03    0.1686032105E+00    0.1648418155E+00
    0.3700000000E+03    0.1744603274E+00    0.1709721713E+00
    0.3900000000E+03    0.1800777569E+00    0.1769029636E+00
    0.4100000000E+03    0.1854700104E+00    0.1826467341E+00
    0.4300000000E+03    0.1906504123E+00    0.1882148971E+00
    0.4500000000E+03    0.1956312230E+00    0.1936178662E+00
    0.4700000000E+03    0.2004237473E+00    0.1988651641E+00
    0.4900000000E+03    0.2050384286E+00    0.2039655181E+00
    0.1000000000E+03    0.6633184916E-01    0.6338461160E-01
    0.3000000000E+03    0.1528041112E+00    0.1485485669E+00
    0.5000000000E+03    0.2072821269E+00    0.2064631217E+00
    0.7000000000E+03    0.2448238232E+00    0.2503389741E+00
    0.9000000000E+03    0.2722046406E+00    0.2856558978E+00
    0.1100000000E+04    0.2929937040E+00    0.3151647020E+00
    0.1300000000E+04    0.3092672569E+00    0.3404366678E+00
    0.1500000000E+04    0.3223193027E+00    0.3624574318E+00
    0.1700000000E+04    0.3329986590E+00    0.3818904914E+00
    0.1900000000E+04    0.3418847197E+00    0.3992074840E+00
    0.2100000000E+04    0.3493858462E+00    0.4147582575E+00
    0.2300000000E+04    0.3557975794E+00    0.4288112082E+00
    0.2500000000E+04    0.3613386483E+00    0.4415778519E+00
    0.2700000000E+04    0.3661740756E+00    0.4532285235E+00
    0.2900000000E+04    0.3704304699E+00    0.4639028285E+00
    0.3100000000E+04    0.3742064151E+00    0.4737168518E+00
    0.3300000000E+04    0.3775796933E+00    0.4827682863E+00
    0.3500000000E+04    0.3806124063E+00    0.4911401800E+00
    0.3700000000E+04    0.3833546732E+00    0.4989037402E+00
    0.3900000000E+04    0.3858473407E+00    0.5061204732E+00
    0.4100000000E+04    0.3881239998E+00    0.5128438486E+00
    0.4300000000E+04    0.3902125044E+00    0.5191206123E+00
    0.4500000000E+04    0.3921361294E+00    0.5249918372E+00
    0.4700000000E+04    0.3939144623E+00    0.5304937745E+00
    0.4900000000E+04    0.3955640976E+00    0.5356585500E+00
    0.1000000000E+04    0.2832693612E+00    0.3010198197E+00
    0.3000000000E+04    0.3723732180E+00    0.4689108879E+00
    0.5000000000E+04    0.3963451574E+00    0.5381235570E+00
    0.7000000000E+04    0.4077479257E+00    0.5752263526E+00
