     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.4500000000E+07    0.4457790838E+00    0.6807181740E+00
    0.4700000000E+07    0.4457802258E+00    0.6807452517E+00
    0.4900000000E+07    0.4457813092E+00    0.6807700251E+00
    0.1000000000E+07    0.4457998851E+00    0.6781846237E+00
    0.3000000000E+07    0.4457685232E+00    0.6803922966E+00
    0.5000000000E+07    0.4457818299E+00    0.6807816373E+00
    0.7000000000E+07    0.4457898981E+00    0.6809420820E+00
    0.9000000000E+07    0.4457950044E+00    0.6810294926E+00
    0.1100000000E+08    0.4457984697E+00    0.6810845018E+00
    0.1300000000E+08    0.4458009510E+00    0.6811223367E+00
    0.1500000000E+08    0.4458028003E+00    0.6811499807E+00
    0.1700000000E+08    0.4458042213E+00    0.6811710842E+00
    0.1900000000E+08    0.4458053392E+00    0.6811877405E+00
    0.2100000000E+08    0.4458062352E+00    0.6812012355E+00
    0.2300000000E+08    0.4458069641E+00    0.6812124027E+00
    0.2500000000E+08    0.4458075642E+00    0.6812218062E+00
    0.2700000000E+08    0.4458080630E+00    0.6812298410E+00
    0.2900000000E+08    0.4458084809E+00    0.6812367923E+00
    0.3100000000E+08    0.4458088332E+00    0.6812428711E+00
    0.3300000000E+08    0.4458091316E+00    0.6812482368E+00
    0.3500000000E+08    0.4458093852E+00    0.6812530120E+00
    0.3700000000E+08    0.4458096012E+00    0.6812572928E+00
    0.3900000000E+08    0.4458097856E+00    0.6812611553E+00
    0.4100000000E+08    0.4458099428E+00    0.6812646607E+00
    0.4300000000E+08    0.4458100768E+00    0.6812678588E+00
    0.4500000000E+08    0.4458101908E+00    0.6812707906E+00
    0.4700000000E+08    0.4458102873E+00    0.6812734898E+00
    0.4900000000E+08    0.4458103685E+00    0.6812759849E+00
    0.1000000000E+08    0.4457968911E+00    0.6810598038E+00
    0.3000000000E+08    0.4458086644E+00    0.6812399298E+00
    0.5000000000E+08    0.4458104040E+00    0.6812771636E+00
    0.7000000000E+08    0.4458106437E+00    0.6812942352E+00
    0.9000000000E+08    0.4458104219E+00    0.6813045103E+00
    0.1100000000E+09    0.4458100172E+00    0.6813116386E+00
    0.1300000000E+09    0.4458095317E+00    0.6813170338E+00
    0.1500000000E+09    0.4458090098E+00    0.6813213621E+00
    0.1700000000E+09    0.4458084732E+00    0.6813249806E+00
    0.1900000000E+09    0.4458079330E+00    0.6813280989E+00
    0.2100000000E+09    0.4458073952E+00    0.6813308488E+00
    0.2300000000E+09    0.4458068632E+00    0.6813333176E+00
    0.2500000000E+09    0.4458063387E+00    0.6813355656E+00
    0.2700000000E+09    0.4458058227E+00    0.6813376360E+00
    0.2900000000E+09    0.4458053156E+00    0.6813395608E+00
    0.3100000000E+09    0.4458048174E+00    0.6813413642E+00
    0.3300000000E+09    0.4458043281E+00    0.6813430646E+00
    0.3500000000E+09    0.4458038475E+00    0.6813446769E+00
    0.3700000000E+09    0.4458033754E+00    0.6813462126E+00
    0.3900000000E+09    0.4458029113E+00    0.6813476814E+00
    0.4100000000E+09    0.4458024551E+00    0.6813490909E+00
    0.4300000000E+09    0.4458020064E+00    0.6813504479E+00
    0.4500000000E+09    0.4458015649E+00    0.6813517576E+00
    0.4700000000E+09    0.4458011304E+00    0.6813530247E+00
    0.4900000000E+09    0.4458007025E+00    0.6813542532E+00
    0.1000000000E+09    0.4458102340E+00    0.6813083532E+00
