     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1100000000E+04    0.7938536594E-01    0.4929643331E+00
    0.1300000000E+04    0.9018939798E-01    0.5148676767E+00
    0.1500000000E+04    0.1003992675E+00    0.5322518672E+00
    0.1700000000E+04    0.1100605505E+00    0.5463817387E+00
    0.1900000000E+04    0.1192134601E+00    0.5580900596E+00
    0.2100000000E+04    0.1278944798E+00    0.5679478687E+00
    0.2300000000E+04    0.1361370244E+00    0.5763599231E+00
    0.2500000000E+04    0.1439717783E+00    0.5836211429E+00
    0.2700000000E+04    0.1514269285E+00    0.5899514972E+00
    0.2900000000E+04    0.1585283624E+00    0.5955183786E+00
    0.3100000000E+04    0.1652998515E+00    0.6004514127E+00
    0.3300000000E+04    0.1717632265E+00    0.6048525278E+00
    0.3500000000E+04    0.1779385433E+00    0.6088029679E+00
    0.3700000000E+04    0.1838442377E+00    0.6123682781E+00
    0.3900000000E+04    0.1894972698E+00    0.6156019159E+00
    0.4100000000E+04    0.1949132566E+00    0.6185479100E+00
    0.4300000000E+04    0.2001065932E+00    0.6212428478E+00
    0.4500000000E+04    0.2050905626E+00    0.6237173806E+00
    0.4700000000E+04    0.2098774364E+00    0.6259973790E+00
    0.4900000000E+04    0.2144785645E+00    0.6281048275E+00
    0.1000000000E+04    0.7374383430E-01    0.4797302233E+00
    0.3000000000E+04    0.1619539421E+00    0.5980572010E+00
    0.5000000000E+04    0.2167127892E+00    0.6290998292E+00
    0.7000000000E+04    0.2538225698E+00    0.6433337009E+00
    0.9000000000E+04    0.2806027043E+00    0.6514867155E+00
    0.1100000000E+05    0.3008323914E+00    0.6567653085E+00
    0.1300000000E+05    0.3166509312E+00    0.6604601793E+00
    0.1500000000E+05    0.3293584464E+00    0.6631904092E+00
    0.1700000000E+05    0.3397901653E+00    0.6652898157E+00
    0.1900000000E+05    0.3485070229E+00    0.6669542128E+00
    0.2100000000E+05    0.3558996639E+00    0.6683060153E+00
    0.2300000000E+05    0.3622484837E+00    0.6694256696E+00
    0.2500000000E+05    0.3677599488E+00    0.6703682126E+00
    0.2700000000E+05    0.3725894505E+00    0.6711725657E+00
    0.2900000000E+05    0.3768561757E+00    0.6718670296E+00
    0.3100000000E+05    0.3806530693E+00    0.6724726737E+00
    0.3300000000E+05    0.3840536791E+00    0.6730055070E+00
    0.3500000000E+05    0.3871169643E+00    0.6734779106E+00
    0.3700000000E+05    0.3898907415E+00    0.6738996098E+00
    0.3900000000E+05    0.3924141982E+00    0.6742783503E+00
    0.4100000000E+05    0.3947197549E+00    0.6746203767E+00
    0.4300000000E+05    0.3968344655E+00    0.6749307798E+00
    0.4500000000E+05    0.3987810836E+00    0.6752137510E+00
    0.4700000000E+05    0.4005788839E+00    0.6754727725E+00
    0.4900000000E+05    0.4022443030E+00    0.6757107612E+00
    0.1000000000E+05    0.2913766097E+00    0.6543813288E+00
    0.3000000000E+05    0.3788083644E+00    0.6721798545E+00
    0.5000000000E+05    0.4030318560E+00    0.6758226528E+00
    0.7000000000E+05    0.4143913968E+00    0.6773916401E+00
    0.9000000000E+05    0.4209839738E+00    0.6782654048E+00
    0.1100000000E+06    0.4252897505E+00    0.6788223273E+00
    0.1300000000E+06    0.4283226715E+00    0.6792083781E+00
    0.1500000000E+06    0.4305744399E+00    0.6794917985E+00
    0.1700000000E+06    0.4323123922E+00    0.6797087595E+00
    0.1900000000E+06    0.4336943687E+00    0.6798802202E+00
    0.2100000000E+06    0.4348195654E+00    0.6800191637E+00
    0.2300000000E+06    0.4357534557E+00    0.6801340620E+00
    0.2500000000E+06    0.4365409977E+00    0.6802306782E+00
    0.2700000000E+06    0.4372140859E+00    0.6803130697E+00
    0.2900000000E+06    0.4377959749E+00    0.6803841754E+00
    0.3100000000E+06    0.4383040192E+00    0.6804461764E+00
    0.3300000000E+06    0.4387514327E+00    0.6805007256E+00
    0.3500000000E+06    0.4391484544E+00    0.6805490984E+00
    0.3700000000E+06    0.4395031407E+00    0.6805922946E+00
    0.3900000000E+06    0.4398219175E+00    0.6806311092E+00
    0.4100000000E+06    0.4401099730E+00    0.6806661821E+00
    0.4300000000E+06    0.4403715419E+00    0.6806980344E+00
    0.4500000000E+06    0.4406101149E+00    0.6807270944E+00
    0.4700000000E+06    0.4408285950E+00    0.6807537179E+00
    0.4900000000E+06    0.4410294165E+00    0.6807782024E+00
    0.1000000000E+06    0.4233412899E+00    0.6785716177E+00
    0.3000000000E+06    0.4380583206E+00    0.6804162003E+00
    0.5000000000E+06    0.4411238606E+00    0.6807897226E+00
    0.7000000000E+06    0.4424498375E+00    0.6809521671E+00
    0.9000000000E+06    0.4431892599E+00    0.6810439746E+00
    0.1100000000E+07    0.4436605882E+00    0.6811035336E+00
    0.1300000000E+07    0.4439870912E+00    0.6811456439E+00
    0.1500000000E+07    0.4442265191E+00    0.6811772294E+00
    0.1700000000E+07    0.4444095260E+00    0.6812019657E+00
    0.1900000000E+07    0.4445538921E+00    0.6812219872E+00
    0.2100000000E+07    0.4446706396E+00    0.6812386192E+00
    0.2300000000E+07    0.4447669643E+00    0.6812527288E+00
    0.2500000000E+07    0.4448477635E+00    0.6812649078E+00
    0.2700000000E+07    0.4449164855E+00    0.6812755741E+00
    0.2900000000E+07    0.4449756286E+00    0.6812850314E+00
    0.3100000000E+07    0.4450270471E+00    0.6812935059E+00
    0.3300000000E+07    0.4450721462E+00    0.6813011699E+00
    0.3500000000E+07    0.4451120101E+00    0.6813081565E+00
    0.3700000000E+07    0.4451474887E+00    0.6813145708E+00
    0.3900000000E+07    0.4451792577E+00    0.6813204965E+00
    0.4100000000E+07    0.4452078610E+00    0.6813260013E+00
    0.4300000000E+07    0.4452337412E+00    0.6813311408E+00
    0.4500000000E+07    0.4452572623E+00    0.6813359605E+00
    0.4700000000E+07    0.4452787263E+00    0.6813404988E+00
    0.4900000000E+07    0.4452983860E+00    0.6813447876E+00
    0.1000000000E+07    0.4434484321E+00    0.6810765835E+00
    0.3000000000E+07    0.4450022068E+00    0.6812893797E+00
    0.5000000000E+07    0.4453076071E+00    0.6813468471E+00
    0.7000000000E+07    0.4454349059E+00    0.6813797921E+00
    0.9000000000E+07    0.4455031850E+00    0.6814036339E+00
    0.1100000000E+08    0.4455448411E+00    0.6814228489E+00
    0.1300000000E+08    0.4455722896E+00    0.6814392763E+00
    0.1500000000E+08    0.4455912993E+00    0.6814538351E+00
    0.1700000000E+08    0.4456049096E+00    0.6814670470E+00
    0.1900000000E+08    0.4456148705E+00    0.6814792357E+00
    0.2100000000E+08    0.4456222591E+00    0.6814906164E+00
    0.2300000000E+08    0.4456277733E+00    0.6815013393E+00
    0.2500000000E+08    0.4456318845E+00    0.6815115139E+00
    0.2700000000E+08    0.4456349223E+00    0.6815212224E+00
    0.2900000000E+08    0.4456371233E+00    0.6815305284E+00
    0.3100000000E+08    0.4456386617E+00    0.6815394825E+00
    0.3300000000E+08    0.4456396684E+00    0.6815481251E+00
    0.3500000000E+08    0.4456402437E+00    0.6815564896E+00
    0.3700000000E+08    0.4456404652E+00    0.6815646036E+00
    0.3900000000E+08    0.4456403940E+00    0.6815724906E+00
    0.4100000000E+08    0.4456400792E+00    0.6815801703E+00
    0.4300000000E+08    0.4456395598E+00    0.6815876599E+00
    0.4500000000E+08    0.4456388679E+00    0.6815949742E+00
    0.4700000000E+08    0.4456380297E+00    0.6816021261E+00
    0.4900000000E+08    0.4456370670E+00    0.6816091271E+00
    0.1000000000E+08    0.4455263311E+00    0.6814136729E+00
    0.3000000000E+08    0.4456379663E+00    0.6815350467E+00
    0.5000000000E+08    0.4456365446E+00    0.6816125741E+00
    0.7000000000E+08    0.4456226758E+00    0.6816755395E+00
    0.9000000000E+08    0.4456061365E+00    0.6817303403E+00
    0.1100000000E+09    0.4455891618E+00    0.6817796862E+00
    0.1300000000E+09    0.4455724246E+00    0.6818250375E+00
    0.1500000000E+09    0.4455561422E+00    0.6818672922E+00
    0.1700000000E+09    0.4455403738E+00    0.6819070508E+00
    0.1900000000E+09    0.4455251189E+00    0.6819447389E+00
    0.2100000000E+09    0.4455103538E+00    0.6819806721E+00
    0.2300000000E+09    0.4454960472E+00    0.6820150917E+00
    0.2500000000E+09    0.4454821665E+00    0.6820481878E+00
    0.2700000000E+09    0.4454686799E+00    0.6820801131E+00
    0.2900000000E+09    0.4454555581E+00    0.6821109927E+00
    0.3100000000E+09    0.4454427746E+00    0.6821409306E+00
    0.3300000000E+09    0.4454303050E+00    0.6821700142E+00
    0.3500000000E+09    0.4454181275E+00    0.6821983183E+00
    0.3700000000E+09    0.4454062226E+00    0.6822259068E+00
    0.3900000000E+09    0.4453945725E+00    0.6822528357E+00
    0.4100000000E+09    0.4453831613E+00    0.6822791535E+00
    0.4300000000E+09    0.4453719744E+00    0.6823049033E+00
    0.4500000000E+09    0.4453609988E+00    0.6823301230E+00
    0.4700000000E+09    0.4453502226E+00    0.6823548467E+00
    0.4900000000E+09    0.4453396348E+00    0.6823791047E+00
    0.1000000000E+09    0.4455976447E+00    0.6817555859E+00
