     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.4500000000E+05    0.4452685116E+00    0.6394629071E+00
    0.4700000000E+05    0.4451574375E+00    0.6415079786E+00
    0.4900000000E+05    0.4450617012E+00    0.6433775854E+00
    0.1000000000E+05    0.4580562706E+00    0.4890737444E+00
    0.3000000000E+05    0.4469712760E+00    0.6150748823E+00
    0.5000000000E+05    0.4450188856E+00    0.6442531885E+00
    0.7000000000E+05    0.4445909078E+00    0.6562326517E+00
    0.9000000000E+05    0.4445225017E+00    0.6625746428E+00
    0.1100000000E+06    0.4445581556E+00    0.6664473075E+00
    0.1300000000E+06    0.4446244724E+00    0.6690378784E+00
    0.1500000000E+06    0.4446970627E+00    0.6708838196E+00
    0.1700000000E+06    0.4447673494E+00    0.6722614874E+00
    0.1900000000E+06    0.4448324612E+00    0.6733266603E+00
    0.2100000000E+06    0.4448917158E+00    0.6741734749E+00
    0.2300000000E+06    0.4449452786E+00    0.6748620060E+00
    0.2500000000E+06    0.4449936211E+00    0.6754323120E+00
    0.2700000000E+06    0.4450372955E+00    0.6759120869E+00
    0.2900000000E+06    0.4450768427E+00    0.6763210644E+00
    0.3100000000E+06    0.4451127569E+00    0.6766736718E+00
    0.3300000000E+06    0.4451454752E+00    0.6769806926E+00
    0.3500000000E+06    0.4451753788E+00    0.6772503431E+00
    0.3700000000E+06    0.4452027975E+00    0.6774889896E+00
    0.3900000000E+06    0.4452280159E+00    0.6777016392E+00
    0.4100000000E+06    0.4452512796E+00    0.6778922826E+00
    0.4300000000E+06    0.4452728012E+00    0.6780641381E+00
    0.4500000000E+06    0.4452927644E+00    0.6782198293E+00
    0.4700000000E+06    0.4453113293E+00    0.6783615159E+00
    0.4900000000E+06    0.4453286353E+00    0.6784909913E+00
    0.1000000000E+06    0.4445337643E+00    0.6647224196E+00
    0.3000000000E+06    0.4450952253E+00    0.6765036698E+00
    0.5000000000E+06    0.4453368549E+00    0.6785516287E+00
    0.7000000000E+06    0.4454579098E+00    0.6793854177E+00
    0.9000000000E+06    0.4455302580E+00    0.6798356438E+00
    0.1100000000E+07    0.4455783331E+00    0.6801169132E+00
    0.1300000000E+07    0.4456125889E+00    0.6803091160E+00
    0.1500000000E+07    0.4456382326E+00    0.6804487011E+00
    0.1700000000E+07    0.4456581470E+00    0.6805546432E+00
    0.1900000000E+07    0.4456740573E+00    0.6806377840E+00
    0.2100000000E+07    0.4456870590E+00    0.6807047643E+00
    0.2300000000E+07    0.4456978812E+00    0.6807598771E+00
    0.2500000000E+07    0.4457070279E+00    0.6808060201E+00
    0.2700000000E+07    0.4457148589E+00    0.6808452196E+00
    0.2900000000E+07    0.4457216378E+00    0.6808789348E+00
    0.3100000000E+07    0.4457275622E+00    0.6809082431E+00
    0.3300000000E+07    0.4457327831E+00    0.6809339572E+00
    0.3500000000E+07    0.4457374178E+00    0.6809567018E+00
    0.3700000000E+07    0.4457415591E+00    0.6809769647E+00
    0.3900000000E+07    0.4457452811E+00    0.6809951326E+00
    0.4100000000E+07    0.4457486436E+00    0.6810115156E+00
    0.4300000000E+07    0.4457516959E+00    0.6810263658E+00
    0.4500000000E+07    0.4457544784E+00    0.6810398898E+00
    0.4700000000E+07    0.4457570249E+00    0.6810522586E+00
    0.4900000000E+07    0.4457593638E+00    0.6810636153E+00
    0.1000000000E+07    0.4455564973E+00    0.6799908642E+00
    0.3000000000E+07    0.4457246965E+00    0.6808940838E+00
    0.5000000000E+07    0.4457604630E+00    0.6810689523E+00
    0.7000000000E+07    0.4457758063E+00    0.6811437271E+00
    0.9000000000E+07    0.4457842114E+00    0.6811854955E+00
    0.1100000000E+08    0.4457894409E+00    0.6812123266E+00
    0.1300000000E+08    0.4457929579E+00    0.6812311263E+00
    0.1500000000E+08    0.4457954488E+00    0.6812451061E+00
    0.1700000000E+08    0.4457972784E+00    0.6812559630E+00
    0.1900000000E+08    0.4457986578E+00    0.6812646785E+00
    0.2100000000E+08    0.4457997177E+00    0.6812718601E+00
    0.2300000000E+08    0.4458005433E+00    0.6812779042E+00
    0.2500000000E+08    0.4458011924E+00    0.6812830804E+00
    0.2700000000E+08    0.4458017054E+00    0.6812875789E+00
    0.2900000000E+08    0.4458021118E+00    0.6812915373E+00
    0.3100000000E+08    0.4458024330E+00    0.6812950582E+00
    0.3300000000E+08    0.4458026853E+00    0.6812982192E+00
    0.3500000000E+08    0.4458028814E+00    0.6813010805E+00
    0.3700000000E+08    0.4458030309E+00    0.6813036892E+00
    0.3900000000E+08    0.4458031417E+00    0.6813060830E+00
    0.4100000000E+08    0.4458032197E+00    0.6813082922E+00
    0.4300000000E+08    0.4458032702E+00    0.6813103416E+00
    0.4500000000E+08    0.4458032970E+00    0.6813122516E+00
    0.4700000000E+08    0.4458033037E+00    0.6813140393E+00
    0.4900000000E+08    0.4458032929E+00    0.6813157189E+00
    0.1000000000E+08    0.4457871045E+00    0.6812002165E+00
    0.3000000000E+08    0.4458022819E+00    0.6812933471E+00
    0.5000000000E+08    0.4458032818E+00    0.6813165219E+00
    0.7000000000E+08    0.4458025516E+00    0.6813290534E+00
    0.9000000000E+08    0.4458013714E+00    0.6813377545E+00
    0.1100000000E+09    0.4458000541E+00    0.6813445631E+00
    0.1300000000E+09    0.4457987042E+00    0.6813502605E+00
    0.1500000000E+09    0.4457973620E+00    0.6813552299E+00
    0.1700000000E+09    0.4457960440E+00    0.6813596850E+00
    0.1900000000E+09    0.4457947568E+00    0.6813637565E+00
    0.2100000000E+09    0.4457935024E+00    0.6813675297E+00
    0.2300000000E+09    0.4457922806E+00    0.6813710634E+00
    0.2500000000E+09    0.4457910905E+00    0.6813743999E+00
    0.2700000000E+09    0.4457899305E+00    0.6813775705E+00
    0.2900000000E+09    0.4457887990E+00    0.6813805993E+00
    0.3100000000E+09    0.4457876943E+00    0.6813835051E+00
    0.3300000000E+09    0.4457866148E+00    0.6813863029E+00
    0.3500000000E+09    0.4457855591E+00    0.6813890048E+00
    0.3700000000E+09    0.4457845256E+00    0.6813916210E+00
    0.3900000000E+09    0.4457835132E+00    0.6813941598E+00
    0.4100000000E+09    0.4457825206E+00    0.6813966284E+00
    0.4300000000E+09    0.4457815467E+00    0.6813990328E+00
    0.4500000000E+09    0.4457805904E+00    0.6814013783E+00
    0.4700000000E+09    0.4457796509E+00    0.6814036694E+00
    0.4900000000E+09    0.4457787273E+00    0.6814059101E+00
    0.1000000000E+09    0.4458007210E+00    0.6813413327E+00
