     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.3500000000E+03    0.1945424293E+00    0.1278088653E+00
    0.3700000000E+03    0.2011420952E+00    0.1327353272E+00
    0.3900000000E+03    0.2074557472E+00    0.1375146732E+00
    0.4100000000E+03    0.2135010246E+00    0.1421559589E+00
    0.4300000000E+03    0.2192941289E+00    0.1466674474E+00
    0.4500000000E+03    0.2248499703E+00    0.1510566961E+00
    0.4700000000E+03    0.2301822960E+00    0.1553306321E+00
    0.4900000000E+03    0.2353038032E+00    0.1594956176E+00
    0.1000000000E+03    0.7724438688E-01    0.4813577753E-01
    0.3000000000E+03    0.1766611871E+00    0.1147812862E+00
    0.5000000000E+03    0.2377892056E+00    0.1615391021E+00
    0.7000000000E+03    0.2788623570E+00    0.1978900096E+00
    0.9000000000E+03    0.3080851665E+00    0.2278596287E+00
    0.1100000000E+04    0.3297347293E+00    0.2534889130E+00
    0.1300000000E+04    0.3462678193E+00    0.2759447128E+00
    0.1500000000E+04    0.3591971391E+00    0.2959552860E+00
    0.1700000000E+04    0.3695043225E+00    0.3140067541E+00
    0.1900000000E+04    0.3778531811E+00    0.3304413502E+00
    0.2100000000E+04    0.3847077831E+00    0.3455106205E+00
    0.2300000000E+04    0.3904015730E+00    0.3594061205E+00
    0.2500000000E+04    0.3951797104E+00    0.3722780727E+00
    0.2700000000E+04    0.3992260042E+00    0.3842472121E+00
    0.2900000000E+04    0.4026806056E+00    0.3954125933E+00
    0.3100000000E+04    0.4056519545E+00    0.4058569053E+00
    0.3300000000E+04    0.4082250411E+00    0.4156501942E+00
    0.3500000000E+04    0.4104672396E+00    0.4248525374E+00
    0.3700000000E+04    0.4124325054E+00    0.4335160101E+00
    0.3900000000E+04    0.4141644435E+00    0.4416861605E+00
    0.4100000000E+04    0.4156985859E+00    0.4494031374E+00
    0.4300000000E+04    0.4170641042E+00    0.4567025682E+00
    0.4500000000E+04    0.4182851129E+00    0.4636162511E+00
    0.4700000000E+04    0.4193816717E+00    0.4701727110E+00
    0.4900000000E+04    0.4203705642E+00    0.4763976503E+00
    0.1000000000E+04    0.3196739396E+00    0.2411302234E+00
    0.3000000000E+04    0.4042209031E+00    0.4007202442E+00
    0.5000000000E+04    0.4208291380E+00    0.4793931522E+00
    0.7000000000E+04    0.4268123248E+00    0.5265298682E+00
    0.9000000000E+04    0.4298272626E+00    0.5573939657E+00
    0.1100000000E+05    0.4317133957E+00    0.5788691302E+00
    0.1300000000E+05    0.4330637528E+00    0.5945142294E+00
    0.1500000000E+05    0.4341128967E+00    0.6063321246E+00
    0.1700000000E+05    0.4349698738E+00    0.6155237609E+00
    0.1900000000E+05    0.4356925845E+00    0.6228466698E+00
    0.2100000000E+05    0.4363152978E+00    0.6287990755E+00
    0.2300000000E+05    0.4368601263E+00    0.6337203678E+00
    0.2500000000E+05    0.4373423266E+00    0.6378487607E+00
    0.2700000000E+05    0.4377729767E+00    0.6413558207E+00
    0.2900000000E+05    0.4381604387E+00    0.6443679160E+00
    0.3100000000E+05    0.4385112151E+00    0.6469799730E+00
    0.3300000000E+05    0.4388304799E+00    0.6492645497E+00
    0.3500000000E+05    0.4391224264E+00    0.6512779709E+00
    0.3700000000E+05    0.4393905036E+00    0.6530645695E+00
    0.3900000000E+05    0.4396375828E+00    0.6546596766E+00
    0.4100000000E+05    0.4398660797E+00    0.6560917683E+00
    0.4300000000E+05    0.4400780444E+00    0.6573840315E+00
    0.4500000000E+05    0.4402752304E+00    0.6585555234E+00
    0.4700000000E+05    0.4404591476E+00    0.6596220412E+00
    0.4900000000E+05    0.4406311044E+00    0.6605967831E+00
    0.1000000000E+05    0.4308610813E+00    0.5690329951E+00
    0.3000000000E+05    0.4383400628E+00    0.6457189733E+00
    0.5000000000E+05    0.4407129595E+00    0.6610532792E+00
    0.7000000000E+05    0.4419344141E+00    0.6673174260E+00
    0.9000000000E+05    0.4426811930E+00    0.6706740158E+00
    0.1100000000E+06    0.4431855784E+00    0.6727530206E+00
    0.1300000000E+06    0.4435493704E+00    0.6741625193E+00
    0.1500000000E+06    0.4438242982E+00    0.6751790343E+00
    0.1700000000E+06    0.4440394551E+00    0.6759458204E+00
    0.1900000000E+06    0.4442124681E+00    0.6765443094E+00
    0.2100000000E+06    0.4443546442E+00    0.6770241275E+00
    0.2300000000E+06    0.4444735720E+00    0.6774172041E+00
    0.2500000000E+06    0.4445745357E+00    0.6777449954E+00
    0.2700000000E+06    0.4446613287E+00    0.6780224429E+00
    0.2900000000E+06    0.4447367450E+00    0.6782602659E+00
    0.3100000000E+06    0.4448028885E+00    0.6784663514E+00
    0.3300000000E+06    0.4448613737E+00    0.6786466295E+00
    0.3500000000E+06    0.4449134604E+00    0.6788056436E+00
    0.3700000000E+06    0.4449601460E+00    0.6789469326E+00
    0.3900000000E+06    0.4450022307E+00    0.6790732934E+00
    0.4100000000E+06    0.4450403639E+00    0.6791869653E+00
    0.4300000000E+06    0.4450750779E+00    0.6792897622E+00
    0.4500000000E+06    0.4451068136E+00    0.6793831687E+00
    0.4700000000E+06    0.4451359390E+00    0.6794684116E+00
    0.4900000000E+06    0.4451627640E+00    0.6795465135E+00
    0.1000000000E+06    0.4429556270E+00    0.6718234549E+00
    0.3000000000E+06    0.4447708653E+00    0.6783668671E+00
    0.5000000000E+06    0.4451753974E+00    0.6795831604E+00
    0.7000000000E+06    0.4453540336E+00    0.6800919902E+00
    0.9000000000E+06    0.4454547455E+00    0.6803711221E+00
    0.1100000000E+07    0.4455193918E+00    0.6805473824E+00
    0.1300000000E+07    0.4455643951E+00    0.6806687885E+00
    0.1500000000E+07    0.4455975186E+00    0.6807575111E+00
    0.1700000000E+07    0.4456229098E+00    0.6808251965E+00
    0.1900000000E+07    0.4456429869E+00    0.6808785468E+00
    0.2100000000E+07    0.4456592546E+00    0.6809216913E+00
    0.2300000000E+07    0.4456726986E+00    0.6809573125E+00
    0.2500000000E+07    0.4456839918E+00    0.6809872285E+00
    0.2700000000E+07    0.4456936088E+00    0.6810127152E+00
    0.2900000000E+07    0.4457018943E+00    0.6810346946E+00
    0.3100000000E+07    0.4457091047E+00    0.6810538490E+00
    0.3300000000E+07    0.4457154344E+00    0.6810706946E+00
    0.3500000000E+07    0.4457210338E+00    0.6810856290E+00
    0.3700000000E+07    0.4457260209E+00    0.6810989633E+00
    0.3900000000E+07    0.4457304894E+00    0.6811109446E+00
    0.4100000000E+07    0.4457345151E+00    0.6811217716E+00
    0.4300000000E+07    0.4457381596E+00    0.6811316057E+00
    0.4500000000E+07    0.4457414737E+00    0.6811405796E+00
    0.4700000000E+07    0.4457444994E+00    0.6811488033E+00
    0.4900000000E+07    0.4457472720E+00    0.6811563689E+00
    0.1000000000E+07    0.4454902477E+00    0.6804681976E+00
    0.3000000000E+07    0.4457056206E+00    0.6810445894E+00
    0.5000000000E+07    0.4457485729E+00    0.6811599296E+00
    0.7000000000E+07    0.4457665633E+00    0.6812102669E+00
    0.9000000000E+07    0.4457762415E+00    0.6812389324E+00
    0.1100000000E+08    0.4457821599E+00    0.6812577098E+00
    0.1300000000E+08    0.4457860679E+00    0.6812711322E+00
    0.1500000000E+08    0.4457887802E+00    0.6812813190E+00
    0.1700000000E+08    0.4457907264E+00    0.6812893951E+00
    0.1900000000E+08    0.4457921545E+00    0.6812960141E+00
    0.2100000000E+08    0.4457932169E+00    0.6813015823E+00
    0.2300000000E+08    0.4457940126E+00    0.6813063656E+00
    0.2500000000E+08    0.4457946086E+00    0.6813105460E+00
    0.2700000000E+08    0.4457950517E+00    0.6813142522E+00
    0.2900000000E+08    0.4457953754E+00    0.6813175778E+00
    0.3100000000E+08    0.4457956046E+00    0.6813205926E+00
    0.3300000000E+08    0.4457957579E+00    0.6813233501E+00
    0.3500000000E+08    0.4457958495E+00    0.6813258915E+00
    0.3700000000E+08    0.4457958906E+00    0.6813282495E+00
    0.3900000000E+08    0.4457958897E+00    0.6813304502E+00
    0.4100000000E+08    0.4457958539E+00    0.6813325148E+00
    0.4300000000E+08    0.4457957888E+00    0.6813344606E+00
    0.4500000000E+08    0.4457956990E+00    0.6813363021E+00
    0.4700000000E+08    0.4457955881E+00    0.6813380512E+00
    0.4900000000E+08    0.4457954593E+00    0.6813397180E+00
    0.1000000000E+08    0.4457795285E+00    0.6812491889E+00
    0.3000000000E+08    0.4457955006E+00    0.6813191204E+00
    0.5000000000E+08    0.4457953890E+00    0.6813405234E+00
    0.7000000000E+08    0.4457934884E+00    0.6813538561E+00
    0.9000000000E+08    0.4457911970E+00    0.6813640380E+00
    0.1100000000E+09    0.4457888366E+00    0.6813725441E+00
    0.1300000000E+09    0.4457865047E+00    0.6813800002E+00
    0.1500000000E+09    0.4457842337E+00    0.6813867283E+00
    0.1700000000E+09    0.4457820327E+00    0.6813929165E+00
    0.1900000000E+09    0.4457799022E+00    0.6813986844E+00
    0.2100000000E+09    0.4457778393E+00    0.6814041136E+00
    0.2300000000E+09    0.4457758399E+00    0.6814092620E+00
    0.2500000000E+09    0.4457738995E+00    0.6814141729E+00
    0.2700000000E+09    0.4457720138E+00    0.6814188791E+00
    0.2900000000E+09    0.4457701789E+00    0.6814234067E+00
    0.3100000000E+09    0.4457683909E+00    0.6814277764E+00
    0.3300000000E+09    0.4457666467E+00    0.6814320052E+00
    0.3500000000E+09    0.4457649432E+00    0.6814361071E+00
    0.3700000000E+09    0.4457632777E+00    0.6814400941E+00
    0.3900000000E+09    0.4457616477E+00    0.6814439762E+00
    0.4100000000E+09    0.4457600510E+00    0.6814477621E+00
    0.4300000000E+09    0.4457584856E+00    0.6814514591E+00
    0.4500000000E+09    0.4457569497E+00    0.6814550740E+00
    0.4700000000E+09    0.4457554416E+00    0.6814586125E+00
    0.4900000000E+09    0.4457539598E+00    0.6814620796E+00
    0.1000000000E+09    0.4457900169E+00    0.6813684510E+00
