     Pressure (Pa)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.2700000000E+03    0.7443001097E-01    0.2217294684E+00
    0.2900000000E+03    0.7845278314E-01    0.2320036061E+00
    0.3100000000E+03    0.8235169706E-01    0.2417873702E+00
    0.3300000000E+03    0.8613515859E-01    0.2511185855E+00
    0.3500000000E+03    0.8981066715E-01    0.2600310681E+00
    0.3700000000E+03    0.9338494096E-01    0.2685551540E+00
    0.3900000000E+03    0.9686402201E-01    0.2767181449E+00
    0.4100000000E+03    0.1002533645E+00    0.2845446882E+00
    0.4300000000E+03    0.1035579096E+00    0.2920570994E+00
    0.4500000000E+03    0.1067821489E+00    0.2992756397E+00
    0.4700000000E+03    0.1099301791E+00    0.3062187534E+00
    0.4900000000E+03    0.1130057475E+00    0.3129032735E+00
    0.1000000000E+03    0.3347694928E-01    0.1067923057E+00
    0.3000000000E+03    0.8041717415E-01    0.2369543200E+00
    0.5000000000E+03    0.1145174443E+00    0.3161534249E+00
    0.7000000000E+03    0.1416513445E+00    0.3707058024E+00
    0.9000000000E+03    0.1641973462E+00    0.4110187006E+00
    0.1100000000E+04    0.1834057508E+00    0.4421846305E+00
    0.1300000000E+04    0.2000455754E+00    0.4670548501E+00
    0.1500000000E+04    0.2146379104E+00    0.4873778391E+00
    0.1700000000E+04    0.2275584576E+00    0.5042974038E+00
    0.1900000000E+04    0.2390896653E+00    0.5185985252E+00
    0.2100000000E+04    0.2494502847E+00    0.5308401819E+00
    0.2300000000E+04    0.2588135443E+00    0.5414322775E+00
    0.2500000000E+04    0.2673190289E+00    0.5506827001E+00
    0.2700000000E+04    0.2750808101E+00    0.5588274011E+00
    0.2900000000E+04    0.2821932137E+00    0.5660503232E+00
    0.3100000000E+04    0.2887350278E+00    0.5724970033E+00
    0.3300000000E+04    0.2947726427E+00    0.5782840965E+00
    0.3500000000E+04    0.3003624388E+00    0.5835061894E+00
    0.3700000000E+04    0.3055526299E+00    0.5882407687E+00
    0.3900000000E+04    0.3103847071E+00    0.5925519030E+00
    0.4100000000E+04    0.3148945816E+00    0.5964930142E+00
    0.4300000000E+04    0.3191134993E+00    0.6001089896E+00
    0.4500000000E+04    0.3230687789E+00    0.6034378108E+00
    0.4700000000E+04    0.3267844140E+00    0.6065118253E+00
    0.4900000000E+04    0.3302815655E+00    0.6093587472E+00
    0.1000000000E+04    0.1741631062E+00    0.4275323331E+00
    0.3000000000E+04    0.2855310355E+00    0.5693628162E+00
    0.5000000000E+04    0.3319541501E+00    0.6107046412E+00
    0.7000000000E+04    0.3575165387E+00    0.6300569760E+00
    0.9000000000E+04    0.3737028480E+00    0.6411894329E+00
    0.1100000000E+05    0.3848725814E+00    0.6483942596E+00
    0.1300000000E+05    0.3930451310E+00    0.6534278554E+00
    0.1500000000E+05    0.3992842456E+00    0.6571385250E+00
    0.1700000000E+05    0.4042035309E+00    0.6599849229E+00
    0.1900000000E+05    0.4081817758E+00    0.6622362602E+00
    0.2100000000E+05    0.4114654703E+00    0.6640607615E+00
    0.2300000000E+05    0.4142219271E+00    0.6655688657E+00
    0.2500000000E+05    0.4165687107E+00    0.6668360299E+00
    0.2700000000E+05    0.4185908483E+00    0.6679155393E+00
    0.2900000000E+05    0.4203513580E+00    0.6688460796E+00
    0.3100000000E+05    0.4218979379E+00    0.6696564089E+00
    0.3300000000E+05    0.4232673544E+00    0.6703683452E+00
    0.3500000000E+05    0.4244884049E+00    0.6709987377E+00
    0.3700000000E+05    0.4255839656E+00    0.6715608032E+00
    0.3900000000E+05    0.4265724394E+00    0.6720650537E+00
    0.4100000000E+05    0.4274687980E+00    0.6725199534E+00
    0.4300000000E+05    0.4282853464E+00    0.6729323939E+00
    0.4500000000E+05    0.4290322910E+00    0.6733080427E+00
    0.4700000000E+05    0.4297181691E+00    0.6736516029E+00
    0.4900000000E+05    0.4303501763E+00    0.6739670102E+00
    0.1000000000E+05    0.3797567696E+00    0.6451416436E+00
    0.3000000000E+05    0.4211488752E+00    0.6692647713E+00
    0.5000000000E+05    0.4306479238E+00    0.6741152140E+00
    0.7000000000E+05    0.4348643540E+00    0.6761870821E+00
    0.9000000000E+05    0.4372462703E+00    0.6773351529E+00
    0.1100000000E+06    0.4387770539E+00    0.6780643698E+00
    0.1300000000E+06    0.4398437644E+00    0.6785685106E+00
    0.1500000000E+06    0.4406296561E+00    0.6789378281E+00
    0.1700000000E+06    0.4412327179E+00    0.6792200247E+00
    0.1900000000E+06    0.4417100983E+00    0.6794426789E+00
    0.2100000000E+06    0.4420973748E+00    0.6796228427E+00
    0.2300000000E+06    0.4424178542E+00    0.6797716257E+00
    0.2500000000E+06    0.4426874432E+00    0.6798965757E+00
    0.2700000000E+06    0.4429173691E+00    0.6800029998E+00
    0.2900000000E+06    0.4431157829E+00    0.6800947386E+00
    0.3100000000E+06    0.4432887455E+00    0.6801746397E+00
    0.3300000000E+06    0.4434408570E+00    0.6802448591E+00
    0.3500000000E+06    0.4435756720E+00    0.6803070595E+00
    0.3700000000E+06    0.4436959805E+00    0.6803625433E+00
    0.3900000000E+06    0.4438040032E+00    0.6804123452E+00
    0.4100000000E+06    0.4439015296E+00    0.6804572980E+00
    0.4300000000E+06    0.4439900175E+00    0.6804980791E+00
    0.4500000000E+06    0.4440706671E+00    0.6805352454E+00
    0.4700000000E+06    0.4441444747E+00    0.6805692589E+00
    0.4900000000E+06    0.4442122749E+00    0.6806005061E+00
    0.1000000000E+06    0.4380867425E+00    0.6777363651E+00
    0.3000000000E+06    0.4432051296E+00    0.6801360206E+00
    0.5000000000E+06    0.4442441467E+00    0.6806151961E+00
    0.7000000000E+06    0.4446906639E+00    0.6808212641E+00
    0.9000000000E+06    0.4449388521E+00    0.6809363627E+00
    0.1100000000E+07    0.4450967194E+00    0.6810100957E+00
    0.1300000000E+07    0.4452059043E+00    0.6810615332E+00
    0.1500000000E+07    0.4452858645E+00    0.6810995750E+00
    0.1700000000E+07    0.4453469102E+00    0.6811289344E+00
    0.1900000000E+07    0.4453950140E+00    0.6811523418E+00
    0.2100000000E+07    0.4454338744E+00    0.6811714887E+00
    0.2300000000E+07    0.4454659042E+00    0.6811874792E+00
    0.2500000000E+07    0.4454927442E+00    0.6812010649E+00
    0.2700000000E+07    0.4455155492E+00    0.6812127752E+00
    0.2900000000E+07    0.4455351553E+00    0.6812229940E+00
    0.3100000000E+07    0.4455521829E+00    0.6812320065E+00
    0.3300000000E+07    0.4455671019E+00    0.6812400289E+00
    0.3500000000E+07    0.4455802748E+00    0.6812472285E+00
    0.3700000000E+07    0.4455919856E+00    0.6812537364E+00
    0.3900000000E+07    0.4456024599E+00    0.6812596571E+00
    0.4100000000E+07    0.4456118796E+00    0.6812650746E+00
    0.4300000000E+07    0.4456203922E+00    0.6812700578E+00
    0.4500000000E+07    0.4456281195E+00    0.6812746631E+00
    0.4700000000E+07    0.4456351621E+00    0.6812789376E+00
    0.4900000000E+07    0.4456416043E+00    0.6812829206E+00
    0.1000000000E+07    0.4450256942E+00    0.6809768504E+00
    0.3000000000E+07    0.4455439591E+00    0.6812276362E+00
    0.5000000000E+07    0.4456446229E+00    0.6812848134E+00
    0.7000000000E+07    0.4456860161E+00    0.6813132663E+00
    0.9000000000E+07    0.4457078404E+00    0.6813317077E+00
    0.1100000000E+08    0.4457208715E+00    0.6813453672E+00
    0.1300000000E+08    0.4457292300E+00    0.6813563114E+00
    0.1500000000E+08    0.4457348265E+00    0.6813655333E+00
    0.1700000000E+08    0.4457386648E+00    0.6813735753E+00
    0.1900000000E+08    0.4457413218E+00    0.6813807617E+00
    0.2100000000E+08    0.4457431512E+00    0.6813873004E+00
    0.2300000000E+08    0.4457443819E+00    0.6813933314E+00
    0.2500000000E+08    0.4457451679E+00    0.6813989537E+00
    0.2700000000E+08    0.4457456163E+00    0.6814042391E+00
    0.2900000000E+08    0.4457458039E+00    0.6814092418E+00
    0.3100000000E+08    0.4457457871E+00    0.6814140034E+00
    0.3300000000E+08    0.4457456081E+00    0.6814185566E+00
    0.3500000000E+08    0.4457452988E+00    0.6814229276E+00
    0.3700000000E+08    0.4457448841E+00    0.6814271377E+00
    0.3900000000E+08    0.4457443834E+00    0.6814312043E+00
    0.4100000000E+08    0.4457438122E+00    0.6814351421E+00
    0.4300000000E+08    0.4457431829E+00    0.6814389635E+00
    0.4500000000E+08    0.4457425053E+00    0.6814426789E+00
    0.4700000000E+08    0.4457417877E+00    0.6814462974E+00
    0.4900000000E+08    0.4457410368E+00    0.6814498268E+00
    0.1000000000E+08    0.4457151198E+00    0.6813389686E+00
    0.3000000000E+08    0.4457458182E+00    0.6814116505E+00
    0.5000000000E+08    0.4457406506E+00    0.6814515603E+00
    0.7000000000E+08    0.4457321216E+00    0.6814828385E+00
    0.9000000000E+08    0.4457231753E+00    0.6815096629E+00
    0.1100000000E+09    0.4457144098E+00    0.6815336319E+00
    0.1300000000E+09    0.4457059662E+00    0.6815555598E+00
    0.1500000000E+09    0.4456978644E+00    0.6815759295E+00
    0.1700000000E+09    0.4456900883E+00    0.6815950563E+00
    0.1900000000E+09    0.4456826121E+00    0.6816131598E+00
    0.2100000000E+09    0.4456754087E+00    0.6816304008E+00
    0.2300000000E+09    0.4456684529E+00    0.6816469012E+00
    0.2500000000E+09    0.4456617221E+00    0.6816627561E+00
    0.2700000000E+09    0.4456551964E+00    0.6816780417E+00
    0.2900000000E+09    0.4456488580E+00    0.6816928198E+00
    0.3100000000E+09    0.4456426918E+00    0.6817071417E+00
    0.3300000000E+09    0.4456366842E+00    0.6817210505E+00
    0.3500000000E+09    0.4456308232E+00    0.6817345828E+00
    0.3700000000E+09    0.4456250982E+00    0.6817477698E+00
    0.3900000000E+09    0.4456195000E+00    0.6817606389E+00
    0.4100000000E+09    0.4456140201E+00    0.6817732138E+00
    0.4300000000E+09    0.4456086509E+00    0.6817855153E+00
    0.4500000000E+09    0.4456033858E+00    0.6817975619E+00
    0.4700000000E+09    0.4455982186E+00    0.6818093700E+00
    0.4900000000E+09    0.4455931437E+00    0.6818209545E+00
    0.1000000000E+09    0.4457187565E+00    0.6815219426E+00
