     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6326637591E-02    0.1287851655E-03    0.6501109287E-03    0.5108259931E-02
    0.3000000000E+01    0.1838978162E-01    0.3743868479E-03    0.1922712416E-02    0.1487465660E-01
    0.5000000000E+01    0.2972458118E-01    0.6052172336E-03    0.3160170533E-02    0.2408675659E-01
    0.7000000000E+01    0.4039404245E-01    0.8225546025E-03    0.4364373246E-02    0.3279379861E-01
    0.9000000000E+01    0.5045401860E-01    0.1027532005E-02    0.5537069752E-02    0.4103926717E-01
    0.1100000000E+02    0.5995420888E-01    0.1221157563E-02    0.6679883206E-02    0.4886171365E-01
    0.1300000000E+02    0.6893899334E-01    0.1404331424E-02    0.7794322067E-02    0.5629544041E-01
    0.1500000000E+02    0.7744813409E-01    0.1577860008E-02    0.8881790220E-02    0.6337107387E-01
    0.1700000000E+02    0.8551736744E-01    0.1742468032E-02    0.9943596043E-02    0.7011604701E-01
    0.1900000000E+02    0.9317890644E-01    0.1898808718E-02    0.1098096054E-01    0.7655500767E-01
    0.2100000000E+02    0.1004618693E+00    0.2047472491E-02    0.1199502464E-01    0.8271016554E-01
    0.2300000000E+02    0.1073926462E+00    0.2188994429E-02    0.1298685579E-01    0.8860158843E-01
    0.2500000000E+02    0.1139952146E+00    0.2323860662E-02    0.1395745386E-01    0.9424745623E-01
    0.2700000000E+02    0.1202914119E+00    0.2452513905E-02    0.1490775655E-01    0.9966427942E-01
    0.2900000000E+02    0.1263011708E+00    0.2575358241E-02    0.1583864420E-01    0.1048670879E+00
    0.3100000000E+02    0.1320427245E+00    0.2692763286E-02    0.1675094422E-01    0.1098695945E+00
    0.3300000000E+02    0.1375327861E+00    0.2805067819E-02    0.1764543509E-01    0.1146843376E+00
    0.3500000000E+02    0.1427867046E+00    0.2912582963E-02    0.1852285000E-01    0.1193228050E+00
    0.3700000000E+02    0.1478186026E+00    0.3015594970E-02    0.1938388014E-01    0.1237955427E+00
    0.3900000000E+02    0.1526414975E+00    0.3114367680E-02    0.2022917774E-01    0.1281122505E+00
    0.4100000000E+02    0.1572674082E+00    0.3209144689E-02    0.2105935888E-01    0.1322818658E+00
    0.4300000000E+02    0.1617074497E+00    0.3300151267E-02    0.2187500592E-01    0.1363126380E+00
    0.4500000000E+02    0.1659719171E+00    0.3387596063E-02    0.2267666994E-01    0.1402121938E+00
    0.4700000000E+02    0.1700703604E+00    0.3471672620E-02    0.2346487275E-01    0.1439875957E+00
    0.4900000000E+02    0.1740116512E+00    0.3552560724E-02    0.2424010895E-01    0.1476453936E+00
    0.1000000000E+02    0.5527119735E-01    0.1125705154E-02    0.6112115018E-02    0.4500113189E-01
    0.3000000000E+02    0.1292043950E+00    0.2634718818E-02    0.1629706790E-01    0.1073925693E+00
    0.5000000000E+02    0.1759259659E+00    0.3591861829E-02    0.2462301211E-01    0.1494321092E+00
    0.7000000000E+02    0.2076883102E+00    0.4245479099E-02    0.3170243124E-01    0.1802614777E+00
    0.9000000000E+02    0.2303578200E+00    0.4714453896E-02    0.3789557956E-01    0.2041858025E+00
    0.1100000000E+03    0.2471036167E+00    0.5063011308E-02    0.4342989368E-01    0.2235144176E+00
    0.1300000000E+03    0.2597886366E+00    0.5328913294E-02    0.4845700772E-01    0.2396053095E+00
    0.1500000000E+03    0.2695789487E+00    0.5535804413E-02    0.5308249628E-01    0.2533136947E+00
    0.1700000000E+03    0.2772408268E+00    0.5699229733E-02    0.5738250570E-01    0.2652075830E+00
    0.1900000000E+03    0.2832978013E+00    0.5829815946E-02    0.6141358952E-01    0.2756806084E+00
    0.2100000000E+03    0.2881191391E+00    0.5935063490E-02    0.6521880005E-01    0.2850152074E+00
    0.2300000000E+03    0.2919723213E+00    0.6020409502E-02    0.6883161047E-01    0.2934199816E+00
    0.2500000000E+03    0.2950555204E+00    0.6089885705E-02    0.7227852496E-01    0.3010528172E+00
    0.2700000000E+03    0.2975184320E+00    0.6146540456E-02    0.7558086604E-01    0.3080357462E+00
    0.2900000000E+03    0.2994760519E+00    0.6192717910E-02    0.7875602921E-01    0.3144648156E+00
    0.3100000000E+03    0.3010180322E+00    0.6230247645E-02    0.8181838328E-01    0.3204168299E+00
    0.3300000000E+03    0.3022151830E+00    0.6260576476E-02    0.8477992890E-01    0.3259540700E+00
    0.3500000000E+03    0.3031240848E+00    0.6284861975E-02    0.8765078879E-01    0.3311276706E+00
    0.3700000000E+03    0.3037904195E+00    0.6304040045E-02    0.9043957833E-01    0.3359800824E+00
    0.3900000000E+03    0.3042514156E+00    0.6318874542E-02    0.9315368974E-01    0.3405468993E+00
    0.4100000000E+03    0.3045376699E+00    0.6329994247E-02    0.9579951261E-01    0.3448582358E+00
    0.4300000000E+03    0.3046745224E+00    0.6337920793E-02    0.9838260733E-01    0.3489397787E+00
    0.4500000000E+03    0.3046831069E+00    0.6343090001E-02    0.1009078426E+00    0.3528136017E+00
    0.4700000000E+03    0.3045811622E+00    0.6345868376E-02    0.1033795058E+00    0.3564988026E+00
    0.4900000000E+03    0.3043836648E+00    0.6346565977E-02    0.1058013924E+00    0.3600120083E+00
    0.1000000000E+03    0.2393334527E+00    0.4900993223E-02    0.4073427210E-01    0.2143242941E+00
    0.3000000000E+03    0.3002941913E+00    0.6212465593E-02    0.8030050827E-01    0.3174962666E+00
    0.5000000000E+03    0.3042531337E+00    0.6346218488E-02    0.1069947391E+00    0.3617087339E+00
    0.7000000000E+03    0.2988808783E+00    0.6277016836E-02    0.1289020209E+00    0.3893552065E+00
    0.9000000000E+03    0.2912038295E+00    0.6151702794E-02    0.1481529728E+00    0.4092610878E+00
    0.1100000000E+04    0.2830359384E+00    0.6009593375E-02    0.1656378491E+00    0.4246996458E+00
    0.1300000000E+04    0.2749611061E+00    0.5864144055E-02    0.1818198255E+00    0.4372379300E+00
    0.1500000000E+04    0.2671811003E+00    0.5720549393E-02    0.1969736151E+00    0.4477459375E+00
    0.1700000000E+04    0.2597596276E+00    0.5580894466E-02    0.2112771555E+00    0.4567561330E+00
    0.1900000000E+04    0.2527063601E+00    0.5445968810E-02    0.2248533203E+00    0.4646177587E+00
    0.2100000000E+04    0.2460093839E+00    0.5315988748E-02    0.2377912432E+00    0.4715720522E+00
    0.2300000000E+04    0.2396486802E+00    0.5190910601E-02    0.2501581966E+00    0.4777924846E+00
    0.2500000000E+04    0.2336019533E+00    0.5070574693E-02    0.2620066549E+00    0.4834078739E+00
    0.2700000000E+04    0.2278471609E+00    0.4954774086E-02    0.2733787184E+00    0.4885164299E+00
    0.2900000000E+04    0.2223635627E+00    0.4843287948E-02    0.2843089998E+00    0.4931946887E+00
    0.3100000000E+04    0.2171320849E+00    0.4735897628E-02    0.2948265733E+00    0.4975034144E+00
    0.3300000000E+04    0.2121353719E+00    0.4632394068E-02    0.3049563278E+00    0.5014916254E+00
    0.3500000000E+04    0.2073576992E+00    0.4532580799E-02    0.3147199286E+00    0.5051994158E+00
    0.3700000000E+04    0.2027848317E+00    0.4436274714E-02    0.3241365154E+00    0.5086599800E+00
    0.3900000000E+04    0.1984038675E+00    0.4343305735E-02    0.3332232164E+00    0.5119010966E+00
    0.4100000000E+04    0.1942030874E+00    0.4253515981E-02    0.3419955333E+00    0.5149462346E+00
    0.4300000000E+04    0.1901718159E+00    0.4166758743E-02    0.3504676341E+00    0.5178153923E+00
    0.4500000000E+04    0.1863002980E+00    0.4082897434E-02    0.3586525763E+00    0.5205257422E+00
    0.4700000000E+04    0.1825795912E+00    0.4001804584E-02    0.3665624810E+00    0.5230921338E+00
    0.4900000000E+04    0.1790014717E+00    0.3923360921E-02    0.3742086693E+00    0.5255274897E+00
    0.1000000000E+04    0.2871308356E+00    0.6081609135E-02    0.1570811414E+00    0.4174178030E+00
    0.3000000000E+04    0.2197174331E+00    0.4789094152E-02    0.2896177342E+00    0.4953919420E+00
