     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3145929126E-02    0.3202368838E-03    0.2795754453E-03    0.1350287273E-01
    0.3000000000E+01    0.9052971836E-02    0.9219070522E-03    0.8323831861E-03    0.3867175311E-01
    0.5000000000E+01    0.1450368533E-01    0.1477583929E-02    0.1376941945E-02    0.6166392679E-01
    0.7000000000E+01    0.1955579307E-01    0.1993106982E-02    0.1913493037E-02    0.8275728220E-01
    0.9000000000E+01    0.2425738250E-01    0.2473337893E-02    0.2442268021E-02    0.1021840397E+00
    0.1100000000E+02    0.2864884073E-01    0.2922357343E-02    0.2963489202E-02    0.1201397805E+00
    0.1300000000E+02    0.3276434266E-01    0.3343616237E-02    0.3477370093E-02    0.1367904138E+00
    0.1500000000E+02    0.3663300764E-01    0.3740053211E-02    0.3984115854E-02    0.1522776108E+00
    0.1700000000E+02    0.4027980728E-01    0.4114186825E-02    0.4483923706E-02    0.1667230865E+00
    0.1900000000E+02    0.4372628479E-01    0.4468188583E-02    0.4976983315E-02    0.1802320032E+00
    0.2100000000E+02    0.4699112967E-01    0.4803941263E-02    0.5463477160E-02    0.1928957004E+00
    0.2300000000E+02    0.5009064066E-01    0.5123085869E-02    0.5943580875E-02    0.2047939006E+00
    0.2500000000E+02    0.5303910133E-01    0.5427059722E-02    0.6417463574E-02    0.2159965053E+00
    0.2700000000E+02    0.5584908697E-01    0.5717127566E-02    0.6885288153E-02    0.2265650680E+00
    0.2900000000E+02    0.5853171701E-01    0.5994407141E-02    0.7347211585E-02    0.2365540084E+00
    0.3100000000E+02    0.6109686380E-01    0.6259890333E-02    0.7803385186E-02    0.2460116211E+00
    0.3300000000E+02    0.6355332643E-01    0.6514460767E-02    0.8253954875E-02    0.2549809174E+00
    0.3500000000E+02    0.6590897609E-01    0.6758908520E-02    0.8699061419E-02    0.2635003318E+00
    0.3700000000E+02    0.6817087839E-01    0.6993942489E-02    0.9138840659E-02    0.2716043175E+00
    0.3900000000E+02    0.7034539663E-01    0.7220200839E-02    0.9573423731E-02    0.2793238515E+00
    0.4100000000E+02    0.7243827957E-01    0.7438259870E-02    0.1000293727E-01    0.2866868646E+00
    0.4300000000E+02    0.7445473622E-01    0.7648641572E-02    0.1042750361E-01    0.2937186084E+00
    0.4500000000E+02    0.7639949983E-01    0.7851820091E-02    0.1084724095E-01    0.3004419713E+00
    0.4700000000E+02    0.7827688301E-01    0.8048227285E-02    0.1126226358E-01    0.3068777496E+00
    0.4900000000E+02    0.8009082517E-01    0.8238257520E-02    0.1167268197E-01    0.3130448829E+00
    0.1000000000E+02    0.2648961143E-01    0.2701520127E-02    0.2703809292E-02    0.1113347925E+00
    0.3000000000E+02    0.5982840254E-01    0.6128565706E-02    0.7576007871E-02    0.2413464275E+00
    0.5000000000E+02    0.8097514512E-01    0.8330995295E-02    0.1187619811E-01    0.3160331694E+00
    0.7000000000E+02    0.9606467921E-01    0.9924359455E-02    0.1572904286E-01    0.3651836530E+00
    0.9000000000E+02    0.1075468592E+00    0.1115365983E-01    0.1922399848E-01    0.4003310183E+00
    0.1100000000E+03    0.1166376885E+00    0.1214038747E-01    0.2242710448E-01    0.4269122982E+00
    0.1300000000E+03    0.1240304844E+00    0.1295387240E-01    0.2538829936E-01    0.4478406752E+00
    0.1500000000E+03    0.1301594987E+00    0.1363763217E-01    0.2814613340E-01    0.4648248226E+00
    0.1700000000E+03    0.1353154446E+00    0.1422088648E-01    0.3073090328E-01    0.4789369229E+00
    0.1900000000E+03    0.1397027071E+00    0.1472424930E-01    0.3316679554E-01    0.4908859412E+00
    0.2100000000E+03    0.1434704259E+00    0.1516281894E-01    0.3547338806E-01    0.5011607017E+00
    0.2300000000E+03    0.1467306441E+00    0.1554798243E-01    0.3766672472E-01    0.5101099718E+00
    0.2500000000E+03    0.1495695283E+00    0.1588853172E-01    0.3976009910E-01    0.5179897805E+00
    0.2700000000E+03    0.1520546312E+00    0.1619138707E-01    0.4176463584E-01    0.5249926599E+00
    0.2900000000E+03    0.1542397725E+00    0.1646208401E-01    0.4368972859E-01    0.5312664113E+00
    0.3100000000E+03    0.1561684236E+00    0.1670511156E-01    0.4554337436E-01    0.5369265430E+00
    0.3300000000E+03    0.1578761160E+00    0.1692415349E-01    0.4733243221E-01    0.5420647481E+00
    0.3500000000E+03    0.1593921948E+00    0.1712226428E-01    0.4906282547E-01    0.5467548239E+00
    0.3700000000E+03    0.1607411192E+00    0.1730199991E-01    0.5073970167E-01    0.5510568964E+00
    0.3900000000E+03    0.1619434434E+00    0.1746551681E-01    0.5236756022E-01    0.5550204917E+00
    0.4100000000E+03    0.1630165679E+00    0.1761464777E-01    0.5395035512E-01    0.5586868079E+00
    0.4300000000E+03    0.1639753222E+00    0.1775096087E-01    0.5549157848E-01    0.5620904221E+00
    0.4500000000E+03    0.1648324209E+00    0.1787580597E-01    0.5699432877E-01    0.5652605896E+00
    0.4700000000E+03    0.1655988268E+00    0.1799035150E-01    0.5846136715E-01    0.5682222462E+00
    0.4900000000E+03    0.1662840404E+00    0.1809561405E-01    0.5989516410E-01    0.5709967901E+00
    0.1000000000E+03    0.1123397834E+00    0.1167220709E-01    0.2085859898E-01    0.4144721529E+00
    0.3000000000E+03    0.1552337757E+00    0.1658680967E-01    0.4462502959E-01    0.5341669699E+00
    0.5000000000E+03    0.1665988277E+00    0.1814504637E-01    0.6060029933E-01    0.5723197687E+00
    0.7000000000E+03    0.1701670682E+00    0.1881253227E-01    0.7339395874E-01    0.5923494011E+00
    0.9000000000E+03    0.1707980210E+00    0.1911789198E-01    0.8443355768E-01    0.6050618737E+00
    0.1100000000E+04    0.1700979428E+00    0.1924388710E-01    0.9434399581E-01    0.6140009804E+00
    0.1300000000E+04    0.1687312921E+00    0.1926983836E-01    0.1034553408E+00    0.6207061311E+00
    0.1500000000E+04    0.1670130794E+00    0.1923538686E-01    0.1119639965E+00    0.6259647373E+00
    0.1700000000E+04    0.1651069564E+00    0.1916237263E-01    0.1199968731E+00    0.6302256348E+00
    0.1900000000E+04    0.1631036018E+00    0.1906372468E-01    0.1276410769E+00    0.6337652925E+00
    0.2100000000E+04    0.1610556334E+00    0.1894753169E-01    0.1349592096E+00    0.6367642527E+00
    0.2300000000E+04    0.1589945917E+00    0.1881908107E-01    0.1419979200E+00    0.6393459272E+00
    0.2500000000E+04    0.1569397862E+00    0.1868195453E-01    0.1487929986E+00    0.6415978336E+00
    0.2700000000E+04    0.1549031621E+00    0.1853865105E-01    0.1553725729E+00    0.6435839394E+00
    0.2900000000E+04    0.1528920988E+00    0.1839095799E-01    0.1617591968E+00    0.6453521983E+00
    0.3100000000E+04    0.1509110791E+00    0.1824018104E-01    0.1679712670E+00    0.6469393399E+00
    0.3300000000E+04    0.1489627156E+00    0.1808729149E-01    0.1740240116E+00    0.6483740232E+00
    0.3500000000E+04    0.1470483981E+00    0.1793302326E-01    0.1799301981E+00    0.6496789727E+00
    0.3700000000E+04    0.1451687107E+00    0.1777793859E-01    0.1857006529E+00    0.6508724636E+00
    0.3900000000E+04    0.1433237058E+00    0.1762247330E-01    0.1913446479E+00    0.6519693786E+00
    0.4100000000E+04    0.1415130854E+00    0.1746696881E-01    0.1968701960E+00    0.6529819731E+00
    0.4300000000E+04    0.1397363245E+00    0.1731169496E-01    0.2022842779E+00    0.6539204407E+00
    0.4500000000E+04    0.1379927539E+00    0.1715686676E-01    0.2075930199E+00    0.6547933369E+00
    0.4700000000E+04    0.1362816174E+00    0.1700265663E-01    0.2128018350E+00    0.6556079016E+00
    0.4900000000E+04    0.1346021103E+00    0.1684920368E-01    0.2179155356E+00    0.6563703071E+00
    0.1000000000E+04    0.1705608357E+00    0.1919700656E-01    0.8950500739E-01    0.6098813324E+00
    0.3000000000E+04    0.1518976354E+00    0.1831588778E-01    0.1648860345E+00    0.6461664573E+00
    0.5000000000E+04    0.1337739600E+00    0.1677279725E-01    0.2204380804E+00    0.6567336356E+00
    0.7000000000E+04    0.1186756108E+00    0.1530269792E-01    0.2667406064E+00    0.6622262059E+00
    0.9000000000E+04    0.1059132764E+00    0.1396041920E-01    0.3066068246E+00    0.6657151101E+00
    0.1100000000E+05    0.9499381245E-01    0.1274868248E-01    0.3413751915E+00    0.6681740535E+00
    0.1300000000E+05    0.8557653416E-01    0.1166019194E-01    0.3718880302E+00    0.6700208493E+00
    0.1500000000E+05    0.7740922313E-01    0.1068489711E-01    0.3987666012E+00    0.6714686219E+00
    0.1700000000E+05    0.7029474446E-01    0.9812063827E-02    0.4225097159E+00    0.6726391732E+00
    0.1900000000E+05    0.6407368167E-01    0.9031119144E-02    0.4435349857E+00    0.6736079663E+00
    0.2100000000E+05    0.5861453357E-01    0.8332065976E-02    0.4621987693E+00    0.6744246541E+00
    0.2300000000E+05    0.5380758713E-01    0.7705688699E-02    0.4788075579E+00    0.6751234590E+00
    0.2500000000E+05    0.4956069883E-01    0.7143637421E-02    0.4936256725E+00    0.6757288508E+00
    0.2700000000E+05    0.4579615938E-01    0.6638437943E-02    0.5068812016E+00    0.6762588525E+00
    0.2900000000E+05    0.4244823971E-01    0.6183457135E-02    0.5187709549E+00    0.6767270678E+00
    0.3100000000E+05    0.3946120945E-01    0.5772843496E-02    0.5294647411E+00    0.6771439767E+00
    0.3300000000E+05    0.3678770927E-01    0.5401455932E-02    0.5391091043E+00    0.6775177942E+00
    0.3500000000E+05    0.3438740217E-01    0.5064789122E-02    0.5478305866E+00    0.6778550571E+00
    0.3700000000E+05    0.3222585130E-01    0.4758900574E-02    0.5557385647E+00    0.6781610348E+00
    0.3900000000E+05    0.3027358455E-01    0.4480342256E-02    0.5629277022E+00    0.6784400244E+00
    0.4100000000E+05    0.2850531398E-01    0.4226098242E-02    0.5694800602E+00    0.6786955660E+00
    0.4300000000E+05    0.2689928434E-01    0.3993528897E-02    0.5754669057E+00    0.6789306026E+00
    0.4500000000E+05    0.2543672869E-01    0.3780321542E-02    0.5809502558E+00    0.6791476018E+00
    0.4700000000E+05    0.2410141336E-01    0.3584447248E-02    0.5859841945E+00    0.6793486477E+00
    0.4900000000E+05    0.2287925703E-01    0.3404123237E-02    0.5906159943E+00    0.6795355130E+00
    0.1000000000E+05    0.1002471114E+00    0.1333858402E-01    0.3245685612E+00    0.6670402280E+00
    0.3000000000E+05    0.4091275254E-01    0.5972941515E-02    0.5242576800E+00    0.6769413769E+00
    0.5000000000E+05    0.2230672194E-01    0.3319294663E-02    0.5927942397E+00    0.6796241108E+00
    0.7000000000E+05    0.1454222320E-01    0.2144690143E-02    0.6229626089E+00    0.6809258639E+00
    0.9000000000E+05    0.1059022315E-01    0.1527646627E-02    0.6389012867E+00    0.6817149057E+00
    0.1100000000E+06    0.8289950052E-02    0.1162225589E-02    0.6484359898E+00    0.6822540114E+00
    0.1300000000E+06    0.6819019953E-02    0.9265640189E-03    0.6546585514E+00    0.6826507434E+00
    0.1500000000E+06    0.5811405790E-02    0.7647213195E-03    0.6589859298E+00    0.6829577643E+00
    0.1700000000E+06    0.5084172740E-02    0.6481076755E-03    0.6621435665E+00    0.6832041278E+00
    0.1900000000E+06    0.4537443901E-02    0.5608516602E-03    0.6645356901E+00    0.6834072912E+00
    0.2100000000E+06    0.4112775393E-02    0.4935483142E-03    0.6664030238E+00    0.6835784368E+00
    0.2300000000E+06    0.3774009153E-02    0.4403233886E-03    0.6678967845E+00    0.6837250930E+00
    0.2500000000E+06    0.3497729182E-02    0.3973456389E-03    0.6691162121E+00    0.6838525342E+00
    0.2700000000E+06    0.3268182069E-02    0.3620242499E-03    0.6701288551E+00    0.6839645773E+00
    0.2900000000E+06    0.3074421938E-02    0.3325526632E-03    0.6709821311E+00    0.6840640605E+00
    0.3100000000E+06    0.2908630035E-02    0.3076375807E-03    0.6717102169E+00    0.6841531431E+00
    0.3300000000E+06    0.2765085926E-02    0.2863317618E-03    0.6723383153E+00    0.6842335004E+00
    0.3500000000E+06    0.2639515771E-02    0.2679274208E-03    0.6728853861E+00    0.6843064544E+00
    0.3700000000E+06    0.2528667002E-02    0.2518862832E-03    0.6733659453E+00    0.6843730640E+00
    0.3900000000E+06    0.2430023366E-02    0.2377925186E-03    0.6737912817E+00    0.6844341884E+00
    0.4100000000E+06    0.2341609515E-02    0.2253203494E-03    0.6741702973E+00    0.6844905330E+00
    0.4300000000E+06    0.2261854186E-02    0.2142113060E-03    0.6745101002E+00    0.6845426831E+00
    0.4500000000E+06    0.2189492584E-02    0.2042579653E-03    0.6748164307E+00    0.6845911287E+00
    0.4700000000E+06    0.2123495570E-02    0.1952921324E-03    0.6750939721E+00    0.6846362837E+00
    0.4900000000E+06    0.2063017475E-02    0.1871761236E-03    0.6753465814E+00    0.6846785001E+00
    0.1000000000E+06    0.9301136696E-02    0.1323397680E-02    0.6442173698E+00    0.6820070790E+00
    0.3000000000E+06    0.2988427645E-02    0.3195913997E-03    0.6713600750E+00    0.6841097876E+00
    0.5000000000E+06    0.2034624116E-02    0.1834004815E-03    0.6754645593E+00    0.6846986025E+00
