     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2357369338E-02    0.4479501218E-03    0.9327727433E-04    0.1516542623E-01
    0.3000000000E+01    0.6773656479E-02    0.1287732214E-02    0.2782167731E-03    0.4329833793E-01
    0.5000000000E+01    0.1083935825E-01    0.2061635338E-02    0.4610435804E-03    0.6884496651E-01
    0.7000000000E+01    0.1460209784E-01    0.2778650759E-02    0.6418051995E-03    0.9215325813E-01
    0.9000000000E+01    0.1810106978E-01    0.3446173016E-02    0.8205476495E-03    0.1135111171E+00
    0.1100000000E+02    0.2136881941E-01    0.4070337669E-02    0.9973155242E-03    0.1331588406E+00
    0.1300000000E+02    0.2443259181E-01    0.4656277246E-02    0.1172152048E-02    0.1512985838E+00
    0.1500000000E+02    0.2731536663E-01    0.5208317513E-02    0.1345099128E-02    0.1681016533E+00
    0.1700000000E+02    0.3003666070E-01    0.5730129649E-02    0.1516197407E-02    0.1837141865E+00
    0.1900000000E+02    0.3261315685E-01    0.6224849407E-02    0.1685486311E-02    0.1982616201E+00
    0.2100000000E+02    0.3505920099E-01    0.6695171303E-02    0.1853004092E-02    0.2118522393E+00
    0.2300000000E+02    0.3738719870E-01    0.7143423695E-02    0.2018787878E-02    0.2245800195E+00
    0.2500000000E+02    0.3960793394E-01    0.7571629118E-02    0.2182873710E-02    0.2365269206E+00
    0.2700000000E+02    0.4173082722E-01    0.7981553125E-02    0.2345296586E-02    0.2477647540E+00
    0.2900000000E+02    0.4376414614E-01    0.8374744106E-02    0.2506090496E-02    0.2583567105E+00
    0.3100000000E+02    0.4571517817E-01    0.8752565950E-02    0.2665288462E-02    0.2683586208E+00
    0.3300000000E+02    0.4759037345E-01    0.9116225010E-02    0.2822922568E-02    0.2778200000E+00
    0.3500000000E+02    0.4939546328E-01    0.9466792496E-02    0.2979024001E-02    0.2867849195E+00
    0.3700000000E+02    0.5113555912E-01    0.9805223153E-02    0.3133623075E-02    0.2952927378E+00
    0.3900000000E+02    0.5281523573E-01    0.1013237095E-01    0.3286749269E-02    0.3033787169E+00
    0.4100000000E+02    0.5443860121E-01    0.1044900227E-01    0.3438431251E-02    0.3110745433E+00
    0.4300000000E+02    0.5600935643E-01    0.1075580714E-01    0.3588696908E-02    0.3184087726E+00
    0.4500000000E+02    0.5753084551E-01    0.1105340873E-01    0.3737573374E-02    0.3254072079E+00
    0.4700000000E+02    0.5900609904E-01    0.1134237146E-01    0.3885087055E-02    0.3320932260E+00
    0.4900000000E+02    0.6043787112E-01    0.1162320801E-01    0.4031263654E-02    0.3384880565E+00
    0.1000000000E+02    0.1976203377E-01    0.3763333299E-02    0.9091756758E-03    0.1235353116E+00
    0.3000000000E+02    0.4474952675E-01    0.8565497363E-02    0.2585886945E-02    0.2634281897E+00
    0.5000000000E+02    0.6113824460E-01    0.1176072653E-01    0.4103858394E-02    0.3415823840E+00
    0.7000000000E+02    0.7336870812E-01    0.1417849572E-01    0.5491315363E-02    0.3920620737E+00
    0.9000000000E+02    0.8311903800E-01    0.1613062724E-01    0.6769876000E-02    0.4276511138E+00
    0.1100000000E+03    0.9119595538E-01    0.1776668065E-01    0.7956409254E-02    0.4542570453E+00
    0.1300000000E+03    0.9805333124E-01    0.1917083492E-01    0.9064294195E-02    0.4749999259E+00
    0.1500000000E+03    0.1039757148E+00    0.2039599265E-01    0.1010429527E-01    0.4916894233E+00
    0.1700000000E+03    0.1091557048E+00    0.2147809300E-01    0.1108518428E-01    0.5054507567E+00
    0.1900000000E+03    0.1137310963E+00    0.2244296061E-01    0.1201419103E-01    0.5170222073E+00
    0.2100000000E+03    0.1178046084E+00    0.2330993572E-01    0.1289733569E-01    0.5269093749E+00
    0.2300000000E+03    0.1214552382E+00    0.2409396167E-01    0.1373967780E-01    0.5354708237E+00
    0.2500000000E+03    0.1247452294E+00    0.2480686690E-01    0.1454550538E-01    0.5429683379E+00
    0.2700000000E+03    0.1277245823E+00    0.2545819541E-01    0.1531848058E-01    0.5495977922E+00
    0.2900000000E+03    0.1304340985E+00    0.2605576870E-01    0.1606175305E-01    0.5555088556E+00
    0.3100000000E+03    0.1329075116E+00    0.2660607989E-01    0.1677804917E-01    0.5608179893E+00
    0.3300000000E+03    0.1351730217E+00    0.2711457838E-01    0.1746974306E-01    0.5656172653E+00
    0.3500000000E+03    0.1372544282E+00    0.2758588064E-01    0.1813891348E-01    0.5699805008E+00
    0.3700000000E+03    0.1391719843E+00    0.2802392954E-01    0.1878738991E-01    0.5739676174E+00
    0.3900000000E+03    0.1409430515E+00    0.2843211697E-01    0.1941679009E-01    0.5776278008E+00
    0.4100000000E+03    0.1425826104E+00    0.2881337963E-01    0.2002855091E-01    0.5810018296E+00
    0.4300000000E+03    0.1441036626E+00    0.2917027479E-01    0.2062395388E-01    0.5841238192E+00
    0.4500000000E+03    0.1455175530E+00    0.2950504106E-01    0.2120414642E-01    0.5870225459E+00
    0.4700000000E+03    0.1468342287E+00    0.2981964745E-01    0.2177015961E-01    0.5897224642E+00
    0.4900000000E+03    0.1480624502E+00    0.3011583350E-01    0.2232292315E-01    0.5922444999E+00
    0.1000000000E+03    0.8733297409E-01    0.1698191677E-01    0.7373739811E-02    0.4418402089E+00
    0.3000000000E+03    0.1316984407E+00    0.2633646977E-01    0.1642311724E-01    0.5582324198E+00
    0.5000000000E+03    0.1486458472E+00    0.3025750799E-01    0.2259460228E-01    0.5934445420E+00
    0.7000000000E+03    0.1571479546E+00    0.3242001478E-01    0.2749993372E-01    0.6113999394E+00
    0.9000000000E+03    0.1619421287E+00    0.3377654808E-01    0.3169014527E-01    0.6225689088E+00
    0.1100000000E+04    0.1648085683E+00    0.3469583230E-01    0.3541700032E-01    0.6303047865E+00
    0.1300000000E+04    0.1665617330E+00    0.3535134162E-01    0.3881644966E-01    0.6360386553E+00
    0.1500000000E+04    0.1676237730E+00    0.3583551277E-01    0.4197041109E-01    0.6404921564E+00
    0.1700000000E+04    0.1682335473E+00    0.3620212821E-01    0.4493222469E-01    0.6440717663E+00
    0.1900000000E+04    0.1685353303E+00    0.3648461012E-01    0.4773868562E-01    0.6470253206E+00
    0.2100000000E+04    0.1686207944E+00    0.3670482186E-01    0.5041633240E-01    0.6495132301E+00
    0.2300000000E+04    0.1685505913E+00    0.3687766706E-01    0.5298499518E-01    0.6516442864E+00
    0.2500000000E+04    0.1683661944E+00    0.3701365472E-01    0.5545992333E-01    0.6534950989E+00
    0.2700000000E+04    0.1680967496E+00    0.3712040772E-01    0.5785312562E-01    0.6551213081E+00
    0.2900000000E+04    0.1677632163E+00    0.3720359000E-01    0.6017424942E-01    0.6565643857E+00
    0.3100000000E+04    0.1673809646E+00    0.3726749779E-01    0.6243117778E-01    0.6578559295E+00
    0.3300000000E+04    0.1669614564E+00    0.3731544894E-01    0.6463044685E-01    0.6590204749E+00
    0.3500000000E+04    0.1665133638E+00    0.3735004645E-01    0.6677754525E-01    0.6600773896E+00
    0.3700000000E+04    0.1660433310E+00    0.3737336112E-01    0.6887713348E-01    0.6610421849E+00
    0.3900000000E+04    0.1655565043E+00    0.3738706097E-01    0.7093320791E-01    0.6619274432E+00
    0.4100000000E+04    0.1650569078E+00    0.3739250456E-01    0.7294922547E-01    0.6627434884E+00
    0.4300000000E+04    0.1645477142E+00    0.3739080961E-01    0.7492819990E-01    0.6634988781E+00
    0.4500000000E+04    0.1640314427E+00    0.3738290407E-01    0.7687277708E-01    0.6642007719E+00
    0.4700000000E+04    0.1635101062E+00    0.3736956473E-01    0.7878529472E-01    0.6648552099E+00
    0.4900000000E+04    0.1629853213E+00    0.3735144679E-01    0.8066783018E-01    0.6654673268E+00
    0.1000000000E+04    0.1635523232E+00    0.3427732095E-01    0.3360127706E-01    0.6267523124E+00
    0.3000000000E+04    0.1675773876E+00    0.3723772648E-01    0.6131030192E-01    0.6572274260E+00
    0.5000000000E+04    0.1627220534E+00    0.3734077308E-01    0.8159844226E-01    0.6657589135E+00
    0.7000000000E+04    0.1574855687E+00    0.3697578481E-01    0.9899936794E-01    0.6701651801E+00
    0.9000000000E+04    0.1525043582E+00    0.3645701999E-01    0.1147063923E+00    0.6729797816E+00
    0.1100000000E+05    0.1478354727E+00    0.3587417503E-01    0.1292443948E+00    0.6749886390E+00
    0.1300000000E+05    0.1434524942E+00    0.3526238086E-01    0.1428987439E+00    0.6765237023E+00
    0.1500000000E+05    0.1393194523E+00    0.3463812460E-01    0.1558445099E+00    0.6777520346E+00
    0.1700000000E+05    0.1354043164E+00    0.3401012057E-01    0.1681979523E+00    0.6787679456E+00
    0.1900000000E+05    0.1316807673E+00    0.3338338140E-01    0.1800407738E+00    0.6796292016E+00
    0.2100000000E+05    0.1281275389E+00    0.3276097826E-01    0.1914329137E+00    0.6803734201E+00
    0.2300000000E+05    0.1247274044E+00    0.3214488570E-01    0.2024198763E+00    0.6810262954E+00
    0.2500000000E+05    0.1214662798E+00    0.3153642081E-01    0.2130371978E+00    0.6816060641E+00
    0.2700000000E+05    0.1183325154E+00    0.3093648630E-01    0.2233133086E+00    0.6821260847E+00
    0.2900000000E+05    0.1153163554E+00    0.3034571221E-01    0.2332714394E+00    0.6825964044E+00
    0.3100000000E+05    0.1124095304E+00    0.2976454215E-01    0.2429309335E+00    0.6830247521E+00
    0.3300000000E+05    0.1096049474E+00    0.2919328780E-01    0.2523081749E+00    0.6834171899E+00
    0.3500000000E+05    0.1068964544E+00    0.2863216449E-01    0.2614172589E+00    0.6837785545E+00
    0.3700000000E+05    0.1042786589E+00    0.2808131515E-01    0.2702704869E+00    0.6841127623E+00
    0.3900000000E+05    0.1017467873E+00    0.2754082686E-01    0.2788787369E+00    0.6844230278E+00
    0.4100000000E+05    0.9929657468E-01    0.2701074266E-01    0.2872517448E+00    0.6847120205E+00
    0.4300000000E+05    0.9692417808E-01    0.2649107008E-01    0.2953983212E+00    0.6849819818E+00
    0.4500000000E+05    0.9462610756E-01    0.2598178759E-01    0.3033265188E+00    0.6852348116E+00
    0.4700000000E+05    0.9239917081E-01    0.2548284951E-01    0.3110437641E+00    0.6854721351E+00
    0.4900000000E+05    0.9024042856E-01    0.2499418985E-01    0.3185569618E+00    0.6856953536E+00
    0.1000000000E+05    0.1501319685E+00    0.3617076004E-01    0.1221001810E+00    0.6740585311E+00
    0.3000000000E+05    0.1138497438E+00    0.3005390459E-01    0.2381374315E+00    0.6828154128E+00
    0.5000000000E+05    0.8918577202E-01    0.2475368903E-01    0.3222390781E+00    0.6858020603E+00
    0.7000000000E+05    0.7109785178E-01    0.2045591730E-01    0.3865719470E+00    0.6874229840E+00
    0.9000000000E+05    0.5755043763E-01    0.1703023612E-01    0.4362706167E+00    0.6884154935E+00
    0.1100000000E+06    0.4727105407E-01    0.1431226335E-01    0.4749373700E+00    0.6890538318E+00
    0.1300000000E+06    0.3937300022E-01    0.1215043475E-01    0.5052915831E+00    0.6894741877E+00
    0.1500000000E+06    0.3322511567E-01    0.1041966838E-01    0.5293747607E+00    0.6897538228E+00
    0.1700000000E+06    0.2837608378E-01    0.9021952723E-02    0.5487027829E+00    0.6899397533E+00
    0.1900000000E+06    0.2450177290E-01    0.7882323438E-02    0.5643958743E+00    0.6900618499E+00
    0.2100000000E+06    0.2136776331E-01    0.6943976212E-02    0.5772829260E+00    0.6901396783E+00
    0.2300000000E+06    0.1880294300E-01    0.6163908257E-02    0.5879806187E+00    0.6901863648E+00
    0.2500000000E+06    0.1668107294E-01    0.5509439823E-02    0.5969514454E+00    0.6902108939E+00
    0.2700000000E+06    0.1490795723E-01    0.4955573394E-02    0.6045455461E+00    0.6902195221E+00
    0.2900000000E+06    0.1341249560E-01    0.4483034752E-02    0.6110306843E+00    0.6902166725E+00
    0.3100000000E+06    0.1214040763E-01    0.4076833410E-02    0.6166137334E+00    0.6902055139E+00
    0.3300000000E+06    0.1104979548E-01    0.3725206587E-02    0.6214561467E+00    0.6901883431E+00
    0.3500000000E+06    0.1010797694E-01    0.3418842448E-02    0.6256851696E+00    0.6901668418E+00
    0.3700000000E+06    0.9289202314E-02    0.3150305760E-02    0.6294020337E+00    0.6901422524E+00
    0.3900000000E+06    0.8572991352E-02    0.2913610337E-02    0.6326879981E+00    0.6901154993E+00
    0.4100000000E+06    0.7942909274E-02    0.2703898344E-02    0.6356088443E+00    0.6900872745E+00
    0.4300000000E+06    0.7385656801E-02    0.2517197834E-02    0.6382182514E+00    0.6900580986E+00
    0.4500000000E+06    0.6890386965E-02    0.2350237943E-02    0.6405603545E+00    0.6900283645E+00
    0.4700000000E+06    0.6448187286E-02    0.2200306907E-02    0.6426717000E+00    0.6899983691E+00
    0.4900000000E+06    0.6051683740E-02    0.2065142104E-02    0.6445827530E+00    0.6899683368E+00
    0.1000000000E+06    0.5206475994E-01    0.1559281324E-01    0.4567951984E+00    0.6887685172E+00
    0.3000000000E+06    0.1275139653E-01    0.4272442489E-02    0.6139239633E+00    0.6902119713E+00
    0.5000000000E+06    0.5868607646E-02    0.2002491271E-02    0.6454713216E+00    0.6899533615E+00
    0.7000000000E+06    0.3548485734E-02    0.1193508942E-02    0.6571827936E+00    0.6896756839E+00
    0.9000000000E+06    0.2479711276E-02    0.8099786143E-03    0.6630160306E+00    0.6894505155E+00
    0.1100000000E+07    0.1891538486E-02    0.5957972854E-03    0.6664451254E+00    0.6892693901E+00
    0.1300000000E+07    0.1528580133E-02    0.4628461717E-03    0.6686849439E+00    0.6891208821E+00
    0.1500000000E+07    0.1285995375E-02    0.3739918221E-03    0.6702579494E+00    0.6889965643E+00
    0.1700000000E+07    0.1114058785E-02    0.3112831436E-03    0.6714224292E+00    0.6888905747E+00
    0.1900000000E+07    0.9865938174E-03    0.2651355979E-03    0.6723195595E+00    0.6887988018E+00
    0.2100000000E+07    0.8886879767E-03    0.2300311883E-03    0.6730325861E+00    0.6887182974E+00
    0.2300000000E+07    0.8113025579E-03    0.2025994225E-03    0.6736135967E+00    0.6886468963E+00
    0.2500000000E+07    0.7486783349E-03    0.1806808821E-03    0.6740967747E+00    0.6885829721E+00
    0.2700000000E+07    0.6969914803E-03    0.1628365554E-03    0.6745054488E+00    0.6885252780E+00
    0.2900000000E+07    0.6536140475E-03    0.1480753422E-03    0.6748560694E+00    0.6884728409E+00
    0.3100000000E+07    0.6166861869E-03    0.1356952064E-03    0.6751605621E+00    0.6884248888E+00
    0.3300000000E+07    0.5848579756E-03    0.1251867009E-03    0.6754277809E+00    0.6883808003E+00
    0.3500000000E+07    0.5571278404E-03    0.1161722739E-03    0.6756644360E+00    0.6883400694E+00
    0.3700000000E+07    0.5327381936E-03    0.1083669023E-03    0.6758757055E+00    0.6883022786E+00
    0.3900000000E+07    0.5111061365E-03    0.1015518655E-03    0.6760656493E+00    0.6882670806E+00
    0.4100000000E+07    0.4917763089E-03    0.9555685482E-04    0.6762374962E+00    0.6882341832E+00
    0.4300000000E+07    0.4743881037E-03    0.9024751077E-04    0.6763938465E+00    0.6882033388E+00
    0.4500000000E+07    0.4586524216E-03    0.8551657506E-04    0.6765368181E+00    0.6881743361E+00
    0.4700000000E+07    0.4443348988E-03    0.8127750199E-04    0.6766681544E+00    0.6881469933E+00
    0.4900000000E+07    0.4312436115E-03    0.7745977379E-04    0.6767893033E+00    0.6881211529E+00
    0.1000000000E+07    0.2147023126E-02    0.6890750603E-03    0.6649301682E+00    0.6893552257E+00
    0.3000000000E+07    0.6344379976E-03    0.1416231521E-03    0.6750134692E+00    0.6884483461E+00
    0.5000000000E+07    0.4251071349E-03    0.7569038377E-04    0.6768464444E+00    0.6881087526E+00
