     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3158080265E-02    0.5143324114E-03    0.1863735739E-03    0.1017483091E-01
    0.3000000000E+01    0.9152765355E-02    0.1491082229E-02    0.5548335168E-03    0.2939791459E-01
    0.5000000000E+01    0.1475760270E-01    0.2404894398E-02    0.9177202693E-03    0.4725710995E-01
    0.7000000000E+01    0.2001325699E-01    0.3262353064E-02    0.1275199287E-02    0.6389750441E-01
    0.9000000000E+01    0.2495473423E-01    0.4069123711E-02    0.1627429229E-02    0.7944414555E-01
    0.1100000000E+02    0.2961234014E-01    0.4830109007E-02    0.1974562304E-02    0.9400539398E-01
    0.1300000000E+02    0.3401245008E-01    0.5549573996E-02    0.2316744609E-02    0.1076756244E+00
    0.1500000000E+02    0.3817813249E-01    0.6231247418E-02    0.2654116431E-02    0.1205374179E+00
    0.1700000000E+02    0.4212965713E-01    0.6878404299E-02    0.2986812546E-02    0.1326633542E+00
    0.1900000000E+02    0.4588491229E-01    0.7493933733E-02    0.3314962483E-02    0.1441174858E+00
    0.2100000000E+02    0.4945974939E-01    0.8080394838E-02    0.3638690793E-02    0.1549565593E+00
    0.2300000000E+02    0.5286826929E-01    0.8640063242E-02    0.3958117279E-02    0.1652310320E+00
    0.2500000000E+02    0.5612306144E-01    0.9174969905E-02    0.4273357236E-02    0.1749859229E+00
    0.2700000000E+02    0.5923540475E-01    0.9686933708E-02    0.4584521654E-02    0.1842615292E+00
    0.2900000000E+02    0.6221543713E-01    0.1017758896E-01    0.4891717431E-02    0.1930940324E+00
    0.3100000000E+02    0.6507229922E-01    0.1064840870E-01    0.5195047558E-02    0.2015160130E+00
    0.3300000000E+02    0.6781425681E-01    0.1110072454E-01    0.5494611300E-02    0.2095568896E+00
    0.3500000000E+02    0.7044880551E-01    0.1153574365E-01    0.5790504369E-02    0.2172432952E+00
    0.3700000000E+02    0.7298276071E-01    0.1195456330E-01    0.6082819082E-02    0.2245994014E+00
    0.3900000000E+02    0.7542233506E-01    0.1235818346E-01    0.6371644516E-02    0.2316471975E+00
    0.4100000000E+02    0.7777320550E-01    0.1274751759E-01    0.6657066649E-02    0.2384067329E+00
    0.4300000000E+02    0.8004057148E-01    0.1312340210E-01    0.6939168501E-02    0.2448963273E+00
    0.4500000000E+02    0.8222920566E-01    0.1348660458E-01    0.7218030258E-02    0.2511327551E+00
    0.4700000000E+02    0.8434349821E-01    0.1383783090E-01    0.7493729395E-02    0.2571314052E+00
    0.4900000000E+02    0.8638749566E-01    0.1417773155E-01    0.7766340798E-02    0.2629064226E+00
    0.1000000000E+02    0.2731728846E-01    0.4455059308E-02    0.1801623604E-02    0.8684174552E-01
    0.3000000000E+02    0.6365872865E-01    0.1041539194E-01    0.5043859412E-02    0.1973544300E+00
    0.5000000000E+02    0.8738431277E-01    0.1434362425E-01    0.7901511318E-02    0.2657141801E+00
    0.7000000000E+02    0.1044021276E+00    0.1719090205E-01    0.1045922502E-01    0.3128010457E+00
    0.9000000000E+02    0.1173157797E+00    0.1937541952E-01    0.1277748557E-01    0.3475566316E+00
    0.1100000000E+03    0.1274856544E+00    0.2111547567E-01    0.1490079486E-01    0.3744739039E+00
    0.1300000000E+03    0.1357076983E+00    0.2253881335E-01    0.1686271340E-01    0.3960695412E+00
    0.1500000000E+03    0.1424861891E+00    0.2372644357E-01    0.1868909111E-01    0.4138690721E+00
    0.1700000000E+03    0.1481598308E+00    0.2473286365E-01    0.2040020660E-01    0.4288545291E+00
    0.1900000000E+03    0.1529664358E+00    0.2559641401E-01    0.2201222455E-01    0.4416887318E+00
    0.2100000000E+03    0.1570788731E+00    0.2634502886E-01    0.2353821341E-01    0.4528365008E+00
    0.2300000000E+03    0.1606263481E+00    0.2699963937E-01    0.2498887172E-01    0.4626342607E+00
    0.2500000000E+03    0.1637076583E+00    0.2757629356E-01    0.2637305661E-01    0.4713320438E+00
    0.2700000000E+03    0.1663998019E+00    0.2808753349E-01    0.2769817499E-01    0.4791199121E+00
    0.2900000000E+03    0.1687637645E+00    0.2854332171E-01    0.2897047770E-01    0.4861451728E+00
    0.3100000000E+03    0.1708485253E+00    0.2895168314E-01    0.3019528380E-01    0.4925239408E+00
    0.3300000000E+03    0.1726938993E+00    0.2931916099E-01    0.3137715379E-01    0.4983491101E+00
    0.3500000000E+03    0.1743325988E+00    0.2965114774E-01    0.3252002487E-01    0.5036959784E+00
    0.3700000000E+03    0.1757917551E+00    0.2995212991E-01    0.3362731784E-01    0.5086262973E+00
    0.3900000000E+03    0.1770940623E+00    0.3022587215E-01    0.3470202228E-01    0.5131912416E+00
    0.4100000000E+03    0.1782586478E+00    0.3047555769E-01    0.3574676513E-01    0.5174336232E+00
    0.4300000000E+03    0.1793017446E+00    0.3070389687E-01    0.3676386629E-01    0.5213895647E+00
    0.4500000000E+03    0.1802372164E+00    0.3091321209E-01    0.3775538412E-01    0.5250897825E+00
    0.4700000000E+03    0.1810769719E+00    0.3110550490E-01    0.3872315289E-01    0.5285605818E+00
    0.4900000000E+03    0.1818312948E+00    0.3128250962E-01    0.3966881388E-01    0.5318246375E+00
    0.1000000000E+03    0.1226849602E+00    0.2029158164E-01    0.1386119966E-01    0.3618068438E+00
    0.3000000000E+03    0.1698383691E+00    0.2875299147E-01    0.2958851676E-01    0.4894090934E+00
    0.5000000000E+03    0.1821792547E+00    0.3136575861E-01    0.4013382053E-01    0.5333853845E+00
    0.7000000000E+03    0.1862997485E+00    0.3250862178E-01    0.4856312628E-01    0.5573842083E+00
    0.9000000000E+03    0.1874025981E+00    0.3307169301E-01    0.5582550228E-01    0.5730162115E+00
    0.1100000000E+04    0.1871628913E+00    0.3335351398E-01    0.6233727585E-01    0.5842215829E+00
    0.1300000000E+04    0.1862604399E+00    0.3348088871E-01    0.6831896663E-01    0.5927539903E+00
    0.1500000000E+04    0.1850123704E+00    0.3351609449E-01    0.7390219234E-01    0.5995277167E+00
    0.1700000000E+04    0.1835809835E+00    0.3349292967E-01    0.7917226591E-01    0.6050721818E+00
    0.1900000000E+04    0.1820548832E+00    0.3343113200E-01    0.8418792651E-01    0.6097178765E+00
    0.2100000000E+04    0.1804846910E+00    0.3334289473E-01    0.8899152016E-01    0.6136831317E+00
    0.2300000000E+04    0.1789002365E+00    0.3323609321E-01    0.9361469833E-01    0.6171187142E+00
    0.2500000000E+04    0.1773194255E+00    0.3311600080E-01    0.9808181752E-01    0.6201325102E+00
    0.2700000000E+04    0.1757530711E+00    0.3298625545E-01    0.1024120741E+00    0.6228040166E+00
    0.2900000000E+04    0.1742076462E+00    0.3284943026E-01    0.1066209027E+00    0.6251932665E+00
    0.3100000000E+04    0.1726869100E+00    0.3270738424E-01    0.1107209250E+00    0.6273465493E+00
    0.3300000000E+04    0.1711928976E+00    0.3256148497E-01    0.1147226131E+00    0.6293002038E+00
    0.3500000000E+04    0.1697265385E+00    0.3241275445E-01    0.1186347652E+00    0.6310832062E+00
    0.3700000000E+04    0.1682880505E+00    0.3226196680E-01    0.1224648552E+00    0.6327189804E+00
    0.3900000000E+04    0.1668771949E+00    0.3210971539E-01    0.1262192932E+00    0.6342266933E+00
    0.4100000000E+04    0.1654934443E+00    0.3195645975E-01    0.1299036248E+00    0.6356221990E+00
    0.4300000000E+04    0.1641360940E+00    0.3180255895E-01    0.1335226841E+00    0.6369187395E+00
    0.4500000000E+04    0.1628043361E+00    0.3164829583E-01    0.1370807147E+00    0.6381274719E+00
    0.4700000000E+04    0.1614973091E+00    0.3149389464E-01    0.1405814648E+00    0.6392578722E+00
    0.4900000000E+04    0.1602141316E+00    0.3133953428E-01    0.1440282640E+00    0.6403180465E+00
    0.1000000000E+04    0.1873955575E+00    0.3323763190E-01    0.5915858355E-01    0.5790343000E+00
    0.3000000000E+04    0.1734440330E+00    0.3277896486E-01    0.1086838161E+00    0.6262969343E+00
    0.5000000000E+04    0.1595812110E+00    0.3126241539E-01    0.1457323734E+00    0.6408240189E+00
    0.7000000000E+04    0.1479751695E+00    0.2974509868E-01    0.1775625336E+00    0.6485339648E+00
    0.9000000000E+04    0.1379470073E+00    0.2829723573E-01    0.2060810361E+00    0.6534981217E+00
    0.1100000000E+05    0.1290744821E+00    0.2692548332E-01    0.2321221730E+00    0.6570371019E+00
    0.1300000000E+05    0.1211032340E+00    0.2562768952E-01    0.2561414411E+00    0.6597245229E+00
    0.1500000000E+05    0.1138691852E+00    0.2440043253E-01    0.2784246296E+00    0.6618548376E+00
    0.1700000000E+05    0.1072590154E+00    0.2324030537E-01    0.2991703444E+00    0.6635967735E+00
    0.1900000000E+05    0.1011897026E+00    0.2214408519E-01    0.3185280721E+00    0.6650549138E+00
    0.2100000000E+05    0.9559734683E-01    0.2110870160E-01    0.3366175848E+00    0.6662980305E+00
    0.2300000000E+05    0.9043073892E-01    0.2013118908E-01    0.3535395271E+00    0.6673734860E+00
    0.2500000000E+05    0.8564749043E-01    0.1920865688E-01    0.3693814769E+00    0.6683151341E+00
    0.2700000000E+05    0.8121161184E-01    0.1833827668E-01    0.3842215428E+00    0.6691479235E+00
    0.2900000000E+05    0.7709194312E-01    0.1751728211E-01    0.3981305643E+00    0.6698907162E+00
    0.3100000000E+05    0.7326110281E-01    0.1674297497E-01    0.4111734970E+00    0.6705580845E+00
    0.3300000000E+05    0.6969476125E-01    0.1601273426E-01    0.4234103143E+00    0.6711614977E+00
    0.3500000000E+05    0.6637112166E-01    0.1532402574E-01    0.4348966182E+00    0.6717101292E+00
    0.3700000000E+05    0.6327053725E-01    0.1467441041E-01    0.4456840747E+00    0.6722114192E+00
    0.3900000000E+05    0.6037521960E-01    0.1406155143E-01    0.4558207431E+00    0.6726714773E+00
    0.4100000000E+05    0.5766900941E-01    0.1348321904E-01    0.4653513411E+00    0.6730953752E+00
    0.4300000000E+05    0.5513719107E-01    0.1293729362E-01    0.4743174706E+00    0.6734873639E+00
    0.4500000000E+05    0.5276633872E-01    0.1242176687E-01    0.4827578191E+00    0.6738510377E+00
    0.4700000000E+05    0.5054418575E-01    0.1193474153E-01    0.4907083442E+00    0.6741894590E+00
    0.4900000000E+05    0.4845951193E-01    0.1147442978E-01    0.4982024482E+00    0.6745052557E+00
    0.1000000000E+05    0.1333849664E+00    0.2760191809E-01    0.2193773459E+00    0.6554004189E+00
    0.3000000000E+05    0.7514200466E-01    0.1712445835E-01    0.4047564348E+00    0.6702330497E+00
    0.5000000000E+05    0.4746548498E-01    0.1125376209E-01    0.5017881225E+00    0.6746553911E+00
    0.7000000000E+05    0.3273014287E-01    0.7888379470E-02    0.5559448757E+00    0.6768871371E+00
    0.9000000000E+05    0.2417744191E-01    0.5845553530E-02    0.5883721688E+00    0.6782551522E+00
    0.1100000000E+06    0.1882775145E-01    0.4528794536E-02    0.6091219922E+00    0.6791909494E+00
    0.1300000000E+06    0.1526859661E-01    0.3634144046E-02    0.6231688080E+00    0.6798782747E+00
    0.1500000000E+06    0.1277894604E-01    0.2998948429E-02    0.6331283958E+00    0.6804087796E+00
    0.1700000000E+06    0.1096478671E-01    0.2531244897E-02    0.6404628586E+00    0.6808334081E+00
    0.1900000000E+06    0.9597644101E-02    0.2176296222E-02    0.6460356453E+00    0.6811828279E+00
    0.2100000000E+06    0.8538134787E-02    0.1900007663E-02    0.6503816268E+00    0.6814766664E+00
    0.2300000000E+06    0.7697462377E-02    0.1680286934E-02    0.6538460428E+00    0.6817281097E+00
    0.2500000000E+06    0.7016919733E-02    0.1502320827E-02    0.6566597631E+00    0.6819463712E+00
    0.2700000000E+06    0.6456431816E-02    0.1355877383E-02    0.6589819743E+00    0.6821381006E+00
    0.2900000000E+06    0.5987872262E-02    0.1233703420E-02    0.6609253983E+00    0.6823082294E+00
    0.3100000000E+06    0.5591015700E-02    0.1130538970E-02    0.6625717375E+00    0.6824605003E+00
    0.3300000000E+06    0.5251004019E-02    0.1042492081E-02    0.6639814400E+00    0.6825978105E+00
    0.3500000000E+06    0.4956713256E-02    0.9666311371E-03    0.6652000510E+00    0.6827224418E+00
    0.3700000000E+06    0.4699673224E-02    0.9007123835E-03    0.6662624486E+00    0.6828362184E+00
    0.3900000000E+06    0.4473335957E-02    0.8429937508E-03    0.6671957346E+00    0.6829406182E+00
    0.4100000000E+06    0.4272569891E-02    0.7921050808E-03    0.6680212461E+00    0.6830368530E+00
    0.4300000000E+06    0.4093303443E-02    0.7469560213E-03    0.6687559830E+00    0.6831259266E+00
    0.4500000000E+06    0.3932269525E-02    0.7066695774E-03    0.6694136363E+00    0.6832086789E+00
    0.4700000000E+06    0.3786819524E-02    0.6705334482E-03    0.6700053421E+00    0.6832858183E+00
    0.4900000000E+06    0.3654785921E-02    0.6379638994E-03    0.6705402401E+00    0.6833579472E+00
    0.1000000000E+06    0.2121328264E-01    0.5119953429E-02    0.5998192725E+00    0.6787624475E+00
    0.3000000000E+06    0.5781513048E-02    0.1180014723E-02    0.6617815145E+00    0.6823863993E+00
    0.5000000000E+06    0.3593228623E-02    0.6228625045E-03    0.6707888022E+00    0.6833922969E+00
    0.7000000000E+06    0.2761051645E-02    0.4257308279E-03    0.6740730188E+00    0.6839098205E+00
    0.9000000000E+06    0.2315518177E-02    0.3280602743E-03    0.6757361635E+00    0.6842371005E+00
    0.1100000000E+07    0.2032524669E-02    0.2703030257E-03    0.6767345966E+00    0.6844674424E+00
    0.1300000000E+07    0.1833714936E-02    0.2322171433E-03    0.6773996295E+00    0.6846406247E+00
    0.1500000000E+07    0.1684570939E-02    0.2051863133E-03    0.6778746547E+00    0.6847768195E+00
    0.1700000000E+07    0.1567445055E-02    0.1849623902E-03    0.6782313851E+00    0.6848874797E+00
    0.1900000000E+07    0.1472324746E-02    0.1692210828E-03    0.6785095361E+00    0.6849796495E+00
    0.2100000000E+07    0.1393075590E-02    0.1565877855E-03    0.6787328377E+00    0.6850579285E+00
    0.2300000000E+07    0.1325710919E-02    0.1461989024E-03    0.6789163278E+00    0.6851254630E+00
    0.2500000000E+07    0.1267516256E-02    0.1374850320E-03    0.6790699933E+00    0.6851844870E+00
    0.2700000000E+07    0.1216572303E-02    0.1300556268E-03    0.6792007260E+00    0.6852366359E+00
    0.2900000000E+07    0.1171479109E-02    0.1236338629E-03    0.6793134353E+00    0.6852831376E+00
    0.3100000000E+07    0.1131188554E-02    0.1180179977E-03    0.6794117138E+00    0.6853249347E+00
    0.3300000000E+07    0.1094898339E-02    0.1130574686E-03    0.6794982519E+00    0.6853627635E+00
    0.3500000000E+07    0.1061982516E-02    0.1086375737E-03    0.6795751046E+00    0.6853972094E+00
