     Pressure (Pa)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.3300000000E+04    0.4893823134E+00    0.1841287433E+00
    0.3500000000E+04    0.4897517317E+00    0.1844998800E+00
    0.3700000000E+04    0.4900780745E+00    0.1848501879E+00
    0.3900000000E+04    0.4903680697E+00    0.1851826260E+00
    0.4100000000E+04    0.4906271309E+00    0.1854996015E+00
    0.4300000000E+04    0.4908596619E+00    0.1858030941E+00
    0.4500000000E+04    0.4910692801E+00    0.1860947480E+00
    0.4700000000E+04    0.4912589841E+00    0.1863759408E+00
    0.4900000000E+04    0.4914312793E+00    0.1866478363E+00
    0.1000000000E+04    0.4736956993E+00    0.1749397942E+00
    0.3000000000E+04    0.4887282891E+00    0.1835246768E+00
    0.5000000000E+04    0.4915115712E+00    0.1867806128E+00
    0.7000000000E+04    0.4925746636E+00    0.1891257780E+00
    0.9000000000E+04    0.4930905124E+00    0.1911253424E+00
    0.1100000000E+05    0.4933707804E+00    0.1929478308E+00
    0.1300000000E+05    0.4935315478E+00    0.1946631231E+00
    0.1500000000E+05    0.4936251028E+00    0.1963061145E+00
    0.1700000000E+05    0.4936781003E+00    0.1978964751E+00
    0.1900000000E+05    0.4937053666E+00    0.1994462859E+00
    0.2100000000E+05    0.4937157009E+00    0.2009634591E+00
    0.2300000000E+05    0.4937145929E+00    0.2024534423E+00
    0.2500000000E+05    0.4937056052E+00    0.2039201394E+00
    0.2700000000E+05    0.4936911245E+00    0.2053664422E+00
    0.2900000000E+05    0.4936727917E+00    0.2067945527E+00
    0.3100000000E+05    0.4936517594E+00    0.2082061880E+00
    0.3300000000E+05    0.4936288511E+00    0.2096027144E+00
    0.3500000000E+05    0.4936046643E+00    0.2109852386E+00
    0.3700000000E+05    0.4935796371E+00    0.2123546719E+00
    0.3900000000E+05    0.4935540941E+00    0.2137117744E+00
    0.4100000000E+05    0.4935282773E+00    0.2150571892E+00
    0.4300000000E+05    0.4935023681E+00    0.2163914659E+00
    0.4500000000E+05    0.4934765028E+00    0.2177150796E+00
    0.4700000000E+05    0.4934507837E+00    0.2190284446E+00
    0.4900000000E+05    0.4934252877E+00    0.2203319255E+00
    0.1000000000E+05    0.4932505787E+00    0.1920531476E+00
    0.3000000000E+05    0.4936625552E+00    0.2075023374E+00
    0.5000000000E+05    0.4934126419E+00    0.2209800619E+00
    0.7000000000E+05    0.4931791034E+00    0.2334869972E+00
    0.9000000000E+05    0.4929838917E+00    0.2452357724E+00
    0.1100000000E+06    0.4928203401E+00    0.2563305562E+00
    0.1300000000E+06    0.4926812395E+00    0.2668408345E+00
    0.1500000000E+06    0.4925611144E+00    0.2768200042E+00
    0.1700000000E+06    0.4924559706E+00    0.2863121008E+00
    0.1900000000E+06    0.4923628724E+00    0.2953548523E+00
    0.2100000000E+06    0.4922796237E+00    0.3039813138E+00
    0.2300000000E+06    0.4922045493E+00    0.3122208575E+00
    0.2500000000E+06    0.4921363480E+00    0.3200998336E+00
    0.2700000000E+06    0.4920739922E+00    0.3276420437E+00
    0.2900000000E+06    0.4920166582E+00    0.3348691002E+00
    0.3100000000E+06    0.4919636771E+00    0.3418007080E+00
    0.3300000000E+06    0.4919144989E+00    0.3484548954E+00
    0.3500000000E+06    0.4918686672E+00    0.3548482036E+00
    0.3700000000E+06    0.4918257990E+00    0.3609958487E+00
    0.3900000000E+06    0.4917855707E+00    0.3669118591E+00
    0.4100000000E+06    0.4917477063E+00    0.3726091946E+00
    0.4300000000E+06    0.4917119690E+00    0.3780998501E+00
    0.4500000000E+06    0.4916781544E+00    0.3833949471E+00
    0.4700000000E+06    0.4916460846E+00    0.3885048135E+00
    0.4900000000E+06    0.4916156043E+00    0.3934390548E+00
    0.1000000000E+06    0.4928986477E+00    0.2508600698E+00
    0.3000000000E+06    0.4919896604E+00    0.3383706715E+00
    0.5000000000E+06    0.4916009170E+00    0.3958431361E+00
    0.7000000000E+06    0.4913648605E+00    0.4365814696E+00
    0.9000000000E+06    0.4911988181E+00    0.4669818817E+00
    0.1100000000E+07    0.4910722290E+00    0.4905421646E+00
    0.1300000000E+07    0.4909707599E+00    0.5093403212E+00
    0.1500000000E+07    0.4908866325E+00    0.5246893924E+00
    0.1700000000E+07    0.4908151817E+00    0.5374600343E+00
    0.1900000000E+07    0.4907533980E+00    0.5482524445E+00
    0.2100000000E+07    0.4906992291E+00    0.5574938530E+00
    0.2300000000E+07    0.4906512133E+00    0.5654966640E+00
    0.2500000000E+07    0.4906082723E+00    0.5724946160E+00
    0.2700000000E+07    0.4905695880E+00    0.5786660829E+00
    0.2900000000E+07    0.4905345244E+00    0.5841495553E+00
    0.3100000000E+07    0.4905025773E+00    0.5890542002E+00
    0.3300000000E+07    0.4904733402E+00    0.5934672345E+00
    0.3500000000E+07    0.4904464802E+00    0.5974591791E+00
    0.3700000000E+07    0.4904217215E+00    0.6010876731E+00
    0.3900000000E+07    0.4903988329E+00    0.6044002876E+00
    0.4100000000E+07    0.4903776185E+00    0.6074366326E+00
    0.4300000000E+07    0.4903579113E+00    0.6102299560E+00
    0.4500000000E+07    0.4903395672E+00    0.6128083721E+00
    0.4700000000E+07    0.4903224614E+00    0.6151958163E+00
    0.4900000000E+07    0.4903064850E+00    0.6174127934E+00
    0.1000000000E+07    0.4911317057E+00    0.4794638686E+00
    0.3000000000E+07    0.4905181887E+00    0.5866683357E+00
    0.5000000000E+07    0.4902988899E+00    0.6184629753E+00
    0.7000000000E+07    0.4901881928E+00    0.6337447267E+00
    0.9000000000E+07    0.4901277204E+00    0.6427364258E+00
    0.1100000000E+08    0.4900954441E+00    0.6486628752E+00
    0.1300000000E+08    0.4900807827E+00    0.6528649241E+00
    0.1500000000E+08    0.4900779049E+00    0.6560002797E+00
    0.1700000000E+08    0.4900832936E+00    0.6584295751E+00
    0.1900000000E+08    0.4900946858E+00    0.6603671568E+00
    0.2100000000E+08    0.4901105536E+00    0.6619484711E+00
    0.2300000000E+08    0.4901298255E+00    0.6632633316E+00
    0.2500000000E+08    0.4901517271E+00    0.6643736578E+00
    0.2700000000E+08    0.4901756844E+00    0.6653235326E+00
    0.2900000000E+08    0.4902012634E+00    0.6661451992E+00
    0.3100000000E+08    0.4902281299E+00    0.6668627893E+00
    0.3300000000E+08    0.4902560230E+00    0.6674947259E+00
    0.3500000000E+08    0.4902847361E+00    0.6680553185E+00
    0.3700000000E+08    0.4903141039E+00    0.6685558521E+00
    0.3900000000E+08    0.4903439928E+00    0.6690053469E+00
    0.4100000000E+08    0.4903742942E+00    0.6694111001E+00
    0.4300000000E+08    0.4904049185E+00    0.6697790789E+00
    0.4500000000E+08    0.4904357922E+00    0.6701142108E+00
    0.4700000000E+08    0.4904668537E+00    0.6704206009E+00
    0.4900000000E+08    0.4904980520E+00    0.6707016967E+00
    0.1000000000E+08    0.4901088755E+00    0.6459755054E+00
    0.3000000000E+08    0.4902145535E+00    0.6665157403E+00
    0.5000000000E+08    0.4905136887E+00    0.6708336887E+00
    0.7000000000E+08    0.4908261924E+00    0.6726634583E+00
    0.9000000000E+08    0.4911295370E+00    0.6736450893E+00
    0.1100000000E+09    0.4914196917E+00    0.6742372374E+00
    0.1300000000E+09    0.4916966103E+00    0.6746188852E+00
    0.1500000000E+09    0.4919612367E+00    0.6748743441E+00
    0.1700000000E+09    0.4922147035E+00    0.6750485226E+00
    0.1900000000E+09    0.4924580963E+00    0.6751675165E+00
    0.2100000000E+09    0.4926923892E+00    0.6752475091E+00
    0.2300000000E+09    0.4929184367E+00    0.6752990559E+00
    0.2500000000E+09    0.4931369825E+00    0.6753293256E+00
    0.2700000000E+09    0.4933486738E+00    0.6753433494E+00
    0.2900000000E+09    0.4935540752E+00    0.6753447569E+00
    0.3100000000E+09    0.4937536814E+00    0.6753362276E+00
    0.3300000000E+09    0.4939479279E+00    0.6753197793E+00
    0.3500000000E+09    0.4941371997E+00    0.6752969576E+00
    0.3700000000E+09    0.4943218388E+00    0.6752689640E+00
    0.3900000000E+09    0.4945021509E+00    0.6752367451E+00
    0.4100000000E+09    0.4946784097E+00    0.6752010550E+00
    0.4300000000E+09    0.4948508619E+00    0.6751625009E+00
    0.4500000000E+09    0.4950197304E+00    0.6751215760E+00
    0.4700000000E+09    0.4951852173E+00    0.6750786843E+00
    0.4900000000E+09    0.4953475068E+00    0.6750341590E+00
    0.1000000000E+09    0.4912763061E+00    0.6739753477E+00
