     Pressure (Pa)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.3500000000E+03    0.3327219336E+00    0.2740837030E+00
    0.3700000000E+03    0.3346956621E+00    0.2758386254E+00
    0.3900000000E+03    0.3364841006E+00    0.2774380252E+00
    0.4100000000E+03    0.3381118775E+00    0.2789022903E+00
    0.4300000000E+03    0.3395994535E+00    0.2802483823E+00
    0.4500000000E+03    0.3409639666E+00    0.2814905281E+00
    0.4700000000E+03    0.3422198796E+00    0.2826407508E+00
    0.4900000000E+03    0.3433794814E+00    0.2837092805E+00
    0.1000000000E+03    0.2606606180E+00    0.2129666848E+00
    0.3000000000E+03    0.3267635044E+00    0.2688396334E+00
    0.5000000000E+03    0.3439265102E+00    0.2842156983E+00
    0.7000000000E+03    0.3517069580E+00    0.2916400745E+00
    0.9000000000E+03    0.3561013661E+00    0.2961304628E+00
    0.1100000000E+04    0.3589012968E+00    0.2992089728E+00
    0.1300000000E+04    0.3608272292E+00    0.3014967702E+00
    0.1500000000E+04    0.3622240887E+00    0.3032955525E+00
    0.1700000000E+04    0.3632773632E+00    0.3047698926E+00
    0.1900000000E+04    0.3640954938E+00    0.3060173779E+00
    0.2100000000E+04    0.3647460110E+00    0.3070996435E+00
    0.2300000000E+04    0.3652731028E+00    0.3080575912E+00
    0.2500000000E+04    0.3657068597E+00    0.3089194673E+00
    0.2700000000E+04    0.3660684565E+00    0.3097054294E+00
    0.2900000000E+04    0.3663732097E+00    0.3104302636E+00
    0.3100000000E+04    0.3666324610E+00    0.3111050728E+00
    0.3300000000E+04    0.3668547797E+00    0.3117383641E+00
    0.3500000000E+04    0.3670467549E+00    0.3123367708E+00
    0.3700000000E+04    0.3672135319E+00    0.3129055453E+00
    0.3900000000E+04    0.3673591838E+00    0.3134489040E+00
    0.4100000000E+04    0.3674869740E+00    0.3139702728E+00
    0.4300000000E+04    0.3675995462E+00    0.3144724660E+00
    0.4500000000E+04    0.3676990631E+00    0.3149578180E+00
    0.4700000000E+04    0.3677873099E+00    0.3154282832E+00
    0.4900000000E+04    0.3678657717E+00    0.3158855104E+00
    0.1000000000E+04    0.3576425721E+00    0.2977963298E+00
    0.3000000000E+04    0.3665079334E+00    0.3107733386E+00
    0.5000000000E+04    0.3679017305E+00    0.3161096062E+00
    0.7000000000E+04    0.3683246631E+00    0.3201477232E+00
    0.9000000000E+04    0.3684622953E+00    0.3236861735E+00
    0.1100000000E+05    0.3684880334E+00    0.3269611642E+00
    0.1300000000E+05    0.3684631636E+00    0.3300701865E+00
    0.1500000000E+05    0.3684137310E+00    0.3330618367E+00
    0.1700000000E+05    0.3683521638E+00    0.3359635393E+00
    0.1900000000E+05    0.3682848668E+00    0.3387922102E+00
    0.2100000000E+05    0.3682153149E+00    0.3415590121E+00
    0.2300000000E+05    0.3681454541E+00    0.3442717154E+00
    0.2500000000E+05    0.3680763899E+00    0.3469359702E+00
    0.2700000000E+05    0.3680087467E+00    0.3495560376E+00
    0.2900000000E+05    0.3679428657E+00    0.3521352321E+00
    0.3100000000E+05    0.3678789174E+00    0.3546762024E+00
    0.3300000000E+05    0.3678169687E+00    0.3571811144E+00
    0.3500000000E+05    0.3677570226E+00    0.3596517762E+00
    0.3700000000E+05    0.3676990442E+00    0.3620897241E+00
    0.3900000000E+05    0.3676429754E+00    0.3644962849E+00
    0.4100000000E+05    0.3675887453E+00    0.3668726199E+00
    0.4300000000E+05    0.3675362767E+00    0.3692197590E+00
    0.4500000000E+05    0.3674854897E+00    0.3715386249E+00
    0.4700000000E+05    0.3674363048E+00    0.3738300529E+00
    0.4900000000E+05    0.3673886441E+00    0.3760948051E+00
    0.1000000000E+05    0.3684840564E+00    0.3253488194E+00
    0.3000000000E+05    0.3679106440E+00    0.3534103503E+00
    0.5000000000E+05    0.3673653619E+00    0.3772173991E+00
    0.7000000000E+05    0.3669634476E+00    0.3984155779E+00
    0.9000000000E+05    0.3666504002E+00    0.4175258333E+00
    0.1100000000E+06    0.3663955601E+00    0.4348776803E+00
    0.1300000000E+06    0.3661813679E+00    0.4507178419E+00
    0.1500000000E+06    0.3659970179E+00    0.4652428076E+00
    0.1700000000E+06    0.3658354379E+00    0.4786137813E+00
    0.1900000000E+06    0.3656917658E+00    0.4909653706E+00
    0.2100000000E+06    0.3655625240E+00    0.5024113506E+00
    0.2300000000E+06    0.3654451447E+00    0.5130487855E+00
    0.2500000000E+06    0.3653376802E+00    0.5229611154E+00
    0.2700000000E+06    0.3652386202E+00    0.5322205358E+00
    0.2900000000E+06    0.3651467710E+00    0.5408898719E+00
    0.3100000000E+06    0.3650611734E+00    0.5490240754E+00
    0.3300000000E+06    0.3649810457E+00    0.5566714365E+00
    0.3500000000E+06    0.3649057429E+00    0.5638745739E+00
    0.3700000000E+06    0.3648347266E+00    0.5706712502E+00
    0.3900000000E+06    0.3647675430E+00    0.5770950490E+00
    0.4100000000E+06    0.3647038062E+00    0.5831759411E+00
    0.4300000000E+06    0.3646431855E+00    0.5889407593E+00
    0.4500000000E+06    0.3645853952E+00    0.5944136006E+00
    0.4700000000E+06    0.3645301870E+00    0.5996161673E+00
    0.4900000000E+06    0.3644773438E+00    0.6045680582E+00
    0.1000000000E+06    0.3665170115E+00    0.4264047145E+00
    0.3000000000E+06    0.3651032432E+00    0.5450207035E+00
    0.5000000000E+06    0.3644517485E+00    0.6069556118E+00
    0.7000000000E+06    0.3640277518E+00    0.6450738063E+00
    0.9000000000E+06    0.3637141273E+00    0.6709172932E+00
    0.1100000000E+07    0.3634658700E+00    0.6896028667E+00
    0.1300000000E+07    0.3632608936E+00    0.7037487325E+00
    0.1500000000E+07    0.3630867027E+00    0.7148341718E+00
    0.1700000000E+07    0.3629355326E+00    0.7237582785E+00
    0.1900000000E+07    0.3628022248E+00    0.7310990936E+00
    0.2100000000E+07    0.3626831768E+00    0.7372452148E+00
    0.2300000000E+07    0.3625757726E+00    0.7424675582E+00
    0.2500000000E+07    0.3624780528E+00    0.7469607898E+00
    0.2700000000E+07    0.3623885112E+00    0.7508684008E+00
    0.2900000000E+07    0.3623059657E+00    0.7542984957E+00
    0.3100000000E+07    0.3622294712E+00    0.7573340737E+00
    0.3300000000E+07    0.3621582605E+00    0.7600399207E+00
    0.3500000000E+07    0.3620917020E+00    0.7624673490E+00
    0.3700000000E+07    0.3620292703E+00    0.7646575293E+00
    0.3900000000E+07    0.3619705228E+00    0.7666438801E+00
    0.4100000000E+07    0.3619150841E+00    0.7684538117E+00
    0.4300000000E+07    0.3618626324E+00    0.7701100197E+00
    0.4500000000E+07    0.3618128901E+00    0.7716314578E+00
    0.4700000000E+07    0.3617656161E+00    0.7730340791E+00
    0.4900000000E+07    0.3617205998E+00    0.7743314079E+00
    0.1000000000E+07    0.3635835227E+00    0.6809545135E+00
    0.3000000000E+07    0.3622670137E+00    0.7558611872E+00
    0.5000000000E+07    0.3616988794E+00    0.7749442616E+00
    0.7000000000E+07    0.3613478549E+00    0.7837500998E+00
    0.9000000000E+07    0.3611004497E+00    0.7888510288E+00
    0.1100000000E+08    0.3609133037E+00    0.7921937334E+00
    0.1300000000E+08    0.3607653107E+00    0.7945617233E+00
    0.1500000000E+08    0.3606446519E+00    0.7963318908E+00
    0.1700000000E+08    0.3605440659E+00    0.7977083003E+00
    0.1900000000E+08    0.3604587857E+00    0.7988112150E+00
    0.2100000000E+08    0.3603855214E+00    0.7997161897E+00
    0.2300000000E+08    0.3603219118E+00    0.8004731267E+00
    0.2500000000E+08    0.3602662086E+00    0.8011163393E+00
    0.2700000000E+08    0.3602170831E+00    0.8016702161E+00
    0.2900000000E+08    0.3601735035E+00    0.8021525794E+00
    0.3100000000E+08    0.3601346537E+00    0.8025767633E+00
    0.3300000000E+08    0.3600998780E+00    0.8029529490E+00
    0.3500000000E+08    0.3600686422E+00    0.8032890484E+00
    0.3700000000E+08    0.3600405056E+00    0.8035913060E+00
    0.3900000000E+08    0.3600151011E+00    0.8038647183E+00
    0.4100000000E+08    0.3599921197E+00    0.8041133323E+00
    0.4300000000E+08    0.3599712993E+00    0.8043404624E+00
    0.4500000000E+08    0.3599524154E+00    0.8045488496E+00
    0.4700000000E+08    0.3599352751E+00    0.8047407812E+00
    0.4900000000E+08    0.3599197108E+00    0.8049181816E+00
    0.1000000000E+08    0.3610009686E+00    0.7906790713E+00
    0.3000000000E+08    0.3601535316E+00    0.8023712456E+00
    0.5000000000E+08    0.3599124734E+00    0.8050019523E+00
    0.7000000000E+08    0.3598232057E+00    0.8062051897E+00
    0.9000000000E+08    0.3597984206E+00    0.8069033355E+00
    0.1100000000E+09    0.3598072771E+00    0.8073606973E+00
    0.1300000000E+09    0.3598357584E+00    0.8076830619E+00
    0.1500000000E+09    0.3598765026E+00    0.8079215294E+00
    0.1700000000E+09    0.3599252576E+00    0.8081039993E+00
    0.1900000000E+09    0.3599793970E+00    0.8082470822E+00
    0.2100000000E+09    0.3600372156E+00    0.8083613279E+00
    0.2300000000E+09    0.3600975628E+00    0.8084537814E+00
    0.2500000000E+09    0.3601596388E+00    0.8085293398E+00
    0.2700000000E+09    0.3602228739E+00    0.8085915202E+00
    0.2900000000E+09    0.3602868546E+00    0.8086429185E+00
    0.3100000000E+09    0.3603512759E+00    0.8086854954E+00
    0.3300000000E+09    0.3604159103E+00    0.8087207612E+00
    0.3500000000E+09    0.3604805863E+00    0.8087498997E+00
    0.3700000000E+09    0.3605451738E+00    0.8087738521E+00
    0.3900000000E+09    0.3606095735E+00    0.8087933772E+00
    0.4100000000E+09    0.3606737098E+00    0.8088090936E+00
    0.4300000000E+09    0.3607375247E+00    0.8088215112E+00
    0.4500000000E+09    0.3608009741E+00    0.8088310539E+00
    0.4700000000E+09    0.3608640249E+00    0.8088380773E+00
    0.4900000000E+09    0.3609266522E+00    0.8088428821E+00
    0.1000000000E+09    0.3597997423E+00    0.8071536004E+00
