     Pressure (Pa)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.2300000000E+03    0.1031672619E+00    0.5101997154E+00
    0.2500000000E+03    0.1040038369E+00    0.5147098981E+00
    0.2700000000E+03    0.1047235721E+00    0.5186292747E+00
    0.2900000000E+03    0.1053488289E+00    0.5220692428E+00
    0.3100000000E+03    0.1058966338E+00    0.5251148202E+00
    0.3300000000E+03    0.1063801769E+00    0.5278320208E+00
    0.3500000000E+03    0.1068098321E+00    0.5302728854E+00
    0.3700000000E+03    0.1071938695E+00    0.5324789950E+00
    0.3900000000E+03    0.1075389608E+00    0.5344839741E+00
    0.4100000000E+03    0.1078505472E+00    0.5363153080E+00
    0.4300000000E+03    0.1081331096E+00    0.5379956840E+00
    0.4500000000E+03    0.1083903706E+00    0.5395439946E+00
    0.4700000000E+03    0.1086254482E+00    0.5409761000E+00
    0.4900000000E+03    0.1088409730E+00    0.5423054132E+00
    0.1000000000E+03    0.9100993886E-01    0.4473407647E+00
    0.3000000000E+03    0.1056315124E+00    0.5236368270E+00
    0.5000000000E+03    0.1089421150E+00    0.5429351594E+00
    0.7000000000E+03    0.1103373867E+00    0.5521811888E+00
    0.9000000000E+03    0.1110777322E+00    0.5578549991E+00
    0.1100000000E+04    0.1115213694E+00    0.5618463656E+00
    0.1300000000E+04    0.1118076441E+00    0.5649091613E+00
    0.1500000000E+04    0.1120015246E+00    0.5674038246E+00
    0.1700000000E+04    0.1121371515E+00    0.5695246223E+00
    0.1900000000E+04    0.1122340650E+00    0.5713856280E+00
    0.2100000000E+04    0.1123041904E+00    0.5730582942E+00
    0.2300000000E+04    0.1123551798E+00    0.5745896942E+00
    0.2500000000E+04    0.1123921438E+00    0.5760121261E+00
    0.2700000000E+04    0.1124186105E+00    0.5773485033E+00
    0.2900000000E+04    0.1124370828E+00    0.5786155430E+00
    0.3100000000E+04    0.1124493782E+00    0.5798257353E+00
    0.3300000000E+04    0.1124568429E+00    0.5809886054E+00
    0.3500000000E+04    0.1124604913E+00    0.5821115483E+00
    0.3700000000E+04    0.1124610993E+00    0.5832003957E+00
    0.3900000000E+04    0.1124592681E+00    0.5842598109E+00
    0.4100000000E+04    0.1124554693E+00    0.5852935695E+00
    0.4300000000E+04    0.1124500763E+00    0.5863047625E+00
    0.4500000000E+04    0.1124433875E+00    0.5872959464E+00
    0.4700000000E+04    0.1124356435E+00    0.5882692544E+00
    0.4900000000E+04    0.1124270397E+00    0.5892264819E+00
    0.1000000000E+04    0.1113253247E+00    0.5600001762E+00
    0.3000000000E+04    0.1124439094E+00    0.5792270916E+00
    0.5000000000E+04    0.1124224664E+00    0.5896995506E+00
    0.7000000000E+04    0.1123123908E+00    0.5985885720E+00
    0.9000000000E+04    0.1121960412E+00    0.6067594295E+00
    0.1100000000E+05    0.1120871854E+00    0.6144672243E+00
    0.1300000000E+05    0.1119878739E+00    0.6218204170E+00
    0.1500000000E+05    0.1118975714E+00    0.6288766080E+00
    0.1700000000E+05    0.1118152115E+00    0.6356715009E+00
    0.1900000000E+05    0.1117397263E+00    0.6422298622E+00
    0.2100000000E+05    0.1116701765E+00    0.6485703469E+00
    0.2300000000E+05    0.1116057693E+00    0.6547078756E+00
    0.2500000000E+05    0.1115458429E+00    0.6606549118E+00
    0.2700000000E+05    0.1114898456E+00    0.6664221989E+00
    0.2900000000E+05    0.1114373160E+00    0.6720192111E+00
    0.3100000000E+05    0.1113878655E+00    0.6774544450E+00
    0.3300000000E+05    0.1113411651E+00    0.6827356154E+00
    0.3500000000E+05    0.1112969342E+00    0.6878697939E+00
    0.3700000000E+05    0.1112549318E+00    0.6928635091E+00
    0.3900000000E+05    0.1112149499E+00    0.6977228227E+00
    0.4100000000E+05    0.1111768075E+00    0.7024533877E+00
    0.4300000000E+05    0.1111403466E+00    0.7070604953E+00
    0.4500000000E+05    0.1111054282E+00    0.7115491130E+00
    0.4700000000E+05    0.1110719298E+00    0.7159239155E+00
    0.4900000000E+05    0.1110397425E+00    0.7201893116E+00
    0.1000000000E+05    0.1121404422E+00    0.6106626678E+00
    0.3000000000E+05    0.1114122276E+00    0.6747565517E+00
    0.5000000000E+05    0.1110241099E+00    0.7222822930E+00
    0.7000000000E+05    0.1107615077E+00    0.7593001217E+00
    0.9000000000E+05    0.1105633657E+00    0.7889905658E+00
    0.1100000000E+06    0.1104043967E+00    0.8133448502E+00
    0.1300000000E+06    0.1102717317E+00    0.8336875191E+00
    0.1500000000E+06    0.1101579397E+00    0.8509366359E+00
    0.1700000000E+06    0.1100583449E+00    0.8657493552E+00
    0.1900000000E+06    0.1099698159E+00    0.8786087196E+00
    0.2100000000E+06    0.1098901534E+00    0.8898778462E+00
    0.2300000000E+06    0.1098177542E+00    0.8998350157E+00
    0.2500000000E+06    0.1097514134E+00    0.9086971053E+00
    0.2700000000E+06    0.1096902029E+00    0.9166356515E+00
    0.2900000000E+06    0.1096333926E+00    0.9237881179E+00
    0.3100000000E+06    0.1095803978E+00    0.9302659595E+00
    0.3300000000E+06    0.1095307431E+00    0.9361604989E+00
    0.3500000000E+06    0.1094840364E+00    0.9415472773E+00
    0.3700000000E+06    0.1094399511E+00    0.9464893236E+00
    0.3900000000E+06    0.1093982119E+00    0.9510396434E+00
    0.4100000000E+06    0.1093585845E+00    0.9552431352E+00
    0.4300000000E+06    0.1093208683E+00    0.9591380847E+00
    0.4500000000E+06    0.1092848896E+00    0.9627573385E+00
    0.4700000000E+06    0.1092504976E+00    0.9661292378E+00
    0.4900000000E+06    0.1092175602E+00    0.9692783653E+00
    0.1000000000E+06    0.1104799651E+00    0.8017401302E+00
    0.3000000000E+06    0.1096064502E+00    0.9271052445E+00
    0.5000000000E+06    0.1092016000E+00    0.9707761950E+00
    0.7000000000E+06    0.1089366472E+00    0.9930255554E+00
    0.9000000000E+06    0.1087400344E+00    0.1006528607E+01
    0.1100000000E+07    0.1085840164E+00    0.1015605001E+01
    0.1300000000E+07    0.1084548982E+00    0.1022130600E+01
    0.1500000000E+07    0.1083449092E+00    0.1027051849E+01
    0.1700000000E+07    0.1082492151E+00    0.1030898102E+01
    0.1900000000E+07    0.1081646043E+00    0.1033988660E+01
    0.2100000000E+07    0.1080888346E+00    0.1036527601E+01
    0.2300000000E+07    0.1080202794E+00    0.1038651481E+01
    0.2500000000E+07    0.1079577211E+00    0.1040455139E+01
    0.2700000000E+07    0.1079002252E+00    0.1042006513E+01
    0.2900000000E+07    0.1078470585E+00    0.1043355550E+01
    0.3100000000E+07    0.1077976355E+00    0.1044539798E+01
    0.3300000000E+07    0.1077514814E+00    0.1045588031E+01
    0.3500000000E+07    0.1077082056E+00    0.1046522676E+01
    0.3700000000E+07    0.1076674833E+00    0.1047361469E+01
    0.3900000000E+07    0.1076290412E+00    0.1048118627E+01
    0.4100000000E+07    0.1075926474E+00    0.1048805676E+01
    0.4300000000E+07    0.1075581035E+00    0.1049432064E+01
    0.4500000000E+07    0.1075252382E+00    0.1050005605E+01
    0.4700000000E+07    0.1074939029E+00    0.1050532825E+01
    0.4900000000E+07    0.1074639677E+00    0.1051019209E+01
    0.1000000000E+07    0.1086580009E+00    0.1011471334E+01
    0.3000000000E+07    0.1078219109E+00    0.1043966302E+01
    0.5000000000E+07    0.1074494888E+00    0.1051248569E+01
    0.7000000000E+07    0.1072117642E+00    0.1054519508E+01
    0.9000000000E+07    0.1070387843E+00    0.1056400045E+01
    0.1100000000E+08    0.1069037915E+00    0.1057631979E+01
    0.1300000000E+08    0.1067937149E+00    0.1058507374E+01
    0.1500000000E+08    0.1067012019E+00    0.1059164984E+01
    0.1700000000E+08    0.1066217117E+00    0.1059679373E+01
    0.1900000000E+08    0.1065522474E+00    0.1060094285E+01
    0.2100000000E+08    0.1064907289E+00    0.1060437126E+01
    0.2300000000E+08    0.1064356553E+00    0.1060725972E+01
    0.2500000000E+08    0.1063859087E+00    0.1060973244E+01
    0.2700000000E+08    0.1063406347E+00    0.1061187773E+01
    0.2900000000E+08    0.1062991664E+00    0.1061376013E+01
    0.3100000000E+08    0.1062609731E+00    0.1061542801E+01
    0.3300000000E+08    0.1062256260E+00    0.1061691833E+01
    0.3500000000E+08    0.1061927739E+00    0.1061825986E+01
    0.3700000000E+08    0.1061621257E+00    0.1061947533E+01
    0.3900000000E+08    0.1061334372E+00    0.1062058299E+01
    0.4100000000E+08    0.1061065020E+00    0.1062159763E+01
    0.4300000000E+08    0.1060811440E+00    0.1062253140E+01
    0.4500000000E+08    0.1060572117E+00    0.1062339434E+01
    0.4700000000E+08    0.1060345740E+00    0.1062419489E+01
    0.4900000000E+08    0.1060131166E+00    0.1062494013E+01
    0.1000000000E+08    0.1069675442E+00    0.1057073477E+01
    0.3000000000E+08    0.1062796892E+00    0.1061461835E+01
    0.5000000000E+08    0.1060027987E+00    0.1062529393E+01
    0.7000000000E+08    0.1058395143E+00    0.1063054576E+01
    0.9000000000E+08    0.1057289714E+00    0.1063380424E+01
    0.1100000000E+09    0.1056484754E+00    0.1063607855E+01
    0.1300000000E+09    0.1055871725E+00    0.1063778287E+01
    0.1500000000E+09    0.1055390707E+00    0.1063912205E+01
    0.1700000000E+09    0.1055005323E+00    0.1064021044E+01
    0.1900000000E+09    0.1054691946E+00    0.1064111759E+01
    0.2100000000E+09    0.1054434427E+00    0.1064188857E+01
    0.2300000000E+09    0.1054221277E+00    0.1064255404E+01
    0.2500000000E+09    0.1054044061E+00    0.1064313572E+01
    0.2700000000E+09    0.1053896418E+00    0.1064364949E+01
    0.2900000000E+09    0.1053773445E+00    0.1064410727E+01
    0.3100000000E+09    0.1053671293E+00    0.1064451822E+01
    0.3300000000E+09    0.1053586890E+00    0.1064488949E+01
    0.3500000000E+09    0.1053517751E+00    0.1064522680E+01
    0.3700000000E+09    0.1053461839E+00    0.1064553474E+01
    0.3900000000E+09    0.1053417468E+00    0.1064581708E+01
    0.4100000000E+09    0.1053383228E+00    0.1064607694E+01
    0.4300000000E+09    0.1053357931E+00    0.1064631693E+01
    0.4500000000E+09    0.1053340565E+00    0.1064653924E+01
    0.4700000000E+09    0.1053330266E+00    0.1064674573E+01
    0.4900000000E+09    0.1053326288E+00    0.1064693802E+01
    0.1000000000E+09    0.1056858064E+00    0.1063503130E+01
