     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1100000000E+03    0.2776813169E+00    0.8952307588E-01
    0.1300000000E+03    0.3016547848E+00    0.1000226398E+00
    0.1500000000E+03    0.3219321865E+00    0.1096734688E+00
    0.1700000000E+03    0.3392687588E+00    0.1186309337E+00
    0.1900000000E+03    0.3542281597E+00    0.1270115089E+00
    0.2100000000E+03    0.3672396006E+00    0.1349044957E+00
    0.2300000000E+03    0.3786356596E+00    0.1423797037E+00
    0.2500000000E+03    0.3886780030E+00    0.1494926359E+00
    0.2700000000E+03    0.3975753017E+00    0.1562880826E+00
    0.2900000000E+03    0.4054959761E+00    0.1628026683E+00
    0.3100000000E+03    0.4125774321E+00    0.1690666957E+00
    0.3300000000E+03    0.4189328662E+00    0.1751055028E+00
    0.3500000000E+03    0.4246563552E+00    0.1809404799E+00
    0.3700000000E+03    0.4298267146E+00    0.1865898420E+00
    0.3900000000E+03    0.4345104602E+00    0.1920692231E+00
    0.4100000000E+03    0.4387641059E+00    0.1973921395E+00
    0.4300000000E+03    0.4426359663E+00    0.2025703551E+00
    0.4500000000E+03    0.4461675837E+00    0.2076141718E+00
    0.4700000000E+03    0.4493948666E+00    0.2125326624E+00
    0.4900000000E+03    0.4523490079E+00    0.2173338604E+00
    0.1000000000E+03    0.2639992140E+00    0.8389148085E-01
    0.3000000000E+03    0.4091340308E+00    0.1659643151E+00
    0.5000000000E+03    0.4537322947E+00    0.2196927394E+00
    0.7000000000E+03    0.4721297169E+00    0.2620982135E+00
    0.9000000000E+03    0.4804108118E+00    0.2977133220E+00
    0.1100000000E+04    0.4840124091E+00    0.3284818498E+00
    0.1300000000E+04    0.4852322128E+00    0.3554732192E+00
    0.1500000000E+04    0.4851799752E+00    0.3793756302E+00
    0.1700000000E+04    0.4844396901E+00    0.4006801470E+00
    0.1900000000E+04    0.4833364517E+00    0.4197618687E+00
    0.2100000000E+04    0.4820577976E+00    0.4369203800E+00
    0.2300000000E+04    0.4807140304E+00    0.4524020319E+00
    0.2500000000E+04    0.4793703056E+00    0.4664133347E+00
    0.2700000000E+04    0.4780646171E+00    0.4791296574E+00
    0.2900000000E+04    0.4768182965E+00    0.4907012685E+00
    0.3100000000E+04    0.4756423382E+00    0.5012577684E+00
    0.3300000000E+04    0.4745413053E+00    0.5109114857E+00
    0.3500000000E+04    0.4735157836E+00    0.5197601637E+00
    0.3700000000E+04    0.4725639452E+00    0.5278891373E+00
    0.3900000000E+04    0.4716825522E+00    0.5353731267E+00
    0.4100000000E+04    0.4708676020E+00    0.5422777315E+00
    0.4300000000E+04    0.4701147427E+00    0.5486606885E+00
    0.4500000000E+04    0.4694195363E+00    0.5545729344E+00
    0.4700000000E+04    0.4687776234E+00    0.5600595107E+00
    0.4900000000E+04    0.4681848219E+00    0.5651603349E+00
    0.1000000000E+04    0.4826124591E+00    0.3136242506E+00
    0.3000000000E+04    0.4762211203E+00    0.4960990164E+00
    0.5000000000E+04    0.4679055940E+00    0.5675773275E+00
    0.7000000000E+04    0.4640868695E+00    0.6024400232E+00
    0.9000000000E+04    0.4622314839E+00    0.6221598376E+00
    0.1100000000E+05    0.4612650447E+00    0.6345314734E+00
    0.1300000000E+05    0.4607364826E+00    0.6428928636E+00
    0.1500000000E+05    0.4604398176E+00    0.6488654741E+00
    0.1700000000E+05    0.4602731396E+00    0.6533167421E+00
    0.1900000000E+05    0.4601825492E+00    0.6567469714E+00
    0.2100000000E+05    0.4601379510E+00    0.6594625288E+00
    0.2300000000E+05    0.4601217854E+00    0.6616603729E+00
    0.2500000000E+05    0.4601234342E+00    0.6634723191E+00
    0.2700000000E+05    0.4601362885E+00    0.6649896117E+00
    0.2900000000E+05    0.4601561383E+00    0.6662772480E+00
    0.3100000000E+05    0.4601802520E+00    0.6673826840E+00
    0.3300000000E+05    0.4602068333E+00    0.6683413176E+00
    0.3500000000E+05    0.4602346897E+00    0.6691800527E+00
    0.3700000000E+05    0.4602630262E+00    0.6699196788E+00
    0.3900000000E+05    0.4602913131E+00    0.6705764983E+00
    0.4100000000E+05    0.4603192000E+00    0.6711634651E+00
    0.4300000000E+05    0.4603464590E+00    0.6716909945E+00
    0.4500000000E+05    0.4603729467E+00    0.6721675512E+00
    0.4700000000E+05    0.4603985777E+00    0.6726000818E+00
    0.4900000000E+05    0.4604233070E+00    0.6729943380E+00
    0.1000000000E+05    0.4616737555E+00    0.6289970215E+00
    0.3000000000E+05    0.4601677917E+00    0.6668502950E+00
    0.5000000000E+05    0.4604353272E+00    0.6731786452E+00
    0.7000000000E+05    0.4606311283E+00    0.6756895410E+00
    0.9000000000E+05    0.4607630578E+00    0.6770253639E+00
    0.1100000000E+06    0.4608560847E+00    0.6778519347E+00
    0.1300000000E+06    0.4609247665E+00    0.6784129941E+00
    0.1500000000E+06    0.4609774145E+00    0.6788184382E+00
    0.1700000000E+06    0.4610190023E+00    0.6791249757E+00
    0.1900000000E+06    0.4610526596E+00    0.6793647906E+00
    0.2100000000E+06    0.4610804454E+00    0.6795574910E+00
    0.2300000000E+06    0.4611037661E+00    0.6797156975E+00
    0.2500000000E+06    0.4611236142E+00    0.6798478985E+00
    0.2700000000E+06    0.4611407091E+00    0.6799600116E+00
    0.2900000000E+06    0.4611555848E+00    0.6800562873E+00
    0.3100000000E+06    0.4611686460E+00    0.6801398573E+00
    0.3300000000E+06    0.4611802047E+00    0.6802130794E+00
    0.3500000000E+06    0.4611905054E+00    0.6802777624E+00
    0.3700000000E+06    0.4611997424E+00    0.6803353171E+00
    0.3900000000E+06    0.4612080718E+00    0.6803868600E+00
    0.4100000000E+06    0.4612156208E+00    0.6804332862E+00
    0.4300000000E+06    0.4612224940E+00    0.6804753215E+00
    0.4500000000E+06    0.4612287778E+00    0.6805135608E+00
    0.4700000000E+06    0.4612345447E+00    0.6805484962E+00
    0.4900000000E+06    0.4612398558E+00    0.6805805383E+00
    0.1000000000E+06    0.4608133301E+00    0.6774823029E+00
    0.3000000000E+06    0.4611623209E+00    0.6800994981E+00
    0.5000000000E+06    0.4612423569E+00    0.6805955845E+00
    0.7000000000E+06    0.4612776859E+00    0.6808053456E+00
    0.9000000000E+06    0.4612975335E+00    0.6809212306E+00
    0.1100000000E+07    0.4613102146E+00    0.6809947991E+00
    0.1300000000E+07    0.4613189961E+00    0.6810456952E+00
    0.1500000000E+07    0.4613254222E+00    0.6810830320E+00
    0.1700000000E+07    0.4613303176E+00    0.6811116145E+00
    0.1900000000E+07    0.4613341628E+00    0.6811342162E+00
    0.2100000000E+07    0.4613372565E+00    0.6811525502E+00
    0.2300000000E+07    0.4613397942E+00    0.6811677319E+00
    0.2500000000E+07    0.4613419092E+00    0.6811805188E+00
    0.2700000000E+07    0.4613436955E+00    0.6811914434E+00
    0.2900000000E+07    0.4613452211E+00    0.6812008910E+00
    0.3100000000E+07    0.4613465368E+00    0.6812091473E+00
    0.3300000000E+07    0.4613476808E+00    0.6812164286E+00
    0.3500000000E+07    0.4613486828E+00    0.6812229018E+00
    0.3700000000E+07    0.4613495660E+00    0.6812286975E+00
    0.3900000000E+07    0.4613503488E+00    0.6812339197E+00
    0.4100000000E+07    0.4613510461E+00    0.6812386520E+00
    0.4300000000E+07    0.4613516700E+00    0.6812429624E+00
    0.4500000000E+07    0.4613522304E+00    0.6812469070E+00
    0.4700000000E+07    0.4613527356E+00    0.6812505321E+00
    0.4900000000E+07    0.4613531923E+00    0.6812538767E+00
    0.1000000000E+07    0.4613045055E+00    0.6809617055E+00
    0.3000000000E+07    0.4613459026E+00    0.6812051532E+00
    0.5000000000E+07    0.4613534044E+00    0.6812554542E+00
    0.7000000000E+07    0.4613561294E+00    0.6812780669E+00
    0.9000000000E+07    0.4613573126E+00    0.6812913450E+00
    0.1100000000E+08    0.4613578237E+00    0.6813003190E+00
    0.1300000000E+08    0.4613579906E+00    0.6813069370E+00
    0.1500000000E+08    0.4613579629E+00    0.6813121158E+00
    0.1700000000E+08    0.4613578178E+00    0.6813163452E+00
    0.1900000000E+08    0.4613575984E+00    0.6813199116E+00
    0.2100000000E+08    0.4613573307E+00    0.6813229942E+00
    0.2300000000E+08    0.4613570311E+00    0.6813257112E+00
    0.2500000000E+08    0.4613567101E+00    0.6813281439E+00
    0.2700000000E+08    0.4613563749E+00    0.6813303502E+00
    0.2900000000E+08    0.4613560304E+00    0.6813323727E+00
    0.3100000000E+08    0.4613556802E+00    0.6813342433E+00
    0.3300000000E+08    0.4613553267E+00    0.6813359865E+00
    0.3500000000E+08    0.4613549716E+00    0.6813376215E+00
    0.3700000000E+08    0.4613546164E+00    0.6813391636E+00
    0.3900000000E+08    0.4613542619E+00    0.6813406250E+00
    0.4100000000E+08    0.4613539088E+00    0.6813420157E+00
    0.4300000000E+08    0.4613535577E+00    0.6813433441E+00
    0.4500000000E+08    0.4613532090E+00    0.6813446171E+00
    0.4700000000E+08    0.4613528629E+00    0.6813458406E+00
    0.4900000000E+08    0.4613525195E+00    0.6813470194E+00
    0.1000000000E+08    0.4613576253E+00    0.6812962121E+00
    0.3000000000E+08    0.4613558559E+00    0.6813333254E+00
    0.5000000000E+08    0.4613523490E+00    0.6813475934E+00
    0.7000000000E+08    0.4613490991E+00    0.6813575018E+00
    0.9000000000E+08    0.4613461353E+00    0.6813655220E+00
    0.1100000000E+09    0.4613434066E+00    0.6813724555E+00
    0.1300000000E+09    0.4613408682E+00    0.6813786660E+00
    0.1500000000E+09    0.4613384858E+00    0.6813843516E+00
    0.1700000000E+09    0.4613362338E+00    0.6813896336E+00
    0.1900000000E+09    0.4613340927E+00    0.6813945925E+00
    0.2100000000E+09    0.4613320473E+00    0.6813992848E+00
    0.2300000000E+09    0.4613300854E+00    0.6814037522E+00
    0.2500000000E+09    0.4613281973E+00    0.6814080262E+00
    0.2700000000E+09    0.4613263751E+00    0.6814121317E+00
    0.2900000000E+09    0.4613246119E+00    0.6814160884E+00
    0.3100000000E+09    0.4613229023E+00    0.6814199125E+00
    0.3300000000E+09    0.4613212414E+00    0.6814236173E+00
    0.3500000000E+09    0.4613196251E+00    0.6814272141E+00
    0.3700000000E+09    0.4613180498E+00    0.6814307124E+00
    0.3900000000E+09    0.4613165125E+00    0.6814341204E+00
    0.4100000000E+09    0.4613150105E+00    0.6814374451E+00
    0.4300000000E+09    0.4613135412E+00    0.6814406929E+00
    0.4500000000E+09    0.4613121025E+00    0.6814438690E+00
    0.4700000000E+09    0.4613106926E+00    0.6814469785E+00
    0.4900000000E+09    0.4613093096E+00    0.6814500255E+00
    0.1000000000E+09    0.4613447446E+00    0.6813690963E+00
