     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.3700000000E+03    0.6070279149E+00    0.1899981024E-01
    0.3900000000E+03    0.6104238861E+00    0.1954807831E-01
    0.4100000000E+03    0.6135089907E+00    0.2008359147E-01
    0.4300000000E+03    0.6163225517E+00    0.2060736363E-01
    0.4500000000E+03    0.6188975529E+00    0.2112028246E-01
    0.4700000000E+03    0.6212618654E+00    0.2162313007E-01
    0.4900000000E+03    0.6234391998E+00    0.2211659955E-01
    0.1000000000E+03    0.4662177632E+00    0.9133738830E-02
    0.3000000000E+03    0.5919131951E+00    0.1696179650E-01
    0.5000000000E+03    0.6244642093E+00    0.2236001310E-01
    0.7000000000E+03    0.6388168578E+00    0.2685603997E-01
    0.9000000000E+03    0.6465735847E+00    0.3084388444E-01
    0.1100000000E+04    0.6512249505E+00    0.3449367650E-01
    0.1300000000E+04    0.6541789772E+00    0.3789714862E-01
    0.1500000000E+04    0.6561104855E+00    0.4111048489E-01
    0.1700000000E+04    0.6573823013E+00    0.4417108541E-01
    0.1900000000E+04    0.6582062986E+00    0.4710535522E-01
    0.2100000000E+04    0.6587141628E+00    0.4993277207E-01
    0.2300000000E+04    0.6589918327E+00    0.5266819974E-01
    0.2500000000E+04    0.6590976372E+00    0.5532329214E-01
    0.2700000000E+04    0.6590724630E+00    0.5790739050E-01
    0.2900000000E+04    0.6589457530E+00    0.6042812112E-01
    0.3100000000E+04    0.6587391998E+00    0.6289180752E-01
    0.3300000000E+04    0.6584691020E+00    0.6530376309E-01
    0.3500000000E+04    0.6581479156E+00    0.6766850403E-01
    0.3700000000E+04    0.6577853023E+00    0.6998990772E-01
    0.3900000000E+04    0.6573888553E+00    0.7227133270E-01
    0.4100000000E+04    0.6569646116E+00    0.7451571101E-01
    0.4300000000E+04    0.6565174211E+00    0.7672562041E-01
    0.4500000000E+04    0.6560512161E+00    0.7890334160E-01
    0.4700000000E+04    0.6555692116E+00    0.8105090392E-01
    0.4900000000E+04    0.6550740563E+00    0.8317012251E-01
    0.1000000000E+04    0.6491740052E+00    0.3270416908E-01
    0.3000000000E+04    0.6588513329E+00    0.6166674190E-01
    0.5000000000E+04    0.6548222486E+00    0.8421961915E-01
    0.7000000000E+04    0.6494710560E+00    0.1040435618E+00
    0.9000000000E+04    0.6439686829E+00    0.1222021997E+00
    0.1100000000E+05    0.6385610799E+00    0.1391788095E+00
    0.1300000000E+05    0.6333114790E+00    0.1552392458E+00
    0.1500000000E+05    0.6282337476E+00    0.1705468478E+00
    0.1700000000E+05    0.6233265433E+00    0.1852096254E+00
    0.1900000000E+05    0.6185838556E+00    0.1993029366E+00
    0.2100000000E+05    0.6139985852E+00    0.2128816196E+00
    0.2300000000E+05    0.6095637834E+00    0.2259870077E+00
    0.2500000000E+05    0.6052730391E+00    0.2386512330E+00
    0.2700000000E+05    0.6011205491E+00    0.2508999887E+00
    0.2900000000E+05    0.5971010718E+00    0.2627543693E+00
    0.3100000000E+05    0.5932098472E+00    0.2742321302E+00
    0.3300000000E+05    0.5894425128E+00    0.2853485708E+00
    0.3500000000E+05    0.5857950290E+00    0.2961171644E+00
    0.3700000000E+05    0.5822636159E+00    0.3065500134E+00
    0.3900000000E+05    0.5788447021E+00    0.3166581818E+00
    0.4100000000E+05    0.5755348847E+00    0.3264519396E+00
    0.4300000000E+05    0.5723308972E+00    0.3359409431E+00
    0.4500000000E+05    0.5692295863E+00    0.3451343680E+00
    0.4700000000E+05    0.5662278931E+00    0.3540410079E+00
    0.4900000000E+05    0.5633228401E+00    0.3626693457E+00
    0.1000000000E+05    0.6412472051E+00    0.1308184054E+00
    0.3000000000E+05    0.5951397090E+00    0.2685393218E+00
    0.5000000000E+05    0.5619056432E+00    0.3668817305E+00
    0.7000000000E+05    0.5379594573E+00    0.4384199655E+00
    0.9000000000E+05    0.5207364825E+00    0.4903960154E+00
    0.1100000000E+06    0.5082569535E+00    0.5284238048E+00
    0.1300000000E+06    0.4990868425E+00    0.5566263673E+00
    0.1500000000E+06    0.4922322882E+00    0.5778949887E+00
    0.1700000000E+06    0.4870161537E+00    0.5942187362E+00
    0.1900000000E+06    0.4829771483E+00    0.6069638658E+00
    0.2100000000E+06    0.4797981547E+00    0.6170764741E+00
    0.2300000000E+06    0.4772581725E+00    0.6252202512E+00
    0.2500000000E+06    0.4752007666E+00    0.6318678486E+00
    0.2700000000E+06    0.4735134110E+00    0.6373611891E+00
    0.2900000000E+06    0.4721138766E+00    0.6419514833E+00
    0.3100000000E+06    0.4709411595E+00    0.6458260589E+00
    0.3300000000E+06    0.4699493532E+00    0.6491265812E+00
    0.3500000000E+06    0.4691034495E+00    0.6519616016E+00
    0.3700000000E+06    0.4683764181E+00    0.6544153236E+00
    0.3900000000E+06    0.4677471472E+00    0.6565538113E+00
    0.4100000000E+06    0.4671989705E+00    0.6584294487E+00
    0.4300000000E+06    0.4667186002E+00    0.6600841814E+00
    0.4500000000E+06    0.4662953440E+00    0.6615519046E+00
    0.4700000000E+06    0.4659205247E+00    0.6628602414E+00
    0.4900000000E+06    0.4655870436E+00    0.6640318812E+00
    0.1000000000E+06    0.5140052203E+00    0.5108630398E+00
    0.3000000000E+06    0.4715023322E+00    0.6439684809E+00
    0.5000000000E+06    0.4654339353E+00    0.6645724373E+00
    0.7000000000E+06    0.4635500556E+00    0.6714124696E+00
    0.9000000000E+06    0.4627303211E+00    0.6745724177E+00
    0.1100000000E+07    0.4623008298E+00    0.6763214579E+00
    0.1300000000E+07    0.4620477222E+00    0.6774061537E+00
    0.1500000000E+07    0.4618859425E+00    0.6781334327E+00
    0.1700000000E+07    0.4617761998E+00    0.6786495519E+00
    0.1900000000E+07    0.4616982940E+00    0.6790319535E+00
    0.2100000000E+07    0.4616409686E+00    0.6793250231E+00
    0.2300000000E+07    0.4615975438E+00    0.6795558213E+00
    0.2500000000E+07    0.4615638499E+00    0.6797416835E+00
    0.2700000000E+07    0.4615371739E+00    0.6798941763E+00
    0.2900000000E+07    0.4615156882E+00    0.6800212828E+00
    0.3100000000E+07    0.4614981247E+00    0.6801286741E+00
    0.3300000000E+07    0.4614835809E+00    0.6802204795E+00
    0.3500000000E+07    0.4614714004E+00    0.6802997706E+00
    0.3700000000E+07    0.4614610959E+00    0.6803688756E+00
    0.3900000000E+07    0.4614523001E+00    0.6804295887E+00
    0.4100000000E+07    0.4614447315E+00    0.6804833131E+00
    0.4300000000E+07    0.4614381712E+00    0.6805311608E+00
    0.4500000000E+07    0.4614324474E+00    0.6805740235E+00
    0.4700000000E+07    0.4614274233E+00    0.6806126240E+00
    0.4900000000E+07    0.4614229890E+00    0.6806475539E+00
    0.1000000000E+07    0.4624849268E+00    0.6755605230E+00
    0.3000000000E+07    0.4615064795E+00    0.6800771554E+00
    0.5000000000E+07    0.4614209646E+00    0.6806637985E+00
    0.7000000000E+07    0.4613966748E+00    0.6808794964E+00
    0.9000000000E+07    0.4613865042E+00    0.6809896982E+00
    0.1100000000E+08    0.4613812929E+00    0.6810561633E+00
    0.1300000000E+08    0.4613782655E+00    0.6811004862E+00
    0.1500000000E+08    0.4613763479E+00    0.6811321041E+00
    0.1700000000E+08    0.4613750537E+00    0.6811557766E+00
    0.1900000000E+08    0.4613741361E+00    0.6811741569E+00
    0.2100000000E+08    0.4613734596E+00    0.6811888386E+00
    0.2300000000E+08    0.4613729445E+00    0.6812008356E+00
    0.2500000000E+08    0.4613725413E+00    0.6812108229E+00
    0.2700000000E+08    0.4613722184E+00    0.6812192673E+00
    0.2900000000E+08    0.4613719545E+00    0.6812265017E+00
    0.3100000000E+08    0.4613717349E+00    0.6812327696E+00
    0.3300000000E+08    0.4613715493E+00    0.6812382537E+00
    0.3500000000E+08    0.4613713902E+00    0.6812430931E+00
    0.3700000000E+08    0.4613712520E+00    0.6812473961E+00
    0.3900000000E+08    0.4613711306E+00    0.6812512478E+00
    0.4100000000E+08    0.4613710229E+00    0.6812547165E+00
    0.4300000000E+08    0.4613709263E+00    0.6812578572E+00
    0.4500000000E+08    0.4613708391E+00    0.6812607148E+00
    0.4700000000E+08    0.4613707596E+00    0.6812633265E+00
    0.4900000000E+08    0.4613706867E+00    0.6812657232E+00
    0.1000000000E+08    0.4613835157E+00    0.6810266098E+00
    0.3000000000E+08    0.4613718399E+00    0.6812297438E+00
    0.5000000000E+08    0.4613706524E+00    0.6812668492E+00
    0.7000000000E+08    0.4613701490E+00    0.6812826262E+00
    0.9000000000E+08    0.4613698115E+00    0.6812914862E+00
    0.1100000000E+09    0.4613695402E+00    0.6812972357E+00
    0.1300000000E+09    0.4613693038E+00    0.6813013159E+00
    0.1500000000E+09    0.4613690896E+00    0.6813043942E+00
    0.1700000000E+09    0.4613688910E+00    0.6813068220E+00
    0.1900000000E+09    0.4613687043E+00    0.6813088026E+00
    0.2100000000E+09    0.4613685272E+00    0.6813104616E+00
    0.2300000000E+09    0.4613683581E+00    0.6813118812E+00
    0.2500000000E+09    0.4613681959E+00    0.6813131173E+00
    0.2700000000E+09    0.4613680395E+00    0.6813142094E+00
    0.2900000000E+09    0.4613678884E+00    0.6813151861E+00
    0.3100000000E+09    0.4613677420E+00    0.6813160688E+00
    0.3300000000E+09    0.4613675998E+00    0.6813168738E+00
    0.3500000000E+09    0.4613674615E+00    0.6813176136E+00
    0.3700000000E+09    0.4613673267E+00    0.6813182982E+00
    0.3900000000E+09    0.4613671952E+00    0.6813189355E+00
    0.4100000000E+09    0.4613670666E+00    0.6813195319E+00
    0.4300000000E+09    0.4613669409E+00    0.6813200927E+00
    0.4500000000E+09    0.4613668177E+00    0.6813206223E+00
    0.4700000000E+09    0.4613666970E+00    0.6813211242E+00
    0.4900000000E+09    0.4613665786E+00    0.6813216016E+00
    0.1000000000E+09    0.4613696702E+00    0.6812946323E+00
