     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.9438262407E-02    0.3129832051E-02    0.3386003062E-02
    0.3000000000E+01    0.2715399769E-01    0.9014304585E-02    0.9753827350E-02
    0.5000000000E+01    0.4347623733E-01    0.1445001162E-01    0.1563814007E-01
    0.7000000000E+01    0.5856472467E-01    0.1949005830E-01    0.2109608282E-01
    0.9000000000E+01    0.7255523024E-01    0.2417935930E-01    0.2617599028E-01
    0.1100000000E+02    0.8556394750E-01    0.2855616762E-01    0.3091903329E-01
    0.1300000000E+02    0.9769094708E-01    0.3265327248E-01    0.3536050651E-01
    0.1500000000E+02    0.1090229178E+00    0.3649894709E-01    0.3953084720E-01
    0.1700000000E+02    0.1196353618E+00    0.4011770522E-01    0.4345644862E-01
    0.1900000000E+02    0.1295943670E+00    0.4353091015E-01    0.4716031474E-01
    0.2100000000E+02    0.1389580494E+00    0.4675726864E-01    0.5066259135E-01
    0.2300000000E+02    0.1477777365E+00    0.4981323451E-01    0.5398100009E-01
    0.2500000000E+02    0.1560989425E+00    0.5271334052E-01    0.5713119532E-01
    0.2700000000E+02    0.1639621796E+00    0.5547047310E-01    0.6012705962E-01
    0.2900000000E+02    0.1714036351E+00    0.5809610103E-01    0.6298094975E-01
    0.3100000000E+02    0.1784557409E+00    0.6060046696E-01    0.6570390263E-01
    0.3300000000E+02    0.1851476536E+00    0.6299274846E-01    0.6830580866E-01
    0.3500000000E+02    0.1915056629E+00    0.6528119432E-01    0.7079555832E-01
    0.3700000000E+02    0.1975535394E+00    0.6747324033E-01    0.7318116669E-01
    0.3900000000E+02    0.2033128327E+00    0.6957560805E-01    0.7546987982E-01
    0.4100000000E+02    0.2088031271E+00    0.7159438950E-01    0.7766826580E-01
    0.4300000000E+02    0.2140422635E+00    0.7353511996E-01    0.7978229314E-01
    0.4500000000E+02    0.2190465307E+00    0.7540284091E-01    0.8181739848E-01
    0.4700000000E+02    0.2238308323E+00    0.7720215453E-01    0.8377854527E-01
    0.4900000000E+02    0.2284088323E+00    0.7893727114E-01    0.8567027479E-01
    0.1000000000E+02    0.7917571526E-01    0.2640465983E-01    0.2858728928E-01
    0.3000000000E+02    0.1749764628E+00    0.5936284490E-01    0.6435815016E-01
    0.5000000000E+02    0.2306244319E+00    0.7978197441E-01    0.8659142288E-01
    0.7000000000E+02    0.2666692681E+00    0.9409129267E-01    0.1022176111E+00
    0.9000000000E+02    0.2916592453E+00    0.1049054835E+00    0.1140584459E+00
    0.1100000000E+03    0.3098110104E+00    0.1135027982E+00    0.1234948548E+00
    0.1300000000E+03    0.3234493872E+00    0.1205887789E+00    0.1312898174E+00
    0.1500000000E+03    0.3339616556E+00    0.1265880593E+00    0.1379029765E+00
    0.1700000000E+03    0.3422263174E+00    0.1317733647E+00    0.1436298159E+00
    0.1900000000E+03    0.3488261206E+00    0.1363289538E+00    0.1486701478E+00
    0.2100000000E+03    0.3541623351E+00    0.1403844693E+00    0.1531646804E+00
    0.2300000000E+03    0.3585198909E+00    0.1440342101E+00    0.1572158466E+00
    0.2500000000E+03    0.3621063873E+00    0.1473486938E+00    0.1609003090E+00
    0.2700000000E+03    0.3650764308E+00    0.1503819055E+00    0.1642768037E+00
    0.2900000000E+03    0.3675473554E+00    0.1531760129E+00    0.1673912441E+00
    0.3100000000E+03    0.3696096829E+00    0.1557645310E+00    0.1702801497E+00
    0.3300000000E+03    0.3713342645E+00    0.1581745056E+00    0.1729730122E+00
    0.3500000000E+03    0.3727772678E+00    0.1604280566E+00    0.1754939690E+00
    0.3700000000E+03    0.3739837294E+00    0.1625434912E+00    0.1778630106E+00
    0.3900000000E+03    0.3749901313E+00    0.1645361226E+00    0.1800968697E+00
    0.4100000000E+03    0.3758262989E+00    0.1664188826E+00    0.1822096856E+00
    0.4300000000E+03    0.3765168195E+00    0.1682027858E+00    0.1842135096E+00
    0.4500000000E+03    0.3770821165E+00    0.1698972876E+00    0.1861186931E+00
    0.4700000000E+03    0.3775392725E+00    0.1715105626E+00    0.1879341908E+00
    0.4900000000E+03    0.3779026664E+00    0.1730497240E+00    0.1896677993E+00
    0.1000000000E+03    0.3014152322E+00    0.1094283316E+00    0.1190199934E+00
    0.3000000000E+03    0.3686247714E+00    0.1544941492E+00    0.1688619031E+00
    0.5000000000E+03    0.3780530817E+00    0.1737934886E+00    0.1905060626E+00
    0.7000000000E+03    0.3782912733E+00    0.1859506086E+00    0.2042597316E+00
    0.9000000000E+03    0.3760632393E+00    0.1947457451E+00    0.2142754592E+00
    0.1100000000E+04    0.3731022438E+00    0.2015872056E+00    0.2221082843E+00
    0.1300000000E+04    0.3699826824E+00    0.2071537027E+00    0.2285107252E+00
    0.1500000000E+04    0.3669177456E+00    0.2118242673E+00    0.2339044844E+00
    0.1700000000E+04    0.3639877628E+00    0.2158319926E+00    0.2385496753E+00
    0.1900000000E+04    0.3612191767E+00    0.2193303518E+00    0.2426180183E+00
    0.2100000000E+04    0.3586154544E+00    0.2224256824E+00    0.2462287793E+00
    0.2300000000E+04    0.3561702411E+00    0.2251946398E+00    0.2494681223E+00
    0.2500000000E+04    0.3538732680E+00    0.2276942619E+00    0.2524002900E+00
    0.2700000000E+04    0.3517130854E+00    0.2299681048E+00    0.2550744328E+00
    0.2900000000E+04    0.3496783284E+00    0.2320501580E+00    0.2575289733E+00
    0.3100000000E+04    0.3477582788E+00    0.2339674363E+00    0.2597945009E+00
    0.3300000000E+04    0.3459430846E+00    0.2357417524E+00    0.2618957529E+00
    0.3500000000E+04    0.3442238113E+00    0.2373909613E+00    0.2638530088E+00
    0.3700000000E+04    0.3425924125E+00    0.2389298546E+00    0.2656830927E+00
