     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1576648803E-02    0.7291071316E-02    0.6761122890E-02
    0.3000000000E+01    0.4557724422E-02    0.2093193293E-01    0.1941463051E-01
    0.5000000000E+01    0.7333938097E-02    0.3344862532E-01    0.3103042652E-01
    0.7000000000E+01    0.9930701748E-02    0.4497612576E-01    0.4173291507E-01
    0.9000000000E+01    0.1236937570E-01    0.5562857382E-01    0.5162730972E-01
    0.1100000000E+02    0.1466803765E-01    0.6550314631E-01    0.6080320032E-01
    0.1300000000E+02    0.1684208398E-01    0.7468309833E-01    0.6933735271E-01
    0.1500000000E+02    0.1890470442E-01    0.8324017257E-01    0.7729592685E-01
    0.1700000000E+02    0.2086725996E-01    0.9123652487E-01    0.8473624989E-01
    0.1900000000E+02    0.2273958627E-01    0.9872627568E-01    0.9170824474E-01
    0.2100000000E+02    0.2453023901E-01    0.1057567696E+00    0.9825559006E-01
    0.2300000000E+02    0.2624669366E-01    0.1123696049E+00    0.1044166685E+00
    0.2500000000E+02    0.2789550935E-01    0.1186014812E+00    0.1102253475E+00
    0.2700000000E+02    0.2948246392E-01    0.1244849009E+00    0.1157116250E+00
    0.2900000000E+02    0.3101266603E-01    0.1300487534E+00    0.1209021684E+00
    0.3100000000E+02    0.3249064860E-01    0.1353188047E+00    0.1258207650E+00
    0.3300000000E+02    0.3392044724E-01    0.1403181090E+00    0.1304887017E+00
    0.3500000000E+02    0.3530566617E-01    0.1450673571E+00    0.1349250856E+00
    0.3700000000E+02    0.3664953417E-01    0.1495851723E+00    0.1391471170E+00
    0.3900000000E+02    0.3795495195E-01    0.1538883628E+00    0.1431703218E+00
    0.4100000000E+02    0.3922453275E-01    0.1579921381E+00    0.1470087513E+00
    0.4300000000E+02    0.4046063700E-01    0.1619102951E+00    0.1506751536E+00
    0.4500000000E+02    0.4166540214E-01    0.1656553789E+00    0.1541811214E+00
    0.4700000000E+02    0.4284076839E-01    0.1692388219E+00    0.1575372208E+00
    0.4900000000E+02    0.4398850104E-01    0.1726710645E+00    0.1607531025E+00
    0.1000000000E+02    0.1353518916E-01    0.6065759569E-01    0.5629999805E-01
    0.3000000000E+02    0.3175792170E-01    0.1327190041E+00    0.1233940750E+00
    0.5000000000E+02    0.4455251340E-01    0.1743335034E+00    0.1623112516E+00
    0.7000000000E+02    0.5470630229E-01    0.2015814751E+00    0.1879042284E+00
    0.9000000000E+02    0.6329089261E-01    0.2208854225E+00    0.2061137604E+00
    0.1100000000E+03    0.7081175615E-01    0.2353218581E+00    0.2197896313E+00
    0.1300000000E+03    0.7754449058E-01    0.2465527402E+00    0.2304734824E+00
    0.1500000000E+03    0.8365680434E-01    0.2555564150E+00    0.2390741015E+00
    0.1700000000E+03    0.8925987084E-01    0.2629472675E+00    0.2461629881E+00
    0.1900000000E+03    0.9443249967E-01    0.2691311006E+00    0.2521181438E+00
    0.2100000000E+03    0.9923356567E-01    0.2743870407E+00    0.2571999335E+00
    0.2300000000E+03    0.1037088846E+00    0.2789135843E+00    0.2615937683E+00
    0.2500000000E+03    0.1078952608E+00    0.2828558755E+00    0.2654354118E+00
    0.2700000000E+03    0.1118230013E+00    0.2863225849E+00    0.2688266518E+00
    0.2900000000E+03    0.1155175538E+00    0.2893967452E+00    0.2718453691E+00
    0.3100000000E+03    0.1190006181E+00    0.2921429298E+00    0.2745522137E+00
    0.3300000000E+03    0.1222909292E+00    0.2946121393E+00    0.2769951534E+00
    0.3500000000E+03    0.1254048265E+00    0.2968452098E+00    0.2792126483E+00
    0.3700000000E+03    0.1283566792E+00    0.2988752395E+00    0.2812359134E+00
    0.3900000000E+03    0.1311592127E+00    0.3007293491E+00    0.2830905610E+00
    0.4100000000E+03    0.1338237635E+00    0.3024299814E+00    0.2847978144E+00
    0.4300000000E+03    0.1363604829E+00    0.3039958744E+00    0.2863754172E+00
    0.4500000000E+03    0.1387785012E+00    0.3054428000E+00    0.2878383246E+00
    0.4700000000E+03    0.1410860628E+00    0.3067841328E+00    0.2891992354E+00
    0.4900000000E+03    0.1432906385E+00    0.3080312915E+00    0.2904690060E+00
    0.1000000000E+03    0.6716362701E-01    0.2285866100E+00    0.2134020657E+00
    0.3000000000E+03    0.1172842891E+00    0.2908073745E+00    0.2732345228E+00
    0.5000000000E+03    0.1443564531E+00    0.3086226761E+00    0.2910726840E+00
    0.7000000000E+03    0.1616291862E+00    0.3172914662E+00    0.3000651505E+00
    0.9000000000E+03    0.1736094506E+00    0.3224766272E+00    0.3056224530E+00
    0.1100000000E+04    0.1823945937E+00    0.3259475742E+00    0.3094587991E+00
    0.1300000000E+04    0.1891026314E+00    0.3284427845E+00    0.3122988604E+00
    0.1500000000E+04    0.1943851929E+00    0.3303273100E+00    0.3145052302E+00
    0.1700000000E+04    0.1986478130E+00    0.3318031180E+00    0.3162808519E+00
    0.1900000000E+04    0.2021560172E+00    0.3329913551E+00    0.3177488213E+00
    0.2100000000E+04    0.2050908761E+00    0.3339692609E+00    0.3189884715E+00
    0.2300000000E+04    0.2075800593E+00    0.3347884914E+00    0.3200534176E+00
    0.2500000000E+04    0.2097161346E+00    0.3354849485E+00    0.3209813048E+00
    0.2700000000E+04    0.2115678301E+00    0.3360843873E+00    0.3217994095E+00
    0.2900000000E+04    0.2131872275E+00    0.3366057806E+00    0.3225280221E+00
    0.3100000000E+04    0.2146145006E+00    0.3370634241E+00    0.3231825782E+00
    0.3300000000E+04    0.2158811260E+00    0.3374683008E+00    0.3237750477E+00
