     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1559337722E-02    0.3082644561E-02    0.2001142252E-01
    0.3000000000E+01    0.4419825308E-02    0.8632433447E-02    0.5605765439E-01
    0.5000000000E+01    0.6992642538E-02    0.1349023839E-01    0.8763187858E-01
    0.7000000000E+01    0.9331155711E-02    0.1777853772E-01    0.1155243655E+00
    0.9000000000E+01    0.1147638145E-01    0.2159247503E-01    0.1403491525E+00
    0.1100000000E+02    0.1346032288E-01    0.2500708483E-01    0.1625906068E+00
    0.1300000000E+02    0.1530828674E-01    0.2808234117E-01    0.1826359641E+00
    0.1500000000E+02    0.1704052564E-01    0.3086675770E-01    0.2007985345E+00
    0.1700000000E+02    0.1867342325E-01    0.3340000211E-01    0.2173345566E+00
    0.1900000000E+02    0.2022036361E-01    0.3571482583E-01    0.2324556409E+00
    0.2100000000E+02    0.2169237819E-01    0.3783850970E-01    0.2463380910E+00
    0.2300000000E+02    0.2309863383E-01    0.3979396140E-01    0.2591299821E+00
    0.2500000000E+02    0.2444680531E-01    0.4160055878E-01    0.2709566009E+00
    0.2700000000E+02    0.2574336288E-01    0.4327480529E-01    0.2819246739E+00
    0.2900000000E+02    0.2699379651E-01    0.4483084446E-01    0.2921256863E+00
    0.3100000000E+02    0.2820279233E-01    0.4628086769E-01    0.3016385143E+00
    0.3300000000E+02    0.2937437278E-01    0.4763544023E-01    0.3105315284E+00
    0.3500000000E+02    0.3051200873E-01    0.4890376392E-01    0.3188642896E+00
    0.3700000000E+02    0.3161870990E-01    0.5009389061E-01    0.3266889268E+00
    0.3900000000E+02    0.3269709830E-01    0.5121289658E-01    0.3340512633E+00
    0.4100000000E+02    0.3374946821E-01    0.5226702621E-01    0.3409917444E+00
    0.4300000000E+02    0.3477783554E-01    0.5326181091E-01    0.3475462056E+00
    0.4500000000E+02    0.3578397861E-01    0.5420216827E-01    0.3537465126E+00
    0.4700000000E+02    0.3676947210E-01    0.5509248501E-01    0.3596210977E+00
    0.4900000000E+02    0.3773571537E-01    0.5593668691E-01    0.3651954113E+00
    0.1000000000E+02    0.1248679599E-01    0.2334564243E-01    0.1517666263E+00
    0.3000000000E+02    0.2760320862E-01    0.4556841298E-01    0.2969636256E+00
    0.5000000000E+02    0.3821201349E-01    0.5634261029E-01    0.3678771993E+00
    0.7000000000E+02    0.4696894659E-01    0.6272983863E-01    0.4102235537E+00
    0.9000000000E+02    0.5465529776E-01    0.6696714328E-01    0.4385202909E+00
    0.1100000000E+03    0.6159122367E-01    0.6998863646E-01    0.4588437388E+00
    0.1300000000E+03    0.6794126225E-01    0.7225443112E-01    0.4741938614E+00
    0.1500000000E+03    0.7380528995E-01    0.7401782994E-01    0.4862260298E+00
    0.1700000000E+03    0.7925171548E-01    0.7542996087E-01    0.4959301693E+00
    0.1900000000E+03    0.8433152809E-01    0.7658666521E-01    0.5039355135E+00
    0.2100000000E+03    0.8908498785E-01    0.7755170894E-01    0.5106616766E+00
    0.2300000000E+03    0.9354514647E-01    0.7836919231E-01    0.5163995330E+00
    0.2500000000E+03    0.9773986914E-01    0.7907060453E-01    0.5213572582E+00
    0.2700000000E+03    0.1016930881E+00    0.7967904070E-01    0.5256878881E+00
    0.2900000000E+03    0.1054256336E+00    0.8021183036E-01    0.5295065202E+00
    0.3100000000E+03    0.1089558162E+00    0.8068223501E-01    0.5329014378E+00
    0.3300000000E+03    0.1122998546E+00    0.8110057837E-01    0.5359415264E+00
    0.3500000000E+03    0.1154722026E+00    0.8147501900E-01    0.5386813510E+00
    0.3700000000E+03    0.1184858047E+00    0.8181209093E-01    0.5411647130E+00
    0.3900000000E+03    0.1213523035E+00    0.8211708971E-01    0.5434271941E+00
    0.4100000000E+03    0.1240822083E+00    0.8239435321E-01    0.5454980085E+00
    0.4300000000E+03    0.1266850361E+00    0.8264746920E-01    0.5474013753E+00
    0.4500000000E+03    0.1291694302E+00    0.8287943112E-01    0.5491575481E+00
    0.4700000000E+03    0.1315432612E+00    0.8309275648E-01    0.5507835999E+00
    0.4900000000E+03    0.1338137132E+00    0.8328957804E-01    0.5522940277E+00
    0.1000000000E+03    0.5820464530E-01    0.6859436189E-01    0.4494473380E+00
    0.3000000000E+03    0.1072149618E+00    0.8045412715E-01    0.5312522518E+00
    0.5000000000E+03    0.1349122479E+00    0.8338237895E-01    0.5530098268E+00
    0.7000000000E+03    0.1527878606E+00    0.8469894033E-01    0.5634929635E+00
    0.9000000000E+03    0.1652607799E+00    0.8543886952E-01    0.5697963230E+00
    0.1100000000E+04    0.1744459633E+00    0.8590751114E-01    0.5740654835E+00
    0.1300000000E+04    0.1814835170E+00    0.8622733820E-01    0.5771814693E+00
    0.1500000000E+04    0.1870419975E+00    0.8645700679E-01    0.5795758958E+00
    0.1700000000E+04    0.1915391435E+00    0.8662810274E-01    0.5814863729E+00
    0.1900000000E+04    0.1952492924E+00    0.8675912093E-01    0.5830550785E+00
    0.2100000000E+04    0.1983599824E+00    0.8686159566E-01    0.5843725947E+00
    0.2300000000E+04    0.2010037225E+00    0.8694308342E-01    0.5854995311E+00
    0.2500000000E+04    0.2032767713E+00    0.8700873457E-01    0.5864780717E+00
    0.2700000000E+04    0.2052507218E+00    0.8706217551E-01    0.5873385424E+00
    0.2900000000E+04    0.2069799147E+00    0.8710602999E-01    0.5881033435E+00
    0.3100000000E+04    0.2085063312E+00    0.8714224069E-01    0.5887894059E+00
    0.3300000000E+04    0.2098629121E+00    0.8717227478E-01    0.5894097824E+00
    0.3500000000E+04    0.2110758624E+00    0.8719725964E-01    0.5899747110E+00
    0.3700000000E+04    0.2121662859E+00    0.8721807469E-01    0.5904923438E+00
    0.3900000000E+04    0.2131513663E+00    0.8723541517E-01    0.5909692595E+00
    0.4100000000E+04    0.2140452354E+00    0.8724983726E-01    0.5914108303E+00
    0.4300000000E+04    0.2148596198E+00    0.8726179068E-01    0.5918214909E+00
    0.4500000000E+04    0.2156043309E+00    0.8727164254E-01    0.5922049369E+00
    0.4700000000E+04    0.2162876395E+00    0.8727969514E-01    0.5925642751E+00
    0.4900000000E+04    0.2169165657E+00    0.8728619937E-01    0.5929021385E+00
    0.1000000000E+04    0.1701781840E+00    0.8569722956E-01    0.5721145953E+00
    0.3000000000E+04    0.2077662303E+00    0.8712498982E-01    0.5884553248E+00
    0.5000000000E+04    0.2172125443E+00    0.8728893775E-01    0.5930637324E+00
    0.7000000000E+04    0.2213571394E+00    0.8729881401E-01    0.5955736174E+00
    0.9000000000E+04    0.2236136945E+00    0.8726893022E-01    0.5972754198E+00
    0.1100000000E+05    0.2249920218E+00    0.8722670353E-01    0.5985636514E+00
    0.1300000000E+05    0.2258947488E+00    0.8718106558E-01    0.5996047171E+00
    0.1500000000E+05    0.2265130981E+00    0.8713538487E-01    0.6004827901E+00
    0.1700000000E+05    0.2269491110E+00    0.8709100403E-01    0.6012458025E+00
    0.1900000000E+05    0.2272619897E+00    0.8704843760E-01    0.6019234356E+00
    0.2100000000E+05    0.2274883209E+00    0.8700783766E-01    0.6025352560E+00
    0.2300000000E+05    0.2276518597E+00    0.8696919283E-01    0.6030948033E+00
    0.2500000000E+05    0.2277686554E+00    0.8693241903E-01    0.6036118169E+00
    0.2700000000E+05    0.2278499107E+00    0.8689740264E-01    0.6040935280E+00
    0.2900000000E+05    0.2279036618E+00    0.8686402157E-01    0.6045454481E+00
    0.3100000000E+05    0.2279358086E+00    0.8683215536E-01    0.6049718729E+00
    0.3300000000E+05    0.2279507693E+00    0.8680168994E-01    0.6053762142E+00
    0.3500000000E+05    0.2279519102E+00    0.8677251961E-01    0.6057612274E+00
    0.3700000000E+05    0.2279418351E+00    0.8674454750E-01    0.6061291690E+00
    0.3900000000E+05    0.2279225848E+00    0.8671768543E-01    0.6064819112E+00
    0.4100000000E+05    0.2278957779E+00    0.8669185339E-01    0.6068210244E+00
    0.4300000000E+05    0.2278627117E+00    0.8666697882E-01    0.6071478393E+00
    0.4500000000E+05    0.2278244358E+00    0.8664299595E-01    0.6074634933E+00
    0.4700000000E+05    0.2277818063E+00    0.8661984511E-01    0.6077689669E+00
    0.4900000000E+05    0.2277355276E+00    0.8659747207E-01    0.6080651112E+00
    0.1000000000E+05    0.2243801160E+00    0.8724859855E-01    0.5979580104E+00
    0.3000000000E+05    0.2279221308E+00    0.8684790642E-01    0.6047616165E+00
    0.5000000000E+05    0.2277112059E+00    0.8658656163E-01    0.6082099211E+00
    0.7000000000E+05    0.2271325109E+00    0.8639929659E-01    0.6107563730E+00
    0.9000000000E+05    0.2264960584E+00    0.8625358758E-01    0.6128544204E+00
    0.1100000000E+06    0.2258659891E+00    0.8613433820E-01    0.6146755530E+00
    0.1300000000E+06    0.2252585133E+00    0.8603340312E-01    0.6163050055E+00
    0.1500000000E+06    0.2246769763E+00    0.8594589762E-01    0.6177920616E+00
    0.1700000000E+06    0.2241207780E+00    0.8586866323E-01    0.6191681233E+00
    0.1900000000E+06    0.2235881217E+00    0.8579953997E-01    0.6204546031E+00
    0.2100000000E+06    0.2230769526E+00    0.8573698540E-01    0.6216668521E+00
    0.2300000000E+06    0.2225852876E+00    0.8567985956E-01    0.6228163080E+00
    0.2500000000E+06    0.2221113222E+00    0.8562729601E-01    0.6239117576E+00
    0.2700000000E+06    0.2216534532E+00    0.8557862073E-01    0.6249601210E+00
    0.2900000000E+06    0.2212102692E+00    0.8553329904E-01    0.6259669614E+00
    0.3100000000E+06    0.2207805309E+00    0.8549089960E-01    0.6269368292E+00
    0.3300000000E+06    0.2203631494E+00    0.8545106939E-01    0.6278735024E+00
    0.3500000000E+06    0.2199571651E+00    0.8541351580E-01    0.6287801575E+00
    0.3700000000E+06    0.2195617296E+00    0.8537799359E-01    0.6296594954E+00
    0.3900000000E+06    0.2191760900E+00    0.8534429517E-01    0.6305138354E+00
    0.4100000000E+06    0.2187995754E+00    0.8531224324E-01    0.6313451861E+00
    0.4300000000E+06    0.2184315855E+00    0.8528168521E-01    0.6321553010E+00
    0.4500000000E+06    0.2180715811E+00    0.8525248879E-01    0.6329457212E+00
    0.4700000000E+06    0.2177190764E+00    0.8522453851E-01    0.6337178102E+00
    0.4900000000E+06    0.2173736316E+00    0.8519773302E-01    0.6344727807E+00
    0.1000000000E+06    0.2261787226E+00    0.8619126813E-01    0.6137930965E+00
    0.3000000000E+06    0.2209937906E+00    0.8551175770E-01    0.6264562649E+00
    0.5000000000E+06    0.2172034305E+00    0.8518473120E-01    0.6348441899E+00
    0.7000000000E+06    0.2140899625E+00    0.8496770576E-01    0.6415860501E+00
    0.9000000000E+06    0.2113872717E+00    0.8480529864E-01    0.6473813760E+00
    0.1100000000E+07    0.2089676081E+00    0.8467565270E-01    0.6525405203E+00
    0.1300000000E+07    0.2067583326E+00    0.8456786698E-01    0.6572335292E+00
    0.1500000000E+07    0.2047135297E+00    0.8447571126E-01    0.6615655750E+00
    0.1700000000E+07    0.2028020000E+00    0.8439528798E-01    0.6656071005E+00
    0.1900000000E+07    0.2010013995E+00    0.8432399596E-01    0.6694080395E+00
    0.2100000000E+07    0.1992950739E+00    0.8426001241E-01    0.6730053244E+00
    0.2300000000E+07    0.1976702138E+00    0.8420201044E-01    0.6764271917E+00
    0.2500000000E+07    0.1961167133E+00    0.8414899401E-01    0.6796958094E+00
    0.2700000000E+07    0.1946264317E+00    0.8410019642E-01    0.6828289646E+00
    0.2900000000E+07    0.1931926949E+00    0.8405501486E-01    0.6858411908E+00
    0.3100000000E+07    0.1918099488E+00    0.8401296687E-01    0.6887445478E+00
    0.3300000000E+07    0.1904735121E+00    0.8397366025E-01    0.6915491756E+00
    0.3500000000E+07    0.1891793941E+00    0.8393677191E-01    0.6942636990E+00
    0.3700000000E+07    0.1879241597E+00    0.8390203254E-01    0.6968955284E+00
    0.3900000000E+07    0.1867048261E+00    0.8386921527E-01    0.6994510871E+00
    0.4100000000E+07    0.1855187830E+00    0.8383812726E-01    0.7019359880E+00
