     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1100021147E-01    0.2085807310E-02    0.3384789177E-02
    0.3000000000E+01    0.3158703424E-01    0.6003532376E-02    0.9744071778E-02
    0.5000000000E+01    0.5048286676E-01    0.9618396290E-02    0.1561384689E-01
    0.7000000000E+01    0.6788770631E-01    0.1296703076E-01    0.2105324578E-01
    0.9000000000E+01    0.8397083834E-01    0.1608028787E-01    0.2611207645E-01
    0.1100000000E+02    0.9887657400E-01    0.1898434351E-01    0.3083260295E-01
    0.1300000000E+02    0.1127287379E+00    0.2170155671E-01    0.3525093098E-01
    0.1500000000E+02    0.1256342140E+00    0.2425114560E-01    0.3939809803E-01
    0.1700000000E+02    0.1376857747E+00    0.2664972416E-01    0.4330093914E-01
    0.1900000000E+02    0.1489643561E+00    0.2891173226E-01    0.4698278045E-01
    0.2100000000E+02    0.1595409042E+00    0.3104978278E-01    0.5046399924E-01
    0.2300000000E+02    0.1694778831E+00    0.3307494421E-01    0.5376247973E-01
    0.2500000000E+02    0.1788305162E+00    0.3499697202E-01    0.5689398641E-01
    0.2700000000E+02    0.1876478139E+00    0.3682449953E-01    0.5987247208E-01
    0.2900000000E+02    0.1959734298E+00    0.3856519634E-01    0.6271033334E-01
    0.3100000000E+02    0.2038463789E+00    0.4022590043E-01    0.6541862394E-01
    0.3300000000E+02    0.2113016410E+00    0.4181272910E-01    0.6800723370E-01
    0.3500000000E+02    0.2183706736E+00    0.4333117250E-01    0.7048503951E-01
    0.3700000000E+02    0.2250818462E+00    0.4478617285E-01    0.7286003325E-01
    0.3900000000E+02    0.2314608127E+00    0.4618219198E-01    0.7513943068E-01
    0.4100000000E+02    0.2375308307E+00    0.4752326893E-01    0.7732976464E-01
    0.4300000000E+02    0.2433130357E+00    0.4881306957E-01    0.7943696491E-01
    0.4500000000E+02    0.2488266796E+00    0.5005492918E-01    0.8146642722E-01
    0.4700000000E+02    0.2540893363E+00    0.5125188948E-01    0.8342307281E-01
    0.4900000000E+02    0.2591170817E+00    0.5240673059E-01    0.8531140019E-01
    0.1000000000E+02    0.9156270706E-01    0.1755698767E-01    0.2851224080E-01
    0.3000000000E+02    0.1999642133E+00    0.3940514942E-01    0.6408003147E-01
    0.5000000000E+02    0.2615475157E+00    0.5296916066E-01    0.8623124597E-01
    0.7000000000E+02    0.3008197934E+00    0.6252400014E-01    0.1018790833E+00
    0.9000000000E+02    0.3277358536E+00    0.6979041100E-01    0.1138093169E+00
    0.1100000000E+03    0.3471149102E+00    0.7560530702E-01    0.1233782554E+00
    0.1300000000E+03    0.3615740420E+00    0.8042945169E-01    0.1313333419E+00
    0.1500000000E+03    0.3726556224E+00    0.8453985763E-01    0.1381243583E+00
    0.1700000000E+03    0.3813263264E+00    0.8811440893E-01    0.1440403894E+00
    0.1900000000E+03    0.3882218523E+00    0.9127333827E-01    0.1492769954E+00
    0.2100000000E+03    0.3937767246E+00    0.9410131069E-01    0.1539719986E+00
    0.2300000000E+03    0.3982975565E+00    0.9665997746E-01    0.1582258381E+00
    0.2500000000E+03    0.4020065428E+00    0.9899550254E-01    0.1621137792E+00
    0.2700000000E+03    0.4050683898E+00    0.1011432785E+00    0.1656935688E+00
    0.2900000000E+03    0.4076075908E+00    0.1031309933E+00    0.1690104151E+00
    0.3100000000E+03    0.4097198521E+00    0.1049806895E+00    0.1721003337E+00
    0.3300000000E+03    0.4114798508E+00    0.1067101849E+00    0.1749924571E+00
    0.3500000000E+03    0.4129466275E+00    0.1083340774E+00    0.1777106684E+00
    0.3700000000E+03    0.4141674092E+00    0.1098644696E+00    0.1802747814E+00
    0.3900000000E+03    0.4151803719E+00    0.1113115030E+00    0.1827014090E+00
    0.4100000000E+03    0.4160166684E+00    0.1126837569E+00    0.1850046139E+00
    0.4300000000E+03    0.4167019380E+00    0.1139885520E+00    0.1871964023E+00
    0.4500000000E+03    0.4172574477E+00    0.1152321837E+00    0.1892871049E+00
    0.4700000000E+03    0.4177009628E+00    0.1164201041E+00    0.1912856738E+00
    0.4900000000E+03    0.4180474207E+00    0.1175570662E+00    0.1931999167E+00
    0.1000000000E+03    0.3381700890E+00    0.7284472285E-01    0.1188328760E+00
    0.3000000000E+03    0.4087120011E+00    0.1040718945E+00    0.1705817800E+00
    0.5000000000E+03    0.4181882794E+00    0.1181077604E+00    0.1941275897E+00
    0.7000000000E+03    0.4181408653E+00    0.1272339547E+00    0.2095497544E+00
    0.9000000000E+03    0.4155435106E+00    0.1339943743E+00    0.2210356493E+00
    0.1100000000E+04    0.4121879157E+00    0.1393533763E+00    0.2301799629E+00
    0.1300000000E+04    0.4086692490E+00    0.1437827820E+00    0.2377657113E+00
    0.1500000000E+04    0.4052096894E+00    0.1475496205E+00    0.2442373602E+00
    0.1700000000E+04    0.4018937912E+00    0.1508200836E+00    0.2498722361E+00
    0.1900000000E+04    0.3987499853E+00    0.1537047896E+00    0.2548553413E+00
    0.2100000000E+04    0.3957825803E+00    0.1562811475E+00    0.2593163963E+00
    0.2300000000E+04    0.3929854419E+00    0.1586054723E+00    0.2633499434E+00
