     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3158884010E-02    0.7313423411E-02    0.3390867219E-02
    0.3000000000E+01    0.9160123943E-02    0.2111783397E-01    0.9793036650E-02
    0.5000000000E+01    0.1477830554E-01    0.3392740718E-01    0.1573600822E-01
    0.7000000000E+01    0.2005420887E-01    0.4584884549E-01    0.2126896081E-01
    0.9000000000E+01    0.2502285337E-01    0.5697401874E-01    0.2643424208E-01
    0.1100000000E+02    0.2971448255E-01    0.6738246010E-01    0.3126851744E-01
    0.1300000000E+02    0.3415535393E-01    0.7714337396E-01    0.3580369446E-01
    0.1500000000E+02    0.3836837748E-01    0.8631726386E-01    0.4006767238E-01
    0.1700000000E+02    0.4237363554E-01    0.9495726161E-01    0.4408495409E-01
    0.1900000000E+02    0.4618880878E-01    0.1031102198E+00    0.4787714926E-01
    0.2100000000E+02    0.4982952765E-01    0.1108176155E+00    0.5146339043E-01
    0.2300000000E+02    0.5330966383E-01    0.1181163019E+00    0.5486067928E-01
    0.2500000000E+02    0.5664157347E-01    0.1250391375E+00    0.5808417626E-01
    0.2700000000E+02    0.5983630104E-01    0.1316155145E+00    0.6114744425E-01
    0.2900000000E+02    0.6290375129E-01    0.1378718060E+00    0.6406265435E-01
    0.3100000000E+02    0.6585283466E-01    0.1438317457E+00    0.6684076071E-01
    0.3300000000E+02    0.6869159108E-01    0.1495167505E+00    0.6949164957E-01
    0.3500000000E+02    0.7142729564E-01    0.1549461985E+00    0.7202426686E-01
    0.3700000000E+02    0.7406654920E-01    0.1601376665E+00    0.7444672795E-01
    0.3900000000E+02    0.7661535638E-01    0.1651071354E+00    0.7676641229E-01
    0.4100000000E+02    0.7907919294E-01    0.1698691686E+00    0.7899004540E-01
    0.4300000000E+02    0.8146306416E-01    0.1744370660E+00    0.8112377015E-01
    0.4500000000E+02    0.8377155566E-01    0.1788229991E+00    0.8317320881E-01
    0.4700000000E+02    0.8600887768E-01    0.1830381287E+00    0.8514351738E-01
