     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1096953566E-01    0.1039357244E-02    0.6746671180E-02
    0.3000000000E+01    0.3133689143E-01    0.2972684813E-02    0.1930027983E-01
    0.5000000000E+01    0.4985032510E-01    0.4735256165E-02    0.3074998505E-01
    0.7000000000E+01    0.6675422319E-01    0.6350305359E-02    0.4124579159E-01
    0.9000000000E+01    0.8225104283E-01    0.7836970558E-02    0.5091127834E-01
    0.1100000000E+02    0.9651005389E-01    0.9211163177E-02    0.5984920346E-01
    0.1300000000E+02    0.1096739625E+00    0.1048622423E-01    0.6814573752E-01
    0.1500000000E+02    0.1218639950E+00    0.1167342634E-01    0.7587370157E-01
    0.1700000000E+02    0.1331838466E+00    0.1278236221E-01    0.8309507314E-01
    0.1900000000E+02    0.1437227817E+00    0.1382124848E-01    0.8986294647E-01
    0.2100000000E+02    0.1535580922E+00    0.1479716568E-01    0.9622308100E-01
    0.2300000000E+02    0.1627570656E+00    0.1571624959E-01    0.1022151357E+00
    0.2500000000E+02    0.1713785731E+00    0.1658384498E-01    0.1078736617E+00
    0.2700000000E+02    0.1794743614E+00    0.1740463015E-01    0.1132289057E+00
    0.2900000000E+02    0.1870901116E+00    0.1818271869E-01    0.1183074669E+00
    0.3100000000E+02    0.1942663132E+00    0.1892174289E-01    0.1231328356E+00
    0.3300000000E+02    0.2010389889E+00    0.1962492289E-01    0.1277258392E+00
    0.3500000000E+02    0.2074403011E+00    0.2029512411E-01    0.1321050132E+00
    0.3700000000E+02    0.2134990606E+00    0.2093490526E-01    0.1362869117E+00
    0.3900000000E+02    0.2192411565E+00    0.2154655883E-01    0.1402863677E+00
    0.4100000000E+02    0.2246899208E+00    0.2213214518E-01    0.1441167145E+00
    0.4300000000E+02    0.2298664398E+00    0.2269352158E-01    0.1477899723E+00
    0.4500000000E+02    0.2347898196E+00    0.2323236692E-01    0.1513170084E+00
    0.4700000000E+02    0.2394774156E+00    0.2375020290E-01    0.1547076738E+00
    0.4900000000E+02    0.2439450301E+00    0.2424841225E-01    0.1579709209E+00
    0.1000000000E+02    0.8952579867E-01    0.8537238405E-02    0.5546545374E-01
    0.3000000000E+02    0.1907308075E+00    0.1855690364E-01    0.1207504409E+00
    0.5000000000E+02    0.2461009003E+00    0.2449055497E-01    0.1595573398E+00
    0.7000000000E+02    0.2805782808E+00    0.2855634250E-01    0.1862370658E+00
    0.9000000000E+02    0.3037761526E+00    0.3159072728E-01    0.2062085120E+00
    0.1100000000E+03    0.3202119440E+00    0.3398491229E-01    0.2220091432E+00
    0.1300000000E+03    0.3322915564E+00    0.3594872669E-01    0.2350015549E+00
    0.1500000000E+03    0.3414131027E+00    0.3760600128E-01    0.2459907734E+00
    0.1700000000E+03    0.3484433102E+00    0.3903516375E-01    0.2554871995E+00
    0.1900000000E+03    0.3539470410E+00    0.4028866263E-01    0.2638325120E+00
    0.2100000000E+03    0.3583074207E+00    0.4140312069E-01    0.2712655270E+00
    0.2300000000E+03    0.3617929338E+00    0.4240502372E-01    0.2779591218E+00
