     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4681286095E-02    0.2060599921E-02    0.1672055474E-01
    0.3000000000E+01    0.1327852560E-01    0.5798935770E-02    0.4706933048E-01
    0.5000000000E+01    0.2100738600E-01    0.9102820123E-02    0.7390822038E-01
    0.7000000000E+01    0.2801354178E-01    0.1204544327E-01    0.9782762172E-01
    0.9000000000E+01    0.3441091683E-01    0.1468434059E-01    0.1192917455E+00
    0.1100000000E+02    0.4028989560E-01    0.1706537259E-01    0.1386706830E+00
    0.1300000000E+02    0.4572311858E-01    0.1922554888E-01    0.1562631599E+00
    0.1500000000E+02    0.5076965046E-01    0.2119506971E-01    0.1723129895E+00
    0.1700000000E+02    0.5547802871E-01    0.2299882691E-01    0.1870211698E+00
    0.1900000000E+02    0.5988852750E-01    0.2465752426E-01    0.2005549145E+00
    0.2100000000E+02    0.6403486229E-01    0.2618852527E-01    0.2130544879E+00
    0.2300000000E+02    0.6794548952E-01    0.2760650287E-01    0.2246384433E+00
    0.2500000000E+02    0.7164460895E-01    0.2892394284E-01    0.2354076828E+00
    0.2700000000E+02    0.7515294512E-01    0.3015153824E-01    0.2454486379E+00
    0.2900000000E+02    0.7848836234E-01    0.3129850124E-01    0.2548357851E+00
    0.3100000000E+02    0.8166635334E-01    0.3237281198E-01    0.2636336534E+00
    0.3300000000E+02    0.8470043055E-01    0.3338141877E-01    0.2718984392E+00
    0.3500000000E+02    0.8760244209E-01    0.3433040041E-01    0.2796793165E+00
    0.3700000000E+02    0.9038282874E-01    0.3522509877E-01    0.2870195062E+00
    0.3900000000E+02    0.9305083436E-01    0.3607022769E-01    0.2939571559E+00
    0.4100000000E+02    0.9561467932E-01    0.3686996321E-01    0.3005260671E+00
    0.4300000000E+02    0.9808170432E-01    0.3762801850E-01    0.3067563010E+00
    0.4500000000E+02    0.1004584904E+00    0.3834770668E-01    0.3126746853E+00
    0.4700000000E+02    0.1027509592E+00    0.3903199359E-01    0.3183052404E+00
    0.4900000000E+02    0.1049644584E+00    0.3968354241E-01    0.3236695397E+00
    0.1000000000E+02    0.3741030517E-01    0.1590459626E-01    0.1292217375E+00
    0.3000000000E+02    0.8009614921E-01    0.3184428176E-01    0.2593046882E+00
    0.5000000000E+02    0.1060431263E+00    0.3999779897E-01    0.3262579924E+00
    0.7000000000E+02    0.1244383027E+00    0.4503657274E-01    0.3678775667E+00
    0.9000000000E+02    0.1384828275E+00    0.4849898750E-01    0.3966368202E+00
    0.1100000000E+03    0.1496780108E+00    0.5104550353E-01    0.4179018382E+00
    0.1300000000E+03    0.1588597690E+00    0.5300894884E-01    0.4343821964E+00
    0.1500000000E+03    0.1665465143E+00    0.5457625179E-01    0.4476026898E+00
    0.1700000000E+03    0.1730838036E+00    0.5586097765E-01    0.4584914774E+00
    0.1900000000E+03    0.1787140272E+00    0.5693636167E-01    0.4676482448E+00
    0.2100000000E+03    0.1836137632E+00    0.5785189781E-01    0.4754790320E+00
    0.2300000000E+03    0.1879154588E+00    0.5864232449E-01    0.4822693522E+00
    0.2500000000E+03    0.1917208044E+00    0.5933279551E-01    0.4882263181E+00
    0.2700000000E+03    0.1951093856E+00    0.5994200668E-01    0.4935041429E+00
    0.2900000000E+03    0.1981444977E+00    0.6048416607E-01    0.4982202278E+00
    0.3100000000E+03    0.2008771777E+00    0.6097027971E-01    0.5024656732E+00
    0.3300000000E+03    0.2033490726E+00    0.6140901626E-01    0.5063123542E+00
    0.3500000000E+03    0.2055945256E+00    0.6180730382E-01    0.5098178105E+00
    0.3700000000E+03    0.2076421227E+00    0.6217075141E-01    0.5130287035E+00
    0.3900000000E+03    0.2095158574E+00    0.6250395269E-01    0.5159833098E+00
    0.4100000000E+03    0.2112360210E+00    0.6281070876E-01    0.5187133533E+00
    0.4300000000E+03    0.2128198922E+00    0.6309419434E-01    0.5212453715E+00
    0.4500000000E+03    0.2142822767E+00    0.6335708340E-01    0.5236017517E+00
    0.4700000000E+03    0.2156359346E+00    0.6360164555E-01    0.5258015245E+00
    0.4900000000E+03    0.2168919212E+00    0.6382982068E-01    0.5278609811E+00
    0.1000000000E+03    0.1443743482E+00    0.4986120395E-01    0.4079983948E+00
    0.3000000000E+03    0.1995458463E+00    0.6073364007E-01    0.5003969035E+00
    0.5000000000E+03    0.2174863453E+00    0.6393829389E-01    0.5288425540E+00
    0.7000000000E+03    0.2260347130E+00    0.6555204648E-01    0.5436763949E+00
