     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3124041033E-02    0.3091981279E-02    0.1672641037E-01
    0.3000000000E+01    0.8879259346E-02    0.8706508826E-02    0.4711325465E-01
    0.5000000000E+01    0.1407560363E-01    0.1367310940E-01    0.7401061967E-01
    0.7000000000E+01    0.1880742387E-01    0.1809937455E-01    0.9799705351E-01
    0.9000000000E+01    0.2314863309E-01    0.2207023743E-01    0.1195293583E+00
    0.1100000000E+02    0.2715792715E-01    0.2565364567E-01    0.1389730563E+00
    0.1300000000E+02    0.3088249043E-01    0.2890461055E-01    0.1566241398E+00
    0.1500000000E+02    0.3436067461E-01    0.3186815015E-01    0.1727248812E+00
    0.1700000000E+02    0.3762396660E-01    0.3458146360E-01    0.1874755145E+00
    0.1900000000E+02    0.4069845562E-01    0.3707556097E-01    0.2010429933E+00
    0.2100000000E+02    0.4360594158E-01    0.3937650150E-01    0.2135676449E+00
    0.2300000000E+02    0.4636478246E-01    0.4150634583E-01    0.2251682887E+00
    0.2500000000E+02    0.4899054963E-01    0.4348389634E-01    0.2359462151E+00
    0.2700000000E+02    0.5149653964E-01    0.4532527877E-01    0.2459883128E+00
    0.2900000000E+02    0.5389417775E-01    0.4704440342E-01    0.2553695482E+00
    0.3100000000E+02    0.5619333896E-01    0.4865333403E-01    0.2641549492E+00
    0.3300000000E+02    0.5840260533E-01    0.5016258523E-01    0.2724012049E+00
    0.3500000000E+02    0.6052947395E-01    0.5158136432E-01    0.2801579660E+00
    0.3700000000E+02    0.6258052612E-01    0.5291776893E-01    0.2874689076E+00
    0.3900000000E+02    0.6456156590E-01    0.5417894989E-01    0.2943726065E+00
    0.4100000000E+02    0.6647773430E-01    0.5537124623E-01    0.3009032664E+00
    0.4300000000E+02    0.6833360392E-01    0.5650029757E-01    0.3070913236E+00
    0.4500000000E+02    0.7013325784E-01    0.5757113843E-01    0.3129639539E+00
    0.4700000000E+02    0.7188035569E-01    0.5858827756E-01    0.3185455002E+00
    0.4900000000E+02    0.7357818931E-01    0.5955576511E-01    0.3238578336E+00
    0.1000000000E+02    0.2519158618E-01    0.2390667090E-01    0.1294923631E+00
    0.3000000000E+02    0.5505550394E-01    0.4786195258E-01    0.2598330060E+00
    0.5000000000E+02    0.7440957189E-01    0.6002204407E-01    0.3264192812E+00
    0.7000000000E+02    0.8904005255E-01    0.6745986440E-01    0.3673992926E+00
    0.9000000000E+02    0.1008872715E+00    0.7251648063E-01    0.3954269243E+00
    0.1100000000E+03    0.1108404709E+00    0.7619698105E-01    0.4159462247E+00
    0.1300000000E+03    0.1193940236E+00    0.7900674968E-01    0.4317002420E+00
    0.1500000000E+03    0.1268595353E+00    0.8122868306E-01    0.4442275727E+00
    0.1700000000E+03    0.1334505529E+00    0.8303397197E-01    0.4544611595E+00
    0.1900000000E+03    0.1393220514E+00    0.8453254000E-01    0.4630012576E+00
    0.2100000000E+03    0.1445911518E+00    0.8579834490E-01    0.4702525279E+00
    0.2300000000E+03    0.1493490362E+00    0.8688306052E-01    0.4764982621E+00
    0.2500000000E+03    0.1536683139E+00    0.8782393368E-01    0.4819430578E+00
    0.2700000000E+03    0.1576078382E+00    0.8864852378E-01    0.4867385920E+00
    0.2900000000E+03    0.1612160022E+00    0.8937768167E-01    0.4909998406E+00
    0.3100000000E+03    0.1645330739E+00    0.9002748852E-01    0.4948156468E+00
    0.3300000000E+03    0.1675929011E+00    0.9061055602E-01    0.4982558171E+00
    0.3500000000E+03    0.1704241844E+00    0.9113692132E-01    0.5013760114E+00
    0.3700000000E+03    0.1730514467E+00    0.9161467724E-01    0.5042211903E+00
    0.3900000000E+03    0.1754957842E+00    0.9205042507E-01    0.5068280951E+00
