     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1494212154E-01    0.1040429729E-02
    0.3000000000E+01    0.4280031964E-01    0.2980726354E-02
    0.5000000000E+01    0.6824912333E-01    0.4753839724E-02
    0.7000000000E+01    0.9158810533E-01    0.6380530637E-02
    0.9000000000E+01    0.1130691533E+00    0.7878257318E-02
    0.1100000000E+02    0.1329055944E+00    0.9261807140E-02
    0.1300000000E+02    0.1512793021E+00    0.1054378867E-01
    0.1500000000E+02    0.1683462873E+00    0.1173501878E-01
    0.1700000000E+02    0.1842411371E+00    0.1284483007E-01
    0.1900000000E+02    0.1990805704E+00    0.1388131708E-01
    0.2100000000E+02    0.2129663079E+00    0.1485153503E-01
    0.2300000000E+02    0.2259874060E+00    0.1576166150E-01
    0.2500000000E+02    0.2382221683E+00    0.1661712882E-01
    0.2700000000E+02    0.2497397208E+00    0.1742273318E-01
    0.2900000000E+02    0.2606013182E+00    0.1818272516E-01
    0.3100000000E+02    0.2708614332E+00    0.1890088516E-01
    0.3300000000E+02    0.2805686699E+00    0.1958058668E-01
    0.3500000000E+02    0.2897665334E+00    0.2022484969E-01
    0.3700000000E+02    0.2984940813E+00    0.2083638574E-01
    0.3900000000E+02    0.3067864775E+00    0.2141763635E-01
    0.4100000000E+02    0.3146754664E+00    0.2197080589E-01
    0.4300000000E+02    0.3221897780E+00    0.2249788961E-01
    0.4500000000E+02    0.3293554775E+00    0.2300069795E-01
    0.4700000000E+02    0.3361962675E+00    0.2348087741E-01
    0.4900000000E+02    0.3427337497E+00    0.2393992874E-01
    0.5100000000E+02    0.3489876524E+00    0.2437922270E-01
    0.5300000000E+02    0.3549760294E+00    0.2480001386E-01
    0.5500000000E+02    0.3607154340E+00    0.2520345263E-01
    0.5700000000E+02    0.3662210718E+00    0.2559059590E-01
    0.5900000000E+02    0.3715069347E+00    0.2596241633E-01
    0.6100000000E+02    0.3765859201E+00    0.2631981057E-01
    0.6300000000E+02    0.3814699358E+00    0.2666360658E-01
    0.6500000000E+02    0.3861699928E+00    0.2699457006E-01
    0.6700000000E+02    0.3906962884E+00    0.2731341020E-01
    0.6900000000E+02    0.3950582800E+00    0.2762078484E-01
    0.7100000000E+02    0.3992647509E+00    0.2791730496E-01
    0.7300000000E+02    0.4033238695E+00    0.2820353886E-01
    0.7500000000E+02    0.4072432421E+00    0.2848001578E-01
    0.7700000000E+02    0.4110299601E+00    0.2874722922E-01
    0.7900000000E+02    0.4146906434E+00    0.2900563988E-01
    0.8100000000E+02    0.4182314785E+00    0.2925567839E-01
    0.8300000000E+02    0.4216582539E+00    0.2949774768E-01
    0.8500000000E+02    0.4249763908E+00    0.2973222522E-01
    0.8700000000E+02    0.4281909726E+00    0.2995946493E-01
    0.8900000000E+02    0.4313067703E+00    0.3017979907E-01
    0.9100000000E+02    0.4343282663E+00    0.3039353982E-01
    0.9300000000E+02    0.4372596760E+00    0.3060098079E-01
    0.9500000000E+02    0.4401049671E+00    0.3080239839E-01
    0.9700000000E+02    0.4428678778E+00    0.3099805306E-01
    0.9900000000E+02    0.4455519331E+00    0.3118819042E-01
    0.1000000000E+02    0.1231809173E+00    0.8583470215E-02
    0.3000000000E+02    0.2658033953E+00    0.1854681445E-01
    0.5000000000E+02    0.3458949831E+00    0.2416196441E-01
    0.7000000000E+02    0.3971804312E+00    0.2777036524E-01
    0.9000000000E+02    0.4328290365E+00    0.3028747485E-01
    0.1100000000E+03    0.4590445104E+00    0.3214506831E-01
    0.1300000000E+03    0.4791323992E+00    0.3357348789E-01
    0.1500000000E+03    0.4950154634E+00    0.3470687921E-01
    0.1700000000E+03    0.5078882610E+00    0.3562868280E-01
    0.1900000000E+03    0.5185320561E+00    0.3639353533E-01
