     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.3342083100E-02    0.8377412972E-02
    0.3000000000E+01    0.9690655752E-02    0.2429409176E-01
    0.5000000000E+01    0.1562794050E-01    0.3918346656E-01
    0.7000000000E+01    0.2119258534E-01    0.5314195096E-01
    0.9000000000E+01    0.2641854503E-01    0.6625425790E-01
    0.1100000000E+02    0.3133577243E-01    0.7859512244E-01
    0.1300000000E+02    0.3597079109E-01    0.9023072894E-01
    0.1500000000E+02    0.4034717228E-01    0.1012199000E+00
    0.1700000000E+02    0.4448593457E-01    0.1116150924E+00
    0.1900000000E+02    0.4840588023E-01    0.1214632357E+00
    0.2100000000E+02    0.5212387975E-01    0.1308064414E+00
    0.2300000000E+02    0.5565511375E-01    0.1396826062E+00
    0.2500000000E+02    0.5901327926E-01    0.1481259259E+00
    0.2700000000E+02    0.6221076669E-01    0.1561673371E+00
    0.2900000000E+02    0.6525881188E-01    0.1638348961E+00
    0.3100000000E+02    0.6816762759E-01    0.1711541064E+00
    0.3300000000E+02    0.7094651723E-01    0.1781482030E+00
    0.3500000000E+02    0.7360397392E-01    0.1848383989E+00
    0.3700000000E+02    0.7614776678E-01    0.1912441004E+00
    0.3900000000E+02    0.7858501641E-01    0.1973830957E+00
    0.4100000000E+02    0.8092226122E-01    0.2032717197E+00
    0.4300000000E+02    0.8316551569E-01    0.2089249997E+00
    0.4500000000E+02    0.8532032182E-01    0.2143567839E+00
    0.4700000000E+02    0.8739179458E-01    0.2195798544E+00
    0.4900000000E+02    0.8938466231E-01    0.2246060281E+00
    0.5100000000E+02    0.9130330252E-01    0.2294462461E+00
    0.5300000000E+02    0.9315177385E-01    0.2341106536E+00
    0.5500000000E+02    0.9493384456E-01    0.2386086704E+00
    0.5700000000E+02    0.9665301803E-01    0.2429490552E+00
    0.5900000000E+02    0.9831255567E-01    0.2471399623E+00
    0.6100000000E+02    0.9991549739E-01    0.2511889930E+00
    0.6300000000E+02    0.1014646801E+00    0.2551032414E+00
    0.6500000000E+02    0.1029627544E+00    0.2588893366E+00
    0.6700000000E+02    0.1044121997E+00    0.2625534795E+00
    0.6900000000E+02    0.1058153374E+00    0.2661014773E+00
    0.7100000000E+02    0.1071743441E+00    0.2695387741E+00
    0.7300000000E+02    0.1084912617E+00    0.2728704790E+00
    0.7500000000E+02    0.1097680085E+00    0.2761013912E+00
    0.7700000000E+02    0.1110063879E+00    0.2792360232E+00
    0.7900000000E+02    0.1122080972E+00    0.2822786223E+00
    0.8100000000E+02    0.1133747350E+00    0.2852331893E+00
    0.8300000000E+02    0.1145078084E+00    0.2881034963E+00
    0.8500000000E+02    0.1156087396E+00    0.2908931029E+00
    0.8700000000E+02    0.1166788715E+00    0.2936053709E+00
    0.8900000000E+02    0.1177194734E+00    0.2962434780E+00
    0.9100000000E+02    0.1187317458E+00    0.2988104298E+00
    0.9300000000E+02    0.1197168251E+00    0.3013090718E+00
    0.9500000000E+02    0.1206757877E+00    0.3037420995E+00
    0.9700000000E+02    0.1216096541E+00    0.3061120687E+00
    0.9900000000E+02    0.1225193924E+00    0.3084214039E+00
    0.1000000000E+02    0.2891401818E-01    0.7251679851E-01
    0.3000000000E+02    0.6673002187E-01    0.1675365425E+00
    0.5000000000E+02    0.9035300007E-01    0.2270487297E+00
    0.7000000000E+02    0.1065002265E+00    0.2678336365E+00
    0.9000000000E+02    0.1182290783E+00    0.2975356668E+00
    0.1100000000E+03    0.1271305103E+00    0.3201362283E+00
