     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.2006742601E-02    0.9221989105E-02
    0.3000000000E+01    0.5826960633E-02    0.2678104729E-01
    0.5000000000E+01    0.9409489145E-02    0.4325167577E-01
    0.7000000000E+01    0.1277580010E-01    0.5873207660E-01
    0.9000000000E+01    0.1594485600E-01    0.7330898197E-01
    0.1100000000E+02    0.1893346603E-01    0.8705928143E-01
    0.1300000000E+02    0.2175658323E-01    0.1000513796E+00
    0.1500000000E+02    0.2442755374E-01    0.1123463351E+00
    0.1700000000E+02    0.2695832695E-01    0.1239988213E+00
    0.1900000000E+02    0.2935963358E-01    0.1350579392E+00
    0.2100000000E+02    0.3164113709E-01    0.1455679103E+00
    0.2300000000E+02    0.3381156314E-01    0.1555686677E+00
    0.2500000000E+02    0.3587881061E-01    0.1650963639E+00
    0.2700000000E+02    0.3785004727E-01    0.1741838076E+00
    0.2900000000E+02    0.3973179242E-01    0.1828608420E+00
    0.3100000000E+02    0.4152998855E-01    0.1911546719E+00
    0.3300000000E+02    0.4325006380E-01    0.1990901496E+00
    0.3500000000E+02    0.4489698634E-01    0.2066900234E+00
    0.3700000000E+02    0.4647531216E-01    0.2139751557E+00
    0.3900000000E+02    0.4798922683E-01    0.2209647147E+00
    0.4100000000E+02    0.4944258248E-01    0.2276763427E+00
    0.4300000000E+02    0.5083893027E-01    0.2341263052E+00
    0.4500000000E+02    0.5218154927E-01    0.2403296225E+00
    0.4700000000E+02    0.5347347200E-01    0.2463001866E+00
    0.4900000000E+02    0.5471750713E-01    0.2520508655E+00
    0.5100000000E+02    0.5591625983E-01    0.2575935955E+00
    0.5300000000E+02    0.5707214981E-01    0.2629394640E+00
    0.5500000000E+02    0.5818742753E-01    0.2680987841E+00
    0.5700000000E+02    0.5926418877E-01    0.2730811606E+00
    0.5900000000E+02    0.6030438768E-01    0.2778955499E+00
    0.6100000000E+02    0.6130984852E-01    0.2825503139E+00
    0.6300000000E+02    0.6228227629E-01    0.2870532685E+00
    0.6500000000E+02    0.6322326632E-01    0.2914117275E+00
    0.6700000000E+02    0.6413431292E-01    0.2956325419E+00
    0.6900000000E+02    0.6501681728E-01    0.2997221366E+00
    0.7100000000E+02    0.6587209460E-01    0.3036865425E+00
    0.7300000000E+02    0.6670138057E-01    0.3075314264E+00
    0.7500000000E+02    0.6750583729E-01    0.3112621182E+00
    0.7700000000E+02    0.6828655867E-01    0.3148836353E+00
    0.7900000000E+02    0.6904457538E-01    0.3184007056E+00
    0.8100000000E+02    0.6978085932E-01    0.3218177875E+00
    0.8300000000E+02    0.7049632774E-01    0.3251390894E+00
    0.8500000000E+02    0.7119184708E-01    0.3283685866E+00
    0.8700000000E+02    0.7186823637E-01    0.3315100375E+00
    0.8900000000E+02    0.7252627050E-01    0.3345669978E+00
    0.9100000000E+02    0.7316668309E-01    0.3375428346E+00
    0.9300000000E+02    0.7379016921E-01    0.3404407381E+00
    0.9500000000E+02    0.7439738794E-01    0.3432637334E+00
    0.9700000000E+02    0.7498896458E-01    0.3460146911E+00
    0.9900000000E+02    0.7556549284E-01    0.3486963368E+00
    0.1000000000E+02    0.1746074181E-01    0.8028299760E-01
    0.3000000000E+02    0.4064098347E-01    0.1870540522E+00
    0.5000000000E+02    0.5532238841E-01    0.2548475122E+00
    0.7000000000E+02    0.6544778030E-01    0.3017196258E+00
    0.9000000000E+02    0.7284863517E-01    0.3360648533E+00
    0.1100000000E+03    0.7849127551E-01    0.3623160263E+00
    0.1300000000E+03    0.8293366335E-01    0.3830348498E+00
    0.1500000000E+03    0.8652044565E-01    0.3998049871E+00
    0.1700000000E+03    0.8947597001E-01    0.4136581843E+00
    0.1900000000E+03    0.9195254074E-01    0.4252954541E+00
    0.2100000000E+03    0.9405717572E-01    0.4352097793E+00
