     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.3347686114E-03    0.1027947281E-01
    0.3000000000E+01    0.9737910887E-03    0.2990484702E-01
    0.5000000000E+01    0.1575119866E-02    0.4837690469E-01
    0.7000000000E+01    0.2141987068E-02    0.6579441608E-01
    0.9000000000E+01    0.2677265763E-02    0.8224518599E-01
    0.1100000000E+02    0.3183518468E-02    0.9780753440E-01
    0.1300000000E+02    0.3663037995E-02    0.1125515435E+00
    0.1500000000E+02    0.4117882011E-02    0.1265401131E+00
    0.1700000000E+02    0.4549902429E-02    0.1398298577E+00
    0.1900000000E+02    0.4960770486E-02    0.1524718724E+00
    0.2100000000E+02    0.5351998251E-02    0.1645123895E+00
    0.2300000000E+02    0.5724957124E-02    0.1759933438E+00
    0.2500000000E+02    0.6080893822E-02    0.1869528603E+00
    0.2700000000E+02    0.6420944228E-02    0.1974256775E+00
    0.2900000000E+02    0.6746145436E-02    0.2074435149E+00
    0.3100000000E+02    0.7057446258E-02    0.2170353944E+00
    0.3300000000E+02    0.7355716422E-02    0.2262279209E+00
    0.3500000000E+02    0.7641754639E-02    0.2350455287E+00
    0.3700000000E+02    0.7916295705E-02    0.2435106988E+00
    0.3900000000E+02    0.8180016764E-02    0.2516441497E+00
    0.4100000000E+02    0.8433542858E-02    0.2594650073E+00
    0.4300000000E+02    0.8677451834E-02    0.2669909549E+00
    0.4500000000E+02    0.8912278720E-02    0.2742383664E+00
    0.4700000000E+02    0.9138519615E-02    0.2812224260E+00
    0.4900000000E+02    0.9356635168E-02    0.2879572334E+00
    0.5100000000E+02    0.9567053683E-02    0.2944558998E+00
    0.5300000000E+02    0.9770173912E-02    0.3007306323E+00
    0.5500000000E+02    0.9966367557E-02    0.3067928111E+00
    0.5700000000E+02    0.1015598153E-01    0.3126530581E+00
    0.5900000000E+02    0.1033933997E-01    0.3183212988E+00
    0.6100000000E+02    0.1051674610E-01    0.3238068189E+00
    0.6300000000E+02    0.1068848388E-01    0.3291183148E+00
    0.6500000000E+02    0.1085481951E-01    0.3342639395E+00
    0.6700000000E+02    0.1101600279E-01    0.3392513446E+00
    0.6900000000E+02    0.1117226836E-01    0.3440877183E+00
    0.7100000000E+02    0.1132383687E-01    0.3487798197E+00
    0.7300000000E+02    0.1147091596E-01    0.3533340104E+00
    0.7500000000E+02    0.1161370123E-01    0.3577562838E+00
    0.7700000000E+02    0.1175237708E-01    0.3620522904E+00
    0.7900000000E+02    0.1188711753E-01    0.3662273630E+00
    0.8100000000E+02    0.1201808692E-01    0.3702865380E+00
    0.8300000000E+02    0.1214544057E-01    0.3742345760E+00
    0.8500000000E+02    0.1226932541E-01    0.3780759805E+00
    0.8700000000E+02    0.1238988050E-01    0.3818150147E+00
    0.8900000000E+02    0.1250723760E-01    0.3854557176E+00
    0.9100000000E+02    0.1262152161E-01    0.3890019187E+00
    0.9300000000E+02    0.1273285101E-01    0.3924572508E+00
    0.9500000000E+02    0.1284133830E-01    0.3958251631E+00
    0.9700000000E+02    0.1294709031E-01    0.3991089324E+00
    0.9900000000E+02    0.1305020861E-01    0.4023116736E+00
    0.1000000000E+02    0.2933871175E-02    0.9013285288E-01
    0.3000000000E+02    0.6903477283E-02    0.2122909830E+00
    0.5000000000E+02    0.9462780971E-02    0.2912353010E+00
    0.7000000000E+02    0.1124862648E-01    0.3464513964E+00
    0.9000000000E+02    0.1256475619E-01    0.3872403994E+00
    0.1100000000E+03    0.1357437424E-01    0.4186039020E+00
    0.1300000000E+03    0.1437298213E-01    0.4434709920E+00
    0.1500000000E+03    0.1502017631E-01    0.4636709744E+00
    0.1700000000E+03    0.1555506607E-01    0.4804052523E+00
    0.1900000000E+03    0.1600437656E-01    0.4944954459E+00
    0.2100000000E+03    0.1638698861E-01    0.5065224730E+00
    0.2300000000E+03    0.1671661845E-01    0.5169086807E+00
    0.2500000000E+03    0.1700346943E-01    0.5259684958E+00
    0.2700000000E+03    0.1725528817E-01    0.5339408261E+00
    0.2900000000E+03    0.1747806142E-01    0.5410104496E+00
    0.3100000000E+03    0.1767648852E-01    0.5473225231E+00
    0.3300000000E+03    0.1785430948E-01    0.5529926624E+00
    0.3500000000E+03    0.1801453768E-01    0.5581140933E+00
    0.3700000000E+03    0.1815962795E-01    0.5627628216E+00
    0.3900000000E+03    0.1829160010E-01    0.5670014339E+00
    0.4100000000E+03    0.1841213112E-01    0.5708819336E+00
    0.4300000000E+03    0.1852262479E-01    0.5744478878E+00
    0.4500000000E+03    0.1862426514E-01    0.5777360709E+00
    0.4700000000E+03    0.1871805770E-01    0.5807777393E+00
    0.4900000000E+03    0.1880486193E-01    0.5835996287E+00
    0.5100000000E+03    0.1888541670E-01    0.5862247429E+00
    0.5300000000E+03    0.1896036076E-01    0.5886729833E+00
    0.5500000000E+03    0.1903024907E-01    0.5909616548E+00
    0.5700000000E+03    0.1909556609E-01    0.5931058755E+00
    0.5900000000E+03    0.1915673660E-01    0.5951189121E+00
    0.6100000000E+03    0.1921413462E-01    0.5970124547E+00
    0.6300000000E+03    0.1926809073E-01    0.5987968442E+00
    0.6500000000E+03    0.1931889820E-01    0.6004812615E+00
    0.6700000000E+03    0.1936681810E-01    0.6020738860E+00
    0.6900000000E+03    0.1941208357E-01    0.6035820280E+00
    0.7100000000E+03    0.1945490350E-01    0.6050122417E+00
    0.7300000000E+03    0.1949546552E-01    0.6063704203E+00
    0.7500000000E+03    0.1953393869E-01    0.6076618772E+00
    0.7700000000E+03    0.1957047573E-01    0.6088914156E+00
    0.7900000000E+03    0.1960521491E-01    0.6100633885E+00
    0.8100000000E+03    0.1963828173E-01    0.6111817501E+00
    0.8300000000E+03    0.1966979039E-01    0.6122501003E+00
    0.8500000000E+03    0.1969984497E-01    0.6132717238E+00
    0.8700000000E+03    0.1972854057E-01    0.6142496239E+00
    0.8900000000E+03    0.1975596425E-01    0.6151865515E+00
    0.9100000000E+03    0.1978219582E-01    0.6160850318E+00
    0.9300000000E+03    0.1980730864E-01    0.6169473863E+00
    0.9500000000E+03    0.1983137020E-01    0.6177757535E+00
    0.9700000000E+03    0.1985444272E-01    0.6185721060E+00
    0.9900000000E+03    0.1987658365E-01    0.6193382670E+00
    0.1000000000E+03    0.1310081050E-01    0.4038835904E+00
    0.3000000000E+03    0.1758006511E-01    0.5442533571E+00
    0.5000000000E+03    0.1884587843E-01    0.5849354726E+00
    0.7000000000E+03    0.1943378704E-01    0.6043064931E+00
    0.9000000000E+03    0.1976922432E-01    0.6156404480E+00
    0.1100000000E+04    0.1998389533E-01    0.6230820381E+00
    0.1300000000E+04    0.2013176747E-01    0.6283438162E+00
    0.1500000000E+04    0.2023897659E-01    0.6322620328E+00
    0.1700000000E+04    0.2031968561E-01    0.6352935983E+00
    0.1900000000E+04    0.2038221884E-01    0.6377092872E+00
