     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.9492280476E-02    0.4487477724E-02
    0.3000000000E+01    0.2734561348E-01    0.1292958947E-01
    0.5000000000E+01    0.4383460546E-01    0.2072897197E-01
    0.7000000000E+01    0.5910978027E-01    0.2795644722E-01
    0.9000000000E+01    0.7330030865E-01    0.3467279680E-01
    0.1100000000E+02    0.8651766470E-01    0.4093048051E-01
    0.1300000000E+02    0.9885855586E-01    0.4677501362E-01
    0.1500000000E+02    0.1104072895E+00    0.5224607943E-01
    0.1700000000E+02    0.1212376984E+00    0.5737843448E-01
    0.1900000000E+02    0.1314147184E+00    0.6220265027E-01
    0.2100000000E+02    0.1409956895E+00    0.6674572486E-01
    0.2300000000E+02    0.1500314341E+00    0.7103159027E-01
    0.2500000000E+02    0.1585671583E+00    0.7508153577E-01
    0.2700000000E+02    0.1666432060E+00    0.7891456298E-01
    0.2900000000E+02    0.1742956959E+00    0.8254768515E-01
    0.3100000000E+02    0.1815570602E+00    0.8599618066E-01
    0.3300000000E+02    0.1884565034E+00    0.8927380876E-01
    0.3500000000E+02    0.1950203938E+00    0.9239299377E-01
    0.3700000000E+02    0.2012725997E+00    0.9536498322E-01
    0.3900000000E+02    0.2072347790E+00    0.9819998400E-01
    0.4100000000E+02    0.2129266288E+00    0.1009072800E+00
    0.4300000000E+02    0.2183661027E+00    0.1034953342E+00
    0.4500000000E+02    0.2235695996E+00    0.1059718773E+00
    0.4700000000E+02    0.2285521280E+00    0.1083439856E+00
    0.4900000000E+02    0.2333274507E+00    0.1106181485E+00
    0.5100000000E+02    0.2379082110E+00    0.1128003282E+00
    0.5300000000E+02    0.2423060446E+00    0.1148960125E+00
    0.5500000000E+02    0.2465316779E+00    0.1169102606E+00
    0.5700000000E+02    0.2505950149E+00    0.1188477444E+00
    0.5900000000E+02    0.2545052148E+00    0.1207127849E+00
    0.6100000000E+02    0.2582707605E+00    0.1225093845E+00
    0.6300000000E+02    0.2618995200E+00    0.1242412558E+00
    0.6500000000E+02    0.2653988013E+00    0.1259118475E+00
    0.6700000000E+02    0.2687754007E+00    0.1275243673E+00
    0.6900000000E+02    0.2720356477E+00    0.1290818026E+00
    0.7100000000E+02    0.2751854435E+00    0.1305869394E+00
    0.7300000000E+02    0.2782302975E+00    0.1320423784E+00
    0.7500000000E+02    0.2811753585E+00    0.1334505509E+00
    0.7700000000E+02    0.2840254441E+00    0.1348137317E+00
    0.7900000000E+02    0.2867850670E+00    0.1361340519E+00
    0.8100000000E+02    0.2894584585E+00    0.1374135099E+00
    0.8300000000E+02    0.2920495902E+00    0.1386539818E+00
    0.8500000000E+02    0.2945621935E+00    0.1398572303E+00
    0.8700000000E+02    0.2969997779E+00    0.1410249134E+00
    0.8900000000E+02    0.2993656467E+00    0.1421585919E+00
    0.9100000000E+02    0.3016629122E+00    0.1432597366E+00
    0.9300000000E+02    0.3038945093E+00    0.1443297343E+00
    0.9500000000E+02    0.3060632080E+00    0.1453698945E+00
    0.9700000000E+02    0.3081716246E+00    0.1463814537E+00
    0.9900000000E+02    0.3102222325E+00    0.1473655812E+00
    0.1000000000E+02    0.8002427306E-01    0.3785597860E-01
    0.3000000000E+02    0.1779733727E+00    0.8429411798E-01
    0.5000000000E+02    0.2356414015E+00    0.1117203827E+00
    0.7000000000E+02    0.2736239989E+00    0.1298407416E+00
    0.9000000000E+02    0.3005226674E+00    0.1427131424E+00
    0.1100000000E+03    0.3205658291E+00    0.1523345557E+00
    0.1300000000E+03    0.3360743396E+00    0.1598022142E+00
    0.1500000000E+03    0.3484280482E+00    0.1657691532E+00
    0.1700000000E+03    0.3584987612E+00    0.1706483995E+00
    0.1900000000E+03    0.3668643143E+00    0.1747139929E+00
    0.2100000000E+03    0.3739228230E+00    0.1781549367E+00
    0.2300000000E+03    0.3799574976E+00    0.1811058229E+00
    0.2500000000E+03    0.3851752979E+00    0.1836651083E+00
    0.2700000000E+03    0.3897309696E+00    0.1859064858E+00
    0.2900000000E+03    0.3937425284E+00    0.1878862152E+00
    0.3100000000E+03    0.3973015436E+00    0.1896479937E+00
    0.3300000000E+03    0.4004801503E+00    0.1912262801E+00
    0.3500000000E+03    0.4033359433E+00    0.1926486156E+00
    0.3700000000E+03    0.4059154634E+00    0.1939372783E+00
    0.3900000000E+03    0.4082567263E+00    0.1951104847E+00
    0.4100000000E+03    0.4103910889E+00    0.1961832754E+00
    0.4300000000E+03    0.4123446444E+00    0.1971681796E+00
    0.4500000000E+03    0.4141392824E+00    0.1980757185E+00
    0.4700000000E+03    0.4157935017E+00    0.1989147929E+00
    0.4900000000E+03    0.4173230420E+00    0.1996929837E+00
    0.5100000000E+03    0.4187413796E+00    0.2004167883E+00
    0.5300000000E+03    0.4200601199E+00    0.2010918080E+00
    0.5500000000E+03    0.4212893108E+00    0.2017228970E+00
    0.5700000000E+03    0.4224376951E+00    0.2023142838E+00
    0.5900000000E+03    0.4235129162E+00    0.2028696686E+00
    0.6100000000E+03    0.4245216847E+00    0.2033923035E+00
    0.6300000000E+03    0.4254699171E+00    0.2038850586E+00
    0.6500000000E+03    0.4263628492E+00    0.2043504766E+00
    0.6700000000E+03    0.4272051316E+00    0.2047908180E+00
    0.6900000000E+03    0.4280009087E+00    0.2052080998E+00
    0.7100000000E+03    0.4287538863E+00    0.2056041268E+00
    0.7300000000E+03    0.4294673874E+00    0.2059805195E+00
    0.7500000000E+03    0.4301444007E+00    0.2063387366E+00
    0.7700000000E+03    0.4307876217E+00    0.2066800952E+00
    0.7900000000E+03    0.4313994874E+00    0.2070057872E+00
    0.8100000000E+03    0.4319822067E+00    0.2073168940E+00
    0.8300000000E+03    0.4325377864E+00    0.2076143993E+00
    0.8500000000E+03    0.4330680539E+00    0.2078991995E+00
    0.8700000000E+03    0.4335746765E+00    0.2081721134E+00
    0.8900000000E+03    0.4340591790E+00    0.2084338907E+00
    0.9100000000E+03    0.4345229580E+00    0.2086852186E+00
    0.9300000000E+03    0.4349672955E+00    0.2089267287E+00
    0.9500000000E+03    0.4353933703E+00    0.2091590021E+00
    0.9700000000E+03    0.4358022682E+00    0.2093825750E+00
    0.9900000000E+03    0.4361949908E+00    0.2095979421E+00
    0.1000000000E+03    0.3112265944E+00    0.1478477061E+00
    0.3000000000E+03    0.3955737056E+00    0.1887920092E+00
    0.5000000000E+03    0.4180453459E+00    0.2000613151E+00
    0.7000000000E+03    0.4283825314E+00    0.2054086648E+00
    0.9000000000E+03    0.4342935762E+00    0.2085608201E+00
    0.1100000000E+04    0.4381039358E+00    0.2106546509E+00
    0.1300000000E+04    0.4407550557E+00    0.2121553668E+00
    0.1500000000E+04    0.4427000870E+00    0.2132892531E+00
    0.1700000000E+04    0.4441838732E+00    0.2141798493E+00
    0.1900000000E+04    0.4453501801E+00    0.2149004443E+00
    0.2100000000E+04    0.4462889048E+00    0.2154973361E+00
    0.2300000000E+04    0.4470591039E+00    0.2160012497E+00
    0.2500000000E+04    0.4477011478E+00    0.2164334020E+00
    0.2700000000E+04    0.4482435531E+00    0.2168089313E+00
    0.2900000000E+04    0.4487070242E+00    0.2171389394E+00
    0.3100000000E+04    0.4491069495E+00    0.2174317606E+00
    0.3300000000E+04    0.4494549990E+00    0.2176937784E+00
    0.3500000000E+04    0.4497601791E+00    0.2179299683E+00
    0.3700000000E+04    0.4500295489E+00    0.2181442689E+00
    0.3900000000E+04    0.4502687170E+00    0.2183398406E+00
    0.4100000000E+04    0.4504821943E+00    0.2185192499E+00
    0.4300000000E+04    0.4506736484E+00    0.2186846046E+00
    0.4500000000E+04    0.4508460912E+00    0.2188376522E+00
    0.4700000000E+04    0.4510020179E+00    0.2189798548E+00
    0.4900000000E+04    0.4511435129E+00    0.2191124457E+00
    0.5100000000E+04    0.4512723302E+00    0.2192364728E+00
    0.5300000000E+04    0.4513899562E+00    0.2193528327E+00
    0.5500000000E+04    0.4514976581E+00    0.2194622973E+00
    0.5700000000E+04    0.4515965229E+00    0.2195655350E+00
    0.5900000000E+04    0.4516874881E+00    0.2196631279E+00
    0.6100000000E+04    0.4517713659E+00    0.2197555852E+00
    0.6300000000E+04    0.4518488638E+00    0.2198433547E+00
    0.6500000000E+04    0.4519206005E+00    0.2199268315E+00
    0.6700000000E+04    0.4519871192E+00    0.2200063662E+00
    0.6900000000E+04    0.4520488990E+00    0.2200822707E+00
    0.7100000000E+04    0.4521063635E+00    0.2201548236E+00
    0.7300000000E+04    0.4521598890E+00    0.2202242746E+00
    0.7500000000E+04    0.4522098106E+00    0.2202908481E+00
    0.7700000000E+04    0.4522564276E+00    0.2203547466E+00
    0.7900000000E+04    0.4523000082E+00    0.2204161532E+00
    0.8100000000E+04    0.4523407934E+00    0.2204752339E+00
    0.8300000000E+04    0.4523790001E+00    0.2205321397E+00
    0.8500000000E+04    0.4524148244E+00    0.2205870082E+00
    0.8700000000E+04    0.4524484436E+00    0.2206399650E+00
    0.8900000000E+04    0.4524800185E+00    0.2206911254E+00
    0.9100000000E+04    0.4525096955E+00    0.2207405948E+00
    0.9300000000E+04    0.4525376076E+00    0.2207884703E+00
    0.9500000000E+04    0.4525638765E+00    0.2208348414E+00
    0.9700000000E+04    0.4525886133E+00    0.2208797906E+00
    0.9900000000E+04    0.4526119199E+00    0.2209233942E+00
    0.1000000000E+04    0.4363855784E+00    0.2097026930E+00
    0.3000000000E+04    0.4489141280E+00    0.2172895611E+00
    0.5000000000E+04    0.4512094077E+00    0.2191754705E+00
    0.7000000000E+04    0.4520781461E+00    0.2201189499E+00
    0.9000000000E+04    0.4524950856E+00    0.2207160652E+00
    0.1100000000E+05    0.4527183585E+00    0.2211420767E+00
    0.1300000000E+05    0.4528438339E+00    0.2214688057E+00
    0.1500000000E+05    0.4529145775E+00    0.2217317386E+00
    0.1700000000E+05    0.4529524814E+00    0.2219506799E+00
    0.1900000000E+05    0.4529696870E+00    0.2221376764E+00
    0.2100000000E+05    0.4529733779E+00    0.2223005419E+00
    0.2300000000E+05    0.4529680203E+00    0.2224446031E+00
    0.2500000000E+05    0.4529565024E+00    0.2225736385E+00
    0.2700000000E+05    0.4529407512E+00    0.2226904164E+00
    0.2900000000E+05    0.4529220856E+00    0.2227970210E+00
    0.3100000000E+05    0.4529014274E+00    0.2228950569E+00
    0.3300000000E+05    0.4528794318E+00    0.2229857841E+00
    0.3500000000E+05    0.4528565710E+00    0.2230702088E+00
    0.3700000000E+05    0.4528331888E+00    0.2231491465E+00
    0.3900000000E+05    0.4528095378E+00    0.2232232666E+00
    0.4100000000E+05    0.4527858046E+00    0.2232931248E+00
    0.4300000000E+05    0.4527621272E+00    0.2233591875E+00
    0.4500000000E+05    0.4527386082E+00    0.2234218495E+00
    0.4700000000E+05    0.4527153232E+00    0.2234814480E+00
    0.4900000000E+05    0.4526923276E+00    0.2235382730E+00
    0.5100000000E+05    0.4526696616E+00    0.2235925757E+00
    0.5300000000E+05    0.4526473539E+00    0.2236445750E+00
    0.5500000000E+05    0.4526254240E+00    0.2236944629E+00
    0.5700000000E+05    0.4526038847E+00    0.2237424086E+00
    0.5900000000E+05    0.4525827434E+00    0.2237885618E+00
    0.6100000000E+05    0.4525620036E+00    0.2238330560E+00
    0.6300000000E+05    0.4525416656E+00    0.2238760101E+00
    0.6500000000E+05    0.4525217271E+00    0.2239175311E+00
    0.6700000000E+05    0.4525021843E+00    0.2239577152E+00
    0.6900000000E+05    0.4524830319E+00    0.2239966493E+00
    0.7100000000E+05    0.4524642634E+00    0.2240344120E+00
    0.7300000000E+05    0.4524458718E+00    0.2240710751E+00
    0.7500000000E+05    0.4524278493E+00    0.2241067038E+00
    0.7700000000E+05    0.4524101879E+00    0.2241413578E+00
    0.7900000000E+05    0.4523928795E+00    0.2241750918E+00
    0.8100000000E+05    0.4523759154E+00    0.2242079561E+00
    0.8300000000E+05    0.4523592874E+00    0.2242399968E+00
    0.8500000000E+05    0.4523429870E+00    0.2242712567E+00
    0.8700000000E+05    0.4523270059E+00    0.2243017753E+00
    0.8900000000E+05    0.4523113357E+00    0.2243315892E+00
    0.9100000000E+05    0.4522959685E+00    0.2243607322E+00
    0.9300000000E+05    0.4522808963E+00    0.2243892360E+00
    0.9500000000E+05    0.4522661113E+00    0.2244171299E+00
    0.9700000000E+05    0.4522516060E+00    0.2244444414E+00
    0.9900000000E+05    0.4522373729E+00    0.2244711961E+00
    0.1000000000E+05    0.4526230663E+00    0.2209447136E+00
    0.3000000000E+05    0.4529119595E+00    0.2228470244E+00
    0.5000000000E+05    0.4526809514E+00    0.2235657253E+00
    0.7000000000E+05    0.4524736001E+00    0.2240156724E+00
    0.9000000000E+05    0.4523036148E+00    0.2243462425E+00
    0.1100000000E+06    0.4521636493E+00    0.2246093942E+00
    0.1300000000E+06    0.4520467862E+00    0.2248292442E+00
    0.1500000000E+06    0.4519479223E+00    0.2250189392E+00
    0.1700000000E+06    0.4518633729E+00    0.2251864302E+00
    0.1900000000E+06    0.4517904389E+00    0.2253368912E+00
    0.2100000000E+06    0.4517271005E+00    0.2254738767E+00
    0.2300000000E+06    0.4516718136E+00    0.2255999339E+00
    0.2500000000E+06    0.4516233738E+00    0.2257169498E+00
    0.2700000000E+06    0.4515808257E+00    0.2258263617E+00
    0.2900000000E+06    0.4515433987E+00    0.2259292894E+00
    0.3100000000E+06    0.4515104632E+00    0.2260266220E+00
    0.3300000000E+06    0.4514814983E+00    0.2261190775E+00
    0.3500000000E+06    0.4514560680E+00    0.2262072441E+00
    0.3700000000E+06    0.4514338043E+00    0.2262916094E+00
    0.3900000000E+06    0.4514143934E+00    0.2263725822E+00
    0.4100000000E+06    0.4513975657E+00    0.2264505090E+00
    0.4300000000E+06    0.4513830880E+00    0.2265256853E+00
    0.4500000000E+06    0.4513707573E+00    0.2265983659E+00
    0.4700000000E+06    0.4513603955E+00    0.2266687716E+00
    0.4900000000E+06    0.4513518458E+00    0.2267370951E+00
    0.5100000000E+06    0.4513449693E+00    0.2268035055E+00
    0.5300000000E+06    0.4513396425E+00    0.2268681521E+00
    0.5500000000E+06    0.4513357550E+00    0.2269311676E+00
    0.5700000000E+06    0.4513332077E+00    0.2269926698E+00
    0.5900000000E+06    0.4513319114E+00    0.2270527646E+00
    0.6100000000E+06    0.4513317854E+00    0.2271115468E+00
    0.6300000000E+06    0.4513327566E+00    0.2271691020E+00
    0.6500000000E+06    0.4513347586E+00    0.2272255079E+00
    0.6700000000E+06    0.4513377306E+00    0.2272808347E+00
    0.6900000000E+06    0.4513416172E+00    0.2273351465E+00
    0.7100000000E+06    0.4513463674E+00    0.2273885018E+00
    0.7300000000E+06    0.4513519346E+00    0.2274409543E+00
    0.7500000000E+06    0.4513582756E+00    0.2274925531E+00
    0.7700000000E+06    0.4513653505E+00    0.2275433434E+00
    0.7900000000E+06    0.4513731227E+00    0.2275933671E+00
    0.8100000000E+06    0.4513815579E+00    0.2276426627E+00
    0.8300000000E+06    0.4513906245E+00    0.2276912658E+00
    0.8500000000E+06    0.4514002929E+00    0.2277392098E+00
    0.8700000000E+06    0.4514105356E+00    0.2277865253E+00
    0.8900000000E+06    0.4514213270E+00    0.2278332411E+00
    0.9100000000E+06    0.4514326432E+00    0.2278793839E+00
    0.9300000000E+06    0.4514444615E+00    0.2279249788E+00
    0.9500000000E+06    0.4514567609E+00    0.2279700491E+00
    0.9700000000E+06    0.4514695217E+00    0.2280146168E+00
    0.9900000000E+06    0.4514827253E+00    0.2280587024E+00
    0.1000000000E+06    0.4522303563E+00    0.2244843722E+00
    0.3000000000E+06    0.4515264043E+00    0.2259786067E+00
    0.5000000000E+06    0.4513482064E+00    0.2267705296E+00
    0.7000000000E+06    0.4513438874E+00    0.2273619403E+00
    0.9000000000E+06    0.4514269210E+00    0.2278563825E+00
    0.1100000000E+07    0.4515625248E+00    0.2282933644E+00
    0.1300000000E+07    0.4517331987E+00    0.2286922350E+00
    0.1500000000E+07    0.4519288886E+00    0.2290639262E+00
    0.1700000000E+07    0.4521432827E+00    0.2294152225E+00
    0.1900000000E+07    0.4523721579E+00    0.2297506255E+00
    0.2100000000E+07    0.4526125491E+00    0.2300732759E+00
    0.2300000000E+07    0.4528622946E+00    0.2303854523E+00
    0.2500000000E+07    0.4531197696E+00    0.2306888604E+00
    0.2700000000E+07    0.4533837222E+00    0.2309848106E+00
    0.2900000000E+07    0.4536531673E+00    0.2312743311E+00
    0.3100000000E+07    0.4539273156E+00    0.2315582439E+00
    0.3300000000E+07    0.4542055255E+00    0.2318372165E+00
    0.3500000000E+07    0.4544872680E+00    0.2321117983E+00
    0.3700000000E+07    0.4547721018E+00    0.2323824468E+00
    0.3900000000E+07    0.4550596553E+00    0.2326495475E+00
    0.4100000000E+07    0.4553496124E+00    0.2329134276E+00
    0.4300000000E+07    0.4556417021E+00    0.2331743678E+00
    0.4500000000E+07    0.4559356904E+00    0.2334326104E+00
    0.4700000000E+07    0.4562313736E+00    0.2336883664E+00
    0.4900000000E+07    0.4565285736E+00    0.2339418200E+00
    0.5100000000E+07    0.4568271336E+00    0.2341931336E+00
    0.5300000000E+07    0.4571269151E+00    0.2344424509E+00
    0.5500000000E+07    0.4574277949E+00    0.2346898996E+00
    0.5700000000E+07    0.4577296630E+00    0.2349355937E+00
    0.5900000000E+07    0.4580324210E+00    0.2351796357E+00
    0.6100000000E+07    0.4583359802E+00    0.2354221175E+00
    0.6300000000E+07    0.4586402606E+00    0.2356631226E+00
    0.6500000000E+07    0.4589451898E+00    0.2359027263E+00
    0.6700000000E+07    0.4592507021E+00    0.2361409974E+00
    0.6900000000E+07    0.4595567376E+00    0.2363779986E+00
    0.7100000000E+07    0.4598632414E+00    0.2366137871E+00
    0.7300000000E+07    0.4601701635E+00    0.2368484155E+00
    0.7500000000E+07    0.4604774580E+00    0.2370819323E+00
    0.7700000000E+07    0.4607850824E+00    0.2373143820E+00
    0.7900000000E+07    0.4610929979E+00    0.2375458059E+00
    0.8100000000E+07    0.4614011685E+00    0.2377762420E+00
    0.8300000000E+07    0.4617095607E+00    0.2380057258E+00
    0.8500000000E+07    0.4620181438E+00    0.2382342902E+00
    0.8700000000E+07    0.4623268891E+00    0.2384619658E+00
    0.8900000000E+07    0.4626357698E+00    0.2386887812E+00
    0.9100000000E+07    0.4629447612E+00    0.2389147632E+00
    0.9300000000E+07    0.4632538402E+00    0.2391399367E+00
    0.9500000000E+07    0.4635629849E+00    0.2393643252E+00
    0.9700000000E+07    0.4638721753E+00    0.2395879507E+00
    0.9900000000E+07    0.4641813924E+00    0.2398108339E+00
    0.1000000000E+07    0.4514894876E+00    0.2280805704E+00
    0.3000000000E+07    0.4537896966E+00    0.2314169436E+00
    0.5000000000E+07    0.4566776926E+00    0.2340677349E+00
    0.7000000000E+07    0.4597099342E+00    0.2364960410E+00
    0.9000000000E+07    0.4627902532E+00    0.2388018748E+00
    0.1100000000E+08    0.4658818215E+00    0.2410242404E+00
    0.1300000000E+08    0.4689668585E+00    0.2431826404E+00
    0.1500000000E+08    0.4720356129E+00    0.2452883603E+00
    0.1700000000E+08    0.4750823066E+00    0.2473486090E+00
    0.1900000000E+08    0.4781033505E+00    0.2493683379E+00
    0.2100000000E+08    0.4810964578E+00    0.2513511435E+00
    0.2300000000E+08    0.4840601616E+00    0.2532997583E+00
    0.2500000000E+08    0.4869935351E+00    0.2552163357E+00
    0.2700000000E+08    0.4898960202E+00    0.2571026258E+00
    0.2900000000E+08    0.4927673165E+00    0.2589600875E+00
    0.3100000000E+08    0.4956073085E+00    0.2607899642E+00
    0.3300000000E+08    0.4984160157E+00    0.2625933348E+00
    0.3500000000E+08    0.5011935570E+00    0.2643711507E+00
    0.3700000000E+08    0.5039401254E+00    0.2661242621E+00
    0.3900000000E+08    0.5066559696E+00    0.2678534374E+00
    0.4100000000E+08    0.5093413803E+00    0.2695593784E+00
    0.4300000000E+08    0.5119966795E+00    0.2712427308E+00
    0.4500000000E+08    0.5146222128E+00    0.2729040937E+00
    0.4700000000E+08    0.5172183432E+00    0.2745440261E+00
    0.4900000000E+08    0.5197854460E+00    0.2761630525E+00
    0.5100000000E+08    0.5223239057E+00    0.2777616672E+00
    0.5300000000E+08    0.5248341122E+00    0.2793403383E+00
    0.5500000000E+08    0.5273164591E+00    0.2808995103E+00
    0.5700000000E+08    0.5297713416E+00    0.2824396069E+00
    0.5900000000E+08    0.5321991546E+00    0.2839610328E+00
    0.6100000000E+08    0.5346002921E+00    0.2854641756E+00
    0.6300000000E+08    0.5369751459E+00    0.2869494075E+00
    0.6500000000E+08    0.5393241047E+00    0.2884170863E+00
    0.6700000000E+08    0.5416475536E+00    0.2898675566E+00
    0.6900000000E+08    0.5439458738E+00    0.2913011508E+00
    0.7100000000E+08    0.5462194417E+00    0.2927181902E+00
    0.7300000000E+08    0.5484686291E+00    0.2941189853E+00
    0.7500000000E+08    0.5506938026E+00    0.2955038368E+00
    0.7700000000E+08    0.5528953236E+00    0.2968730361E+00
    0.7900000000E+08    0.5550735481E+00    0.2982268659E+00
    0.8100000000E+08    0.5572288266E+00    0.2995656005E+00
    0.8300000000E+08    0.5593615039E+00    0.3008895066E+00
    0.8500000000E+08    0.5614719193E+00    0.3021988431E+00
    0.8700000000E+08    0.5635604066E+00    0.3034938621E+00
    0.8900000000E+08    0.5656272937E+00    0.3047748090E+00
    0.9100000000E+08    0.5676729031E+00    0.3060419226E+00
    0.9300000000E+08    0.5696975517E+00    0.3072954355E+00
    0.9500000000E+08    0.5717015509E+00    0.3085355747E+00
    0.9700000000E+08    0.5736852064E+00    0.3097625612E+00
    0.9900000000E+08    0.5756488188E+00    0.3109766109E+00
    0.1000000000E+08    0.4643360053E+00    0.2399220033E+00
    0.3000000000E+08    0.4941912270E+00    0.2598784032E+00
    0.5000000000E+08    0.5210582320E+00    0.2769648815E+00
    0.7000000000E+08    0.5450857284E+00    0.2920117202E+00
    0.9000000000E+08    0.5666527382E+00    0.3054100803E+00
    0.1100000000E+09    0.5861033419E+00    0.3174317993E+00
    0.1300000000E+09    0.6037282723E+00    0.3282847523E+00
    0.1500000000E+09    0.6197702192E+00    0.3381342447E+00
    0.1700000000E+09    0.6344319181E+00    0.3471146261E+00
    0.1900000000E+09    0.6478834956E+00    0.3553367127E+00
    0.2100000000E+09    0.6602685315E+00    0.3628929486E+00
    0.2300000000E+09    0.6717089257E+00    0.3698611722E+00
    0.2500000000E+09    0.6823087813E+00    0.3763074486E+00
    0.2700000000E+09    0.6921575047E+00    0.3822882461E+00
    0.2900000000E+09    0.7013322920E+00    0.3878521367E+00
    0.3100000000E+09    0.7099001330E+00    0.3930411402E+00
    0.3300000000E+09    0.7179194374E+00    0.3978918002E+00
    0.3500000000E+09    0.7254413609E+00    0.4024360519E+00
    0.3700000000E+09    0.7325108950E+00    0.4067019296E+00
    0.3900000000E+09    0.7391677663E+00    0.4107141461E+00
    0.4100000000E+09    0.7454471836E+00    0.4144945721E+00
    0.4300000000E+09    0.7513804614E+00    0.4180626336E+00
    0.4500000000E+09    0.7569955433E+00    0.4214356452E+00
    0.4700000000E+09    0.7623174434E+00    0.4246290895E+00
    0.4900000000E+09    0.7673686201E+00    0.4276568537E+00
    0.5100000000E+09    0.7721692941E+00    0.4305314295E+00
    0.5300000000E+09    0.7767377203E+00    0.4332640851E+00
    0.5500000000E+09    0.7810904211E+00    0.4358650105E+00
    0.5700000000E+09    0.7852423868E+00    0.4383434444E+00
    0.5900000000E+09    0.7892072492E+00    0.4407077819E+00
    0.6100000000E+09    0.7929974325E+00    0.4429656693E+00
    0.6300000000E+09    0.7966242835E+00    0.4451240853E+00
    0.6500000000E+09    0.8000981863E+00    0.4471894127E+00
    0.6700000000E+09    0.8034286622E+00    0.4491675003E+00
    0.6900000000E+09    0.8066244576E+00    0.4510637178E+00
    0.7100000000E+09    0.8096936209E+00    0.4528830038E+00
    0.7300000000E+09    0.8126435714E+00    0.4546299083E+00
    0.7500000000E+09    0.8154811589E+00    0.4563086298E+00
    0.7700000000E+09    0.8182127180E+00    0.4579230492E+00
    0.7900000000E+09    0.8208441151E+00    0.4594767587E+00
    0.8100000000E+09    0.8233807912E+00    0.4609730884E+00
    0.8300000000E+09    0.8258277998E+00    0.4624151298E+00
    0.8500000000E+09    0.8281898406E+00    0.4638057565E+00
    0.8700000000E+09    0.8304712902E+00    0.4651476436E+00
    0.8900000000E+09    0.8326762291E+00    0.4664432839E+00
    0.9100000000E+09    0.8348084666E+00    0.4676950035E+00
    0.9300000000E+09    0.8368715629E+00    0.4689049755E+00
    0.9500000000E+09    0.8388688491E+00    0.4700752323E+00
    0.9700000000E+09    0.8408034454E+00    0.4712076769E+00
    0.9900000000E+09    0.8426782775E+00    0.4723040927E+00
