     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1428330502E-01    0.1457138070E-02
    0.3000000000E+01    0.4094140839E-01    0.4177421118E-02
    0.5000000000E+01    0.6532604296E-01    0.6666580683E-02
    0.7000000000E+01    0.8771608482E-01    0.8952932210E-02
    0.9000000000E+01    0.1083465928E+00    0.1106034498E-01
    0.1100000000E+02    0.1274170889E+00    0.1300908202E-01
    0.1300000000E+02    0.1450980291E+00    0.1481645647E-01
    0.1500000000E+02    0.1615359101E+00    0.1649734971E-01
    0.1700000000E+02    0.1768573362E+00    0.1806462388E-01
    0.1900000000E+02    0.1911722846E+00    0.1952945324E-01
    0.2100000000E+02    0.2045767480E+00    0.2090159228E-01
    0.2300000000E+02    0.2171548893E+00    0.2218959437E-01
    0.2500000000E+02    0.2289808088E+00    0.2340099114E-01
    0.2700000000E+02    0.2401200050E+00    0.2454244065E-01
    0.2900000000E+02    0.2506305872E+00    0.2561985055E-01
    0.3100000000E+02    0.2605642886E+00    0.2663848090E-01
    0.3300000000E+02    0.2699673182E+00    0.2760303057E-01
    0.3500000000E+02    0.2788810784E+00    0.2851771018E-01
    0.3700000000E+02    0.2873427741E+00    0.2938630393E-01
    0.3900000000E+02    0.2953859319E+00    0.3021222223E-01
    0.4100000000E+02    0.3030408431E+00    0.3099854681E-01
    0.4300000000E+02    0.3103349454E+00    0.3174806935E-01
    0.4500000000E+02    0.3172931507E+00    0.3246332487E-01
    0.4700000000E+02    0.3239381292E+00    0.3314662054E-01
    0.4900000000E+02    0.3302905565E+00    0.3380006078E-01
    0.5100000000E+02    0.3363693276E+00    0.3442556898E-01
    0.5300000000E+02    0.3421917449E+00    0.3502490665E-01
    0.5500000000E+02    0.3477736824E+00    0.3559969005E-01
    0.5700000000E+02    0.3531297302E+00    0.3615140488E-01
    0.5900000000E+02    0.3582733217E+00    0.3668141923E-01
    0.6100000000E+02    0.3632168458E+00    0.3719099497E-01
    0.6300000000E+02    0.3679717469E+00    0.3768129786E-01
    0.6500000000E+02    0.3725486128E+00    0.3815340657E-01
    0.6700000000E+02    0.3769572536E+00    0.3860832065E-01
    0.6900000000E+02    0.3812067717E+00    0.3904696763E-01
    0.7100000000E+02    0.3853056246E+00    0.3947020945E-01
    0.7300000000E+02    0.3892616809E+00    0.3987884811E-01
