     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5507779490E-02    0.7007643736E-02
    0.3000000000E+01    0.1593374054E-01    0.2027550743E-01
    0.5000000000E+01    0.2564119582E-01    0.3263242903E-01
    0.7000000000E+01    0.3470185023E-01    0.4416920472E-01
    0.9000000000E+01    0.4317817758E-01    0.5496494911E-01
    0.1100000000E+02    0.5112485956E-01    0.6508891558E-01
    0.1300000000E+02    0.5858996375E-01    0.7460198638E-01
    0.1500000000E+02    0.6561591408E-01    0.8355790059E-01
    0.1700000000E+02    0.7224029546E-01    0.9200427193E-01
    0.1900000000E+02    0.7849652444E-01    0.9998343743E-01
    0.2100000000E+02    0.8441441139E-01    0.1075331688E+00
    0.2300000000E+02    0.9002063416E-01    0.1146872717E+00
    0.2500000000E+02    0.9533913890E-01    0.1214760931E+00
    0.2700000000E+02    0.1003914809E+00    0.1279269524E+00
    0.2900000000E+02    0.1051971157E+00    0.1340645103E+00
    0.3100000000E+02    0.1097736487E+00    0.1399110841E+00
    0.3300000000E+02    0.1141370498E+00    0.1454869200E+00
    0.3500000000E+02    0.1183018390E+00    0.1508104276E+00
    0.3700000000E+02    0.1222812475E+00    0.1558983839E+00
    0.3900000000E+02    0.1260873570E+00    0.1607661102E+00
    0.4100000000E+02    0.1297312227E+00    0.1654276269E+00
    0.4300000000E+02    0.1332229791E+00    0.1698957881E+00
    0.4500000000E+02    0.1365719346E+00    0.1741824013E+00
    0.4700000000E+02    0.1397866536E+00    0.1782983310E+00
    0.4900000000E+02    0.1428750294E+00    0.1822535917E+00
    0.5100000000E+02    0.1458443489E+00    0.1860574287E+00
    0.5300000000E+02    0.1487013493E+00    0.1897183915E+00
    0.5500000000E+02    0.1514522694E+00    0.1932443971E+00
    0.5700000000E+02    0.1541028944E+00    0.1966427882E+00
    0.5900000000E+02    0.1566585969E+00    0.1999203839E+00
    0.6100000000E+02    0.1591243724E+00    0.2030835257E+00
    0.6300000000E+02    0.1615048725E+00    0.2061381188E+00
    0.6500000000E+02    0.1638044334E+00    0.2090896687E+00
    0.6700000000E+02    0.1660271025E+00    0.2119433144E+00
    0.6900000000E+02    0.1681766620E+00    0.2147038589E+00
    0.7100000000E+02    0.1702566500E+00    0.2173757957E+00
    0.7300000000E+02    0.1722703804E+00    0.2199633336E+00
    0.7500000000E+02    0.1742209600E+00    0.2224704188E+00
    0.7700000000E+02    0.1761113042E+00    0.2249007551E+00
    0.7900000000E+02    0.1779441522E+00    0.2272578225E+00
    0.8100000000E+02    0.1797220795E+00    0.2295448933E+00
    0.8300000000E+02    0.1814475103E+00    0.2317650478E+00
    0.8500000000E+02    0.1831227281E+00    0.2339211881E+00
    0.8700000000E+02    0.1847498861E+00    0.2360160506E+00
    0.8900000000E+02    0.1863310163E+00    0.2380522181E+00
    0.9100000000E+02    0.1878680377E+00    0.2400321299E+00
    0.9300000000E+02    0.1893627642E+00    0.2419580921E+00
    0.9500000000E+02    0.1908169118E+00    0.2438322863E+00
    0.9700000000E+02    0.1922321048E+00    0.2456567778E+00
    0.9900000000E+02    0.1936098822E+00    0.2474335236E+00
    0.1000000000E+02    0.4721457727E-01    0.6010691877E-01
    0.3000000000E+02    0.1075129858E+00    0.1370228592E+00
    0.5000000000E+02    0.1443741379E+00    0.1841738883E+00
    0.7000000000E+02    0.1692251403E+00    0.2160506338E+00
    0.9000000000E+02    0.1871049248E+00    0.2390490588E+00
    0.1100000000E+03    0.2005804516E+00    0.2564305164E+00
    0.1300000000E+03    0.2110967563E+00    0.2700326679E+00
    0.1500000000E+03    0.2195294036E+00    0.2809700166E+00
    0.1700000000E+03    0.2264397918E+00    0.2899578316E+00
    0.1900000000E+03    0.2322044255E+00    0.2974762578E+00
    0.2100000000E+03    0.2370852182E+00    0.3038596160E+00
    0.2300000000E+03    0.2412699898E+00    0.3093478722E+00
    0.2500000000E+03    0.2448969255E+00    0.3141177415E+00
    0.2700000000E+03    0.2480699490E+00    0.3183022467E+00
    0.2900000000E+03    0.2508687152E+00    0.3220034415E+00
