     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5174935860E-02    0.7218162923E-02
    0.3000000000E+01    0.1497610566E-01    0.2089192976E-01
    0.5000000000E+01    0.2410802599E-01    0.3363550145E-01
    0.7000000000E+01    0.3263688984E-01    0.4554076544E-01
    0.9000000000E+01    0.4062044244E-01    0.5668788957E-01
    0.1100000000E+02    0.4810928713E-01    0.6714713295E-01
    0.1300000000E+02    0.5514795618E-01    0.7698033112E-01
    0.1500000000E+02    0.6177579465E-01    0.8624212184E-01
    0.1700000000E+02    0.6802769415E-01    0.9498096289E-01
    0.1900000000E+02    0.7393470553E-01    0.1032399819E+00
    0.2100000000E+02    0.7952455309E-01    0.1110576896E+00
    0.2300000000E+02    0.8482206842E-01    0.1184685819E+00
    0.2500000000E+02    0.8984955794E-01    0.1255036493E+00
    0.2700000000E+02    0.9462711596E-01    0.1321908117E+00
    0.2900000000E+02    0.9917289214E-01    0.1385552894E+00
    0.3100000000E+02    0.1035033212E+00    0.1446199216E+00
    0.3300000000E+02    0.1076333207E+00    0.1504054411E+00
    0.3500000000E+02    0.1115764622E+00    0.1559307116E+00
    0.3700000000E+02    0.1153451196E+00    0.1612129338E+00
    0.3900000000E+02    0.1189505984E+00    0.1662678248E+00
    0.4100000000E+02    0.1224032487E+00    0.1711097744E+00
    0.4300000000E+02    0.1257125637E+00    0.1757519827E+00
    0.4500000000E+02    0.1288872670E+00    0.1802065803E+00
    0.4700000000E+02    0.1319353884E+00    0.1844847347E+00
    0.4900000000E+02    0.1348643323E+00    0.1885967439E+00
    0.5100000000E+02    0.1376809367E+00    0.1925521196E+00
    0.5300000000E+02    0.1403915268E+00    0.1963596604E+00
    0.5500000000E+02    0.1430019618E+00    0.2000275180E+00
    0.5700000000E+02    0.1455176774E+00    0.2035632552E+00
    0.5900000000E+02    0.1479437232E+00    0.2069738983E+00
    0.6100000000E+02    0.1502847962E+00    0.2102659839E+00
    0.6300000000E+02    0.1525452714E+00    0.2134456005E+00
    0.6500000000E+02    0.1547292286E+00    0.2165184268E+00
    0.6700000000E+02    0.1568404771E+00    0.2194897652E+00
    0.6900000000E+02    0.1588825775E+00    0.2223645726E+00
    0.7100000000E+02    0.1608588622E+00    0.2251474880E+00
    0.7300000000E+02    0.1627724525E+00    0.2278428578E+00
    0.7500000000E+02    0.1646262760E+00    0.2304547585E+00
    0.7700000000E+02    0.1664230807E+00    0.2329870170E+00
    0.7900000000E+02    0.1681654488E+00    0.2354432297E+00
    0.8100000000E+02    0.1698558092E+00    0.2378267797E+00
    0.8300000000E+02    0.1714964484E+00    0.2401408521E+00
    0.8500000000E+02    0.1730895210E+00    0.2423884485E+00
    0.8700000000E+02    0.1746370589E+00    0.2445723998E+00
    0.8900000000E+02    0.1761409800E+00    0.2466953785E+00
    0.9100000000E+02    0.1776030962E+00    0.2487599093E+00
    0.9300000000E+02    0.1790251204E+00    0.2507683794E+00
    0.9500000000E+02    0.1804086732E+00    0.2527230476E+00
    0.9700000000E+02    0.1817552892E+00    0.2546260531E+00
    0.9900000000E+02    0.1830664226E+00    0.2564794227E+00
    0.1000000000E+02    0.4442378889E-01    0.6199944970E-01
    0.3000000000E+02    0.1013640593E+00    0.1416237440E+00
    0.5000000000E+02    0.1362862702E+00    0.1905934451E+00
    0.7000000000E+02    0.1598787470E+00    0.2237672385E+00
    0.9000000000E+02    0.1768771545E+00    0.2477347975E+00
    0.1100000000E+03    0.1897016293E+00    0.2658668986E+00
    0.1300000000E+03    0.1997176602E+00    0.2800671703E+00
    0.1500000000E+03    0.2077540344E+00    0.2914920965E+00
    0.1700000000E+03    0.2143428709E+00    0.3008848777E+00
    0.1900000000E+03    0.2198414226E+00    0.3087449421E+00
    0.2100000000E+03    0.2244984304E+00    0.3154203420E+00
    0.2300000000E+03    0.2284923999E+00    0.3211610817E+00
    0.2500000000E+03    0.2319547460E+00    0.3261513820E+00
    0.2700000000E+03    0.2349843534E+00    0.3305299893E+00
    0.2900000000E+03    0.2376570500E+00    0.3344033966E+00
    0.3100000000E+03    0.2400319537E+00    0.3378547048E+00
    0.3300000000E+03    0.2421558315E+00    0.3409497141E+00
    0.3500000000E+03    0.2440661630E+00    0.3437412056E+00
    0.3700000000E+03    0.2457933350E+00    0.3462720113E+00
    0.3900000000E+03    0.2473622424E+00    0.3485772538E+00
    0.4100000000E+03    0.2487934742E+00    0.3506860076E+00
    0.4300000000E+03    0.2501042047E+00    0.3526225476E+00
    0.4500000000E+03    0.2513088733E+00    0.3544073013E+00
    0.4700000000E+03    0.2524197068E+00    0.3560575822E+00
    0.4900000000E+03    0.2534471275E+00    0.3575881619E+00
    0.5100000000E+03    0.2544000739E+00    0.3590117207E+00
    0.5300000000E+03    0.2552862551E+00    0.3603392049E+00
    0.5500000000E+03    0.2561123553E+00    0.3615801141E+00
    0.5700000000E+03    0.2568841981E+00    0.3627427323E+00
    0.5900000000E+03    0.2576068806E+00    0.3638343169E+00
    0.6100000000E+03    0.2582848831E+00    0.3648612530E+00
    0.6300000000E+03    0.2589221597E+00    0.3658291807E+00
    0.6500000000E+03    0.2595222129E+00    0.3667431005E+00
    0.6700000000E+03    0.2600881565E+00    0.3676074624E+00
    0.6900000000E+03    0.2606227678E+00    0.3684262386E+00
    0.7100000000E+03    0.2611285319E+00    0.3692029870E+00
    0.7300000000E+03    0.2616076788E+00    0.3699409034E+00
    0.7500000000E+03    0.2620622158E+00    0.3706428664E+00
    0.7700000000E+03    0.2624939541E+00    0.3713114763E+00
    0.7900000000E+03    0.2629045322E+00    0.3719490875E+00
    0.8100000000E+03    0.2632954361E+00    0.3725578372E+00
    0.8300000000E+03    0.2636680166E+00    0.3731396700E+00
    0.8500000000E+03    0.2640235042E+00    0.3736963588E+00
    0.8700000000E+03    0.2643630223E+00    0.3742295236E+00
    0.8900000000E+03    0.2646875984E+00    0.3747406479E+00
    0.9100000000E+03    0.2649981743E+00    0.3752310922E+00
    0.9300000000E+03    0.2652956146E+00    0.3757021070E+00
    0.9500000000E+03    0.2655807148E+00    0.3761548436E+00
    0.9700000000E+03    0.2658542076E+00    0.3765903636E+00
    0.9900000000E+03    0.2661167692E+00    0.3770096478E+00
    0.1000000000E+03    0.1837091170E+00    0.2573880987E+00
    0.3000000000E+03    0.2388785546E+00    0.3361773523E+00
    0.5000000000E+03    0.2539324020E+00    0.3583125978E+00
    0.7000000000E+03    0.2608791108E+00    0.3688196586E+00
    0.9000000000E+03    0.2648445806E+00    0.3749883744E+00
    0.1100000000E+04    0.2673912038E+00    0.3790628891E+00
