     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4508877463E-02    0.7639435191E-02
    0.3000000000E+01    0.1305774390E-01    0.2212675767E-01
    0.5000000000E+01    0.2103371326E-01    0.3564684443E-01
    0.7000000000E+01    0.2849242418E-01    0.4829351443E-01
    0.9000000000E+01    0.3548253911E-01    0.6014883054E-01
    0.1100000000E+02    0.4204680427E-01    0.7128488517E-01
    0.1300000000E+02    0.4822292212E-01    0.8176526999E-01
    0.1500000000E+02    0.5404427383E-01    0.9164629309E-01
    0.1700000000E+02    0.5954052107E-01    0.1009779929E+00
    0.1900000000E+02    0.6473810988E-01    0.1098049872E+00
    0.2100000000E+02    0.6966069494E-01    0.1181671879E+00
    0.2300000000E+02    0.7432949826E-01    0.1261004056E+00
    0.2500000000E+02    0.7876361403E-01    0.1336368631E+00
    0.2700000000E+02    0.8298026875E-01    0.1408056342E+00
    0.2900000000E+02    0.8699504403E-01    0.1476330186E+00
    0.3100000000E+02    0.9082206840E-01    0.1541428658E+00
    0.3300000000E+02    0.9447418272E-01    0.1603568534E+00
    0.3500000000E+02    0.9796308362E-01    0.1662947292E+00
    0.3700000000E+02    0.1012994481E+00    0.1719745212E+00
    0.3900000000E+02    0.1044930424E+00    0.1774127208E+00
    0.4100000000E+02    0.1075528167E+00    0.1826244433E+00
    0.4300000000E+02    0.1104869892E+00    0.1876235681E+00
    0.4500000000E+02    0.1133031186E+00    0.1924228631E+00
    0.4700000000E+02    0.1160081699E+00    0.1970340933E+00
    0.4900000000E+02    0.1186085706E+00    0.2014681177E+00
    0.5100000000E+02    0.1211102624E+00    0.2057349746E+00
    0.5300000000E+02    0.1235187455E+00    0.2098439581E+00
    0.5500000000E+02    0.1258391195E+00    0.2138036854E+00
    0.5700000000E+02    0.1280761187E+00    0.2176221575E+00
    0.5900000000E+02    0.1302341445E+00    0.2213068134E+00
    0.6100000000E+02    0.1323172941E+00    0.2248645786E+00
    0.6300000000E+02    0.1343293863E+00    0.2283019084E+00
    0.6500000000E+02    0.1362739846E+00    0.2316248276E+00
    0.6700000000E+02    0.1381544186E+00    0.2348389654E+00
    0.6900000000E+02    0.1399738024E+00    0.2379495875E+00
    0.7100000000E+02    0.1417350520E+00    0.2409616250E+00
    0.7300000000E+02    0.1434409007E+00    0.2438797006E+00
    0.7500000000E+02    0.1450939134E+00    0.2467081521E+00
    0.7700000000E+02    0.1466964990E+00    0.2494510546E+00
    0.7900000000E+02    0.1482509225E+00    0.2521122392E+00
    0.8100000000E+02    0.1497593151E+00    0.2546953120E+00
    0.8300000000E+02    0.1512236844E+00    0.2572036695E+00
    0.8500000000E+02    0.1526459230E+00    0.2596405142E+00
    0.8700000000E+02    0.1540278166E+00    0.2620088680E+00
    0.8900000000E+02    0.1553710514E+00    0.2643115847E+00
    0.9100000000E+02    0.1566772213E+00    0.2665513619E+00
    0.9300000000E+02    0.1579478336E+00    0.2687307511E+00
    0.9500000000E+02    0.1591843150E+00    0.2708521676E+00
    0.9700000000E+02    0.1603880172E+00    0.2729178997E+00
    0.9900000000E+02    0.1615602212E+00    0.2749301166E+00
    0.1000000000E+02    0.3881543741E-01    0.6580260719E-01
    0.3000000000E+02    0.8893119413E-01    0.1509262316E+00
    0.5000000000E+02    0.1198714015E+00    0.2036218446E+00
    0.7000000000E+02    0.1408615190E+00    0.2394676335E+00
    0.9000000000E+02    0.1560286733E+00    0.2654391780E+00
    0.1100000000E+03    0.1674956577E+00    0.2851276732E+00
    0.1300000000E+03    0.1764657615E+00    0.3005706178E+00
