     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1362400128E-01    0.1874153466E-02
    0.3000000000E+01    0.3907855487E-01    0.5376644625E-02
    0.5000000000E+01    0.6239306744E-01    0.8585773461E-02
    0.7000000000E+01    0.8382645825E-01    0.1153698895E-01
    0.9000000000E+01    0.1035975004E+00    0.1426024705E-01
    0.1100000000E+02    0.1218923111E+00    0.1678103518E-01
    0.1300000000E+02    0.1388702256E+00    0.1912117563E-01
    0.1500000000E+02    0.1546684470E+00    0.2129946170E-01
    0.1700000000E+02    0.1694057600E+00    0.2333216569E-01
    0.1900000000E+02    0.1831855211E+00    0.2523344801E-01
    0.2100000000E+02    0.1960980845E+00    0.2701568912E-01
    0.2300000000E+02    0.2082227843E+00    0.2868976074E-01
    0.2500000000E+02    0.2196295651E+00    0.3026524895E-01
    0.2700000000E+02    0.2303803306E+00    0.3175063880E-01
    0.2900000000E+02    0.2405300674E+00    0.3315346808E-01
    0.3100000000E+02    0.2501277843E+00    0.3448045589E-01
    0.3300000000E+02    0.2592173034E+00    0.3573761093E-01
    0.3500000000E+02    0.2678379286E+00    0.3693032296E-01
    0.3700000000E+02    0.2760250128E+00    0.3806344056E-01
    0.3900000000E+02    0.2838104427E+00    0.3914133739E-01
    0.4100000000E+02    0.2912230533E+00    0.4016796897E-01
    0.4300000000E+02    0.2982889840E+00    0.4114692149E-01
    0.4500000000E+02    0.3050319871E+00    0.4208145397E-01
    0.4700000000E+02    0.3114736936E+00    0.4297453476E-01
    0.4900000000E+02    0.3176338451E+00    0.4382887320E-01
    0.5100000000E+02    0.3235304955E+00    0.4464694733E-01
    0.5300000000E+02    0.3291801879E+00    0.4543102806E-01
    0.5500000000E+02    0.3345981090E+00    0.4618320034E-01
    0.5700000000E+02    0.3397982255E+00    0.4690538187E-01
    0.5900000000E+02    0.3447934044E+00    0.4759933952E-01
    0.6100000000E+02    0.3495955186E+00    0.4826670387E-01
    0.6300000000E+02    0.3542155415E+00    0.4890898214E-01
    0.6500000000E+02    0.3586636307E+00    0.4952756963E-01
    0.6700000000E+02    0.3629492020E+00    0.5012375990E-01
    0.6900000000E+02    0.3670809961E+00    0.5069875393E-01
    0.7100000000E+02    0.3710671381E+00    0.5125366822E-01
    0.7300000000E+02    0.3749151908E+00    0.5178954211E-01
    0.7500000000E+02    0.3786322023E+00    0.5230734433E-01
    0.7700000000E+02    0.3822247491E+00    0.5280797890E-01
    0.7900000000E+02    0.3856989752E+00    0.5329229047E-01
    0.8100000000E+02    0.3890606265E+00    0.5376106908E-01
    0.8300000000E+02    0.3923150832E+00    0.5421505452E-01
    0.8500000000E+02    0.3954673879E+00    0.5465494029E-01
    0.8700000000E+02    0.3985222718E+00    0.5508137711E-01
    0.8900000000E+02    0.4014841787E+00    0.5549497625E-01
    0.9100000000E+02    0.4043572859E+00    0.5589631239E-01
    0.9300000000E+02    0.4071455245E+00    0.5628592639E-01
    0.9500000000E+02    0.4098525968E+00    0.5666432770E-01
    0.9700000000E+02    0.4124819930E+00    0.5703199663E-01
    0.9900000000E+02    0.4150370059E+00    0.5738938641E-01
    0.1000000000E+02    0.1129189082E+00    0.1554450823E-01
    0.3000000000E+02    0.2453950763E+00    0.3382605113E-01
    0.5000000000E+02    0.3206140405E+00    0.4424229678E-01
    0.7000000000E+02    0.3690917883E+00    0.5097865436E-01
    0.9000000000E+02    0.4029315810E+00    0.5569714263E-01
    0.1100000000E+03    0.4278907327E+00    0.5918929075E-01
    0.1300000000E+03    0.4470575973E+00    0.6188018995E-01
    0.1500000000E+03    0.4622374644E+00    0.6401861532E-01
    0.1700000000E+03    0.4745561449E+00    0.6575988705E-01
    0.1900000000E+03    0.4847521364E+00    0.6720600803E-01
    0.2100000000E+03    0.4933299787E+00    0.6842674663E-01
    0.2300000000E+03    0.5006460941E+00    0.6947144599E-01
    0.2500000000E+03    0.5069594192E+00    0.7037599440E-01
    0.2700000000E+03    0.5124625970E+00    0.7116712256E-01
    0.2900000000E+03    0.5173019140E+00    0.7186515203E-01
    0.3100000000E+03    0.5215904505E+00    0.7248580946E-01
    0.3300000000E+03    0.5254169953E+00    0.7304145726E-01
    0.3500000000E+03    0.5288522349E+00    0.7354194859E-01
    0.3700000000E+03    0.5319531424E+00    0.7399523412E-01
    0.3900000000E+03    0.5347661484E+00    0.7440780068E-01
    0.4100000000E+03    0.5373294713E+00    0.7478499384E-01
    0.4300000000E+03    0.5396748556E+00    0.7513125873E-01
    0.4500000000E+03    0.5418288868E+00    0.7545032228E-01
    0.4700000000E+03    0.5438139981E+00    0.7574533290E-01
    0.4900000000E+03    0.5456492504E+00    0.7601896874E-01
    0.5100000000E+03    0.5473509429E+00    0.7627352254E-01
    0.5300000000E+03    0.5489330958E+00    0.7651096863E-01
    0.5500000000E+03    0.5504078346E+00    0.7673301654E-01
    0.5700000000E+03    0.5517857001E+00    0.7694115401E-01
    0.5900000000E+03    0.5530758987E+00    0.7713668191E-01
    0.6100000000E+03    0.5542865073E+00    0.7732074279E-01
    0.6300000000E+03    0.5554246407E+00    0.7749434430E-01
    0.6500000000E+03    0.5564965915E+00    0.7765837856E-01
    0.6700000000E+03    0.5575079448E+00    0.7781363834E-01
    0.6900000000E+03    0.5584636752E+00    0.7796083053E-01
    0.7100000000E+03    0.5593682279E+00    0.7810058749E-01
    0.7300000000E+03    0.5602255872E+00    0.7823347666E-01
    0.7500000000E+03    0.5610393348E+00    0.7836000873E-01
    0.7700000000E+03    0.5618126993E+00    0.7848064455E-01
    0.7900000000E+03    0.5625485988E+00    0.7859580109E-01
    0.8100000000E+03    0.5632496770E+00    0.7870585659E-01
    0.8300000000E+03    0.5639183351E+00    0.7881115492E-01
    0.8500000000E+03    0.5645567588E+00    0.7891200946E-01
    0.8700000000E+03    0.5651669416E+00    0.7900870639E-01
    0.8900000000E+03    0.5657507062E+00    0.7910150760E-01
    0.9100000000E+03    0.5663097216E+00    0.7919065321E-01
    0.9300000000E+03    0.5668455195E+00    0.7927636383E-01
    0.9500000000E+03    0.5673595079E+00    0.7935884245E-01
    0.9700000000E+03    0.5678529835E+00    0.7943827623E-01
    0.9900000000E+03    0.5683271423E+00    0.7951483801E-01
    0.1000000000E+03    0.4162875972E+00    0.5756436130E-01
    0.3000000000E+03    0.5195089943E+00    0.7218431223E-01
    0.5000000000E+03    0.5465158669E+00    0.7614850072E-01
    0.7000000000E+03    0.5589220897E+00    0.7803160152E-01
    0.9000000000E+03    0.5660332087E+00    0.7914652313E-01
    0.1100000000E+04    0.5706352069E+00    0.7989117741E-01
    0.1300000000E+04    0.5738523692E+00    0.8042803568E-01
    0.1500000000E+04    0.5762251413E+00    0.8083609704E-01
    0.1700000000E+04    0.5780454407E+00    0.8115851505E-01
    0.1900000000E+04    0.5794847229E+00    0.8142091866E-01
    0.2100000000E+04    0.5806502727E+00    0.8163952172E-01
    0.2300000000E+04    0.5816126368E+00    0.8182510234E-01
    0.2500000000E+04    0.5824200961E+00    0.8198511681E-01
    0.2700000000E+04    0.5831067999E+00    0.8212489554E-01
    0.2900000000E+04    0.5836975777E+00    0.8224835548E-01
    0.3100000000E+04    0.5842109121E+00    0.8235844306E-01
    0.3300000000E+04    0.5846608419E+00    0.8245741978E-01
    0.3500000000E+04    0.5850582202E+00    0.8254705209E-01
    0.3700000000E+04    0.5854115679E+00    0.8262874119E-01
    0.3900000000E+04    0.5857276674E+00    0.8270361376E-01
    0.4100000000E+04    0.5860119831E+00    0.8277258682E-01
    0.4300000000E+04    0.5862689666E+00    0.8283641491E-01
    0.4500000000E+04    0.5865022802E+00    0.8289572504E-01
    0.4700000000E+04    0.5867149639E+00    0.8295104285E-01
    0.4900000000E+04    0.5869095622E+00    0.8300281263E-01
    0.5100000000E+04    0.5870882205E+00    0.8305141267E-01
    0.5300000000E+04    0.5872527603E+00    0.8309716729E-01
    0.5500000000E+04    0.5874047380E+00    0.8314035628E-01
    0.5700000000E+04    0.5875454913E+00    0.8318122242E-01
    0.5900000000E+04    0.5876761759E+00    0.8321997748E-01
    0.6100000000E+04    0.5877977957E+00    0.8325680716E-01
    0.6300000000E+04    0.5879112267E+00    0.8329187500E-01
    0.6500000000E+04    0.5880172365E+00    0.8332532571E-01
    0.6700000000E+04    0.5881165009E+00    0.8335728779E-01
    0.6900000000E+04    0.5882096167E+00    0.8338787585E-01
    0.7100000000E+04    0.5882971133E+00    0.8341719242E-01
    0.7300000000E+04    0.5883794614E+00    0.8344532959E-01
    0.7500000000E+04    0.5884570816E+00    0.8347237029E-01
    0.7700000000E+04    0.5885303500E+00    0.8349838944E-01
    0.7900000000E+04    0.5885996047E+00    0.8352345492E-01
    0.8100000000E+04    0.5886651500E+00    0.8354762840E-01
    0.8300000000E+04    0.5887272606E+00    0.8357096605E-01
    0.8500000000E+04    0.5887861850E+00    0.8359351915E-01
    0.8700000000E+04    0.5888421489E+00    0.8361533462E-01
    0.8900000000E+04    0.5888953572E+00    0.8363645551E-01
    0.9100000000E+04    0.5889459968E+00    0.8365692136E-01
    0.9300000000E+04    0.5889942382E+00    0.8367676859E-01
    0.9500000000E+04    0.5890402375E+00    0.8369603082E-01
    0.9700000000E+04    0.5890841377E+00    0.8371473910E-01
    0.9900000000E+04    0.5891260701E+00    0.8373292220E-01
    0.1000000000E+04    0.5685573264E+00    0.7955209231E-01
    0.3000000000E+04    0.5839629609E+00    0.8230491600E-01
    0.5000000000E+04    0.5870007632E+00    0.8302748745E-01
    0.7000000000E+04    0.5882540367E+00    0.8340268709E-01
    0.9000000000E+04    0.5889209871E+00    0.8364676797E-01
    0.1100000000E+05    0.5893264729E+00    0.8382464427E-01
    0.1300000000E+05    0.5895941301E+00    0.8396339182E-01
    0.1500000000E+05    0.5897809395E+00    0.8407659665E-01
    0.1700000000E+05    0.5899166602E+00    0.8417194557E-01
