     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1592943397E-01    0.4159421971E-03
    0.3000000000E+01    0.4558132221E-01    0.1190408018E-02
    0.5000000000E+01    0.7261530022E-01    0.1896753980E-02
    0.7000000000E+01    0.9736338650E-01    0.2543608638E-02
    0.9000000000E+01    0.1201037329E+00    0.3138201527E-02
    0.1100000000E+02    0.1410711230E+00    0.3686635721E-02
    0.1300000000E+02    0.1604651071E+00    0.4194099053E-02
    0.1500000000E+02    0.1784563723E+00    0.4665029523E-02
    0.1700000000E+02    0.1951917791E+00    0.5103246078E-02
    0.1900000000E+02    0.2107983785E+00    0.5512052944E-02
    0.2100000000E+02    0.2253866432E+00    0.5894323538E-02
    0.2300000000E+02    0.2390530860E+00    0.6252568484E-02
    0.2500000000E+02    0.2518823974E+00    0.6588991138E-02
    0.2700000000E+02    0.2639492022E+00    0.6905533207E-02
    0.2900000000E+02    0.2753195115E+00    0.7203912486E-02
    0.3100000000E+02    0.2860519306E+00    0.7485654239E-02
    0.3300000000E+02    0.2961986696E+00    0.7752117444E-02
    0.3500000000E+02    0.3058063921E+00    0.8004516863E-02
    0.3700000000E+02    0.3149169331E+00    0.8243941683E-02
    0.3900000000E+02    0.3235679075E+00    0.8471371343E-02
    0.4100000000E+02    0.3317932291E+00    0.8687689019E-02
    0.4300000000E+02    0.3396235553E+00    0.8893693173E-02
    0.4500000000E+02    0.3470866681E+00    0.9090107477E-02
    0.4700000000E+02    0.3542078043E+00    0.9277589372E-02
    0.4900000000E+02    0.3610099397E+00    0.9456737480E-02
    0.5100000000E+02    0.3675140372E+00    0.9628098039E-02
    0.5300000000E+02    0.3737392624E+00    0.9792170514E-02
    0.5500000000E+02    0.3797031720E+00    0.9949412501E-02
    0.5700000000E+02    0.3854218794E+00    0.1010024403E-01
    0.5900000000E+02    0.3909102001E+00    0.1024505133E-01
    0.6100000000E+02    0.3961817793E+00    0.1038419018E-01
    0.6300000000E+02    0.4012492058E+00    0.1051798886E-01
    0.6500000000E+02    0.4061241120E+00    0.1064675072E-01
    0.6700000000E+02    0.4108172630E+00    0.1077075654E-01
    0.6900000000E+02    0.4153386359E+00    0.1089026661E-01
    0.7100000000E+02    0.4196974911E+00    0.1100552249E-01
    0.7300000000E+02    0.4239024347E+00    0.1111674875E-01
    0.7500000000E+02    0.4279614760E+00    0.1122415438E-01
    0.7700000000E+02    0.4318820781E+00    0.1132793417E-01
    0.7900000000E+02    0.4356712034E+00    0.1142826984E-01
    0.8100000000E+02    0.4393353554E+00    0.1152533117E-01
    0.8300000000E+02    0.4428806155E+00    0.1161927692E-01
    0.8500000000E+02    0.4463126769E+00    0.1171025575E-01
    0.8700000000E+02    0.4496368751E+00    0.1179840700E-01
    0.8900000000E+02    0.4528582153E+00    0.1188386138E-01
    0.9100000000E+02    0.4559813979E+00    0.1196674167E-01
    0.9300000000E+02    0.4590108412E+00    0.1204716329E-01
