1.047272755638936625e-02	6.782981346824311641e-01	7.986111547655646810e-10	1.054826321624312113e+00
1.047261138833572788e-02	6.783002461432771080e-01	7.985435391671191477e-10	1.054843516126254599e+00
1.047274948036803349e-02	6.782977267944890754e-01	7.986242590167221673e-10	1.054822982858633518e+00
1.047262385654473479e-02	6.783000246625232599e-01	7.985505957423926988e-10	1.054841724489580468e+00
1.047274918540186915e-02	6.782977313744186221e-01	7.986241213338720913e-10	1.054823014740938980e+00
1.047261950331417404e-02	6.783001045240163451e-01	7.985480278242547483e-10	1.054842377915440554e+00
1.047271506552687088e-02	6.782983505645368005e-01	7.986042981699111178e-10	1.054828062455918092e+00
1.047262507866750757e-02	6.783000101773200008e-01	7.985510596587923037e-10	1.054841605815409311e+00
1.047263095801286015e-02	6.782998825625360384e-01	7.985552200354497426e-10	1.054840545696166254e+00
1.047273027181747258e-02	6.782980672153653412e-01	7.986134119215873887e-10	1.054825739700240295e+00
1.047264170102612385e-02	6.782997020518893860e-01	7.985609308401922543e-10	1.054839096763382944e+00
1.047271414560329260e-02	6.782983670953374178e-01	7.986037774865757246e-10	1.054828194639847005e+00
1.047262810164926311e-02	6.782999441338677382e-01	7.985532029994218189e-10	1.054841060050563772e+00
1.047260198345683312e-02	6.783004397011628273e-01	7.985372435623676907e-10	1.054845120848988627e+00
1.047270609595553868e-02	6.782985208176453007e-01	7.985988070173066378e-10	1.054829461946723113e+00
1.047270554008202133e-02	6.782985166686398282e-01	7.985990163677375275e-10	1.054829402779716041e+00
1.047260212751636825e-02	6.783004229052861378e-01	7.985378183740862637e-10	1.054844972106507850e+00
1.047271728933724284e-02	6.782983088744877209e-01	7.986056332536784076e-10	1.054827721744419744e+00
1.047259563601462759e-02	6.783005330577686065e-01	7.985343476380426018e-10	1.054845848783743767e+00
1.047270407433957377e-02	6.782985430526787818e-01	7.985981686518051292e-10	1.054829619290986731e+00
7.986146579351575019e-10	1.054825422933627355e+00	1.047273264852976657e-02	6.782980278522046103e-01
1.047263528499701307e-02	6.782998175041453637e-01	7.985572304620085449e-10	1.054840038206838804e+00
1.047261549208823757e-02	6.783001717379298912e-01	7.985459143124974145e-10	1.054842911506884251e+00
1.047261384702526978e-02	6.783002090805988482e-01	7.985446861205846772e-10	1.054843227651355519e+00
1.047262296790586744e-02	6.783000299864971883e-01	7.985505037043114992e-10	1.054841740471463174e+00
1.047274434489365268e-02	6.782978201871532331e-01	7.986212685311543452e-10	1.054823744144374631e+00
1.047274281966247521e-02	6.782978475467102975e-01	7.986203958284822646e-10	1.054823963858950275e+00
1.047263461356849612e-02	6.782998305473864065e-01	7.985568156397776326e-10	1.054840143259158536e+00
1.047274904524289098e-02	6.782977268761811729e-01	7.986243070095852807e-10	1.054822964819400299e+00
1.047264288753966752e-02	6.782996732460578881e-01	7.985618718781167215e-10	1.054838859270021079e+00
1.047261693238563454e-02	6.783001510380882726e-01	7.985465674868128383e-10	1.054842747032807004e+00
1.047272734110068701e-02	6.782981192331754006e-01	7.986117219272848216e-10	1.054826173221339314e+00
1.047264323947604686e-02	6.782996668781915428e-01	7.985620908728418978e-10	1.054838799444489661e+00
1.047260926054965902e-02	6.783002826489623605e-01	7.985423822281244782e-10	1.054843807943797618e+00
1.047262121622885220e-02	6.783000613964077496e-01	7.985494576428411782e-10	1.054842012983705057e+00
1.047274645611358246e-02	6.782977804460618154e-01	7.986225494304080468e-10	1.054823415847067736e+00
1.047272966068847448e-02	6.782980861676003448e-01	7.986127687069923461e-10	1.054825905414604525e+00
1.047274897616817975e-02	6.782977238180184498e-01	7.986244112817907831e-10	1.054822938368092711e+00
1.047261625212946717e-02	6.783001633051969348e-01	7.985461776524659094e-10	1.054842844752091668e+00
1.047271000868542010e-02	6.782984476138127494e-01	7.986011624792560383e-10	1.054828861310318056e+00
1.047271433294001859e-02	6.782983671599612796e-01	7.986037430874829926e-10	1.054828204360374944e+00
1.047263423064589451e-02	6.782998296287485740e-01	7.985568971290974499e-10	1.054840118475279809e+00
1.047262433605170191e-02	6.783000126412307429e-01	7.985510055058495111e-10	1.054841617543520016e+00
1.047261718005326400e-02	6.783001486262262292e-01	7.985466281556720727e-10	1.054842732639966973e+00
1.047264238242411917e-02	6.782996788997428528e-01	7.985617172807975828e-10	1.054838894691155105e+00
1.047272660964130089e-02	6.782981348733524429e-01	7.986112558997645768e-10	1.054826287405845164e+00
1.047274544965666812e-02	6.782977889262505888e-01	7.986223144823674876e-10	1.054823474299404706e+00
1.047273540001430851e-02	6.782979687044279338e-01	7.986165772432981285e-10	1.054824932381095870e+00
1.047261191749535546e-02	6.783002445267267699e-01	7.985435487367580059e-10	1.054843515001163468e+00
1.047271436091343905e-02	6.782983557769018956e-01	7.986041787360037330e-10	1.054828088610080705e+00
1.047272053152014694e-02	6.782982562502356538e-01	7.986073097985815276e-10	1.054827295599710668e+00
1.047259788703791203e-02	6.783004940064371047e-01	7.985355655158881543e-10	1.054845543358311932e+00
1.047272542454770125e-02	6.782981545823489888e-01	7.986106067336917774e-10	1.054826454288541715e+00
1.047261850385879274e-02	6.783001181856689321e-01	7.985476217765360542e-10	1.054842478502936443e+00
1.047270562503903844e-02	6.782985254270235131e-01	7.985986719194902747e-10	1.054829495308112319e+00
1.047260477253077020e-02	6.783003744967804893e-01	7.985393894773822091e-10	1.054844571252023577e+00
1.047270670290007845e-02	6.782984984411426499e-01	7.985995766033677963e-10	1.054829262615031515e+00
1.047263372311380523e-02	6.782998342124930691e-01	7.985567624013418405e-10	1.054840152546845600e+00
1.047262339644415563e-02	6.783000333733028020e-01	7.985503281425122916e-10	1.054841790664783119e+00
1.047273500177745703e-02	6.782979940655781137e-01	7.986156982627083899e-10	1.054825158951879782e+00
1.047270490722322991e-02	6.782985426961781750e-01	7.985981229750340825e-10	1.054829635159004741e+00
1.047264079875361888e-02	6.782997020727973281e-01	7.985610083919675401e-10	1.054839073768662816e+00
1.047264284300770260e-02	6.782996729064206809e-01	7.985619073738339142e-10	1.054838845719437757e+00
1.047264230467786356e-02	6.782996877516072054e-01	7.985613910339465761e-10	1.054838981132602660e+00
1.047272942113991294e-02	6.782980812735142084e-01	7.986129625840069215e-10	1.054825855455134409e+00
1.047273079356563115e-02	6.782980686060056108e-01	7.986133337847494270e-10	1.054825760160996051e+00
1.047273486635774166e-02	6.782979948740360809e-01	7.986156688896752817e-10	1.054825168340671748e+00
1.047273463031488452e-02	6.782979922074147128e-01	7.986157941949879958e-10	1.054825134547535903e+00
1.047270530964694579e-02	6.782985436813121494e-01	7.985980563227858075e-10	1.054829652280457220e+00
1.047262830654597902e-02	6.782999424463262983e-01	7.985532509775722843e-10	1.054841048678572202e+00
1.047270468301877977e-02	6.782985453772500950e-01	7.985980214630758971e-10	1.054829661632417759e+00
1.047274951134406079e-02	6.782977138653012439e-01	7.986247313921546459e-10	1.054822857919558876e+00
1.047270493002176034e-02	6.782985413926480023e-01	7.985981437890552712e-10	1.054829633689166712e+00
7.985402683584019425e-10	1.054844345942854700e+00	1.047260530682074357e-02	6.783003488902210609e-01
7.985571938313089755e-10	1.054840042586317583e+00	1.047263439970488354e-02	6.782998204528334352e-01
7.985536079197686115e-10	1.054840955781351397e+00	1.047262857572360713e-02	6.782999321198236453e-01
7.985502874642393140e-10	1.054841800807769570e+00	1.047262287993392695e-02	6.783000358970218135e-01
7.985997700190632271e-10	1.054829214056126618e+00	1.047270760153403736e-02	6.782984917805682246e-01
1.047263233685165676e-02	6.782998613912113450e-01	7.985558810331758105e-10	1.054840377923102368e+00
1.047264002920885242e-02	6.782997283838233527e-01	7.985600993339557340e-10	1.054839308155574695e+00
1.047260978853254212e-02	6.783002897791230446e-01	7.985420632642054406e-10	1.054843893726395088e+00
1.047260660318738087e-02	6.783003266429274980e-01	7.985409725862038571e-10	1.054844166260417992e+00
1.047273125254110857e-02	6.782980610372697505e-01	7.986135350324046202e-10	1.054825713186596348e+00
1.047271203466849758e-02	6.782984143936431343e-01	7.986022406711694515e-10	1.054828584962896443e+00
1.047271327708134379e-02	6.782983866618694790e-01	7.986031307617565175e-10	1.054828359808784866e+00
1.047270421108419634e-02	6.782985537843361223e-01	7.985977826316945043e-10	1.054829720136079230e+00
1.047260940784068041e-02	6.783002950400385256e-01	7.985419047719815868e-10	1.054843935713600800e+00
1.047270875634898936e-02	6.782984650936731974e-01	7.986006321357661008e-10	1.054828994405685672e+00
1.047271703309892756e-02	6.782983189845439576e-01	7.986052828226273444e-10	1.054827812730428471e+00
1.047263394406283167e-02	6.782998346849209437e-01	7.985567295281456689e-10	1.054840160559599394e+00
1.047270575159097231e-02	6.782985262979286389e-01	7.985986540803848679e-10	1.054829496664076327e+00
7.985434772393011540e-10	1.054843529233072674e+00	1.047261153226867331e-02	6.783002480264747058e-01
7.985458625888100629e-10	1.054842925135393905e+00	1.047261508910354508e-02	6.783001738805857217e-01
7.985510670501280498e-10	1.054841604110964060e+00	1.047262481001858328e-02	6.783000098041518378e-01
7.986157076010000302e-10	1.054825157780901135e+00	1.047273441929763051e-02	6.782979944878219092e-01
1.047272584475041936e-02	6.782981562753311877e-01	7.986105176968713385e-10	1.054826479461779210e+00
1.047274230178291306e-02	6.782978552247354020e-01	7.986201720778744016e-10	1.054824019734182494e+00
1.047271202850364770e-02	6.782984105388994989e-01	7.986023594691575455e-10	1.054828557673437306e+00
1.047264264650792434e-02	6.782996874311501001e-01	7.985614020409498877e-10	1.054838975975010973e+00
1.047270848228296601e-02	6.782984712630720781e-01	7.986004349150744904e-10	1.054829045401959320e+00
1.047261507906850110e-02	6.783001881158011726e-01	7.985453439564721004e-10	1.054843060218582762e+00
1.047271963998068663e-02	6.782982793418855794e-01	7.986065539823668972e-10	1.054827486797624392e+00
1.047273625589005205e-02	6.782979564522002569e-01	7.986169533634433827e-10	1.054824838380757024e+00
1.047272335186530574e-02	6.782981983675598903e-01	7.986091975815727143e-10	1.054826811727080260e+00
1.047270589444949766e-02	6.782985232552959376e-01	7.985987305856484659e-10	1.054829480573645117e+00
1.047260029730787481e-02	6.783004686258246041e-01	7.985363163976644773e-10	1.054845353138481379e+00
1.047263820810890450e-02	6.782997691946875962e-01	7.985587645544095502e-10	1.054839648214707326e+00
1.047270996933083974e-02	6.782984382410062185e-01	7.986015191905174972e-10	1.054828766597984746e+00
7.986255287743656630e-10	1.054822656859926600e+00	1.047275121053725146e-02	6.782976879012827531e-01
