pressure,muc,muc_err,molkg,molkg_err,_
2mC5-350-0.01,0.0020060714,0.0000360919,0.0003477876,0.0000062572,
2mC5-350-0.05,0.0102016071,0.0001414576,0.0017686272,0.0000245242,
2mC5-350-0.1,0.0211328571,0.0006250166,0.0036637507,0.0001083576,
2mC5-350-0.5,0.1063346429,0.0021682549,0.0184349717,0.0003759049,
2mC5-350-1,0.2089283929,0.0060989820,0.0362213942,0.0010573653,
2mC5-350-10,1.5944651786,0.0158823684,0.2764284499,0.0027534866,
2mC5-350-1e2,3.5563575000,0.0126496876,0.6165568268,0.0021930448,
2mC5-350-1e3,3.9554462500,0.0038544477,0.6857458476,0.0006682360,
2mC5-350-1e4,4.0174041071,0.0058567281,0.6964873268,0.0010153663,
2mC5-350-1e5,4.1727371429,0.0423244530,0.7234170276,0.0073376848,
2mC5-350-1e6,4.2951007143,0.0324566941,0.7446308947,0.0056269361,
2mC5-350-1e7,4.3776216071,0.0873139369,0.7589373360,0.0151373994,
2mC5-350-1e8,7.6962221429,0.0562889127,1.3342748311,0.0097586684,
2mC5-350-5,0.9285366071,0.0138810548,0.1609780749,0.0024065238,
2mC5-350-50,3.1633507143,0.0152331882,0.5484222209,0.0026409398,
2mC5-350-5e2,3.9033807143,0.0068402581,0.6767193756,0.0011858785,
2mC5-350-5e3,4.0006492857,0.0064301689,0.6935825852,0.0011147823,
2mC5-350-5e4,4.0664150000,0.0184131955,0.7049842230,0.0031922498,
2mC5-350-5e5,4.2239225000,0.0845111687,0.7322909053,0.0146514905,
2mC5-350-5e6,4.3246808929,0.0613195228,0.7497591364,0.0106308127,
2mC5-350-5e7,5.3290121429,0.1435314550,0.9238775395,0.0248836902,
