pressure,muc,muc_err,molkg,molkg_err,_
0.01,0.1024069643,0.0017335511,0.0177540399,0.0003005414,
0.05,0.4877017857,0.0141680303,0.0845516418,0.0024562761,
0.1,0.9323183929,0.0147698874,0.1616337137,0.0025606185,
0.5,2.6298989286,0.0163449865,0.4559390157,0.0028336895,
1,3.2106325000,0.0095205261,0.5566193461,0.0016505499,
10,3.9164746429,0.0068698591,0.6789894373,0.0011910103,
1e2,3.9985605357,0.0033682001,0.6932204638,0.0005839364,
1e3,4.0630251786,0.0316180352,0.7043965381,0.0054815399,
1e4,4.4650505357,0.1251789351,0.7740946712,0.0217019597,
1e5,5.5093423214,0.1529900270,0.9551409326,0.0265234993,
1e6,5.1002696429,0.2880832441,0.8842210230,0.0499442733,
1e7,5.6196200000,0.2126715091,0.9742594986,0.0368703289,
1e8,7.9922442857,0.1267618888,1.3855954514,0.0219763924,
5,3.8302710714,0.0064405861,0.6640445392,0.0011165883,
50,3.9856448214,0.0018854047,0.6909812986,0.0003268679,
5e2,4.0347746429,0.0171759872,0.6994988132,0.0029777580,
5e3,4.2476708929,0.0936699437,0.7364081049,0.0162393244,
5e4,5.1056078571,0.2538154690,0.8851464959,0.0440033546,
5e5,5.5357401786,0.3985072702,0.9597174633,0.0690882112,
5e6,5.4387180357,0.3550148499,0.9428969764,0.0615480388,
5e7,7.4242953571,0.3182473166,1.2871315627,0.0551737433,
