pressure,muc,muc_err,molkg,molkg_err,_
3mC5-350-0.01,0.0007796429,0.0000335148,0.0001351647,0.0000058104,
3mC5-350-0.05,0.0038946429,0.0000877918,0.0006752045,0.0000152202,
3mC5-350-0.1,0.0079250000,0.0002284095,0.0013739375,0.0000395988,
3mC5-350-0.5,0.0395608929,0.0005250632,0.0068585733,0.0000910289,
3mC5-350-1,0.0779201786,0.0013904875,0.0135088270,0.0002410654,
3mC5-350-10,0.7191816071,0.0114550555,0.1246827209,0.0019859344,
3mC5-350-1e2,2.9222146429,0.0262298552,0.5066170618,0.0045474046,
3mC5-350-1e3,3.9330817857,0.0227237099,0.6818685763,0.0039395529,
3mC5-350-1e4,4.4610344643,0.0753224845,0.7733984149,0.0130584712,
3mC5-350-1e5,5.4192644643,0.0897793980,0.9395243593,0.0155648302,
3mC5-350-1e6,5.7471273214,0.1265277120,0.9963651248,0.0219357938,
3mC5-350-1e7,5.8436325000,0.1392586245,1.0130959868,0.0241429203,
3mC5-350-1e8,7.6471653571,0.2458601171,1.3257699785,0.0426241551,
3mC5-350-5,0.3748116071,0.0037596835,0.0649801532,0.0006518069,
3mC5-350-50,2.2566814286,0.0353776464,0.3912352289,0.0061333343,
3mC5-350-5e2,3.7877442857,0.0203379308,0.6566717765,0.0035259363,
3mC5-350-5e3,4.2544330357,0.0510295617,0.7375804407,0.0088468678,
3mC5-350-5e4,5.1754366071,0.1100534967,0.8972525320,0.0190797001,
3mC5-350-5e5,5.6193058929,0.1166875181,0.9742050426,0.0202298239,
3mC5-350-5e6,5.8025366071,0.1118327521,1.0059712944,0.0193881652,
3mC5-350-5e7,6.5788458929,0.3123891905,1.1405580984,0.0541581346,
