pressure,muc,muc_err,molkg,molkg_err,_
0.01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.05,0.0000003571,0.0000009914,0.0000000619,0.0000001719,
0.1,0.0000003571,0.0000006071,0.0000000619,0.0000001053,
0.5,0.0000005357,0.0000006071,0.0000000929,0.0000001053,
1,0.0000008929,0.0000011085,0.0000001548,0.0000001922,
10,0.0000150000,0.0000076153,0.0000026005,0.0000013202,
1e2,0.0001330357,0.0000095353,0.0000230641,0.0000016531,
1e3,0.0012585714,0.0000467958,0.0002181954,0.0000081129,
1e4,0.0126332143,0.0000956818,0.0021901888,0.0000165881,
1e5,0.1226680357,0.0027440727,0.0212666513,0.0004757330,
1e6,0.9721910714,0.0060273826,0.1685463405,0.0010449523,
1e7,2.9286467857,0.0207368599,0.5077321864,0.0035950977,
1e8,3.9612828571,0.0076387530,0.6867577257,0.0013243116,
5,0.0000085714,0.0000041916,0.0000014860,0.0000007267,
50,0.0000596429,0.0000099267,0.0000103401,0.0000017210,
5e2,0.0006282143,0.0000382985,0.0001089119,0.0000066397,
5e3,0.0062664286,0.0002084957,0.0010863951,0.0000361464,
5e4,0.0614801786,0.0007206283,0.0106586652,0.0001249335,
5e5,0.5536976786,0.0051357655,0.0959931851,0.0008903748,
5e6,2.4196035714,0.0195350848,0.4194806343,0.0033867489,
5e7,3.7590173214,0.0055909420,0.6516914544,0.0009692877,
