     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4772625716E-02    0.2112230021E-02    0.9298980166E-03
    0.3000000000E+01    0.1402842723E-01    0.6226581148E-02    0.2756882428E-02
    0.5000000000E+01    0.2291654838E-01    0.1020093647E-01    0.4541770669E-02
    0.7000000000E+01    0.3145748058E-01    0.1404294368E-01    0.6286438523E-02
    0.9000000000E+01    0.3967023267E-01    0.1775969310E-01    0.7992647558E-02
    0.1100000000E+02    0.4757246236E-01    0.2135776788E-01    0.9662053801E-02
    0.1300000000E+02    0.5518059393E-01    0.2484328887E-01    0.1129621564E-01
    0.1500000000E+02    0.6250992386E-01    0.2822195474E-01    0.1289660102E-01
    0.1700000000E+02    0.6957471578E-01    0.3149907807E-01    0.1446459399E-01
    0.1900000000E+02    0.7638828597E-01    0.3467961773E-01    0.1600150073E-01
    0.2100000000E+02    0.8296308053E-01    0.3776820803E-01    0.1750855497E-01
    0.2300000000E+02    0.8931074511E-01    0.4076918506E-01    0.1898692312E-01
    0.2500000000E+02    0.9544218805E-01    0.4368661050E-01    0.2043770877E-01
    0.2700000000E+02    0.1013676376E+00    0.4652429314E-01    0.2186195700E-01
    0.2900000000E+02    0.1070966941E+00    0.4928580844E-01    0.2326065822E-01
    0.3100000000E+02    0.1126383771E+00    0.5197451627E-01    0.2463475181E-01
    0.3300000000E+02    0.1180011684E+00    0.5459357703E-01    0.2598512936E-01
    0.3500000000E+02    0.1231930516E+00    0.5714596640E-01    0.2731263777E-01
    0.3700000000E+02    0.1282215481E+00    0.5963448875E-01    0.2861808203E-01
    0.3900000000E+02    0.1330937494E+00    0.6206178939E-01    0.2990222786E-01
    0.4100000000E+02    0.1378163480E+00    0.6443036580E-01    0.3116580408E-01
    0.4300000000E+02    0.1423956643E+00    0.6674257792E-01    0.3240950487E-01
    0.4500000000E+02    0.1468376723E+00    0.6900065757E-01    0.3363399184E-01
    0.4700000000E+02    0.1511480231E+00    0.7120671711E-01    0.3483989594E-01
    0.4900000000E+02    0.1553320659E+00    0.7336275740E-01    0.3602781927E-01
    0.1000000000E+02    0.4365910868E-01    0.1957317193E-01    0.8831851428E-02
    0.3000000000E+02    0.1098904151E+00    0.5063906127E-01    0.2395072416E-01
    0.5000000000E+02    0.1573783158E+00    0.7442261693E-01    0.3661521882E-01
    0.7000000000E+02    0.1927715063E+00    0.9340599496E-01    0.4754607077E-01
    0.9000000000E+02    0.2199312494E+00    0.1090404878E+00    0.5719712349E-01
    0.1100000000E+03    0.2412495316E+00    0.1222344045E+00    0.6586982948E-01
    0.1300000000E+03    0.2582847089E+00    0.1335870962E+00    0.7377314342E-01
    0.1500000000E+03    0.2720939688E+00    0.1435111489E+00    0.8105704300E-01
    0.1700000000E+03    0.2834187628E+00    0.1523006028E+00    0.8783234675E-01
    0.1900000000E+03    0.2927937818E+00    0.1601711652E+00    0.9418297449E-01
    0.2100000000E+03    0.3006138406E+00    0.1672850061E+00    0.1001738276E+00
    0.2300000000E+03    0.3071764615E+00    0.1737666377E+00    0.1058560221E+00
    0.2500000000E+03    0.3127098503E+00    0.1797134200E+00    0.1112704636E+00
    0.2700000000E+03    0.3173917844E+00    0.1852027087E+00    0.1164503496E+00
    0.2900000000E+03    0.3213626704E+00    0.1902968392E+00    0.1214229601E+00
    0.3100000000E+03    0.3247347651E+00    0.1950466775E+00    0.1262109641E+00
    0.3300000000E+03    0.3275988079E+00    0.1994941995E+00    0.1308333882E+00
    0.3500000000E+03    0.3300288745E+00    0.2036743972E+00    0.1353063477E+00
    0.3700000000E+03    0.3320859802E+00    0.2076167087E+00    0.1396436039E+00
    0.3900000000E+03    0.3338207940E+00    0.2113461065E+00    0.1438569974E+00
    0.4100000000E+03    0.3352757073E+00    0.2148839367E+00    0.1479567854E+00
    0.4300000000E+03    0.3364864289E+00    0.2182485727E+00    0.1519519102E+00
    0.4500000000E+03    0.3374832281E+00    0.2214559309E+00    0.1558502131E+00
    0.4700000000E+03    0.3382919126E+00    0.2245198810E+00    0.1596586066E+00
    0.4900000000E+03    0.3389346040E+00    0.2274525750E+00    0.1633832155E+00
    0.1000000000E+03    0.2312085007E+00    0.1158996048E+00    0.6164102308E-01
    0.3000000000E+03    0.3231174552E+00    0.1927119881E+00    0.1238387729E+00
    0.5000000000E+03    0.3391997629E+00    0.2288730957E+00    0.1652158280E+00
    0.7000000000E+03    0.3392575688E+00    0.2524255496E+00    0.1985254252E+00
    0.9000000000E+03    0.3341895776E+00    0.2699206793E+00    0.2272076052E+00
    0.1100000000E+04    0.3272629172E+00    0.2838622935E+00    0.2527017427E+00
    0.1300000000E+04    0.3197150744E+00    0.2954647058E+00    0.2757610597E+00
    0.1500000000E+04    0.3120791763E+00    0.3054077133E+00    0.2968399137E+00
    0.1700000000E+04    0.3046007410E+00    0.3141103528E+00    0.3162415163E+00
    0.1900000000E+04    0.2973944064E+00    0.3218494108E+00    0.3341842111E+00
    0.2100000000E+04    0.2905106526E+00    0.3288174711E+00    0.3508347351E+00
    0.2300000000E+04    0.2839669098E+00    0.3351540670E+00    0.3663263390E+00
    0.2500000000E+04    0.2777630948E+00    0.3409636247E+00    0.3807693050E+00
    0.2700000000E+04    0.2718897924E+00    0.3463263942E+00    0.3942573733E+00
    0.2900000000E+04    0.2663327396E+00    0.3513054224E+00    0.4068718449E+00
    0.3100000000E+04    0.2610753579E+00    0.3559511728E+00    0.4186843055E+00
    0.3300000000E+04    0.2561002088E+00    0.3603046865E+00    0.4297585011E+00
    0.3500000000E+04    0.2513898377E+00    0.3643998058E+00    0.4401516765E+00
    0.3700000000E+04    0.2469272589E+00    0.3682647757E+00    0.4499155622E+00
    0.3900000000E+04    0.2426962253E+00    0.3719234216E+00    0.4590971269E+00
    0.4100000000E+04    0.2386813689E+00    0.3753960312E+00    0.4677391685E+00
    0.4300000000E+04    0.2348682602E+00    0.3787000264E+00    0.4758807917E+00
    0.4500000000E+04    0.2312434194E+00    0.3818504820E+00    0.4835578032E+00
    0.4700000000E+04    0.2277942974E+00    0.3848605312E+00    0.4908030456E+00
    0.4900000000E+04    0.2245092394E+00    0.3877416874E+00    0.4976466849E+00
    0.1000000000E+04    0.3308565465E+00    0.2772421749E+00    0.2402964059E+00
    0.3000000000E+04    0.2636676717E+00    0.3536672011E+00    0.4128741765E+00
    0.5000000000E+04    0.2229248256E+00    0.3891371501E+00    0.5009266606E+00
    0.7000000000E+04    0.1976266910E+00    0.4122158308E+00    0.5510952906E+00
    0.9000000000E+04    0.1804607007E+00    0.4291797072E+00    0.5820176667E+00
    0.1100000000E+05    0.1679437685E+00    0.4424956881E+00    0.6023731133E+00
    0.1300000000E+05    0.1583050677E+00    0.4533926257E+00    0.6165102117E+00
    0.1500000000E+05    0.1505712797E+00    0.4625718036E+00    0.6267636402E+00
    0.1700000000E+05    0.1441685183E+00    0.4704709672E+00    0.6344673377E+00
    0.1900000000E+05    0.1387375455E+00    0.4773814258E+00    0.6404257088E+00
    0.2100000000E+05    0.1340418908E+00    0.4835066124E+00    0.6451467486E+00
    0.2300000000E+05    0.1299191825E+00    0.4889940501E+00    0.6489641728E+00
    0.2500000000E+05    0.1262538864E+00    0.4939540123E+00    0.6521047576E+00
    0.2700000000E+05    0.1229612725E+00    0.4984710124E+00    0.6547271806E+00
    0.2900000000E+05    0.1199775756E+00    0.5026111906E+00    0.6569453284E+00
    0.3100000000E+05    0.1172537290E+00    0.5064272382E+00    0.6588427806E+00
    0.3300000000E+05    0.1147512413E+00    0.5099617808E+00    0.6604820899E+00
    0.3500000000E+05    0.1124394050E+00    0.5132497651E+00    0.6619108941E+00
    0.3700000000E+05    0.1102933574E+00    0.5163201804E+00    0.6631660405E+00
    0.3900000000E+05    0.1082927039E+00    0.5191973259E+00    0.6642764294E+00
    0.4100000000E+05    0.1064205195E+00    0.5219017592E+00    0.6652650149E+00
    0.4300000000E+05    0.1046626124E+00    0.5244510182E+00    0.6661502367E+00
    0.4500000000E+05    0.1030069711E+00    0.5268601780E+00    0.6669470623E+00
    0.4700000000E+05    0.1014433441E+00    0.5291422853E+00    0.6676677558E+00
    0.4900000000E+05    0.9996291493E-01    0.5313087023E+00    0.6683224537E+00
    0.1000000000E+05    0.1737575167E+00    0.4361996701E+00    0.5931793792E+00
    0.3000000000E+05    0.1185857867E+00    0.5045568625E+00    0.6579298227E+00
    0.5000000000E+05    0.9925147331E-01    0.5323516855E+00    0.6686277497E+00
    0.7000000000E+05    0.8797738852E-01    0.5490121725E+00    0.6727305507E+00
    0.9000000000E+05    0.8022591906E-01    0.5605685395E+00    0.6748609355E+00
    0.1100000000E+06    0.7442471634E-01    0.5692471951E+00    0.6761561268E+00
    0.1300000000E+06    0.6984917064E-01    0.5761019530E+00    0.6770236398E+00
    0.1500000000E+06    0.6610831332E-01    0.5817091606E+00    0.6776440357E+00
    0.1700000000E+06    0.6296855677E-01    0.5864157952E+00    0.6781091667E+00
    0.1900000000E+06    0.6027993309E-01    0.5904456437E+00    0.6784705477E+00
    0.2100000000E+06    0.5794084460E-01    0.5939507465E+00    0.6787592506E+00
    0.2300000000E+06    0.5587952551E-01    0.5970386965E+00    0.6789951053E+00
    0.2500000000E+06    0.5404355601E-01    0.5997881747E+00    0.6791913503E+00
    0.2700000000E+06    0.5239358060E-01    0.6022582972E+00    0.6793571554E+00
    0.2900000000E+06    0.5089936567E-01    0.6044944989E+00    0.6794990698E+00
    0.3100000000E+06    0.4953722790E-01    0.6065323803E+00    0.6796218943E+00
    0.3300000000E+06    0.4828830138E-01    0.6084003044E+00    0.6797292270E+00
    0.3500000000E+06    0.4713733698E-01    0.6101211969E+00    0.6798238171E+00
    0.3700000000E+06    0.4607185022E-01    0.6117138269E+00    0.6799078011E+00
    0.3900000000E+06    0.4508150361E-01    0.6131937340E+00    0.6799828638E+00
    0.4100000000E+06    0.4415765056E-01    0.6145739144E+00    0.6800503520E+00
    0.4300000000E+06    0.4329299299E-01    0.6158653360E+00    0.6801113546E+00
    0.4500000000E+06    0.4248132045E-01    0.6170773302E+00    0.6801667618E+00
    0.4700000000E+06    0.4171730872E-01    0.6182178958E+00    0.6802173084E+00
    0.4900000000E+06    0.4099636237E-01    0.6192939352E+00    0.6802636058E+00
    0.1000000000E+06    0.7713796742E-01    0.5651859012E+00    0.6755793265E+00
    0.3000000000E+06    0.5020306304E-01    0.6055363115E+00    0.6795626201E+00
    0.5000000000E+06    0.4065077079E-01    0.6198096616E+00    0.6802853247E+00
    0.7000000000E+06    0.3525897260E-01    0.6278487685E+00    0.6805866123E+00
    0.9000000000E+06    0.3165635178E-01    0.6332125921E+00    0.6807517093E+00
    0.1100000000E+07    0.2902164414E-01    0.6371313531E+00    0.6808559008E+00
    0.1300000000E+07    0.2698224114E-01    0.6401623623E+00    0.6809276316E+00
    0.1500000000E+07    0.2534064596E-01    0.6426006687E+00    0.6809800241E+00
    0.1700000000E+07    0.2398085494E-01    0.6446194116E+00    0.6810199690E+00
    0.1900000000E+07    0.2282954290E-01    0.6463279464E+00    0.6810514315E+00
    0.2100000000E+07    0.2183772919E-01    0.6477992741E+00    0.6810768545E+00
    0.2300000000E+07    0.2097125174E-01    0.6490842817E+00    0.6810978252E+00
    0.2500000000E+07    0.2020544239E-01    0.6502196965E+00    0.6811154193E+00
    0.2700000000E+07    0.1952197283E-01    0.6512327951E+00    0.6811303922E+00
    0.2900000000E+07    0.1890689599E-01    0.6521443260E+00    0.6811432892E+00
    0.3100000000E+07    0.1834938115E-01    0.6529703963E+00    0.6811545144E+00
    0.3300000000E+07    0.1784086936E-01    0.6537237308E+00    0.6811643734E+00
    0.3500000000E+07    0.1737449341E-01    0.6544145362E+00    0.6811731015E+00
    0.3700000000E+07    0.1694466947E-01    0.6550511095E+00    0.6811808830E+00
    0.3900000000E+07    0.1654680334E-01    0.6556402761E+00    0.6811878641E+00
    0.4100000000E+07    0.1617707502E-01    0.6561877095E+00    0.6811941624E+00
    0.4300000000E+07    0.1583227819E-01    0.6566981711E+00    0.6811998736E+00
    0.4500000000E+07    0.1550969855E-01    0.6571756908E+00    0.6812050763E+00
    0.4700000000E+07    0.1520702054E-01    0.6576237060E+00    0.6812098356E+00
    0.4900000000E+07    0.1492225480E-01    0.6580451694E+00    0.6812142059E+00
    0.1000000000E+07    0.3024717234E-01    0.6353089698E+00    0.6808090992E+00
    0.3000000000E+07    0.1862152369E-01    0.6525671808E+00    0.6811490898E+00
    0.5000000000E+07    0.1478604228E-01    0.6582467555E+00    0.6812162599E+00
    0.7000000000E+07    0.1268520771E-01    0.6613547850E+00    0.6812450184E+00
    0.9000000000E+07    0.1130660273E-01    0.6633932413E+00    0.6812610159E+00
    0.1100000000E+08    0.1031088398E-01    0.6648650179E+00    0.6812712198E+00
    0.1300000000E+08    0.9547294843E-02    0.6659933835E+00    0.6812783046E+00
    0.1500000000E+08    0.8937135602E-02    0.6668948380E+00    0.6812835174E+00
    0.1700000000E+08    0.8434720846E-02    0.6676369861E+00    0.6812875183E+00
    0.1900000000E+08    0.8011445465E-02    0.6682621459E+00    0.6812906893E+00
    0.2100000000E+08    0.7648351169E-02    0.6687983574E+00    0.6812932668E+00
    0.2300000000E+08    0.7332303275E-02    0.6692650440E+00    0.6812954053E+00
    0.2500000000E+08    0.7053871837E-02    0.6696761480E+00    0.6812972096E+00
