     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.7903821275E-02    0.4195367251E-02    0.1856111825E-03
    0.3000000000E+01    0.2294982384E-01    0.1220467490E-01    0.5481815628E-03
    0.5000000000E+01    0.3705906818E-01    0.1974582587E-01    0.8997962017E-03
    0.7000000000E+01    0.5031598966E-01    0.2686199680E-01    0.1241100961E-02
    0.9000000000E+01    0.6279505475E-01    0.3359112222E-01    0.1572689431E-02
    0.1100000000E+02    0.7456220576E-01    0.3996667147E-01    0.1895108218E-02
    0.1300000000E+02    0.8567605928E-01    0.4601829103E-01    0.2208861588E-02
    0.1500000000E+02    0.9618890633E-01    0.5177233882E-01    0.2514415576E-02
    0.1700000000E+02    0.1061475517E+00    0.5725233100E-01    0.2812201607E-02
    0.1900000000E+02    0.1155940222E+00    0.6247931765E-01    0.3102619725E-02
    0.2100000000E+02    0.1245661664E+00    0.6747220020E-01    0.3386041448E-02
    0.2300000000E+02    0.1330981667E+00    0.7224800086E-01    0.3662812326E-02
    0.2500000000E+02    0.1412209762E+00    0.7682209239E-01    0.3933254214E-02
    0.2700000000E+02    0.1489626947E+00    0.8120839485E-01    0.4197667321E-02
    0.2900000000E+02    0.1563488926E+00    0.8541954470E-01    0.4456332034E-02
    0.3100000000E+02    0.1634028919E+00    0.8946704070E-01    0.4709510571E-02
    0.3300000000E+02    0.1701460093E+00    0.9336137040E-01    0.4957448456E-02
    0.3500000000E+02    0.1765977695E+00    0.9711211985E-01    0.5200375865E-02
    0.3700000000E+02    0.1827760904E+00    0.1007280695E+00    0.5438508833E-02
    0.3900000000E+02    0.1886974465E+00    0.1042172778E+00    0.5672050348E-02
    0.4100000000E+02    0.1943770121E+00    0.1075871547E+00    0.5901191349E-02
    0.4300000000E+02    0.1998287881E+00    0.1108445266E+00    0.6126111628E-02
    0.4500000000E+02    0.2050657137E+00    0.1139956927E+00    0.6346980652E-02
    0.4700000000E+02    0.2100997662E+00    0.1170464762E+00    0.6563958312E-02
    0.4900000000E+02    0.2149420485E+00    0.1200022683E+00    0.6777195611E-02
    0.1000000000E+02    0.6876379687E-01    0.3682115810E-01    0.1735012576E-02
    0.3000000000E+02    0.1599160404E+00    0.8746307162E-01    0.4583591354E-02
    0.5000000000E+02    0.2172945261E+00    0.1214461193E+00    0.6882456538E-02
    0.7000000000E+02    0.2564243332E+00    0.1463759771E+00    0.8822158498E-02
    0.9000000000E+02    0.2845803871E+00    0.1657712544E+00    0.1051083350E-01
    0.1100000000E+03    0.3056345260E+00    0.1814985787E+00    0.1201505554E-01
    0.1300000000E+03    0.3218384771E+00    0.1946476417E+00    0.1337840868E-01
    0.1500000000E+03    0.3345906778E+00    0.2059013304E+00    0.1463083145E-01
    0.1700000000E+03    0.3448048853E+00    0.2157116830E+00    0.1579369957E-01
    0.1900000000E+03    0.3531028638E+00    0.2243912584E+00    0.1688276741E-01
    0.2100000000E+03    0.3599219541E+00    0.2321639916E+00    0.1790995877E-01
    0.2300000000E+03    0.3655783995E+00    0.2391951292E+00    0.1888450377E-01
    0.2500000000E+03    0.3703062953E+00    0.2456096869E+00    0.1981368688E-01
    0.2700000000E+03    0.3742824465E+00    0.2515042803E+00    0.2070335438E-01
