     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1592376923E-02    0.5276247564E-02    0.7464191469E-03
    0.3000000000E+01    0.4689336629E-02    0.1552852118E-01    0.2227511422E-02
    0.5000000000E+01    0.7674636718E-02    0.2539967154E-01    0.3693200505E-02
    0.7000000000E+01    0.1055433089E-01    0.3491118112E-01    0.5143788858E-02
    0.9000000000E+01    0.1333402754E-01    0.4408293647E-01    0.6579570817E-02
    0.1100000000E+02    0.1601893055E-01    0.5293337403E-01    0.8000832860E-02
    0.1300000000E+02    0.1861387569E-01    0.6147961020E-01    0.9407853876E-02
    0.1500000000E+02    0.2112336308E-01    0.6973755773E-01    0.1080090541E-01
    0.1700000000E+02    0.2355158631E-01    0.7772202985E-01    0.1218025191E-01
    0.1900000000E+02    0.2590245855E-01    0.8544683394E-01    0.1354615095E-01
    0.2100000000E+02    0.2817963600E-01    0.9292485562E-01    0.1489885347E-01
    0.2300000000E+02    0.3038653907E-01    0.1001681347E+00    0.1623860398E-01
    0.2500000000E+02    0.3252637140E-01    0.1071879334E+00    0.1756564076E-01
    0.2700000000E+02    0.3460213712E-01    0.1139947988E+00    0.1888019607E-01
    0.2900000000E+02    0.3661665646E-01    0.1205986182E+00    0.2018249633E-01
    0.3100000000E+02    0.3857257989E-01    0.1270086707E+00    0.2147276231E-01
    0.3300000000E+02    0.4047240099E-01    0.1332336731E+00    0.2275120932E-01
    0.3500000000E+02    0.4231846813E-01    0.1392818219E+00    0.2401804735E-01
    0.3700000000E+02    0.4411299513E-01    0.1451608318E+00    0.2527348126E-01
    0.3900000000E+02    0.4585807098E-01    0.1508779708E+00    0.2651771092E-01
    0.4100000000E+02    0.4755566872E-01    0.1564400921E+00    0.2775093138E-01
    0.4300000000E+02    0.4920765358E-01    0.1618536633E+00    0.2897333299E-01
    0.4500000000E+02    0.5081579041E-01    0.1671247934E+00    0.3018510158E-01
    0.4700000000E+02    0.5238175050E-01    0.1722592570E+00    0.3138641854E-01
    0.4900000000E+02    0.5390711788E-01    0.1772625177E+00    0.3257746102E-01
    0.1000000000E+02    0.1468801778E-01    0.4854722069E-01    0.7291999222E-02
    0.3000000000E+02    0.3760178328E-01    0.1238273079E+00    0.2082912002E-01
    0.5000000000E+02    0.5465505188E-01    0.1797165743E+00    0.3316918354E-01
    0.7000000000E+02    0.6780968120E-01    0.2230307583E+00    0.4450430938E-01
    0.9000000000E+02    0.7821994409E-01    0.2577060171E+00    0.5498623223E-01
    0.1100000000E+03    0.8661528263E-01    0.2861778294E+00    0.6473646420E-01
    0.1300000000E+03    0.9348260074E-01    0.3100360472E+00    0.7385352749E-01
    0.1500000000E+03    0.9916119194E-01    0.3303639391E+00    0.8241819866E-01
    0.1700000000E+03    0.1038957936E+00    0.3479259547E+00    0.9049737472E-01
    0.1900000000E+03    0.1078679886E+00    0.3632775722E+00    0.9814696670E-01
    0.2100000000E+03    0.1112156936E+00    0.3768325496E+00    0.1054140950E+00
    0.2300000000E+03    0.1140457432E+00    0.3889057034E+00    0.1123387758E+00
    0.2500000000E+03    0.1164422954E+00    0.3997410265E+00    0.1189552317E+00
    0.2700000000E+03    0.1184726098E+00    0.4095306989E+00    0.1252929203E+00
    0.2900000000E+03    0.1201911205E+00    0.4184282633E+00    0.1313773506E+00
    0.3100000000E+03    0.1216423704E+00    0.4265579585E+00    0.1372307347E+00
    0.3300000000E+03    0.1228631657E+00    0.4340214585E+00    0.1428725151E+00
    0.3500000000E+03    0.1238841855E+00    0.4409028254E+00    0.1483197917E+00
    0.3700000000E+03    0.1247312016E+00    0.4472722054E+00    0.1535876727E+00
    0.3900000000E+03    0.1254260162E+00    0.4531886259E+00    0.1586895629E+00
