     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4757065531E-02    0.5256110462E-02    0.3722631586E-03
    0.3000000000E+01    0.1389546661E-01    0.1535613145E-01    0.1105413191E-02
    0.5000000000E+01    0.2256544963E-01    0.2494362812E-01    0.1823897456E-02
    0.7000000000E+01    0.3080252672E-01    0.3405894623E-01    0.2528290210E-02
    0.9000000000E+01    0.3863861879E-01    0.4273824954E-01    0.3219134744E-02
    0.1100000000E+02    0.4610250568E-01    0.5101405031E-01    0.3896945484E-02
    0.1300000000E+02    0.5322020962E-01    0.5891566094E-01    0.4562209909E-02
    0.1500000000E+02    0.6001532333E-01    0.6646957999E-01    0.5215390332E-02
    0.1700000000E+02    0.6650929192E-01    0.7369982362E-01    0.5856925527E-02
    0.1900000000E+02    0.7272165605E-01    0.8062821113E-01    0.6487232240E-02
    0.2100000000E+02    0.7867026236E-01    0.8727461185E-01    0.7106706576E-02
    0.2300000000E+02    0.8437144645E-01    0.9365715947E-01    0.7715725289E-02
    0.2500000000E+02    0.8984019220E-01    0.9979243854E-01    0.8314646971E-02
    0.2700000000E+02    0.9509027129E-01    0.1056956475E+00    0.8903813152E-02
    0.2900000000E+02    0.1001343655E+00    0.1113807414E+00    0.9483549327E-02
    0.3100000000E+02    0.1049841743E+00    0.1168605572E+00    0.1005416590E-01
    0.3300000000E+02    0.1096505101E+00    0.1221469245E+00    0.1061595907E-01
    0.3500000000E+02    0.1141433816E+00    0.1272507631E+00    0.1116921166E-01
    0.3700000000E+02    0.1184720692E+00    0.1321821691E+00    0.1171419385E-01
    0.3900000000E+02    0.1226451907E+00    0.1369504921E+00    0.1225116392E-01
    0.4100000000E+02    0.1266707607E+00    0.1415644033E+00    0.1278036890E-01
    0.4300000000E+02    0.1305562431E+00    0.1460319565E+00    0.1330204519E-01
    0.4500000000E+02    0.1343085986E+00    0.1503606421E+00    0.1381641914E-01
    0.4700000000E+02    0.1379343272E+00    0.1545574366E+00    0.1432370759E-01
    0.4900000000E+02    0.1414395062E+00    0.1586288457E+00    0.1482411836E-01
    0.1000000000E+02    0.4241540095E-01    0.4692468553E-01    0.3559638261E-02
    0.3000000000E+02    0.1025828601E+00    0.1141455473E+00    0.9769978728E-02
    0.5000000000E+02    0.1431486816E+00    0.1606194449E+00    0.1507180722E-01
    0.7000000000E+02    0.1722088479E+00    0.1951291734E+00    0.1970888587E-01
    0.9000000000E+02    0.1939083949E+00    0.2220553710E+00    0.2384157626E-01
    0.1100000000E+03    0.2106066538E+00    0.2438391538E+00    0.2758019832E-01
    0.1300000000E+03    0.2237516070E+00    0.2619547712E+00    0.3100345448E-01
    0.1500000000E+03    0.2342834873E+00    0.2773487253E+00    0.3416920798E-01
    0.1700000000E+03    0.2428402214E+00    0.2906586734E+00    0.3712109408E-01
    0.1900000000E+03    0.2498701294E+00    0.3023312539E+00    0.3989273938E-01
    0.2100000000E+03    0.2556975124E+00    0.3126895201E+00    0.4251054725E-01
    0.2300000000E+03    0.2605626961E+00    0.3219735205E+00    0.4499559071E-01
    0.2500000000E+03    0.2646474689E+00    0.3303657668E+00    0.4736493204E-01
    0.2700000000E+03    0.2680917923E+00    0.3380077945E+00    0.4963256321E-01
    0.2900000000E+03    0.2710050949E+00    0.3450112671E+00    0.5181008961E-01
    0.3100000000E+03    0.2734740983E+00    0.3514656210E+00    0.5390723590E-01
    0.3300000000E+03    0.2755683567E+00    0.3574434534E+00    0.5593222620E-01
    0.3500000000E+03    0.2773442552E+00    0.3630043984E+00    0.5789207398E-01
    0.3700000000E+03    0.2788479445E+00    0.3681979667E+00    0.5979280601E-01
    0.3900000000E+03    0.2801175271E+00    0.3730656615E+00    0.6163963730E-01
    0.4100000000E+03    0.2811847095E+00    0.3776425771E+00    0.6343710935E-01
    0.4300000000E+03    0.2820760663E+00    0.3819586252E+00    0.6518920050E-01
    0.4500000000E+03    0.2828140169E+00    0.3860394844E+00    0.6689941471E-01
    0.4700000000E+03    0.2834175902E+00    0.3899073465E+00    0.6857085370E-01
    0.4900000000E+03    0.2839030275E+00    0.3935815069E+00    0.7020627597E-01
    0.1000000000E+03    0.2027769163E+00    0.2334819304E+00    0.2575463853E-01
    0.3000000000E+03    0.2722904375E+00    0.3483022033E+00    0.5286816487E-01
    0.5000000000E+03    0.2841058782E+00    0.3953513050E+00    0.7101126119E-01
    0.7000000000E+03    0.2844788670E+00    0.4237454691E+00    0.8570016761E-01
    0.9000000000E+03    0.2813019042E+00    0.4436540597E+00    0.9850189819E-01
