     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6329463591E-02    0.5246106794E-02    0.1858961561E-03
    0.3000000000E+01    0.1841441888E-01    0.1527154660E-01    0.5506515825E-03
    0.5000000000E+01    0.2979089929E-01    0.2472247235E-01    0.9064092697E-03
    0.7000000000E+01    0.4052005092E-01    0.3365022066E-01    0.1253603586E-02
    0.9000000000E+01    0.5065602850E-01    0.4210009847E-01    0.1592640017E-02
    0.1100000000E+02    0.6024698202E-01    0.5011224745E-01    0.1923897571E-02
    0.1300000000E+02    0.6933587930E-01    0.5772236358E-01    0.2247730951E-02
    0.1500000000E+02    0.7796119562E-01    0.6496229941E-01    0.2564472508E-02
    0.1700000000E+02    0.8615749503E-01    0.7186057074E-01    0.2874434008E-02
    0.1900000000E+02    0.9395592270E-01    0.7844278508E-01    0.3177908238E-02
    0.2100000000E+02    0.1013846241E+00    0.8473200544E-01    0.3475170455E-02
    0.2300000000E+02    0.1084691029E+00    0.9074906088E-01    0.3766479707E-02
    0.2500000000E+02    0.1152325293E+00    0.9651281235E-01    0.4052080034E-02
    0.2700000000E+02    0.1216960041E+00    0.1020403814E+00    0.4332201565E-02
    0.2900000000E+02    0.1278787889E+00    0.1073473479E+00    0.4607061513E-02
    0.3100000000E+02    0.1337985049E+00    0.1124479205E+00    0.4876865091E-02
    0.3300000000E+02    0.1394713065E+00    0.1173550861E+00    0.5141806348E-02
    0.3500000000E+02    0.1449120333E+00    0.1220807388E+00    0.5402068935E-02
    0.3700000000E+02    0.1501343428E+00    0.1266357941E+00    0.5657826807E-02
    0.3900000000E+02    0.1551508276E+00    0.1310302877E+00    0.5909244872E-02
    0.4100000000E+02    0.1599731187E+00    0.1352734637E+00    0.6156479584E-02
    0.4300000000E+02    0.1646119770E+00    0.1393738517E+00    0.6399679490E-02
    0.4500000000E+02    0.1690773737E+00    0.1433393350E+00    0.6638985738E-02
    0.4700000000E+02    0.1733785632E+00    0.1471772114E+00    0.6874532541E-02
    0.4900000000E+02    0.1775241466E+00    0.1508942472E+00    0.7106447609E-02
    0.1000000000E+02    0.5551683499E-01    0.4615856144E-01    0.1759218439E-02
    0.3000000000E+02    0.1308704883E+00    0.1099225947E+00    0.4742582968E-02
    0.5000000000E+02    0.1795411094E+00    0.1527094308E+00    0.7221081473E-02
    0.7000000000E+02    0.2133881264E+00    0.1839790181E+00    0.9349774643E-02
    0.9000000000E+02    0.2381192398E+00    0.2081725388E+00    0.1122358559E-01
    0.1100000000E+03    0.2568411886E+00    0.2276667096E+00    0.1290430649E-01
    0.1300000000E+03    0.2713958094E+00    0.2438564650E+00    0.1443414595E-01
    0.1500000000E+03    0.2829461067E+00    0.2576188518E+00    0.1584307465E-01
    0.1700000000E+03    0.2922630229E+00    0.2695355354E+00    0.1715306280E-01
    0.1900000000E+03    0.2998777785E+00    0.2800090847E+00    0.1838065122E-01
    0.2100000000E+03    0.3061681689E+00    0.2893279972E+00    0.1953857849E-01
    0.2300000000E+03    0.3114100478E+00    0.2977051105E+00    0.2063684783E-01
    0.2500000000E+03    0.3158093774E+00    0.3053013446E+00    0.2168344854E-01
    0.2700000000E+03    0.3195229095E+00    0.3122409498E+00    0.2268485677E-01
    0.2900000000E+03    0.3226719428E+00    0.3186216245E+00    0.2364639133E-01
    0.3100000000E+03    0.3253517194E+00    0.3245214202E+00    0.2457247170E-01
    0.3300000000E+03    0.3276379919E+00    0.3300035721E+00    0.2546680864E-01
    0.3500000000E+03    0.3295917068E+00    0.3351199529E+00    0.2633254721E-01
    0.3700000000E+03    0.3312624049E+00    0.3399135897E+00    0.2717237575E-01
    0.3900000000E+03    0.3326907313E+00    0.3444205300E+00    0.2798861000E-01
    0.4100000000E+03    0.3339103135E+00    0.3486712474E+00    0.2878325884E-01
    0.4300000000E+03    0.3349491868E+00    0.3526917150E+00    0.2955807626E-01
    0.4500000000E+03    0.3358308876E+00    0.3565042352E+00    0.3031460273E-01
    0.4700000000E+03    0.3365753029E+00    0.3601280897E+00    0.3105419867E-01
    0.4900000000E+03    0.3371993352E+00    0.3635800529E+00    0.3177807154E-01
    0.1000000000E+03    0.2480955531E+00    0.2184039802E+00    0.1208509156E-01
    0.3000000000E+03    0.3240653592E+00    0.3216273787E+00    0.2411361662E-01
    0.5000000000E+03    0.3374708055E+00    0.3652462343E+00    0.3213445289E-01
    0.7000000000E+03    0.3391746573E+00    0.3923060511E+00    0.3864597613E-01
    0.9000000000E+03    0.3373070494E+00    0.4116865515E+00    0.4433206649E-01
    0.1100000000E+04    0.3341522954E+00    0.4266600578E+00    0.4948360790E-01
    0.1300000000E+04    0.3305335853E+00    0.4387851775E+00    0.5425386197E-01
    0.1500000000E+04    0.3267901272E+00    0.4489235651E+00    0.5873465967E-01
    0.1700000000E+04    0.3230717591E+00    0.4576006911E+00    0.6298596421E-01
    0.1900000000E+04    0.3194458008E+00    0.4651601478E+00    0.6704941393E-01
    0.2100000000E+04    0.3159409721E+00    0.4718386322E+00    0.7095528751E-01
    0.2300000000E+04    0.3125671289E+00    0.4778059470E+00    0.7472640644E-01
    0.2500000000E+04    0.3093247293E+00    0.4831879205E+00    0.7838047102E-01
    0.2700000000E+04    0.3062095933E+00    0.4880803024E+00    0.8193153402E-01
    0.2900000000E+04    0.3032153747E+00    0.4925575842E+00    0.8539097107E-01
    0.3100000000E+04    0.3003348702E+00    0.4966788159E+00    0.8876814274E-01
    0.3300000000E+04    0.2975607136E+00    0.5004915653E+00    0.9207086015E-01
    0.3500000000E+04    0.2948857395E+00    0.5040346900E+00    0.9530572078E-01
    0.3700000000E+04    0.2923031628E+00    0.5073403224E+00    0.9847835619E-01
    0.3900000000E+04    0.2898066576E+00    0.5104353224E+00    0.1015936183E+00
    0.4100000000E+04    0.2873903797E+00    0.5133423598E+00    0.1046557220E+00
    0.4300000000E+04    0.2850489585E+00    0.5160807334E+00    0.1076683557E+00
    0.4500000000E+04    0.2827774730E+00    0.5186670002E+00    0.1106347683E+00
    0.4700000000E+04    0.2805714208E+00    0.5211154656E+00    0.1135578391E+00
    0.4900000000E+04    0.2784266833E+00    0.5234385688E+00    0.1164401335E+00
    0.1000000000E+04    0.3358219028E+00    0.4196036961E+00    0.4696310265E-01
    0.3000000000E+04    0.3017613702E+00    0.4946595013E+00    0.8708932001E-01
    0.5000000000E+04    0.2773761174E+00    0.5245565633E+00    0.1178667166E+00
    0.7000000000E+04    0.2588233878E+00    0.5423799896E+00    0.1447080353E+00
    0.9000000000E+04    0.2436055922E+00    0.5547060893E+00    0.1690948665E+00
    0.1100000000E+05    0.2305516532E+00    0.5639435220E+00    0.1916820803E+00
    0.1300000000E+05    0.2190344030E+00    0.5712278388E+00    0.2128238896E+00
    0.1500000000E+05    0.2086815860E+00    0.5771785213E+00    0.2327365621E+00
    0.1700000000E+05    0.1992546277E+00    0.5821678302E+00    0.2515640943E+00
    0.1900000000E+05    0.1905912292E+00    0.5864355110E+00    0.2694092463E+00
    0.2100000000E+05    0.1825755111E+00    0.5901442502E+00    0.2863498173E+00
    0.2300000000E+05    0.1751213142E+00    0.5934090554E+00    0.3024478213E+00
    0.2500000000E+05    0.1681623112E+00    0.5963139529E+00    0.3177549321E+00
    0.2700000000E+05    0.1616458755E+00    0.5989220234E+00    0.3323158341E+00
    0.2900000000E+05    0.1555291371E+00    0.6012817127E+00    0.3461703365E+00
    0.3100000000E+05    0.1497763635E+00    0.6034309545E+00    0.3593547304E+00
    0.3300000000E+05    0.1443571758E+00    0.6053999516E+00    0.3719026670E+00
    0.3500000000E+05    0.1392453054E+00    0.6072131027E+00    0.3838457297E+00
    0.3700000000E+05    0.1344177098E+00    0.6088903714E+00    0.3952138068E+00
    0.3900000000E+05    0.1298539319E+00    0.6104482780E+00    0.4060353334E+00
    0.4100000000E+05    0.1255356286E+00    0.6119006321E+00    0.4163374484E+00
    0.4300000000E+05    0.1214462165E+00    0.6132590826E+00    0.4261460973E+00
    0.4500000000E+05    0.1175706028E+00    0.6145335363E+00    0.4354860993E+00
    0.4700000000E+05    0.1138949765E+00    0.6157324811E+00    0.4443811940E+00
    0.4900000000E+05    0.1104066438E+00    0.6168632389E+00    0.4528540752E+00
    0.1000000000E+05    0.2368554595E+00    0.5596228010E+00    0.1805868851E+00
    0.3000000000E+05    0.1526092622E+00    0.6023805965E+00    0.3528441399E+00
    0.5000000000E+05    0.1087290184E+00    0.6174050668E+00    0.4569389984E+00
    0.7000000000E+05    0.8259063955E-01    0.6258403827E+00    0.5212123293E+00
