     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1590646442E-02    0.6321691031E-02    0.5599675775E-03
    0.3000000000E+01    0.4674527382E-02    0.1854959247E-01    0.1671996155E-02
    0.5000000000E+01    0.7635486708E-02    0.3025395852E-01    0.2773640742E-02
    0.7000000000E+01    0.1048124208E-01    0.4146854988E-01    0.3865086973E-02
    0.9000000000E+01    0.1321885494E-01    0.5222426801E-01    0.4946515928E-02
    0.1100000000E+02    0.1585479939E-01    0.6254945209E-01    0.6018104273E-02
    0.1300000000E+02    0.1839502260E-01    0.7247013969E-01    0.7080024394E-02
    0.1500000000E+02    0.2084499785E-01    0.8201029623E-01    0.8132444529E-02
    0.1700000000E+02    0.2320977136E-01    0.9119201754E-01    0.9175528889E-02
    0.1900000000E+02    0.2549400361E-01    0.1000357090E+00    0.1020943779E-01
    0.2100000000E+02    0.2770200597E-01    0.1085602447E+00    0.1123432774E-01
    0.2300000000E+02    0.2983777324E-01    0.1167831086E+00    0.1225035160E-01
    0.2500000000E+02    0.3190501259E-01    0.1247205205E+00    0.1325765866E-01
    0.2700000000E+02    0.3390716936E-01    0.1323875487E+00    0.1425639472E-01
    0.2900000000E+02    0.3584745017E-01    0.1397982107E+00    0.1524670225E-01
    0.3100000000E+02    0.3772884360E-01    0.1469655630E+00    0.1622872045E-01
    0.3300000000E+02    0.3955413871E-01    0.1539017831E+00    0.1720258535E-01
    0.3500000000E+02    0.4132594174E-01    0.1606182418E+00    0.1816842989E-01
    0.3700000000E+02    0.4304669116E-01    0.1671255694E+00    0.1912638402E-01
    0.3900000000E+02    0.4471867120E-01    0.1734337151E+00    0.2007657480E-01
    0.4100000000E+02    0.4634402413E-01    0.1795520009E+00    0.2101912646E-01
    0.4300000000E+02    0.4792476137E-01    0.1854891705E+00    0.2195416047E-01
    0.4500000000E+02    0.4946277355E-01    0.1912534334E+00    0.2288179564E-01
    0.4700000000E+02    0.5095983965E-01    0.1968525056E+00    0.2380214819E-01
    0.4900000000E+02    0.5241763536E-01    0.2022936456E+00    0.2471533180E-01
    0.1000000000E+02    0.1454915232E-01    0.5743899834E-01    0.5483529304E-02
    0.3000000000E+02    0.3679532902E-01    0.1434115197E+00    0.1573873894E-01
    0.5000000000E+02    0.5313230410E-01    0.2049571429E+00    0.2516927011E-01
    0.7000000000E+02    0.6570373383E-01    0.2514007909E+00    0.3389755308E-01
    0.9000000000E+02    0.7569466401E-01    0.2878304543E+00    0.4202209888E-01
    0.1100000000E+03    0.8382124168E-01    0.3172629826E+00    0.4962312360E-01
    0.1300000000E+03    0.9054635542E-01    0.3416034521E+00    0.5676665110E-01
    0.1500000000E+03    0.9618523772E-01    0.3621158460E+00    0.6350755425E-01
    0.1700000000E+03    0.1009616454E+00    0.3796729097E+00    0.6989184264E-01
    0.1900000000E+03    0.1050398044E+00    0.3948973789E+00    0.7595840635E-01
    0.2100000000E+03    0.1085435956E+00    0.4082460109E+00    0.8174036127E-01
    0.2300000000E+03    0.1115686156E+00    0.4200617678E+00    0.8726609860E-01
    0.2500000000E+03    0.1141900586E+00    0.4306074170E+00    0.9256011199E-01
    0.2700000000E+03    0.1164680388E+00    0.4400878497E+00    0.9764365556E-01
    0.2900000000E+03    0.1184512903E+00    0.4486653112E+00    0.1025352720E+00
    0.3100000000E+03    0.1201798016E+00    0.4564700419E+00    0.1072512196E+00
    0.3300000000E+03    0.1216867342E+00    0.4636078698E+00    0.1118058209E+00
    0.3500000000E+03    0.1229998456E+00    0.4701657294E+00    0.1162117480E+00
    0.3700000000E+03    0.1241425632E+00    0.4762157400E+00    0.1204802591E+00
    0.3900000000E+03    0.1251348064E+00    0.4818182664E+00    0.1246213949E+00
    0.4100000000E+03    0.1259936255E+00    0.4870242457E+00    0.1286441424E+00
    0.4300000000E+03    0.1267337030E+00    0.4918769800E+00    0.1325565735E+00
    0.4500000000E+03    0.1273677517E+00    0.4964135323E+00    0.1363659611E+00
    0.4700000000E+03    0.1279068346E+00    0.5006658241E+00    0.1400788786E+00
    0.4900000000E+03    0.1283606230E+00    0.5046615091E+00    0.1437012839E+00
    0.1000000000E+03    0.7995770108E-01    0.3032832368E+00    0.4588363220E-01
    0.3000000000E+03    0.1193451745E+00    0.4526571545E+00    0.1049142675E+00
    0.5000000000E+03    0.1285582262E+00    0.5065707736E+00    0.1454802563E+00
    0.7000000000E+03    0.1296298943E+00    0.5357675761E+00    0.1773937464E+00
    0.9000000000E+03    0.1276367481E+00    0.5545437583E+00    0.2042409619E+00
    0.1100000000E+04    0.1243479296E+00    0.5678372602E+00    0.2276975240E+00
    0.1300000000E+04    0.1205104237E+00    0.5778474837E+00    0.2486752874E+00
    0.1500000000E+04    0.1164768885E+00    0.5857160667E+00    0.2677258012E+00
    0.1700000000E+04    0.1124254270E+00    0.5921000590E+00    0.2852099686E+00
    0.1900000000E+04    0.1084492181E+00    0.5974069444E+00    0.3013788839E+00
    0.2100000000E+04    0.1045972162E+00    0.6019041703E+00    0.3164160911E+00
    0.2300000000E+04    0.1008941734E+00    0.6057752667E+00    0.3304613177E+00
    0.2500000000E+04    0.9735112077E-01    0.6091507867E+00    0.3436245894E+00
    0.2700000000E+04    0.9397113023E-01    0.6121263920E+00    0.3559950248E+00
    0.2900000000E+04    0.9075261005E-01    0.6147739429E+00    0.3676465364E+00
    0.3100000000E+04    0.8769124909E-01    0.6171485748E+00    0.3786416496E+00
    0.3300000000E+04    0.8478119285E-01    0.6192933696E+00    0.3890341389E+00
    0.3500000000E+04    0.8201576792E-01    0.6212425294E+00    0.3988708937E+00
