     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1595858859E-02    0.3175600356E-02    0.1119016354E-02
    0.3000000000E+01    0.4719490403E-02    0.9402914464E-02    0.3335830072E-02
    0.5000000000E+01    0.7755281630E-02    0.1547057362E-01    0.5524899593E-02
    0.7000000000E+01    0.1070660340E-01    0.2138490084E-01    0.7686864056E-02
    0.9000000000E+01    0.1357665576E-01    0.2715188635E-01    0.9822342529E-02
    0.1100000000E+02    0.1636847875E-01    0.3277720924E-01    0.1193193479E-01
    0.1300000000E+02    0.1908496239E-01    0.3826625749E-01    0.1401622210E-01
    0.1500000000E+02    0.2172885596E-01    0.4362414641E-01    0.1607576786E-01
    0.1700000000E+02    0.2430277652E-01    0.4885573577E-01    0.1811111835E-01
    0.1900000000E+02    0.2680921690E-01    0.5396564559E-01    0.2012280336E-01
    0.2100000000E+02    0.2925055302E-01    0.5895827080E-01    0.2211133680E-01
    0.2300000000E+02    0.3162905079E-01    0.6383779483E-01    0.2407721728E-01
    0.2500000000E+02    0.3394687242E-01    0.6860820221E-01    0.2602092872E-01
    0.2700000000E+02    0.3620608237E-01    0.7327329035E-01    0.2794294086E-01
    0.2900000000E+02    0.3840865287E-01    0.7783668036E-01    0.2984370978E-01
    0.3100000000E+02    0.4055646906E-01    0.8230182728E-01    0.3172367840E-01
    0.3300000000E+02    0.4265133379E-01    0.8667202946E-01    0.3358327695E-01
    0.3500000000E+02    0.4469497209E-01    0.9095043744E-01    0.3542292343E-01
    0.3700000000E+02    0.4668903539E-01    0.9514006212E-01    0.3724302404E-01
    0.3900000000E+02    0.4863510542E-01    0.9924378248E-01    0.3904397360E-01
    0.4100000000E+02    0.5053469785E-01    0.1032643527E+00    0.4082615592E-01
    0.4300000000E+02    0.5238926581E-01    0.1072044091E+00    0.4258994425E-01
    0.4500000000E+02    0.5420020301E-01    0.1110664759E+00    0.4433570156E-01
    0.4700000000E+02    0.5596884686E-01    0.1148529718E+00    0.4606378095E-01
    0.4900000000E+02    0.5769648122E-01    0.1185662150E+00    0.4777452597E-01
    0.1000000000E+02    0.1498216190E-01    0.2998191227E-01    0.1088033768E-01
    0.3000000000E+02    0.3948929070E-01    0.8008132449E-01    0.3078626695E-01
    0.5000000000E+02    0.5854530709E-01    0.1203960650E+00    0.4862350292E-01
    0.7000000000E+02    0.7364423840E-01    0.1536422087E+00    0.6476984771E-01
    0.9000000000E+02    0.8578410109E-01    0.1816066902E+00    0.7951338493E-01
    0.1100000000E+03    0.9565761447E-01    0.2055145307E+00    0.9307775897E-01
    0.1300000000E+03    0.1037607948E+00    0.2262344364E+00    0.1056393558E+00
    0.1500000000E+03    0.1104580936E+00    0.2444001384E+00    0.1173392581E+00
    0.1700000000E+03    0.1160231806E+00    0.2604852153E+00    0.1282917384E+00
    0.1900000000E+03    0.1206654120E+00    0.2748509722E+00    0.1385904081E+00
    0.2100000000E+03    0.1245475395E+00    0.2877780678E+00    0.1483127428E+00
    0.2300000000E+03    0.1277978748E+00    0.2994879889E+00    0.1575234639E+00
    0.2500000000E+03    0.1305188379E+00    0.3101579875E+00    0.1662771013E+00
    0.2700000000E+03    0.1327930863E+00    0.3199316939E+00    0.1746199586E+00
    0.2900000000E+03    0.1346879878E+00    0.3289268018E+00    0.1825916387E+00
    0.3100000000E+03    0.1362589368E+00    0.3372407283E+00    0.1902262399E+00
    0.3300000000E+03    0.1375518483E+00    0.3449548467E+00    0.1975533028E+00
    0.3500000000E+03    0.1386050582E+00    0.3521376959E+00    0.2045985677E+00
    0.3700000000E+03    0.1394507868E+00    0.3588474452E+00    0.2113845840E+00
    0.3900000000E+03    0.1401162795E+00    0.3651338083E+00    0.2179312051E+00
    0.4100000000E+03    0.1406247038E+00    0.3710395461E+00    0.2242559938E+00
    0.4300000000E+03    0.1409958607E+00    0.3766016582E+00    0.2303745555E+00
    0.4500000000E+03    0.1412467548E+00    0.3818523349E+00    0.2363008141E+00
    0.4700000000E+03    0.1413920527E+00    0.3868197261E+00    0.2420472429E+00
    0.4900000000E+03    0.1414444564E+00    0.3915285657E+00    0.2476250570E+00
    0.1000000000E+03    0.9096945587E-01    0.1940067600E+00    0.8643099603E-01
    0.3000000000E+03    0.1355108892E+00    0.3331634927E+00    0.1864491307E+00
    0.5000000000E+03    0.1414393313E+00    0.3937929517E+00    0.2503539348E+00
    0.7000000000E+03    0.1384950326E+00    0.4296615603E+00    0.2980859570E+00
    0.9000000000E+03    0.1330444587E+00    0.4541136534E+00    0.3362578585E+00
    0.1100000000E+04    0.1270257830E+00    0.4722035188E+00    0.3679051280E+00
    0.1300000000E+04    0.1211222913E+00    0.4863164673E+00    0.3947214549E+00
    0.1500000000E+04    0.1155799211E+00    0.4977441099E+00    0.4177803561E+00
    0.1700000000E+04    0.1104735045E+00    0.5072552398E+00    0.4378230531E+00
    0.1900000000E+04    0.1058072060E+00    0.5153402671E+00    0.4553919979E+00
    0.2100000000E+04    0.1015562133E+00    0.5223290189E+00    0.4709004642E+00
    0.2300000000E+04    0.9768509119E-01    0.5284527800E+00    0.4846723916E+00
    0.2500000000E+04    0.9415607840E-01    0.5338793082E+00    0.4969670124E+00
    0.2700000000E+04    0.9093279545E-01    0.5387337265E+00    0.5079950447E+00
    0.2900000000E+04    0.8798178241E-01    0.5431115716E+00    0.5179298777E+00
    0.3100000000E+04    0.8527299453E-01    0.5470872595E+00    0.5269156032E+00
    0.3300000000E+04    0.8277980236E-01    0.5507197608E+00    0.5350729614E+00
    0.3500000000E+04    0.8047876817E-01    0.5540565111E+00    0.5425038477E+00
    0.3700000000E+04    0.7834933478E-01    0.5571361726E+00    0.5492947944E+00
    0.3900000000E+04    0.7637349488E-01    0.5599906260E+00    0.5555197011E+00
    0.4100000000E+04    0.7453547333E-01    0.5626464345E+00    0.5612420027E+00
    0.4300000000E+04    0.7282143676E-01    0.5651259377E+00    0.5665164081E+00
    0.4500000000E+04    0.7121923536E-01    0.5674480821E+00    0.5713903081E+00
    0.4700000000E+04    0.6971817697E-01    0.5696290591E+00    0.5759049226E+00
    0.4900000000E+04    0.6830883132E-01    0.5716828024E+00    0.5800962425E+00
    0.1000000000E+04    0.1300479850E+00    0.4637685266E+00    0.3527715109E+00
    0.3000000000E+04    0.8659885275E-01    0.5451456902E+00    0.5225333439E+00
    0.5000000000E+04    0.6763590683E-01    0.5726657963E+00    0.5820806789E+00
    0.7000000000E+04    0.5741059436E-01    0.5878755104E+00    0.6107007510E+00
    0.9000000000E+04    0.5091236807E-01    0.5979015439E+00    0.6270567460E+00
    0.1100000000E+05    0.4633706267E-01    0.6051613041E+00    0.6374928003E+00
    0.1300000000E+05    0.4289146231E-01    0.6107368617E+00    0.6446736166E+00
    0.1500000000E+05    0.4017261883E-01    0.6151960216E+00    0.6498917266E+00
    0.1700000000E+05    0.3795317954E-01    0.6188696274E+00    0.6538428152E+00
    0.1900000000E+05    0.3609437326E-01    0.6219654065E+00    0.6569318953E+00
    0.2100000000E+05    0.3450620236E-01    0.6246213228E+00    0.6594096412E+00
    0.2300000000E+05    0.3312743384E-01    0.6269331170E+00    0.6614389968E+00
    0.2500000000E+05    0.3191476046E-01    0.6289696129E+00    0.6631302132E+00
    0.2700000000E+05    0.3083656141E-01    0.6307817404E+00    0.6645604215E+00
    0.2900000000E+05    0.2986912583E-01    0.6324081131E+00    0.6657851272E+00
    0.3100000000E+05    0.2899426872E-01    0.6338786160E+00    0.6668452498E+00
    0.3300000000E+05    0.2819777104E-01    0.6352167930E+00    0.6677715934E+00
    0.3500000000E+05    0.2746832722E-01    0.6364414798E+00    0.6685877744E+00
    0.3700000000E+05    0.2679681588E-01    0.6375679517E+00    0.6693121922E+00
    0.3900000000E+05    0.2617578245E-01    0.6386087451E+00    0.6699593881E+00
    0.4100000000E+05    0.2559906464E-01    0.6395742595E+00    0.6705410015E+00
    0.4300000000E+05    0.2506151617E-01    0.6404732046E+00    0.6710664563E+00
    0.4500000000E+05    0.2455879967E-01    0.6413129382E+00    0.6715434623E+00
    0.4700000000E+05    0.2408722921E-01    0.6420997250E+00    0.6719783860E+00
    0.4900000000E+05    0.2364364881E-01    0.6428389369E+00    0.6723765305E+00
    0.1000000000E+05    0.4844715760E-01    0.6017922552E+00    0.6328011550E+00
    0.3000000000E+05    0.2942109235E-01    0.6331612502E+00    0.6663336392E+00
    0.5000000000E+05    0.2343148979E-01    0.6431921765E+00    0.6725632301E+00
    0.7000000000E+05    0.2015854827E-01    0.6486111699E+00    0.6751468258E+00
    0.9000000000E+05    0.1800680946E-01    0.6521368093E+00    0.6765561181E+00
    0.1100000000E+06    0.1644899470E-01    0.6546678556E+00    0.6774424375E+00
    0.1300000000E+06    0.1525166981E-01    0.6565999356E+00    0.6780509958E+00
    0.1500000000E+06    0.1429301562E-01    0.6581381691E+00    0.6784945432E+00
    0.1700000000E+06    0.1350225934E-01    0.6594009869E+00    0.6788321208E+00
    0.1900000000E+06    0.1283503359E-01    0.6604622144E+00    0.6790976221E+00
