# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,4.260714000000000081e-04,2.520840000000000076e-05,7.386689999999999576e-05,4.370300000000000322e-06,nan
5.000000000000000278e-02,2.213928600000000194e-03,7.605060000000000672e-05,3.838232999999999814e-04,1.318469999999999931e-05,nan
1.000000000000000056e-01,4.593392899999999834e-03,6.330119999999999627e-05,7.963450999999999863e-04,1.097439999999999948e-05,nan
5.000000000000000000e-01,2.295535710000000049e-02,4.095519999999999846e-04,3.979713000000000174e-03,7.100299999999999765e-05,nan
1.000000000000000000e+00,4.609214290000000075e-02,1.227003400000000084e-03,7.990879799999999616e-03,2.127224999999999949e-04,nan
5.000000000000000000e+00,2.260371428999999877e-01,4.890456900000000363e-03,3.918749550000000248e-02,8.478462999999999668e-04,nan
1.000000000000000000e+01,4.421951786000000162e-01,1.346817250000000021e-02,7.666227479999999928e-02,2.334943500000000085e-03,nan
5.000000000000000000e+01,1.664642142900000010e+00,1.252959139999999978e-02,2.885948550999999918e-01,2.172223999999999943e-03,nan
1.000000000000000000e+02,2.432919107100000033e+00,2.582937429999999923e-02,4.217891154999999781e-01,4.477974200000000085e-03,nan
5.000000000000000000e+02,3.601250714299999878e+00,2.467281309999999964e-02,6.243398513000000261e-01,4.277463999999999919e-03,nan
1.000000000000000000e+03,3.793346607100000156e+00,8.886485200000000459e-03,6.576430370000000414e-01,1.540627799999999981e-03,nan
5.000000000000000000e+03,3.957290892900000134e+00,3.434074599999999838e-03,6.860656487999999831e-01,5.953568999999999918e-04,nan
1.000000000000000000e+04,3.977409642900000097e+00,3.133438300000000211e-03,6.895535862999999654e-01,5.432364000000000290e-04,nan
5.000000000000000000e+04,3.997534107099999900e+00,2.400283200000000085e-03,6.930425143999999760e-01,4.161311000000000111e-04,nan
1.000000000000000000e+05,3.998533392900000205e+00,1.188781000000000082e-03,6.932157581000000235e-01,2.060959999999999865e-04,nan
5.000000000000000000e+05,4.010557499999999997e+00,8.231709099999999849e-03,6.953003476000000349e-01,1.427110899999999970e-03,nan
1.000000000000000000e+06,4.006275357099999823e+00,9.139387500000000289e-03,6.945579630999999532e-01,1.584472800000000020e-03,nan
5.000000000000000000e+06,4.007421250000000157e+00,6.178981000000000057e-03,6.947566237000000200e-01,1.071234500000000072e-03,nan
1.000000000000000000e+07,4.015755892899999679e+00,1.498762200000000079e-02,6.962015799999999865e-01,2.598366600000000162e-03,nan
5.000000000000000000e+07,4.121967500000000229e+00,4.651648390000000244e-02,7.146152212999999920e-01,8.064446799999999693e-03,nan
1.000000000000000000e+08,4.325473928600000129e+00,1.859140555000000083e-01,7.498966231000000482e-01,3.223145589999999727e-02,nan
