# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,9.919189285999999717e-01,2.986543870000000003e-02,1.719665098000000003e-01,5.177696600000000066e-03,nan
5.000000000000000278e-02,2.737735714299999845e+00,2.513647199999999998e-02,4.746344102000000231e-01,4.357847399999999899e-03,nan
1.000000000000000056e-01,3.320723035699999937e+00,2.530382280000000039e-02,5.757054675999999649e-01,4.386860599999999576e-03,nan
5.000000000000000000e-01,3.855701250000000080e+00,1.018943830000000085e-02,6.684533058999999611e-01,1.766517499999999954e-03,nan
1.000000000000000000e+00,3.924153035699999847e+00,8.100391999999999662e-03,6.803206212000000308e-01,1.404344700000000100e-03,nan
5.000000000000000000e+00,3.984145178599999948e+00,1.148056099999999980e-03,6.907213092999999748e-01,1.990356000000000091e-04,nan
1.000000000000000000e+01,3.992925357099999850e+00,2.333068700000000013e-03,6.922435069000000274e-01,4.044782999999999929e-04,nan
5.000000000000000000e+01,3.998287321399999872e+00,3.196976999999999935e-04,6.931730972999999851e-01,5.542519999999999917e-05,nan
1.000000000000000000e+02,4.001989821399999592e+00,3.011467500000000047e-03,6.938149904999999507e-01,5.220905999999999984e-04,nan
5.000000000000000000e+02,4.009441607100000304e+00,8.539591299999999691e-03,6.951068879999999783e-01,1.480487599999999937e-03,nan
1.000000000000000000e+03,4.012826071400000139e+00,2.154122769999999853e-02,6.956936441000000082e-01,3.734548900000000168e-03,nan
5.000000000000000000e+03,4.162799107099999674e+00,8.717957590000000034e-02,7.216940951000000437e-01,1.511410560000000028e-02,nan
1.000000000000000000e+04,4.298593750000000213e+00,8.765832749999999396e-02,7.452364736000000045e-01,1.519710550000000042e-02,nan
5.000000000000000000e+04,4.451898214299999879e+00,1.407360934999999924e-01,7.718144861000000301e-01,2.439906539999999943e-02,nan
1.000000000000000000e+05,4.353626785700000390e+00,1.332468347999999914e-01,7.547774136999999550e-01,2.310067130000000024e-02,nan
5.000000000000000000e+04,4.451898214299999879e+00,1.407360934999999924e-01,7.718144861000000301e-01,2.439906539999999943e-02,nan
1.000000000000000000e+06,4.348869821400000113e+00,1.344536795999999867e-01,7.539527106000000201e-01,2.330989899999999851e-02,nan
5.000000000000000000e+06,4.297122500000000400e+00,2.798617337000000038e-01,7.449814066000000068e-01,4.851893050000000152e-02,nan
1.000000000000000000e+07,4.189753035699999906e+00,1.944627419000000135e-01,7.263670304999999550e-01,3.371352040000000216e-02,nan
