# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,8.928999999999999553e-07,7.838000000000000173e-07,1.548000000000000097e-07,1.358999999999999927e-07,nan
5.000000000000000278e-02,3.571399999999999806e-06,1.567600000000000035e-06,6.192000000000000389e-07,2.717999999999999854e-07,nan
1.000000000000000056e-01,8.214300000000000280e-06,1.982900000000000107e-06,1.424100000000000053e-06,3.437999999999999948e-07,nan
5.000000000000000000e-01,4.392859999999999815e-05,9.707700000000000245e-06,7.615799999999999996e-06,1.683000000000000022e-06,nan
1.000000000000000000e+00,7.928570000000000561e-05,6.850899999999999916e-06,1.374559999999999931e-05,1.187700000000000080e-06,nan
5.000000000000000000e+00,4.014285999999999939e-04,2.656350000000000071e-05,6.959470000000000640e-05,4.605299999999999767e-06,nan
1.000000000000000000e+01,8.692857000000000448e-04,2.785060000000000064e-05,1.507059000000000100e-04,4.828400000000000222e-06,nan
5.000000000000000000e+01,4.321071400000000250e-03,9.442219999999999867e-05,7.491334000000000534e-04,1.636970000000000016e-05,nan
1.000000000000000000e+02,8.809464300000000025e-03,2.647905999999999784e-04,1.527274799999999962e-03,4.590609999999999743e-05,nan
5.000000000000000000e+02,4.498160710000000118e-02,9.800474999999999031e-04,7.798349000000000426e-03,1.699084000000000011e-04,nan
1.000000000000000000e+03,8.730607140000000432e-02,2.798587700000000188e-03,1.513603579999999935e-02,4.851842000000000090e-04,nan
5.000000000000000000e+03,4.157492857000000264e-01,4.510818899999999645e-03,7.207741639999999672e-02,7.820293999999999770e-04,nan
1.000000000000000000e+04,7.609464285999999467e-01,1.182358049999999994e-02,1.319233837999999881e-01,2.049824600000000208e-03,nan
5.000000000000000000e+04,2.282792142899999988e+00,1.768428110000000095e-02,3.957619782999999836e-01,3.065879699999999892e-03,nan
1.000000000000000000e+05,2.903188214300000070e+00,2.414433250000000072e-02,5.033184973000000006e-01,4.185842700000000187e-03,nan
5.000000000000000000e+05,3.729236785699999945e+00,1.170853850000000071e-02,6.465284771999999514e-01,2.029880100000000000e-03,nan
1.000000000000000000e+06,3.853526964299999857e+00,6.368309200000000017e-03,6.680763553999999882e-01,1.104057899999999958e-03,nan
5.000000000000000000e+06,3.947070000000000078e+00,6.181151099999999780e-03,6.842936780999999691e-01,1.071610699999999989e-03,nan
1.000000000000000000e+07,3.955941071399999842e+00,5.248905199999999958e-03,6.858316335999999902e-01,9.099896000000000330e-04,nan
5.000000000000000000e+07,3.992249821400000176e+00,1.421188600000000083e-03,6.921263909999999520e-01,2.463879000000000199e-04,nan
1.000000000000000000e+08,4.003060892899999779e+00,3.481911299999999963e-03,6.940006794999999951e-01,6.036502999999999487e-04,nan
