# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,3.446430000000000137e-05,1.289330000000000071e-05,5.975000000000000391e-06,2.235300000000000011e-06,nan
5.000000000000000278e-02,1.639285999999999944e-04,1.500710000000000070e-05,2.841989999999999873e-05,2.601700000000000010e-06,nan
1.000000000000000056e-01,3.441070999999999974e-04,3.580310000000000285e-05,5.965700000000000159e-05,6.207100000000000253e-06,nan
5.000000000000000000e-01,1.792321400000000068e-03,1.006819000000000024e-04,3.107302999999999953e-04,1.745500000000000144e-05,nan
1.000000000000000000e+00,3.469642900000000085e-03,3.587509999999999809e-05,6.015232999999999604e-04,6.219599999999999710e-06,nan
5.000000000000000000e+00,1.787000000000000047e-02,3.693858000000000167e-04,3.098077299999999965e-03,6.403949999999999562e-05,nan
1.000000000000000000e+01,3.596196430000000305e-02,5.983431000000000210e-04,6.234635999999999997e-03,1.037332000000000049e-04,nan
5.000000000000000000e+01,1.769775000000000098e-01,3.128306999999999876e-03,3.068214760000000096e-02,5.423468000000000299e-04,nan
1.000000000000000000e+02,3.381555357000000095e-01,4.271600999999999870e-03,5.862518149999999817e-02,7.405568000000000177e-04,nan
5.000000000000000000e+02,1.372803392900000086e+00,3.366959020000000191e-02,2.379994991000000115e-01,5.837212799999999882e-03,nan
1.000000000000000000e+03,2.122175357100000159e+00,1.564631749999999960e-02,3.679162469000000213e-01,2.712562999999999867e-03,nan
5.000000000000000000e+03,3.465265178600000162e+00,1.071116740000000074e-02,6.007643782999999571e-01,1.856968399999999993e-03,nan
1.000000000000000000e+04,3.717965535699999879e+00,9.497240299999999344e-03,6.445744087000000455e-01,1.646512799999999988e-03,nan
5.000000000000000000e+04,3.941611607100000025e+00,1.954694700000000115e-03,6.833473701000000178e-01,3.388805000000000159e-04,nan
1.000000000000000000e+05,3.969634285700000209e+00,2.901576800000000168e-03,6.882055919999999771e-01,5.030390999999999726e-04,nan
5.000000000000000000e+05,3.996520357100000087e+00,3.282033199999999807e-03,6.928667630999999494e-01,5.689978999999999957e-04,nan
1.000000000000000000e+06,3.997231607099999806e+00,2.074111799999999849e-03,6.929900707999999687e-01,3.595836000000000041e-04,nan
5.000000000000000000e+06,3.997806607099999798e+00,1.646206000000000102e-03,6.930897570999999813e-01,2.853986000000000088e-04,nan
1.000000000000000000e+07,3.998317142899999954e+00,1.646149599999999951e-03,6.931782673999999922e-01,2.853887999999999737e-04,nan
5.000000000000000000e+07,4.017123928600000227e+00,1.595930829999999898e-02,6.964387529000000132e-01,2.766825499999999837e-03,nan
1.000000000000000000e+08,4.108231964299999817e+00,3.015830720000000145e-02,7.122339256999999924e-01,5.228470500000000423e-03,nan
