     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.2500000000E+03    0.4722871725E+00    0.3559460392E-01
    0.2700000000E+03    0.4813156657E+00    0.3627778903E-01
    0.2900000000E+03    0.4893803869E+00    0.3688830553E-01
    0.3100000000E+03    0.4966278156E+00    0.3743718486E-01
    0.3300000000E+03    0.5031761799E+00    0.3793333210E-01
    0.3500000000E+03    0.5091219543E+00    0.3838401487E-01
    0.3700000000E+03    0.5145446426E+00    0.3879522319E-01
    0.3900000000E+03    0.5195103525E+00    0.3917193851E-01
    0.4100000000E+03    0.5240745030E+00    0.3951833743E-01
    0.4300000000E+03    0.5282839005E+00    0.3983794796E-01
    0.4500000000E+03    0.5321783493E+00    0.4013377079E-01
    0.4700000000E+03    0.5357919142E+00    0.4040837426E-01
    0.4900000000E+03    0.5391539181E+00    0.4066396954E-01
    0.1000000000E+03    0.3422660795E+00    0.2577674064E-01
    0.3000000000E+03    0.4930982975E+00    0.3716984991E-01
    0.5000000000E+03    0.5407486514E+00    0.4078524746E-01
    0.7000000000E+03    0.5641056566E+00    0.4256511770E-01
    0.9000000000E+03    0.5779716735E+00    0.4362628065E-01
    0.1100000000E+04    0.5871537662E+00    0.4433197825E-01
    0.1300000000E+04    0.5936817575E+00    0.4483581989E-01
    0.1500000000E+04    0.5985607262E+00    0.4521397725E-01
    0.1700000000E+04    0.6023451906E+00    0.4550853624E-01
    0.1900000000E+04    0.6053661305E+00    0.4574465314E-01
    0.2100000000E+04    0.6078333110E+00    0.4593829404E-01
    0.2300000000E+04    0.6098861163E+00    0.4610008318E-01
    0.2500000000E+04    0.6116207812E+00    0.4623736627E-01
    0.2700000000E+04    0.6131058882E+00    0.4635538569E-01
    0.2900000000E+04    0.6143916328E+00    0.4645798378E-01
    0.3100000000E+04    0.6155155981E+00    0.4654804149E-01
    0.3300000000E+04    0.6165064814E+00    0.4662776175E-01
    0.3500000000E+04    0.6173865738E+00    0.4669885807E-01
    0.3700000000E+04    0.6181734527E+00    0.4676268359E-01
    0.3900000000E+04    0.6188811654E+00    0.4682032117E-01
    0.4100000000E+04    0.6195210727E+00    0.4687264780E-01
    0.4300000000E+04    0.6201024614E+00    0.4692038140E-01
    0.4500000000E+04    0.6206329974E+00    0.4696411540E-01
    0.4700000000E+04    0.6211190642E+00    0.4700434463E-01
    0.4900000000E+04    0.6215660202E+00    0.4704148506E-01
    0.1000000000E+04    0.5829862582E+00    0.4401131152E-01
    0.3000000000E+04    0.6149718698E+00    0.4650442918E-01
    0.5000000000E+04    0.6217762755E+00    0.4705900920E-01
    0.7000000000E+04    0.6247317848E+00    0.4730996711E-01
    0.9000000000E+04    0.6263824610E+00    0.4745573834E-01
    0.1100000000E+05    0.6274355167E+00    0.4755232593E-01
    0.1300000000E+05    0.6281654871E+00    0.4762178388E-01
    0.1500000000E+05    0.6287011778E+00    0.4767460431E-01
    0.1700000000E+05    0.6291110104E+00    0.4771643701E-01
    0.1900000000E+05    0.6294346850E+00    0.4775060426E-01
    0.2100000000E+05    0.6296968132E+00    0.4777919298E-01
    0.2300000000E+05    0.6299134613E+00    0.4780358332E-01
    0.2500000000E+05    0.6300955605E+00    0.4782472643E-01
    0.2700000000E+05    0.6302508056E+00    0.4784330038E-01
    0.2900000000E+05    0.6303847690E+00    0.4785980242E-01
    0.3100000000E+05    0.6305015849E+00    0.4787460604E-01
    0.3300000000E+05    0.6306043846E+00    0.4788799763E-01
    0.3500000000E+05    0.6306955830E+00    0.4790020075E-01
    0.3700000000E+05    0.6307770721E+00    0.4791139265E-01
    0.3900000000E+05    0.6308503549E+00    0.4792171585E-01
    0.4100000000E+05    0.6309166409E+00    0.4793128637E-01
    0.4300000000E+05    0.6309769137E+00    0.4794019967E-01
    0.4500000000E+05    0.6310319816E+00    0.4794853512E-01
    0.4700000000E+05    0.6310825150E+00    0.4795635929E-01
    0.4900000000E+05    0.6311290742E+00    0.4796372846E-01
    0.1000000000E+05    0.6269614227E+00    0.4750839776E-01
    0.3000000000E+05    0.6304451051E+00    0.4786739692E-01
    0.5000000000E+05    0.6311510141E+00    0.4796725769E-01
    0.7000000000E+05    0.6314644445E+00    0.4802258582E-01
    0.9000000000E+05    0.6316489708E+00    0.4806086667E-01
    0.1100000000E+06    0.6317758080E+00    0.4809042987E-01
    0.1300000000E+06    0.6318720739E+00    0.4811478434E-01
    0.1500000000E+06    0.6319502933E+00    0.4813570695E-01
    0.1700000000E+06    0.6320170278E+00    0.4815421131E-01
    0.1900000000E+06    0.6320760356E+00    0.4817092616E-01
    0.2100000000E+06    0.6321296183E+00    0.4818626657E-01
    0.2300000000E+06    0.6321792604E+00    0.4820052002E-01
    0.2500000000E+06    0.6322259602E+00    0.4821389341E-01
    0.2700000000E+06    0.6322704122E+00    0.4822654033E-01
    0.2900000000E+06    0.6323131139E+00    0.4823857779E-01
    0.3100000000E+06    0.6323544299E+00    0.4825009691E-01
    0.3300000000E+06    0.6323946334E+00    0.4826116995E-01
    0.3500000000E+06    0.6324339324E+00    0.4827185518E-01
    0.3700000000E+06    0.6324724882E+00    0.4828220022E-01
    0.3900000000E+06    0.6325104275E+00    0.4829224448E-01
    0.4100000000E+06    0.6325478509E+00    0.4830202094E-01
    0.4300000000E+06    0.6325848393E+00    0.4831155747E-01
    0.4500000000E+06    0.6326214585E+00    0.4832087782E-01
    0.4700000000E+06    0.6326577621E+00    0.4833000240E-01
    0.4900000000E+06    0.6326937947E+00    0.4833894884E-01
    0.1000000000E+06    0.6317173914E+00    0.4807645922E-01
    0.3000000000E+06    0.6323339263E+00    0.4824439725E-01
    0.5000000000E+06    0.6327117212E+00    0.4834336016E-01
    0.7000000000E+06    0.6330623982E+00    0.4842510877E-01
    0.9000000000E+06    0.6334059967E+00    0.4849889708E-01
    0.1100000000E+07    0.6337471605E+00    0.4856807429E-01
    0.1300000000E+07    0.6340873724E+00    0.4863423272E-01
    0.1500000000E+07    0.6344271860E+00    0.4869825470E-01
    0.1700000000E+07    0.6347668217E+00    0.4876068032E-01
    0.1900000000E+07    0.6351063654E+00    0.4882186430E-01
    0.2100000000E+07    0.6354458447E+00    0.4888205209E-01
    0.2300000000E+07    0.6357852609E+00    0.4894142065E-01
    0.2500000000E+07    0.6361246038E+00    0.4900010175E-01
    0.2700000000E+07    0.6364638580E+00    0.4905819615E-01
    0.2900000000E+07    0.6368030072E+00    0.4911578266E-01
    0.3100000000E+07    0.6371420346E+00    0.4917292406E-01
    0.3300000000E+07    0.6374809246E+00    0.4922967119E-01
    0.3500000000E+07    0.6378196629E+00    0.4928606578E-01
    0.3700000000E+07    0.6381582361E+00    0.4934214255E-01
    0.3900000000E+07    0.6384966323E+00    0.4939793066E-01
    0.4100000000E+07    0.6388348407E+00    0.4945345483E-01
    0.4300000000E+07    0.6391728516E+00    0.4950873626E-01
    0.4500000000E+07    0.6395106563E+00    0.4956379319E-01
    0.4700000000E+07    0.6398482468E+00    0.4961864150E-01
    0.4900000000E+07    0.6401856160E+00    0.4967329505E-01
    0.1000000000E+07    0.6335767562E+00    0.4853393903E-01
    0.3000000000E+07    0.6369725371E+00    0.4914440558E-01
    0.5000000000E+07    0.6403542156E+00    0.4970055266E-01
    0.7000000000E+07    0.6437133340E+00    0.5023779663E-01
    0.9000000000E+07    0.6470458539E+00    0.5076364033E-01
    0.1100000000E+08    0.6503501741E+00    0.5128100131E-01
    0.1300000000E+08    0.6536256441E+00    0.5179134249E-01
    0.1500000000E+08    0.6568720491E+00    0.5229551647E-01
    0.1700000000E+08    0.6600893997E+00    0.5279407387E-01
    0.1900000000E+08    0.6632778319E+00    0.5328739835E-01
    0.2100000000E+08    0.6664375563E+00    0.5377577350E-01
    0.2300000000E+08    0.6695688292E+00    0.5425941914E-01
    0.2500000000E+08    0.6726719357E+00    0.5473851236E-01
    0.2700000000E+08    0.6757471787E+00    0.5521320049E-01
    0.2900000000E+08    0.6787948725E+00    0.5568360933E-01
    0.3100000000E+08    0.6818153379E+00    0.5614984876E-01
    0.3300000000E+08    0.6848088992E+00    0.5661201646E-01
    0.3500000000E+08    0.6877758819E+00    0.5707020065E-01
    0.3700000000E+08    0.6907166113E+00    0.5752448201E-01
    0.3900000000E+08    0.6936314112E+00    0.5797493511E-01
    0.4100000000E+08    0.6965206033E+00    0.5842162949E-01
    0.4300000000E+08    0.6993845063E+00    0.5886463048E-01
    0.4500000000E+08    0.7022234357E+00    0.5930399985E-01
    0.4700000000E+08    0.7050377036E+00    0.5973979633E-01
    0.4900000000E+08    0.7078276178E+00    0.6017207595E-01
    0.1000000000E+08    0.6487015936E+00    0.5102326973E-01
    0.3000000000E+08    0.6803084885E+00    0.5591724387E-01
    0.5000000000E+08    0.7092135376E+00    0.6038691382E-01
    0.7000000000E+08    0.7357253903E+00    0.6451114159E-01
    0.9000000000E+08    0.7601231142E+00    0.6833524877E-01
    0.1100000000E+09    0.7826465035E+00    0.7189440310E-01
    0.1300000000E+09    0.8035011772E+00    0.7521768727E-01
    0.1500000000E+09    0.8228640650E+00    0.7832973905E-01
    0.1700000000E+09    0.8408881087E+00    0.8125170290E-01
    0.1900000000E+09    0.8577061386E+00    0.8400188427E-01
    0.2100000000E+09    0.8734340471E+00    0.8659623776E-01
    0.2300000000E+09    0.8881733913E+00    0.8904874733E-01
    0.2500000000E+09    0.9020135341E+00    0.9137172997E-01
    0.2700000000E+09    0.9150334161E+00    0.9357608242E-01
    0.2900000000E+09    0.9273030280E+00    0.9567148372E-01
    0.3100000000E+09    0.9388846419E+00    0.9766656342E-01
    0.3300000000E+09    0.9498338443E+00    0.9956904194E-01
    0.3500000000E+09    0.9602004085E+00    0.1013858488E+00
    0.3700000000E+09    0.9700290343E+00    0.1031232226E+00
    0.3900000000E+09    0.9793599767E+00    0.1047867960E+00
    0.4100000000E+09    0.9882295851E+00    0.1063816684E+00
    0.4300000000E+09    0.9966707639E+00    0.1079124681E+00
    0.4500000000E+09    0.1004713372E+01    0.1093834065E+00
    0.4700000000E+09    0.1012384565E+01    0.1107983240E+00
    0.4900000000E+09    0.1019709095E+01    0.1121607308E+00
    0.1000000000E+09    0.7716055160E+00    0.7014600898E-01
