     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1700000000E+03    0.1073736594E+00    0.1697693313E+00
    0.1900000000E+03    0.1145179612E+00    0.1810742947E+00
    0.2100000000E+03    0.1210372140E+00    0.1913917062E+00
    0.2300000000E+03    0.1270099618E+00    0.2008455987E+00
    0.2500000000E+03    0.1325021194E+00    0.2095400672E+00
    0.2700000000E+03    0.1375694127E+00    0.2175631202E+00
    0.2900000000E+03    0.1422592743E+00    0.2249896717E+00
    0.3100000000E+03    0.1466123304E+00    0.2318838895E+00
    0.3300000000E+03    0.1506635796E+00    0.2383010553E+00
    0.3500000000E+03    0.1544433347E+00    0.2442890517E+00
    0.3700000000E+03    0.1579779811E+00    0.2498895597E+00
    0.3900000000E+03    0.1612905933E+00    0.2551390315E+00
    0.4100000000E+03    0.1644014381E+00    0.2600694858E+00
    0.4300000000E+03    0.1673283891E+00    0.2647091614E+00
    0.4500000000E+03    0.1700872698E+00    0.2690830594E+00
    0.4700000000E+03    0.1726921392E+00    0.2732133944E+00
    0.4900000000E+03    0.1751555313E+00    0.2771199719E+00
    0.1000000000E+03    0.7588821878E-01    0.1199646808E+00
    0.3000000000E+03    0.1444755958E+00    0.2284996779E+00
    0.5000000000E+03    0.1763377233E+00    0.2789949614E+00
    0.7000000000E+03    0.1947339401E+00    0.3081926276E+00
    0.9000000000E+03    0.2067074299E+00    0.3272244876E+00
    0.1100000000E+04    0.2151193911E+00    0.3406150047E+00
    0.1300000000E+04    0.2213515840E+00    0.3505502816E+00
    0.1500000000E+04    0.2261530203E+00    0.3582159315E+00
    0.1700000000E+04    0.2299649164E+00    0.3643107042E+00
    0.1900000000E+04    0.2330640499E+00    0.3692731461E+00
    0.2100000000E+04    0.2356328260E+00    0.3733924153E+00
    0.2300000000E+04    0.2377963335E+00    0.3768669073E+00
    0.2500000000E+04    0.2396432139E+00    0.3798372791E+00
    0.2700000000E+04    0.2412380313E+00    0.3824060323E+00
    0.2900000000E+04    0.2426289258E+00    0.3846496313E+00
    0.3100000000E+04    0.2438525222E+00    0.3866262785E+00
    0.3300000000E+04    0.2449371779E+00    0.3883810597E+00
    0.3500000000E+04    0.2459051899E+00    0.3899494434E+00
    0.3700000000E+04    0.2467743317E+00    0.3913597153E+00
    0.3900000000E+04    0.2475589440E+00    0.3926347100E+00
    0.4100000000E+04    0.2482707252E+00    0.3937930635E+00
    0.4300000000E+04    0.2489193130E+00    0.3948501366E+00
    0.4500000000E+04    0.2495127187E+00    0.3958187039E+00
    0.4700000000E+04    0.2500576561E+00    0.3967094768E+00
    0.4900000000E+04    0.2505597939E+00    0.3975315033E+00
    0.1000000000E+04    0.2112514665E+00    0.3344554380E+00
    0.3000000000E+04    0.2432597000E+00    0.3856682459E+00
    0.5000000000E+04    0.2507963478E+00    0.3979191875E+00
    0.7000000000E+04    0.2541422606E+00    0.4034412045E+00
    0.9000000000E+04    0.2560234853E+00    0.4065930750E+00
    0.1100000000E+05    0.2572245513E+00    0.4086359394E+00
    0.1300000000E+05    0.2580552394E+00    0.4100703463E+00
    0.1500000000E+05    0.2586623371E+00    0.4111346816E+00
    0.1700000000E+05    0.2591243028E+00    0.4119570049E+00
    0.1900000000E+05    0.2594868430E+00    0.4126122920E+00
    0.2100000000E+05    0.2597783671E+00    0.4131473774E+00
    0.2300000000E+05    0.2600174505E+00    0.4135930367E+00
    0.2500000000E+05    0.2602167436E+00    0.4139703334E+00
    0.2700000000E+05    0.2603851548E+00    0.4142941743E+00
    0.2900000000E+05    0.2605291357E+00    0.4145754088E+00
    0.3100000000E+05    0.2606534714E+00    0.4148221239E+00
    0.3300000000E+05    0.2607617842E+00    0.4150404719E+00
    0.3500000000E+05    0.2608568653E+00    0.4152352175E+00
    0.3700000000E+05    0.2609408998E+00    0.4154101091E+00
    0.3900000000E+05    0.2610156219E+00    0.4155681363E+00
    0.4100000000E+05    0.2610824249E+00    0.4157117135E+00
    0.4300000000E+05    0.2611424408E+00    0.4158428118E+00
    0.4500000000E+05    0.2611965986E+00    0.4159630572E+00
    0.4700000000E+05    0.2612456676E+00    0.4160738024E+00
    0.4900000000E+05    0.2612902898E+00    0.4161761826E+00
    0.1000000000E+05    0.2566839882E+00    0.4077127109E+00
    0.3000000000E+05    0.2605935101E+00    0.4147026589E+00
    0.5000000000E+05    0.2613111057E+00    0.4162245417E+00
    0.7000000000E+05    0.2615889348E+00    0.4169228316E+00
    0.9000000000E+05    0.2617271683E+00    0.4173372708E+00
    0.1100000000E+06    0.2618052303E+00    0.4176188801E+00
    0.1300000000E+06    0.2618526780E+00    0.4178270067E+00
    0.1500000000E+06    0.2618828340E+00    0.4179898956E+00
    0.1700000000E+06    0.2619025001E+00    0.4181227806E+00
    0.1900000000E+06    0.2619154678E+00    0.4182346398E+00
    0.2100000000E+06    0.2619239934E+00    0.4183311279E+00
    0.2300000000E+06    0.2619294891E+00    0.4184159952E+00
    0.2500000000E+06    0.2619328745E+00    0.4184918340E+00
    0.2700000000E+06    0.2619347686E+00    0.4185604980E+00
    0.2900000000E+06    0.2619355988E+00    0.4186233508E+00
    0.3100000000E+06    0.2619356670E+00    0.4186814199E+00
    0.3300000000E+06    0.2619351900E+00    0.4187354954E+00
    0.3500000000E+06    0.2619343265E+00    0.4187861962E+00
    0.3700000000E+06    0.2619331935E+00    0.4188340144E+00
    0.3900000000E+06    0.2619318787E+00    0.4188793467E+00
    0.4100000000E+06    0.2619304480E+00    0.4189225173E+00
    0.4300000000E+06    0.2619289515E+00    0.4189637935E+00
    0.4500000000E+06    0.2619274272E+00    0.4190033981E+00
    0.4700000000E+06    0.2619259043E+00    0.4190415188E+00
    0.4900000000E+06    0.2619244051E+00    0.4190783146E+00
    0.1000000000E+06    0.2617712980E+00    0.4174898826E+00
    0.3000000000E+06    0.2619357130E+00    0.4186529292E+00
    0.5000000000E+06    0.2619236699E+00    0.4190962588E+00
    0.7000000000E+06    0.2619126488E+00    0.4194101445E+00
    0.9000000000E+06    0.2619098265E+00    0.4196729261E+00
    0.1100000000E+07    0.2619141955E+00    0.4199089537E+00
    0.1300000000E+07    0.2619242750E+00    0.4201286905E+00
    0.1500000000E+07    0.2619388740E+00    0.4203375213E+00
    0.1700000000E+07    0.2619570995E+00    0.4205385597E+00
    0.1900000000E+07    0.2619782841E+00    0.4207337597E+00
    0.2100000000E+07    0.2620019212E+00    0.4209244241E+00
    0.2300000000E+07    0.2620276205E+00    0.4211114630E+00
    0.2500000000E+07    0.2620550752E+00    0.4212955365E+00
    0.2700000000E+07    0.2620840407E+00    0.4214771381E+00
    0.2900000000E+07    0.2621143191E+00    0.4216566458E+00
    0.3100000000E+07    0.2621457480E+00    0.4218343558E+00
    0.3300000000E+07    0.2621781929E+00    0.4220105042E+00
    0.3500000000E+07    0.2622115407E+00    0.4221852820E+00
    0.3700000000E+07    0.2622456959E+00    0.4223588462E+00
    0.3900000000E+07    0.2622805771E+00    0.4225313270E+00
    0.4100000000E+07    0.2623161140E+00    0.4227028340E+00
    0.4300000000E+07    0.2623522458E+00    0.4228734598E+00
    0.4500000000E+07    0.2623889196E+00    0.4230432839E+00
    0.4700000000E+07    0.2624260889E+00    0.4232123745E+00
    0.4900000000E+07    0.2624637127E+00    0.4233807909E+00
    0.1000000000E+07    0.2619112096E+00    0.4197934569E+00
    0.3000000000E+07    0.2621298987E+00    0.4217457096E+00
    0.5000000000E+07    0.2624826836E+00    0.4234647627E+00
    0.7000000000E+07    0.2628789813E+00    0.4251185174E+00
    0.9000000000E+07    0.2632961376E+00    0.4267382944E+00
    0.1100000000E+08    0.2637250175E+00    0.4283356393E+00
    0.1300000000E+08    0.2641610236E+00    0.4299161127E+00
    0.1500000000E+08    0.2646015184E+00    0.4314828325E+00
    0.1700000000E+08    0.2650448504E+00    0.4330377307E+00
    0.1900000000E+08    0.2654899189E+00    0.4345820933E+00
    0.2100000000E+08    0.2659359551E+00    0.4361168249E+00
    0.2300000000E+08    0.2663824020E+00    0.4376425890E+00
    0.2500000000E+08    0.2668288445E+00    0.4391598906E+00
    0.2700000000E+08    0.2672749658E+00    0.4406691249E+00
    0.2900000000E+08    0.2677205194E+00    0.4421706095E+00
    0.3100000000E+08    0.2681653104E+00    0.4436646052E+00
    0.3300000000E+08    0.2686091830E+00    0.4451513300E+00
    0.3500000000E+08    0.2690520107E+00    0.4466309697E+00
    0.3700000000E+08    0.2694936904E+00    0.4481036847E+00
    0.3900000000E+08    0.2699341371E+00    0.4495696154E+00
    0.4100000000E+08    0.2703732804E+00    0.4510288863E+00
    0.4300000000E+08    0.2708110616E+00    0.4524816089E+00
    0.4500000000E+08    0.2712474319E+00    0.4539278842E+00
    0.4700000000E+08    0.2716823502E+00    0.4553678041E+00
    0.4900000000E+08    0.2721157821E+00    0.4568014535E+00
    0.1000000000E+08    0.2635094631E+00    0.4275393426E+00
    0.3000000000E+08    0.2679430208E+00    0.4429185290E+00
    0.5000000000E+08    0.2723319315E+00    0.4575159514E+00
    0.7000000000E+08    0.2765720353E+00    0.4714933600E+00
    0.9000000000E+08    0.2806498806E+00    0.4849108294E+00
    0.1100000000E+09    0.2845667342E+00    0.4978095028E+00
    0.1300000000E+09    0.2883280291E+00    0.5102229830E+00
    0.1500000000E+09    0.2919405364E+00    0.5221805641E+00
    0.1700000000E+09    0.2954113668E+00    0.5337085276E+00
    0.1900000000E+09    0.2987475652E+00    0.5448307994E+00
    0.2100000000E+09    0.3019559338E+00    0.5555693447E+00
    0.2300000000E+09    0.3050429577E+00    0.5659444373E+00
    0.2500000000E+09    0.3080147765E+00    0.5759748601E+00
    0.2700000000E+09    0.3108771815E+00    0.5856780638E+00
    0.2900000000E+09    0.3136356237E+00    0.5950702979E+00
    0.3100000000E+09    0.3162952287E+00    0.6041667223E+00
    0.3300000000E+09    0.3188608136E+00    0.6129815033E+00
    0.3500000000E+09    0.3213369056E+00    0.6215278984E+00
    0.3700000000E+09    0.3237277604E+00    0.6298183305E+00
    0.3900000000E+09    0.3260373799E+00    0.6378644556E+00
    0.4100000000E+09    0.3282695292E+00    0.6456772220E+00
    0.4300000000E+09    0.3304277525E+00    0.6532669251E+00
    0.4500000000E+09    0.3325153887E+00    0.6606432557E+00
    0.4700000000E+09    0.3345355846E+00    0.6678153447E+00
    0.4900000000E+09    0.3364913082E+00    0.6747918037E+00
    0.1000000000E+09    0.2826281419E+00    0.4914227917E+00
