     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.3000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.5000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.7000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.9000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1100000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1300000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1500000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1700000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1900000000E+02    0.0000000000E+00    0.0000000000E+00
    0.2100000000E+02    0.0000000000E+00    0.0000000000E+00
    0.2300000000E+02    0.0000000000E+00    0.0000000000E+00
    0.2500000000E+02    0.0000000000E+00    0.0000000000E+00
    0.2700000000E+02    0.0000000000E+00    0.0000000000E+00
    0.2900000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3100000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3300000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3500000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3700000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3900000000E+02    0.0000000000E+00    0.0000000000E+00
    0.4100000000E+02    0.0000000000E+00    0.0000000000E+00
    0.4300000000E+02    0.0000000000E+00    0.0000000000E+00
    0.4500000000E+02    0.0000000000E+00    0.0000000000E+00
    0.4700000000E+02    0.0000000000E+00    0.0000000000E+00
    0.4900000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+02    0.0000000000E+00    0.0000000000E+00
    0.3000000000E+02    0.0000000000E+00    0.0000000000E+00
    0.5000000000E+02    0.0000000000E+00    0.0000000000E+00
    0.7000000000E+02    0.0000000000E+00    0.0000000000E+00
    0.9000000000E+02    0.0000000000E+00    0.0000000000E+00
    0.1100000000E+03    0.0000000000E+00    0.0000000000E+00
    0.1300000000E+03    0.0000000000E+00    0.0000000000E+00
    0.1500000000E+03    0.0000000000E+00    0.0000000000E+00
    0.1700000000E+03    0.0000000000E+00    0.0000000000E+00
    0.1900000000E+03    0.0000000000E+00    0.0000000000E+00
    0.2100000000E+03    0.0000000000E+00    0.0000000000E+00
    0.2300000000E+03    0.0000000000E+00    0.0000000000E+00
    0.2500000000E+03    0.0000000000E+00    0.0000000000E+00
    0.2700000000E+03    0.0000000000E+00    0.0000000000E+00
    0.2900000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3100000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3300000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3500000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3700000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3900000000E+03    0.0000000000E+00    0.0000000000E+00
    0.4100000000E+03    0.0000000000E+00    0.0000000000E+00
    0.4300000000E+03    0.0000000000E+00    0.0000000000E+00
    0.4500000000E+03    0.0000000000E+00    0.0000000000E+00
    0.4700000000E+03    0.0000000000E+00    0.0000000000E+00
    0.4900000000E+03    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+03    0.0000000000E+00    0.0000000000E+00
    0.3000000000E+03    0.0000000000E+00    0.0000000000E+00
    0.5000000000E+03    0.0000000000E+00    0.0000000000E+00
    0.7000000000E+03    0.0000000000E+00    0.0000000000E+00
