     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.9454088149E-02    0.1844498833E-03
    0.3000000000E+01    0.2758050365E-01    0.5381111753E-03
    0.5000000000E+01    0.4473447065E-01    0.8728166041E-03
    0.7000000000E+01    0.6099219909E-01    0.1190051270E-02
    0.9000000000E+01    0.7642213835E-01    0.1491149067E-02
    0.1100000000E+02    0.9108594052E-01    0.1777311448E-02
    0.1300000000E+02    0.1050392837E+00    0.2049623467E-02
    0.1500000000E+02    0.1183325786E+00    0.2309067541E-02
    0.1700000000E+02    0.1310115767E+00    0.2556535310E-02
    0.1900000000E+02    0.1431178969E+00    0.2792837879E-02
    0.2100000000E+02    0.1546894813E+00    0.3018714718E-02
    0.2300000000E+02    0.1657609929E+00    0.3234841393E-02
    0.2500000000E+02    0.1763641619E+00    0.3441836330E-02
    0.2700000000E+02    0.1865280899E+00    0.3640266728E-02
    0.2900000000E+02    0.1962795163E+00    0.3830653754E-02
    0.3100000000E+02    0.2056430532E+00    0.4013477125E-02
    0.3300000000E+02    0.2146413931E+00    0.4189179146E-02
    0.3500000000E+02    0.2232954920E+00    0.4358168287E-02
    0.3700000000E+02    0.2316247329E+00    0.4520822362E-02
    0.3900000000E+02    0.2396470702E+00    0.4677491345E-02
    0.4100000000E+02    0.2473791594E+00    0.4828499895E-02
    0.4300000000E+02    0.2548364720E+00    0.4974149601E-02
    0.4500000000E+02    0.2620333993E+00    0.5114720997E-02
    0.4700000000E+02    0.2689833448E+00    0.5250475365E-02
    0.4900000000E+02    0.2756988075E+00    0.5381656365E-02
    0.1000000000E+02    0.8384619547E-01    0.1636026812E-02
    0.3000000000E+02    0.2010083099E+00    0.3922982419E-02
    0.5000000000E+02    0.2789722850E+00    0.5445603537E-02
    0.7000000000E+02    0.3345902569E+00    0.6532379038E-02
    0.9000000000E+02    0.3762650922E+00    0.7347130344E-02
    0.1100000000E+03    0.4086559077E+00    0.7980707193E-02
    0.1300000000E+03    0.4345540663E+00    0.8487548923E-02
    0.1500000000E+03    0.4557338551E+00    0.8902265138E-02
    0.1700000000E+03    0.4733770448E+00    0.9247911731E-02
    0.1900000000E+03    0.4883011671E+00    0.9540441216E-02
    0.2100000000E+03    0.5010898044E+00    0.9791243037E-02
    0.2300000000E+03    0.5121706880E+00    0.1000866643E-01
    0.2500000000E+03    0.5218644681E+00    0.1019897153E-01
    0.2700000000E+03    0.5304162499E+00    0.1036694440E-01
    0.2900000000E+03    0.5380166033E+00    0.1051630688E-01
    0.3100000000E+03    0.5448159316E+00    0.1064999686E-01
    0.3300000000E+03    0.5509345239E+00    0.1077036439E-01
    0.3500000000E+03    0.5564697328E+00    0.1087931178E-01
    0.3700000000E+03    0.5615011925E+00    0.1097839535E-01
    0.3900000000E+03    0.5660946744E+00    0.1106890073E-01
    0.4100000000E+03    0.5703049776E+00    0.1115189927E-01
    0.4300000000E+03    0.5741781257E+00    0.1122829090E-01
    0.4500000000E+03    0.5777530555E+00    0.1129883712E-01
    0.4700000000E+03    0.5810629307E+00    0.1136418662E-01
    0.4900000000E+03    0.5841361734E+00    0.1142489544E-01
    0.1000000000E+03    0.3934156753E+00    0.7682561341E-02
    0.3000000000E+03    0.5415082672E+00    0.1058495214E-01
    0.5000000000E+03    0.5855918479E+00    0.1145366204E-01
    0.7000000000E+03    0.6067598871E+00    0.1187300489E-01
    0.9000000000E+03    0.6191938181E+00    0.1212060838E-01
    0.1100000000E+04    0.6273745688E+00    0.1228435894E-01
    0.1300000000E+04    0.6331655639E+00    0.1240087087E-01
    0.1500000000E+04    0.6374804155E+00    0.1248812758E-01
    0.1700000000E+04    0.6408196844E+00    0.1255599939E-01
    0.1900000000E+04    0.6434806027E+00    0.1261035754E-01
    0.2100000000E+04    0.6456507952E+00    0.1265491461E-01
    0.2300000000E+04    0.6474545377E+00    0.1269213397E-01
    0.2500000000E+04    0.6489774114E+00    0.1272371489E-01
    0.2700000000E+04    0.6502802750E+00    0.1275086786E-01
    0.2900000000E+04    0.6514075902E+00    0.1277447875E-01
    0.3100000000E+04    0.6523925957E+00    0.1279521094E-01
    0.3300000000E+04    0.6532606376E+00    0.1281357116E-01
    0.3500000000E+04    0.6540313810E+00    0.1282995324E-01
    0.3700000000E+04    0.6547203168E+00    0.1284466793E-01
    0.3900000000E+04    0.6553398139E+00    0.1285796379E-01
    0.4100000000E+04    0.6558998674E+00    0.1287004201E-01
    0.4300000000E+04    0.6564086424E+00    0.1288106721E-01
    0.4500000000E+04    0.6568728740E+00    0.1289117542E-01
    0.4700000000E+04    0.6572981677E+00    0.1290048006E-01
    0.4900000000E+04    0.6576892264E+00    0.1290907642E-01
    0.1000000000E+04    0.6236667087E+00    0.1221003639E-01
    0.3000000000E+04    0.6519161427E+00    0.1278516993E-01
    0.5000000000E+04    0.6578731843E+00    0.1291313471E-01
    0.7000000000E+04    0.6604595675E+00    0.1297146204E-01
    0.9000000000E+04    0.6619057693E+00    0.1300561344E-01
    0.1100000000E+05    0.6628300688E+00    0.1302842236E-01
