     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.2300000000E+04    0.3691500666E+00    0.2601183077E+00
    0.2500000000E+04    0.3713724059E+00    0.2617157049E+00
    0.2700000000E+04    0.3732853739E+00    0.2630933870E+00
    0.2900000000E+04    0.3749491891E+00    0.2642939502E+00
    0.3100000000E+04    0.3764094045E+00    0.2653496376E+00
    0.3300000000E+04    0.3777011147E+00    0.2662853058E+00
    0.3500000000E+04    0.3788517931E+00    0.2671204262E+00
    0.3700000000E+04    0.3798832540E+00    0.2678704689E+00
    0.3900000000E+04    0.3808130376E+00    0.2685478814E+00
    0.4100000000E+04    0.3816554075E+00    0.2691627923E+00
    0.4300000000E+04    0.3824220814E+00    0.2697235277E+00
    0.4500000000E+04    0.3831227748E+00    0.2702369954E+00
    0.4700000000E+04    0.3837656105E+00    0.2707089746E+00
    0.4900000000E+04    0.3843574325E+00    0.2711443377E+00
    0.1000000000E+04    0.3363418501E+00    0.2367410124E+00
    0.3000000000E+04    0.3757023467E+00    0.2648382039E+00
    0.5000000000E+04    0.3846360630E+00    0.2713496059E+00
    0.7000000000E+04    0.3885657352E+00    0.2742710233E+00
    0.9000000000E+04    0.3907666617E+00    0.2759395086E+00
    0.1100000000E+05    0.3921693178E+00    0.2770236774E+00
    0.1300000000E+05    0.3931386916E+00    0.2777875775E+00
    0.1500000000E+05    0.3938470355E+00    0.2783566514E+00
    0.1700000000E+05    0.3943861727E+00    0.2787982088E+00
    0.1900000000E+05    0.3948094950E+00    0.2791516430E+00
    0.2100000000E+05    0.3951501430E+00    0.2794415646E+00
    0.2300000000E+05    0.3954297642E+00    0.2796841530E+00
    0.2500000000E+05    0.3956630896E+00    0.2798904894E+00
    0.2700000000E+05    0.3958604870E+00    0.2800684231E+00
    0.2900000000E+05    0.3960294620E+00    0.2802236725E+00
    0.3100000000E+05    0.3961755792E+00    0.2803605049E+00
    0.3300000000E+05    0.3963030504E+00    0.2804821705E+00
    0.3500000000E+05    0.3964151206E+00    0.2805911896E+00
    0.3700000000E+05    0.3965143299E+00    0.2806895475E+00
    0.3900000000E+05    0.3966026940E+00    0.2807788298E+00
    0.4100000000E+05    0.3966818326E+00    0.2808603186E+00
    0.4300000000E+05    0.3967530618E+00    0.2809350623E+00
    0.4500000000E+05    0.3968174614E+00    0.2810039267E+00
    0.4700000000E+05    0.3968759258E+00    0.2810676334E+00
    0.4900000000E+05    0.3969292019E+00    0.2811267886E+00
    0.1000000000E+05    0.3915382226E+00    0.2765332915E+00
    0.3000000000E+05    0.3961050881E+00    0.2802941678E+00
    0.5000000000E+05    0.3969540946E+00    0.2811548230E+00
    0.7000000000E+05    0.3972900442E+00    0.2815678803E+00
    0.9000000000E+05    0.3974622652E+00    0.2818230999E+00
    0.1100000000E+06    0.3975634524E+00    0.2820028807E+00
    0.1300000000E+06    0.3976282287E+00    0.2821401011E+00
    0.1500000000E+06    0.3976722649E+00    0.2822506367E+00
    0.1700000000E+06    0.3977035985E+00    0.2823431681E+00
    0.1900000000E+06    0.3977267320E+00    0.2824228786E+00
    0.2100000000E+06    0.3977443597E+00    0.2824930738E+00
    0.2300000000E+06    0.3977581775E+00    0.2825559721E+00
    0.2500000000E+06    0.3977692972E+00    0.2826131248E+00
    0.2700000000E+06    0.3977784720E+00    0.2826656532E+00
    0.2900000000E+06    0.3977862261E+00    0.2827143908E+00
    0.3100000000E+06    0.3977929327E+00    0.2827599721E+00
    0.3300000000E+06    0.3977988627E+00    0.2828028897E+00
    0.3500000000E+06    0.3978042159E+00    0.2828435330E+00
    0.3700000000E+06    0.3978091415E+00    0.2828822145E+00
    0.3900000000E+06    0.3978137525E+00    0.2829191884E+00
    0.4100000000E+06    0.3978181354E+00    0.2829546638E+00
    0.4300000000E+06    0.3978223565E+00    0.2829888148E+00
    0.4500000000E+06    0.3978264675E+00    0.2830217876E+00
    0.4700000000E+06    0.3978305087E+00    0.2830537063E+00
    0.4900000000E+06    0.3978345116E+00    0.2830846765E+00
    0.1000000000E+06    0.3975189030E+00    0.2819197731E+00
    0.3000000000E+06    0.3977896914E+00    0.2827375424E+00
    0.5000000000E+06    0.3978365067E+00    0.2830998350E+00
    0.7000000000E+06    0.3978781910E+00    0.2833698820E+00
    0.9000000000E+06    0.3979262006E+00    0.2836010337E+00
    0.1100000000E+07    0.3979806206E+00    0.2838108930E+00
    0.1300000000E+07    0.3980403635E+00    0.2840073544E+00
    0.1500000000E+07    0.3981044086E+00    0.2841946164E+00
    0.1700000000E+07    0.3981719471E+00    0.2843751710E+00
    0.1900000000E+07    0.3982423559E+00    0.2845506161E+00
    0.2100000000E+07    0.3983151542E+00    0.2847220364E+00
    0.2300000000E+07    0.3983899661E+00    0.2848902014E+00
    0.2500000000E+07    0.3984664943E+00    0.2850556766E+00
    0.2700000000E+07    0.3985444999E+00    0.2852188895E+00
    0.2900000000E+07    0.3986237884E+00    0.2853801713E+00
    0.3100000000E+07    0.3987041999E+00    0.2855397833E+00
    0.3300000000E+07    0.3987856010E+00    0.2856979358E+00
    0.3500000000E+07    0.3988678798E+00    0.2858548001E+00
    0.3700000000E+07    0.3989509413E+00    0.2860105179E+00
    0.3900000000E+07    0.3990347040E+00    0.2861652075E+00
    0.4100000000E+07    0.3991190981E+00    0.2863189688E+00
    0.4300000000E+07    0.3992040626E+00    0.2864718869E+00
    0.4500000000E+07    0.3992895446E+00    0.2866240349E+00
    0.4700000000E+07    0.3993754973E+00    0.2867754761E+00
    0.4900000000E+07    0.3994618798E+00    0.2869262654E+00
    0.1000000000E+07    0.3979526744E+00    0.2837080068E+00
    0.3000000000E+07    0.3986638627E+00    0.2854601718E+00
    0.5000000000E+07    0.3995052206E+00    0.2870014309E+00
    0.7000000000E+07    0.4003875693E+00    0.2884796339E+00
    0.9000000000E+07    0.4012881064E+00    0.2899242111E+00
    0.1100000000E+08    0.4021975973E+00    0.2913462784E+00
    0.1300000000E+08    0.4031113940E+00    0.2927512666E+00
    0.1500000000E+08    0.4040268356E+00    0.2941422512E+00
    0.1700000000E+08    0.4049422636E+00    0.2955211536E+00
    0.1900000000E+08    0.4058565796E+00    0.2968892616E+00
    0.2100000000E+08    0.4067690237E+00    0.2982474865E+00
    0.2300000000E+08    0.4076790514E+00    0.2995965014E+00
    0.2500000000E+08    0.4085862629E+00    0.3009368213E+00
    0.2700000000E+08    0.4094903586E+00    0.3022688521E+00
    0.2900000000E+08    0.4103911103E+00    0.3035929217E+00
    0.3100000000E+08    0.4112883425E+00    0.3049093010E+00
    0.3300000000E+08    0.4121819191E+00    0.3062182183E+00
    0.3500000000E+08    0.4130717342E+00    0.3075198690E+00
    0.3700000000E+08    0.4139577050E+00    0.3088144228E+00
    0.3900000000E+08    0.4148397675E+00    0.3101020296E+00
    0.4100000000E+08    0.4157178720E+00    0.3113828227E+00
    0.4300000000E+08    0.4165919809E+00    0.3126569223E+00
    0.4500000000E+08    0.4174620660E+00    0.3139244378E+00
    0.4700000000E+08    0.4183281073E+00    0.3151854696E+00
    0.4900000000E+08    0.4191900912E+00    0.3164401102E+00
    0.1000000000E+08    0.4017420877E+00    0.2906376416E+00
    0.3000000000E+08    0.4108401756E+00    0.3042520575E+00
    0.5000000000E+08    0.4196195588E+00    0.3170650611E+00
    0.7000000000E+08    0.4279960260E+00    0.3292470265E+00
    0.9000000000E+08    0.4359758667E+00    0.3408649563E+00
    0.1100000000E+09    0.4435784334E+00    0.3519656402E+00
    0.1300000000E+09    0.4508255712E+00    0.3625873534E+00
    0.1500000000E+09    0.4577389261E+00    0.3727632714E+00
    0.1700000000E+09    0.4643391033E+00    0.3825228988E+00
    0.1900000000E+09    0.4706454073E+00    0.3918928302E+00
    0.2100000000E+09    0.4766757978E+00    0.4008972297E+00
    0.2300000000E+09    0.4824469312E+00    0.4095581703E+00
    0.2500000000E+09    0.4879742374E+00    0.4178958938E+00
    0.2700000000E+09    0.4932720064E+00    0.4259290191E+00
    0.2900000000E+09    0.4983534780E+00    0.4336747160E+00
    0.3100000000E+09    0.5032309272E+00    0.4411488526E+00
    0.3300000000E+09    0.5079157440E+00    0.4483661220E+00
    0.3500000000E+09    0.5124185082E+00    0.4553401540E+00
    0.3700000000E+09    0.5167490567E+00    0.4620836118E+00
    0.3900000000E+09    0.5209165455E+00    0.4686082790E+00
    0.4100000000E+09    0.5249295063E+00    0.4749251358E+00
    0.4300000000E+09    0.5287958973E+00    0.4810444280E+00
    0.4500000000E+09    0.5325231495E+00    0.4869757279E+00
    0.4700000000E+09    0.5361182094E+00    0.4927279900E+00
    0.4900000000E+09    0.5395875767E+00    0.4983096003E+00
    0.1000000000E+09    0.4398229563E+00    0.3464774176E+00
