     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6326899765E-02    0.7406268159E-03
    0.3000000000E+01    0.1859426655E-01    0.2176685409E-02
    0.5000000000E+01    0.3037208977E-01    0.3555488791E-02
    0.7000000000E+01    0.4168909811E-01    0.4880395938E-02
    0.9000000000E+01    0.5257181549E-01    0.6154508086E-02
    0.1100000000E+02    0.6304476862E-01    0.7380692986E-02
    0.1300000000E+02    0.7313067148E-01    0.8561606474E-02
    0.1500000000E+02    0.8285058978E-01    0.9699711690E-02
    0.1700000000E+02    0.9222408777E-01    0.1079729625E-01
    0.1900000000E+02    0.1012693597E+00    0.1185648759E-01
    0.2100000000E+02    0.1100033477E+00    0.1287926678E-01
    0.2300000000E+02    0.1184418475E+00    0.1386748085E-01
    0.2500000000E+02    0.1265996041E+00    0.1482285399E-01
    0.2700000000E+02    0.1344903974E+00    0.1574699757E-01
    0.2900000000E+02    0.1421271200E+00    0.1664141921E-01
    0.3100000000E+02    0.1495218476E+00    0.1750753101E-01
    0.3300000000E+02    0.1566859025E+00    0.1834665700E-01
    0.3500000000E+02    0.1636299116E+00    0.1916003992E-01
    0.3700000000E+02    0.1703638588E+00    0.1994884731E-01
    0.3900000000E+02    0.1768971332E+00    0.2071417717E-01
    0.4100000000E+02    0.1832385725E+00    0.2145706303E-01
    0.4300000000E+02    0.1893965029E+00    0.2217847863E-01
    0.4500000000E+02    0.1953787757E+00    0.2287934215E-01
    0.4700000000E+02    0.2011928006E+00    0.2356052018E-01
    0.4900000000E+02    0.2068455764E+00    0.2422283122E-01
    0.1000000000E+02    0.5785805249E-01    0.6773420721E-02
    0.3000000000E+02    0.1458540086E+00    0.1707792910E-01
    0.5000000000E+02    0.2096135776E+00    0.2454715509E-01
    0.7000000000E+02    0.2579372504E+00    0.3021027325E-01
    0.9000000000E+02    0.2958248595E+00    0.3465206521E-01
    0.1100000000E+03    0.3263273686E+00    0.3822941823E-01
    0.1300000000E+03    0.3514121065E+00    0.4117249060E-01
    0.1500000000E+03    0.3724046321E+00    0.4363637960E-01
    0.1700000000E+03    0.3902306924E+00    0.4572941625E-01
    0.1900000000E+03    0.4055563896E+00    0.4752955785E-01
    0.2100000000E+03    0.4188732442E+00    0.4909433682E-01
    0.2300000000E+03    0.4305518730E+00    0.5046713936E-01
    0.2500000000E+03    0.4408770098E+00    0.5168130202E-01
    0.2700000000E+03    0.4500710199E+00    0.5276286255E-01
    0.2900000000E+03    0.4583100900E+00    0.5373245406E-01
    0.3100000000E+03    0.4657356232E+00    0.5460663831E-01
    0.3300000000E+03    0.4724624198E+00    0.5539886288E-01
    0.3500000000E+03    0.4785846516E+00    0.5612016040E-01
    0.3700000000E+03    0.4841802964E+00    0.5677966742E-01
    0.3900000000E+03    0.4893144754E+00    0.5738501508E-01
    0.4100000000E+03    0.4940419978E+00    0.5794262693E-01
    0.4300000000E+03    0.4984093240E+00    0.5845794878E-01
    0.4500000000E+03    0.5024560973E+00    0.5893562791E-01
    0.4700000000E+03    0.5062163496E+00    0.5937965435E-01
    0.4900000000E+03    0.5097194607E+00    0.5979347309E-01
    0.1000000000E+03    0.3118574000E+00    0.3653220201E-01
    0.3000000000E+03    0.4621168290E+00    0.5418056786E-01
    0.5000000000E+03    0.5113826895E+00    0.5999000462E-01
    0.7000000000E+03    0.5358585256E+00    0.6288735706E-01
    0.9000000000E+03    0.5504914688E+00    0.6462617169E-01
    0.1100000000E+04    0.5602235467E+00    0.6578701863E-01
    0.1300000000E+04    0.5671628546E+00    0.6661787556E-01
    0.1500000000E+04    0.5723601543E+00    0.6724250558E-01
    0.1700000000E+04    0.5763978866E+00    0.6772959938E-01
    0.1900000000E+04    0.5796249135E+00    0.6812035303E-01
    0.2100000000E+04    0.5822629336E+00    0.6844097964E-01
