     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4228746192E-02    0.1113785623E-02
    0.3000000000E+01    0.1249003905E-01    0.3289727603E-02
    0.5000000000E+01    0.2049969170E-01    0.5399450500E-02
    0.7000000000E+01    0.2826902778E-01    0.7445933215E-02
    0.9000000000E+01    0.3580870155E-01    0.9431978594E-02
    0.1100000000E+02    0.4312874668E-01    0.1136022624E-01
    0.1300000000E+02    0.5023862075E-01    0.1323316424E-01
    0.1500000000E+02    0.5714724605E-01    0.1505313986E-01
    0.1700000000E+02    0.6386304690E-01    0.1682236938E-01
    0.1900000000E+02    0.7039398390E-01    0.1854294714E-01
    0.2100000000E+02    0.7674758542E-01    0.2021685374E-01
    0.2300000000E+02    0.8293097655E-01    0.2184596373E-01
    0.2500000000E+02    0.8895090572E-01    0.2343205257E-01
    0.2700000000E+02    0.9481376931E-01    0.2497680311E-01
    0.2900000000E+02    0.1005256342E+00    0.2648181154E-01
    0.3100000000E+02    0.1060922590E+00    0.2794859293E-01
    0.3300000000E+02    0.1115191129E+00    0.2937858627E-01
    0.3500000000E+02    0.1168113941E+00    0.3077315921E-01
    0.3700000000E+02    0.1219740462E+00    0.3213361244E-01
    0.3900000000E+02    0.1270117735E+00    0.3346118373E-01
    0.4100000000E+02    0.1319290554E+00    0.3475705168E-01
    0.4300000000E+02    0.1367301598E+00    0.3602233920E-01
    0.4500000000E+02    0.1414191553E+00    0.3725811682E-01
    0.4700000000E+02    0.1459999225E+00    0.3846540564E-01
    0.4900000000E+02    0.1504761653E+00    0.3964518019E-01
    0.1000000000E+02    0.3949557359E-01    0.1040316821E-01
    0.3000000000E+02    0.1033267532E+00    0.2721988896E-01
    0.5000000000E+02    0.1526762015E+00    0.4022504207E-01
    0.7000000000E+02    0.1919696356E+00    0.5058308729E-01
    0.9000000000E+02    0.2239961687E+00    0.5902794497E-01
    0.1100000000E+03    0.2506007913E+00    0.6604514816E-01
    0.1300000000E+03    0.2730526823E+00    0.7196872988E-01
    0.1500000000E+03    0.2922535830E+00    0.7703604063E-01
    0.1700000000E+03    0.3088617902E+00    0.8142036974E-01
    0.1900000000E+03    0.3233691151E+00    0.8525119338E-01
    0.2100000000E+03    0.3361503829E+00    0.8862719908E-01
    0.2300000000E+03    0.3474962643E+00    0.9162492460E-01
